cleaned_text	lemm_text
вам звонок от Майкла Хаусмена из AOL.	звонок майкл хаусмена aol
О, прекрасно. Не стесняйтесь…	о прекрасно не стесняйтесь…
- Я просто… Да, я все поняла. - ...творите чудеса.	я просто… да понять творить чудо
У меня все схвачено, да.	у схватить да
- Привет, Майк. - Майк, это Гордон.	привет майк майк это гордон
Если ты звонишь, чтобы звездануть мне по яйцам за CalNect,	если звонить звездануть яйцо calnect
то ты немного опоздал -	немного опоздать
они уже в нокауте.	нокаут
Жаль слышать.	жаль слышать
Эй, я хотел сообщить...	эй хотеть сообщить
AOL на рынке поисковиков.	aol рынок поисковик
Мы слушаем.	мы слушать
Если честно, мы впечатлены тем, что вы делаете	если честно впечатлен тем делать
на Comet.	comet
Умно, просто.	умно просто
Не хочу быть слишком наглым,	не хотеть слишком наглый
но вы заинтересованы в предложении о приобретении?	заинтересовать предложение приобретение
Боже, они добавили редакторские описания.	бог добавить редакторский описание
Господи, это было быстро...	господь это быстро
Как они делают алгоритм?	как делать алгоритм
Это не алгоритм, это люди.	это алгоритм это человек
А почему мы не можем?	а почему мочь
Дайте мне преимущественное финансирование,	дать преимущественный финансирование
я найму 40 ворчунов писать рекламу.	найм 40 ворчун писать реклама
Мы не готовы для преимущественного финансирования.	мы готовый преимущественный финансирование
Не спеши.	не спешить
Ты уверен, что тебе надо еще?	ты уверенный ты ещё
Это единственное, что поддерживает меня.	это единственный поддерживать я
Разве не странное совпадение, что нас запустили	разве странный совпадение запустить
как раз когда бывший муж Донны представил Comet?	бывший муж донна представить comet
Поисковик витал в воздухе.	поисковик витать воздух
Мы даже не знаем, как часто они разговаривают друг с другом.	мы знать часто разговаривать друг друг
Просто она кажется дерганной,	просто кажется дёргать
как будто задницей на муравейник села.	задница муравейник село
Хорошо.	хорошо
Дайте мне обновление. Мне нужны детали.	дать обновление я нужный деталь
Вера работает над запросами на естественном языке,	вера работать запрос естественный язык
пытаясь сделать так, чтобы компьютер понимал,	пытаться сделать так компьютер понимать
как люди задают вопросы.	человек задавать вопрос
У нас только один кодер.	у кодер
Сесил - лучший, но он перегружен работой.	сесила хороший перегрузить работа
- Эллиот... - Чувак, это правда. Это не твоя вина.	эллиот чувак это правда это твой вино
Но если бы мы могли помочь ему...	но мочь помочь он
По сути, он пытается усовершенствовать алгоритм поиска	по суть пытаться усовершенствовать алгоритм поиск
и улучшить робота.	улучшить робот
Он не может делать то и другое одновременно.	он делать другой одновременно
Выберите, с решения какой ужасной проблемы мне начать?	выбрать решение ужасный проблема начать
Да, в самом деле,	да самый дело
мы могли бы задействовать еще пару человек.	мочь задействовать пара человек
Наш парень поднимает неподъемное,	наш парень поднимать неподъемный
но ему потребуется поддержка.	потребоваться поддержка
- Что нам нужно - это преимущественное финансирование... - Эллиот...	что мы нужно это преимущественный финансирование эллиот
Ребята, в ближайшее время	ребята ближний время
вы не получите преимущественного финансирования.	получить преимущественный финансирование
О, это именно то, на что я надеялась!	о это именно то надеяться
У моего друга Тори Лаумана был трейлер Airstream,	у мой друг тори лаумана трейлер airstream
в котором мы играли.	который играть
Да?	да
Во что вы играли?	в играть
В трейлер.	в трейлер
Итак, вы планируете путешествовать?	итак планировать путешествовать
Нет, я только что купила кусок земли,	нет купить кусок земля
и мне нужно что-то над головой,	нужно чтоть голова
пока я не построю что-то более постоянное.	пока построить чтоть постоянный
Да? Где земля?	да где земля
- Ну, на западе от Бонни Дун. - О, там так красиво.	ну запад бонний дун о красиво
- Я знаю. - Да.	я знать да
Что ж, мы с моим мужем Ленни	что ж мой муж ленний
купили эту милую старушку для нашего медового месяца.	купить милый старушка наш медовый месяц
И она настоящее сокровище.	и настоящее сокровище
Как часто вы туда выбираетесь?	как часто туда выбираться
Лишь однажды.	лишь однажды
- Но мы надеемся делать это чаще. - Да.	но надеяться делать это чаща да
Хорошо.	хорошо
Ну, давайте.	ну давать
Заходите. Там приятно и уютно.	заходить там приятно уютный
И кровать тоже довольно удобная.	и кровать довольно удобный
О, боже!	о бог
Это потрясающе!	это потрясающе
Это… ээ...	это… ээ
Это...уютненько.	этоуютненький
Да.	да
Итак… AOL?	итак… aol
Да.	да
Ты в самом деле готов снова стать человеком компании?	ты самый дело готовый снова стать человек компания
Если деньги… деньги достаточно хорошие.	если деньги… деньга достаточно хороший
я мог бы согласиться на выкуп компании.	мочь согласиться выкуп компания
Заняться чем-то еще.	заняться чемтый ещё
- Мог бы. - Да.	мочь бы да
Лидия сказала испробовать ее...	лидий сказать испробовать она
...так давай протестируем.	так давать протестировать
Обещай мне, что	обещать я
каким бы ни было предложение, ты его обдумаешь.	какой предложение обдумать
Я думаю, ты должен его принять.	я думать должный принять
Потому что наша бизнес-модель не разрастется?	потому наш бизнесмодель разрастись
- Что? - Нет.	что нет
Потому что...	потому что
тогда ты сможешь провести все свободное время со мной.	смочь провести свободный время я
Кроме того, я знаю, как для тебя важно человеческое участие.	кроме тот знать важный человеческий участие
Этот “длинный, длинный трейлер” значит, что ты съезжаешь?	этот “длинный длинный трейлер” значит съезжать
Нет.	нет
Это для нас.	это мы
У нас будет вся эта комната, чтобы просто...	у весь этот комната просто
делать все, что мы хотим.	делать весь хотеть
- Я знаю, что я хочу. - Хорошо, давай остановимся.	я знать хотеть хорошо давать остановиться
Ладно, Лидия.	ладный лидий
И это работало для нее и Ленни все эти годы.	и это работать ленний год
Ты пытаешься сделать из меня честного Ленни?	ты пытаться сделать честной ленний
Я пытаюсь купить это сокровище...	я пытаться купить это сокровище
и умчать тебя в волшебную страну.	умчать волшебный страна
Пойду предложу цену.	пойти предложить цена
Мама… Мы идем?	мама… мы идти
Мама?	мама
Ты не выглядишь готовой.	ты выглядеть готовый
Я знаю, детка.	я знать детка
Я просто...	я просто
Я не знаю, есть ли у меня силы идти сегодня.	я знать сила идти сегодня
- Но тебе нравятся девичники. - Нравятся.	но ты нравиться девичник нравиться
Я просто подумала, может,	я просто подумать мочь
в этот раз мы могли бы устроить девичник дома?	мочь устроить девичник дом
Это из-за работы?	это изз работа
Я знаю, что говорить об этом странно.	я знать говорить странно
О, нет, дорогая.	о нет дорогой
Мы можем говорить о чем хочешь.	мы мочь говорить хотеть
И, да,	и да
у нас некоторые проблемы.	некоторый проблема
С Rover?	с rover
Ну, я уверена, он будет потрясающим.	ну уверить потрясать
Я имею в виду, Кэм сказала, что он ей понравился.	я иметь вид кэм сказать понравиться
Когда Кэмерон сказала, что ей нравится Rover?	когда кэмерон сказать нравиться rover
Ну, я не знаю. Пару месяцев назад.	ну знать пара месяц назад
Она сказала, что алгоритм неплох.	она сказать алгоритм неплохой
А знаешь, что действительно хорошо -	а знаешь действительно
так это твоя заметка о Ричарде Прайоре.	это твой заметка ричард прайор
Спасибо.	спасибо
Правда в том, детка, что ты надираешь нам задницу.	правда тот детка надирать мы задница
Ну, ты права,	ну право
работа так утомительна.	работа утомительный
Поэтому мы должны просто расслабиться.	поэтому должный просто расслабиться
Да.	да
Как насчет заказать доставку?	как насчёт заказать доставка
О, да, может, что-нибудь китайское?	о да мочь чтонибыть китайский
- Да. - Мне нравятся пельмени!	да я нравиться пельмень
Почему ты в таком виде?	почему такой вид
Мы собираемся заказать китайскую еду.	мы собираться заказать китайский еда
Фу, гадость.	фу гадость
От глутамата натрия меня пучит,	от глутамат натрий пучить
просто закажи пиццу.	просто заказать пицца
Эй, Джоани!	эй джоани
Твоя сестра смотрела мультфильмы...	твой сестра смотреть мультфильм
Боже, мама, это не просто мультфильмы...	бог мама это просто мультфильм
Она не против. Правда?	она против правда
Да.	да
Смотри что хочешь. Пицца сойдет.	смотреть хотеть пицца сойти
Нет, ну, дорогая, а как же пельмени?	нет ну дорогой пельмень
На самом деле я не так уж голодна.	на самый дело голодный
За Кэмерон-Как-Сделать...	за кэмеронкаксделать
Иди! Иди!	идти идти
Я не пойму.	я понять
Что ж, это не лучшее мое творение.	что ж это хороший мой творение
Эй!	эй
Круто.	круто
Выглядит неплохо.	выглядеть неплохо
Джо, ты поможешь мне с едой?	джо помочь еда
Да.	да
Да.	да
Эй, извини, что мы так опоздали.	эй извинить опоздать
- Были пробки… - Есть сумма?	быть пробки… есть сумма
Три миллиона.	три миллион
Это… очень хорошо.	это… очень хорошо
Мы отказались.	мы отказаться
Это обнадеживает -	это обнадёживать
такое внимание на столь ранней стадии.	такой внимание столь ранний стадия
Мы попробуем венчурный капитал.	мы попробовать венчурный капитал
Парочка фирм вынюхивают.	парочка фирма вынюхивать
Эй, слушай, ты сегодня ночуешь	эй слушай сегодня ночевать
или повезешь Гордона домой?	повезти гордон домой
Нет, Боз отвезет его.	нет боз отвезти он
Хорошо.	хорошо
- Хорошо? - Хорошо.	хорошо хорошо
Я бы не пропустил мою первую ночь	я пропустить мой один ночь
в уютном гнездышке Лидии и Ленни.	уютный гнёздышко лидий ленний
Что ж...	что ж
Кажется, у них все в порядке.	кажется порядок
Ну...	ну
с сегодняшнего дня	сегодняшний день
я официально готов поверить, что у них получится.	официально готовый поверить получиться
Так как у тебя дела?	так дело
Ну, у Rover неплохо идут дела .	ну rover неплохо идти дело
Да, а то другое?	да другой
Ну, я счастлив сообщить,	ну счастливый сообщить
что выбираюсь из этой дыры.	выбираться дыра
Наверное, все звучало хуже, чем было.	наверное звучать худой быть
Гордон, я не планировал так к тебе приходить	гордон планировать ты приходить
и я хреново себя чувствую из-за всего этого.	хреновый чувствовать изз это
Боз, Боз, ладно тебе. Не волнуйся!	боз боз ладный ты не волноваться
Ну, я тут слышал, AOL собирается...	ну слышать aol собираться
сделать тебе предложение.	сделать ты предложение
Планируешь его принять?	планировать принять
Как ты узнал?	как узнать
Кэм.	кэм
Да, точно.	да точно
Как выяснилось, они здорово нас надули с тремя миллионами.	как выясниться здорово надуть три миллион
Они сейчас скупают все подряд.	они скупать подряд
Мы с Джо хотим сыграть на этом, так что…	мы джо хотеть сыграть это что…
Да.	да
Так когда ты вдруг стала членом Ангелов Ада [мотоклуб]?	так стать член ангел ад мотоклуб
Да ладно. Это была маленькая Хонда!	да ладный это маленький хонда
Технически это был мотоцикл-внедорожник.	технически это мотоциклвнедорожник
Скорее, Space Bike.	скорее space bike
“Space Bike”.	“space bike”
Заткнись!	заткнуться
В любом случае, сейчас у меня его нет.	в любой случай нет
- Я сейчас вожу грузовик, так что.. - Да. Space Truck.	я возить грузовик что да space truck
- Окей. - Space Truck.	окей space truck
Хотите еще пива, ребята? Давайте возьмем еще.	хотеть пиво ребята давать взять ещё
- Нет, некоторые тут за рулем. - Ну давай.	нет некоторый руль ну давать
- Гордон, тебе не надо за руль. - Хотелось бы...	гордон ты руль хотеться бы
- Давай! - Но я выдохся.	давать но выдохнуться
Выпьем, Боз?	выпить боз
Думаю, нам пора двигаться.	думать мы пора двигаться
Пошли.	послать
- Ладно. - Рад был видеть тебя, старик.	ладный рад видеть ты старик
И я рад.	и рад
Да.	да
Пошли, я вас провожу.	послать провозить
- Окей. - Хорошо, Гордон.	окей хорошо гордон
- Спасибо, что вытащил меня. - Да, да, скоро увидимся.	спасибо вытащить я да да скоро увидеться
- Спасибо, что пришел. - Конечно. Да, да.	спасибо прийти конечно да да
Был рад повидаться.	быть рад повидаться
- Спасибо за помощь с огоньками! - Да!	спасибо помощь огонёк да
Джо?	джо
Два месяца спустя...	два месяц спустя
Эй, эта девушка, эта Таня	эй этот девушка этот таня
намного приятнее Хардинг.	намного приятный хардинга
Мое имя навсегда запятнал	мой имя навсегда запятнать
человек по фамилии Гиллули.	человек фамилия гиллуля
Эй, давай немного рискнем!	эй давать немного рискнуть
Давай попробуем морского ежа…	давать попробовать морской ежа…
- Да. - Да.	да да
Я хотела поговорить с тобой о Сесиле.	я хотеть поговорить ты сесиль
У него по-прежнему проблемы с целыми страницами.	у попрежний проблема целое страница
У него был месяц.	у месяц
Может, он не тот, кто нам нужен?	мочь тот мы нужный
Ну, от него будет непросто избавиться.	ну непросто избавиться
Он - один из основателей команды,	он основатель команда
Технический директор и все такое.	технический директор такой
Итак, новый парень помогает с тяжелой работой,	итак новый парень помогать тяжёлый работа
но Сесил по-прежнему не может справиться с задачей.	сесила попрежний справиться задача
Наслаждайся.	наслаждаться
Вот.	вот
Тебе нужно это попробовать, чувак.	ты нужно это попробовать чувак
Да.	да
Это старинная душевная японская еда.	это старинный душевный японский еда
Тебе понравится.	ты понравиться
Я тоже хотел тебя кое о чем спросить.	я хотеть кой спросить
Я слышал, что AOL	я слышать aol
заинтересован в поисковике.	заинтересовать поисковик
Возможно, это выход из всего этого бардака.	возможно это выход бардак
Слушай. Я готов первым признать,	слушай я готовый один признать
что я ничего не понимаю в программировании.	понимать программирование
Но когда речь заходит о покупке или продаже компаний,	но речь заходить покупка продажа компания
можно сказать, это в моей компетенции.	сказать это мой компетенция
Сколько, по-твоему, мы могли бы получить?	сколько потвоему мочь получить
Мой человек утверждает, свыше 3 миллионов.	мой человек утверждать свыше 3 миллион
Окей, нам надо расплатиться с бизнес-ангелами...	окей мы расплатиться бизнесангел
Да, мы нормально заработаем.	да нормальный заработать
Нормально заработаем, около 400 000 на каждого.	нормальный заработать около 400 000 каждый
Но команда...	но команда
Они разделят почти 1 миллион наличными.	они разделить 1 миллион наличный
Неплохо для кучки молодых выскочек.	неплохо кучка молодая выскочка
- Но их трое. - Нет, я знаю.	но трое нет знать
- Эта идея… Я правда не думаю… - Это… Слушай, это...	этот идея… я правда думаю… это… слушай это
это вам не баран чихнул.	это баран чихнуть
Черт, для тебя это победа,	черта это победа
отличная платформа для будущих проектов.	отличный платформа будущий проект
К тому же, печальная правда состоит в том -	к тот же печальный правда состоять
все, кто использовали наш поиск, были разочарованы.	весь использовать наш поиск разочаровать
Верхний поисковый запрос на Rover - ”секс”.	верхний поисковый запрос rover ”секс”
Следующий по популярности - “Comet”.	следующий популярность “comet”
Самый популярный поисковый запрос на Rover - “секс”.	самый популярный поисковый запрос rover “секс”
Второе самое популярное слово - “Comet”.	два самый популярный слово “comet”
Завтра с тобой должны связаться.	завтра ты должный связаться
Ожидай предложения в районе 3 миллионов.	ожидать предложение район 3 миллион
Могу я предположить, что Боз говорит за вас обоих?	мочь предположить боз говорить оба
Боз, ты обладаешь большой мудростью,	боз обладать большой мудрость
когда дело касается продаж.	дело касаться продажа
Но мы не можем уйти сейчас.	но мочь уйти сейчас
У нас выигрышная партия.	у выигрышный партия
