cleaned_text	lemm_text
Ладно. Не объясните, что это такое?	ладный не объяснить это такой
"Закон о покупке ""только американского""."	закон покупка только американский
Никто не может владеть иностранными автомобилями,	никто владеть иностранный автомобиль
водить или парковать их в Лэнгфорде.	водить парковать лэнгфорд
Объявление было дано во всех местных газетах,	объявление дать местный газета
и кроме того, об этом ясно написано на въезде в город.	кроме тот ясно написать въезд город
Никаких иностранных машин?	никакой иностранный машина
Вы издеваетесь?	вы издеваться
Мэм, пожалуйста, выйдите из машины.	мэм пожалуйста выйти машина
Зачем?	зачем
Мы должны конфисковать вашу машину, мэм.	мы должный конфисковать ваш машина мэм
Чёрта с два.	чёрт два
Выйдите из машины, мэм.	выйти машина мэм
Послушайте, Барни,	послушать барни
так уж вышло, что я адвокат.	выйти адвокат
Если это какое-то мошенничество, в котором вы...	если это какоеть мошенничество который вы
Мне нужно, чтобы вы вышли из машины, мэм.	я нужно выйти машина мэм
Постарайтесь понять.	постараться понять
Я белая. Я богатая. И я республиканка.	я белый я богатый и республиканка
Поэтому я имею полное право перепутать тебя с куропаткой.	поэтому иметь полный право перепутать куропатка
Как это - она угрожала пристрелить его?	как это угрожать пристрелить он
Она сказала, что намекнула ему на это.	она сказать намекнуть это
- Дай мне ключи от своей машины. - Что?	дать ключ свой машина что
Я не могу поехать на своей. У меня Порш.	я мочь поехать свой у порша
Я одолжу твою, чтобы забрать её.	я одолжить твой забрать её
Может, мне стоит поехать.	мочь стоить поехать
Нет, Томми.	нет томми
Просто дай мне свои ключи.	просто дать свой ключ
Пожалуйста.	пожалуйста
Сложность в том, что она здесь уже четыре года.	сложность тот четыре год
Она втянулась в новую жизнь.	она втянуться новый жизнь
В конце концов, суд будет рассматривать,	в конец конец суд рассматривать
что лучше для самого ребёнка.	самый ребёнок
Это наша дочь. У нас её украли.	это наш дочь у её украсть
Я понимаю, но...	я понимать но
Часто приёмные родители понятия не имеют об этом.	часто приёмный родитель понятие иметь это
Они считают, что законно усыновляют ребёнка.	они считать законно усыновлять ребёнок
И поскольку девочка здесь уже четыре года,	и поскольку девочка четыре год
они являются её родителями дольше, чем вы.	являться её родитель долгий вы
Это было не сложно.	это сложно
У мамы есть страничка на Facebook.	у мама страничка facebook
Судя по всему, она выложила в сеть историю ребёнка.	судить весь выложить сеть история ребёнок
Как ты залез на её страничку?	как залезть её страничка
Тебе не стоит это знать.	ты стоить это знать
Похоже, всё было честно.	похоже весь честно
Частное усыновление, они заплатили около	частное усыновление заплатить около
30 тысяч агентству с отличной репутацией.	30 тысяча агентство отличный репутация
Это Мин.	это мина
Вы уверены?	вы уверить
Это она.	это она
Я помню её глаза.	я помнить её глаз
Вот так она выглядела, когда её только удочерили.	вот выглядеть её удочерить
Это наша малышка.	это наш малышок
Вы должны вернуть её.	вы должный вернуть её
Вы должны вернуть её.	вы должный вернуть её
Я не угрожала этому парню, что застрелю его.	я угрожать это парень застрелить он
Я просто сослалась на инцидент на охоте.	я просто сослаться инцидент охота
Оказывается он читает газеты. Кто бы мог подумать?	оказываться читать газета кто мочь подумать
Мое мнение - заплатим им тысячу и уберёмся отсюда.	мой мнение заплатить тысяча убраться отсюда
Они согласились, что если вы...	они согласиться вы
Я не буду платить штраф. Это нелепый закон, Оливер.	я быть платить штраф это нелепый закон оливер
- А охотиться ты хочешь? - Хочу, но я не буду платить штраф.	а охотиться хотеть хотеть быть платить штраф
Мисс Корн? Меня зовут Коннор Бертрам.	мисс корн я звать коннора бертрам
Я представляю город Лэнгфорд в этом деле.	я представлять город лэнгфорд дело
Городской адвокат?	городской адвокат
Угу.	угу
Сколько вам лет?	сколько год
Мне 23.	я 23
И вы городской адвокат?	и городской адвокат
Да, сэр.	да сэр
Мой дядя - мэр, так что у меня есть связи.	мой дядя мэр связь
Послушайте, мне очень жаль, что так всё случилось.	послушать очень жаль весь случиться
Да, просто верните мне мою машину.	да просто вернуть мой машина
И деньги, которые я заплатила за пол дня охоты.	и деньга который заплатить половина день охота
Боюсь, мы не можем снять обвинения, мэм.	бояться мочь снять обвинение мэм
Закон есть закон.	закон закон
Послушай, мальчик, ты знаешь, кто это? Это Хэрри Корн.	послушать мальчик знаешь это это хэрри корн
Я знаю, сэр, и поверьте,	я знать сэр поверьте
я не хочу выступать против неё в суде.	хотеть выступать против она суд
Сколько у тебя было дел, сынок?	сколько дело сынок
Где-то близко к нулю,	гдеть близко нуль
ноль.	ноль
Я только в июле получил лицензию адвоката.	я июль получить лицензия адвокат
И ты действительно хочешь начать с этого дела?	и действительно хотеть начать дело
Нет.	нет
Если честно, это вселяет меня в ужас.	если честно это вселять ужас
Поэтому я надеюсь, что вы просто заплатите штраф.	поэтому надеяться просто заплатить штраф
Мой дядя тоже вселяет в меня ужас.	мой дядя вселять ужас
Я не буду платить никаких штрафов.	я быть платить никакой штраф
Это дурацкий закон.	это дурацкий закон
Похоже, у вас дурацкий мэр.	похоже дурацкий мэр
О, Боже.	о бог
Мистер Томас?	мистер томас
Меня зовут Адам Бранч.	я звать адам бранч
Это Кэсси Рейнольдс.	это кэсся рейнольдс
Можем мы зайти на минутку?	мочь зайти минутка
Её забрали в приют,	её забрать приют
а там с ней работали несколько агентств по усыновлению,	работать несколько агентство усыновление
с последним из которых вы как раз имели дело.	последний который иметь дело
Нам сказали, что родители умерли.	мы сказать родитель умереть
Да. Но это не так.	да но это так
Похоже, приют	похоже приют
объявляет родителей умершими, но это не так.	объявлять родитель умерший это так
Так что происходит?	так происходить
Они наняли вас?	они нанять вы
Мам! Она смотрела телевизор целый час!	мама она смотреть телевизор целый час
А ты смотрела час перед этим.	а смотреть час это
Всего 20 минут. И вчера ты смотрела его весь день.	всего 20 минута и вчера смотреть весь день
"Ты знаешь, что я смотрю ""Джексона-мотора"" каждый понедельник."	ты знаешь смотреть джексонамотор каждый понедельник
Эй, эй.	эй эй
У нас гости.	у гость
И вы обе ведёте себя невежливо.	и оба вести невежливый
Это мистер Бранч	это мистер бранч
и мисс Рейнольдс.	мисс рейнольдс
Наши дочери Ли и Дарлин.	наш дочь ли дарлин
- Здравствуйте. - Привет.	здравствовать привет
- Привет. - Приятно познакомиться.	привет приятно познакомиться
Сколько ещё будет идти Джексон-мотор?	сколько ещё идти джексонмотор
- 10 минут. - Нет, 20 минут.	10 минута нет 20 минута
Реклама не считается.	реклама считаться
- Да, считается. - Хорошо, хорошо.	да считаться хорошо хорошо
Значит так, дай ей досмотреть,	значит так дать досмотреть
а потом можешь смотреть телевизор целый час, и на этом его достаточно	мочь смотреть телевизор целый час достаточно
для вас обеих, договорились?	оба договориться
Теперь, если не будете возражать.	теперь быть возражать
Это ты начала.	это начало
Нет, не я.	нет я
Извините.	извинить
Они вроде ирландских близнецов.	они вроде ирландский близнец
Они очень близки, но иногда ссорятся.	они очень близкий ссориться
Да, мы с братом были очень похожи...	да брат очень похожий
Мистер Бранч, не хочу показаться грубым,	мистер бранч хотеть показаться грубый
но зачем вы пришли?	прислать
Биологические родители Ли приехали в США,	биологический родитель ли приехать сша
чтобы вернуть своего ребёнка.	вернуть свой ребёнок
Что?	что
Они хотят вернуть ребёнка,	они хотеть вернуть ребёнок
Вы, наверное...	вы наверное
Этого не может быть.	это быть
Что значит, вернуть ребёнка?	что значит вернуть ребёнок
Поэтому они и наняли нас.	поэтому нанять мы
В связи с деликатностью данной ситуации,	в связь деликатность дать ситуация
мы хотели встретиться с вами лично.	хотеть встретиться вы лично
Завтра мы собираемся подать ходатайство	завтра собираться подать ходатайство
в Высший Суд	высокий суд
от лица биологических родителей.	лицо биологический родитель
Поскольку дело очень щепетильное,	поскольку дело очень щепетильный
мы не хотели просто отправлять повестку.	хотеть просто отправлять повестка
Ходатайство в суд... Чтобы отнять её у нас?	ходатайство суд чтобы отнять её мы
Чтобы вернуть ребёнка её биологическим родителям.	чтобы вернуть ребёнок её биологический родитель
Просто кошмар какой-то.	просто кошмар какойтый
Я даже не могу улизнуть пострелять перепёлок, без того, чтобы...	я мочь улизнуть пострелять перепёлка тот чтобы
Мисс Корн?	мисс корн
Коннор Бертрам. Мы встречались вчера.	коннора бертрам мы встречаться вчера
Да, я помню.	да помнить
Я не такая уж и старая, как кажется.	я такой старый кажется
Мэр Франклин Чиккори.	мэр франклин чиккорь
Приятно познакомиться, мэм.	приятно познакомиться мэм
Коннор, почему бы тебе, друг мой, не пойти и не подготовиться,	коннора почему ты друг мой пойти подготовиться
пока я буду общаться с нашим почтенным оппонентом.	пока быть общаться наш почтенный оппонент
Да, сэр. Увидимся.	да сэр увидеться
Извините, я не знаю, как вас зовут.	извинить знать звать
Оливер Ричард.	оливер ричард
Рад знакомству, сэр.	рад знакомство сэр
Для начала, позвольте поприветствовать вас обоих в Лэнгфорде.	для начало позволить поприветствовать оба лэнгфорд
Насколько я понимаю, мисс Корн, вы и раньше удостаивали нас визитом,	насколько понимать мисс корн ранний удостаивать визит
чтобы пострелять наших замечательных птичек, не так ли?	пострелять наш замечательный птичка ли
Я не очень расположена вести задушевные беседы, мистер Чиккори.	я очень расположить вести задушевный беседа мистер чиккорь
Я здесь только потому,	я потому
что ваши люди пристали ко мне из-за этого нелепого закона.	ваш человек пристать к изз нелепый закон
Я вижу, вы очень боевая женщина.	я видеть очень боевой женщина
Довольно забавно,	довольно забавно
что в каком-то смысле вы похожи на жителей Лэнгфорда.	какомтый смысл похожий житель лэнгфорд
Знаете, среди основателей города	знаете среди основатель город
было много женщин похожих на вас,	женщина похожий вы
которые брали оружие вместе с мужьями	который брать оружие вместе муж
и воевали с индейцами.	воевать индеец
Конечно, индейцы были вовсе не страшной угрозой по сравнению	конечно индеец вовсе страшный угроза сравнение
с зарубежными автомобилями.	зарубежный автомобиль
Не могли бы вы объяснить, какая тут связь?	не мочь объяснить связь
Если вы не заметили,	если заметить
наша экономика переживает глубокий спад.	наш экономика переживать глубокий спад
Людям нужна работа.	человек нужный работа
Мне нравится ездить в Мерседесе не меньше, чем вам.	я нравиться ездить мерседес маленький вы
Но сейчас не время поощрять занятость	но время поощрять занятость
в других странах.	другой страна
Нам всем нужно чем-то пожертвовать.	мы весь нужно чемтый пожертвовать
Лэнгфорд делает это, и я это делаю.	лэнгфорд делать это это делать
А что вы делаете, мисс Корн,	а делать мисс корн
кроме того, что разъезжаете в своём большом Мерседесе?	кроме тот разъезжать свой большой мерседес
Понятно, что это очень трудная	понятно это очень трудный
и деликатная ситуация.	деликатный ситуация
Но и США и Китай подписали	но сша китай подписать
Гаагскую конвенцию по усыновлению детей за рубежом...	гаагский конвенция усыновление ребёнок рубеж
Обе стороны согласны, что ребёнок был похищен?	оба сторона согласный ребёнок похитить
У нас нет оснований	у основание
подвергать сомнению слова биологических родителей.	подвергать сомнение слово биологический родитель
Мы знаем, что такое происходит.	мы знать такой происходить
Но нет, и не может быть, никаких свидетельств,	но нет быть никакой свидетельство
что мои клиенты нарушили закон,	мой клиент нарушить закон
или что они не следовали всем правилам при усыновлении.	следовать весь правило усыновление
У вас есть какие-нибудь свидетельства,	у какиенибудь свидетельство
что приёмные родители виновны	приёмный родитель виновный
в каком-либо нарушении закона?	какомлибо нарушение закон
Нет, Ваша честь, мы хотим оговорить,	нет ваш честь хотеть оговорить
что это выглядело	это выглядеть
законным усыновлением.	законный усыновление
И ребёнок был здесь с этой семьёй четыре года?	и ребёнок семья четыре год
Да, это так.	да это так
Вы собирались все вместе с ребёнком?	вы собираться вместе ребёнок
Адвокаты не надолго встретились	адвокат надолго встретиться
с ребёнком, но...	ребёнок но
Я спрашиваю,	я спрашивать
собирались ли вы все вместе и пытались ли найти решение?	собираться вместе пытаться найти решение
Нет, Ваша честь.	нет ваш честь
Просто наняли адвокатов и обратились в суд?	просто нанять адвокат обратиться суд
Хорошо.	хорошо
Я скажу вам, как мы поступим.	я сказать вы поступить
Я выслушаю вас, а затем вас.	я выслушать вы затем вы
Но все вы должны понять прямо сейчас.	но должный понять прямо сейчас
Это её биологические родители.	это её биологический родитель
Этого ничто не отменит.	это ничто отменить
А вам нужно понять,	а нужно понять
что это девочка воспитывалась ими	это девочка воспитываться они
с двух лет.	два год
Они - часть её жизни.	они часть её жизнь
Большая часть.	большой часть
Нравится вам это или нет, но вы в одном котле.	нравиться это нет один котёл
Одна сторона не может стереть другую.	один сторона стереть другой
Вы меня понимаете?	вы понимать
Жизни вас пятерых, скорее всего,	жизнь пятеро скорее всего
останутся связанными навсегда.	остаться связанный навсегда
Так что, прежде чем мы начнём, вы должны собраться вместе.	так что прежде начать должный собраться вместе
Вы меня понимаете?	вы понимать
Речь идёт не о разделе имущества.	речь идти раздел имущество
Мы говорим о ребёнке.	мы говорить ребёнок
Вам предоставят комнату, в которую запретят доступ для посторонних.	вы предоставить комната который запретить доступ посторонний
Вернёмся сюда в два дня.	вернуться сюда день
Заседание закрыто.	заседание закрытый
Да уж, весело.	да уж весело
Мин.	мина
Она не помнит китайский.	она помнить китайский
Мин, ты помнишь меня?	мина помнить я
Я - твой папа.	я твой папа
Пожалуйста, поймите,	пожалуйста понять
она думала...	думать
она думала, что вы мертвы.	думать мёртвый
И она очень рада, что вы живы,	и очень рада живой
но всё это просто как гром среди ясного неба.	весь это просто гром среди ясный небо
Она еще не до конца всё осознала...	она конец весь осознать
и теперь её зовут Ли.	её звать ли
Ли?	ли
Мы так по тебе скучали.	мы ты скучать
Мы...	мы
О, Боже (кит.)	о бог кит
Она нас не помнит. (кит.)	она помнить кит
Мы для неё словно и не существовали. (кит.)	мы она словно существовать кит
Нужно дать ей время. (кит.)	нужно дать время кит
Она слишком ошеломлена. (кит.)	она слишком ошеломить кит
Она не знает, кто мы (кит.)	она знать кит
Я знаю, кто вы. И я помню вас. (кит.)	я знать вы и помнить вы кит
Я вас помню. (кит.)	я помнить кит
Слушайте, как правило, я предпочитаю	слушать правило предпочитать
покупать всё американское.	покупать весь американский
Собственно, у меня Кадиллак, но для этой поездки	собственно кадиллак поездка
я взяла в аренду машину с полным приводом, чтобы ездить по бездорожью.	взять аренда машина полный привод ездить бездорожье
Машину, в которой есть хорошая звуковая система и спутниковое радио.	машина который хороший звуковой система спутниковый радио
Ладно, хорошо. А не могли вы	ладный хорошо а мочь
взять вместо неё Форд? Что не так с городским постановлением,	взять вместо она форд что городской постановление
"требующим покупать ""только американское""?"	требовать покупать только американский
Разве это преступление?	разве это преступление
Нашим отцам основателям оно точно показалось бы преступлением.	наш отец основатель оно точно показаться преступление
Оно противоречит конституции.	оно противоречить конституция
- Это почему? - Можно начать	это почему можно начать
с первой статьи, где говорится,	один статья говориться
что только Конгресс США может регулировать торговлю.	конгресс сша регулировать торговля
Нигде не сказано, даже не написано мелким шрифтом,	нигде сказать написать мелкий шрифт
что Лэнгфорд может сам решать.	лэнгфорд решать
Их закон также нарушает первую поправку,	они закон также нарушать один поправка
которая, помимо права на свободу слова,	который помимо право свобода слово
защищает право потребителей самим выбирать, что покупать,	защищать право потребитель сам выбирать покупать
будь то половичок, газета,	быть половичок газета
или комфортный немецкий внедорожник	комфортный немецкий внедорожник
с кожаными сиденьями, контролем температуры	кожаный сидение контроль температура
и эмблемой на капоте, которая вызывающе	эмблема капот который вызывающе
свидетельствует об успешности владельца.	свидетельствовать успешность владелец
Похоже, вы принимаете это	похоже принимать это
близко к сердцу. - Знаете, Ваша честь, принимаю.	близко сердце знаете ваш честь принимать
В конституции... остановите меня, если вы её читали...	в конституция остановить я её читать
самое главное, это свобода каждого отдельного человека.	самый главный это свобода каждый отдельный человек
Меня, вас, всех.	я вы весь
"А философия ""покупайте только американское"""	а философия покупать американский
основана на принципах коллективизма.	основать принцип коллективизм
Прошу прощения.	просить прощение
Хотите вынести протест, мистер Бертрам?	хотеть вынести протест мистер бертрам
Я первый раз в суде,	я один суд
поэтому точно не знаю, как всё это делается,	поэтому точно знать весь это делаться
но разве не полагается,	полагаться
чтобы он задавал вопросы, а она на них отвечала?	задавать вопрос отвечать
Или ей позволено произносить речи?	или позволить произносить речь
Протест удовлетворён.	протест удовлетворить
Что-нибудь ещё	чтонибыть ещё
кажется вам незаконным в этом постановлении, мисс Корн?	кажется незаконный постановление мисс корн
Это откровенная предвзятость.	это откровенный предвзятость
- Предвзятость? - Да.	предвзятость да
Отдавать особое предпочтение	отдавать особый предпочтение
машинам сделанным в Америке?	машина сделать америка
Это экономический протекционизм,	это экономический протекционизм
который сам по себе противоречит конституции.	который противоречить конституция
Вы судите о машине не по её качествам,	вы судить машина её качество
а по тому, где она была сделана.	тот сделать
Что если бы вы вынесли постановление	что вынести постановление
покупать только машины, сделанные белыми?	покупать машина сделать белый
Такое бы прошло?	такой прошлый
Вам всем должно быть стыдно.	вы весь должный стыдно
Хорошо, мисс Корн. Думаю,	хорошо мисс корн думать
вы достаточно ясно высказались.	достаточно ясно высказаться
Мистер Бертрам.	мистер бертрам
Что?	что
Ах, да.	ах да
Вы упоминали статью о торговле.	вы упоминать статья торговля
Так?	так
Давайте, посмотрим.	давать посмотреть
"""Конгрессу Соединённых Штатов"	конгресс соединить штат
принадлежит право регулировать торговлю	принадлежать право регулировать торговля
"с зарубежными странами во всех штатах""."	зарубежный страна штат
Вы правы... здесь ничего не говорится о Лэнгфорде.	вы правый говориться лэнгфорд
Здесь мы должны с вами согласиться.	здесь должный вы согласиться
Хотя...	хотя
Вот здесь есть статья о праве издавать любые необходимые законы.	вот статья право издавать любой необходимый закон
Я могу ошибаться,	я мочь ошибаться
но разве Верховный Суд не постановил, что это означает, что правительство	верховный суд постановить это означать правительство
может принимать законы, которых нет в Конституции,	принимать закон который конституция
если они направлены на благо общества?	направить благо общество
Думаю, Верховный суд	думать верховный суд
отнёсся бы с подозрением к любому закону,	отнестись подозрение любой закон
ограничивающему непреложные права человека.	ограничивать непреложный право человек
То есть у вас есть непреложное право на Мерседес?	то непреложный право мерседес
Мне нравится моё непреложное право, будучи американским потребителем,	я нравиться мой непреложный право быть американский потребитель
самой выбирать, что покупать... или, в данном случае, брать в аренду.	самый выбирать покупать или дать случай брать аренда
Значит, ваше право выбрать	значит ваш право выбрать
внедорожник за 100 тысяч долларов	внедорожник 100 тысяча доллар
для вас важнее прав людей, скажем, получить работу или питание?	важный право человек скажем получить работа питание
Прежде всего, я не верю,	прежде всего верить
"что ваш закон ""покупайте американское"" даст кому-то работу."	ваш закон покупать американский дать комуть работа
- Это просто заблуждение. - Хорошо, но...	это просто заблуждение хорошо но
Если бы вы считали, что этот закон	если считать закон
может дать кому-то работу, вы бы с ним согласились?	дать комуть работа согласиться
Нет.	нет
Я считаю это опасным, когда правительство	я считать это опасный правительство
может решать за нас, что мы должны покупать.	решать мы должный покупать
Но правительство делает это постоянно, не так ли?	но правительство делать это постоянно ли
Служба контроля продуктов и лекарств запрещает покупать китайские товары.	служба контроль продукт лекарство запрещать покупать китайский товар
Правительство запрещает мне покупать	правительство запрещать покупать
фейерверки в День Независимости.	фейерверк день независимость
Это законы для обеспечения безопасности.	это закон обеспечение безопасность
Так значит, всё хорошо, если правительство говорит вам,	так значит весь хорошо правительство говорить вы
что покупать и чего не покупать,	покупать покупать
в случае, если на то есть причина...	случай причина
скажем, необходимая и надлежащая?	скажем необходимый надлежащий
Всё не так просто.	весь просто
- Очевидно нет. - Не смей надо мной насмехаться.	очевидно нет не сметь я насмехаться
Хэрри.	хэрри
Одно дело,	один дело
когда правительство ограничивает нашу свободу	правительство ограничивать наш свобода
ради безопасности... - Но этому нет конца.	ради безопасность но это конец
Часто правительство ограничивает нашу свободу	часто правительство ограничивать наш свобода
всеми возможными способами по прихоти общества.	весь возможный способ прихоть общество
Закон, который вы сейчас оспариваете,	закон который оспаривать
может вернуть людям работу и спасти их семьи от голода.	вернуть человек работа спасти семья голод
Неужели вождение Мереседеса	неужели вождение мереседес
для вас так важно, мисс Корн,	важный мисс корн
что это оправдывает страдания ваших соседей?	это оправдывать страдание ваш сосед
Послушай, сынок. Мне нравится	послушать сынок я нравиться
как ты так стараешься для своего дяди,	стараться свой дядя
но он в этом деле вовсе не патриот.	дело вовсе патриот
- Поверь мне. - Понятно.	поверь я понятно
Франклин Рузвельт	франклин рузвельт
"первым подписал закон ""Покупайте американское"","	один подписать закон покупать американский
чтобы выбраться из депрессии.	выбраться депрессия
Учебники истории называют его американским героем.	учебник история называть американский герой
Учебники ошибаются, мэм?	учебник ошибаться мэм
Ты позволил ему говорить и говорить.	ты позволить говорить говорить
- Что я должен был сделать? - Это было вроде заключительной речи.	что должный сделать это вроде заключительный речь
- Ты уже настроила судью против себя. - Ты сидел сложа руки.	ты настроить судья против себя ты сидеть сложить рука
- Должен был протестовать против речи. - Что происходит?	должный протестовать против речь что происходить
- Оливера уделал какой-то молокосос. - Ничего подобного.	оливер уделать какойтый молокосос ничто подобный
- Он порвал её на части. - Потому что ты не протестовал.	он порвать её часть потому протестовать
Ты просто сидел там,	ты просто сидеть там
когда он сравнивал мэра Чиккори с Рузвельтом.	сравнивать мэр чиккорь рузвельт
Может мне следует заняться...	мочь следовать заняться
- Нет! - Нет!	нет нет
Это должно было стать чёртовым отпуском.	это должный стать чёртов отпуск
Сначала эти люди, нападающие,	сначала человек нападать
запирают где-нибудь родителей.	запирать гденибыть родитель
Потом начинают крушить всё в наших домах.	потом начинать крушить весь наш дом
У людей, которые имеют больше одного ребёнка?	у человек который иметь один ребёнок
Или у одиноких матерей. Да.	или одинокий матереть да
Затем они забирают наших детей.	затем забирать наш ребёнок
Это делает правительство Китая?	это делать правительство китай
Местные власти.	местный власть
Они продают их на чёрном рынке,	они продавать чёрный рынок
или отдают в приюты, которые занимаются тем же.	отдавать приют который заниматься же
Вашу дочь забрали, когда ей было 2 года?	ваш дочь забрать 2 год
И с тех пор мы её не видели.	и тот пора её видеть
Четыре года	четыре год
мы искали её... искали...	искать её искать
и искали.	искать
Всё время мы только этим и занимались,	весь время это заниматься
чтобы...	чтобы
Она была в нашей семье,	она наш семья
в нашем доме с...	наш дом с
Она - член семьи.	она член семья
У неё есть сестра.	у она сестра
Как мать может это описать...	как мать это описать
Она наша дочь.	она наш дочь
Она наша дочь.	она наш дочь
Хорошо.	хорошо
Миссис Томас, думаю, я могу понять	миссис томас думать мочь понять
ваши чувства.	ваш чувство
Ребёнок в здании суда?	ребёнок здание суд
Я так понимаю, ты знаешь, зачем мы все здесь собрались.	я понимать знаешь собраться
Да, мэм.	да мэм
Должно быть ты чувствуешь,	должный чувствовать
что на тебя много всего навалилось.	навалиться
Как ты себя чувствуешь?	как чувствовать
Хорошо, мэм.	хорошо мэм
Я слышала у тебя	я слышать
есть сестра.	сестра
Как она со всем этим справляется?	как весь это справляться
Ей страшно.	она страшно
Страшно потерять свою сестрёнку?	страшно потерять сестрёнка
Да, мэм.	да мэм
А ты боишься?	а бояться
Чего ты боишься больше всего?	что бояться всего
Что меня заставят уйти из семьи.	что заставить уйти семья
Да, мне бы тоже было страшно.	да страшно
И похоже у тебя очень хорошая семья.	и похоже очень хороший семья
Мне очень жаль, что мы заставляем тебя проходить через всё это.	я очень жаль заставлять проходить весь это
Хорошо, завтра мы выслушаем экспертов.	хорошо завтра выслушать эксперт
Ли при этом присутствовать не нужно.	ли присутствовать нужно
Держись, милая, хорошо?	держаться милый хорошо
Мы с этим справимся.	мы это справиться
Спасибо.	спасибо
Увидимся завтра.	увидеться завтра
Адвокаты, задержитесь, пожалуйста.	адвокат задержаться пожалуйста
Вы позаботились, чтобы ваши клиенты получили помощь психолога?	вы позаботиться ваш клиент получить помощь психолог
А вы?	а вы
Вы назначили семейного психолога своим клиентам?	вы назначить семейный психолог свой клиент
У вас есть дети?	у ребёнок
Нет, мэм.	нет мэм
А у кого-нибудь из вас?	а когонибудь вы
Нет, Ваша честь.	нет ваш честь
Надо же.	надо же
Две пары родителей оказались в очень надёжных руках.	два пара родитель оказаться очень надёжный рука
Они нашли себе адвокатов.	они найти адвокат
Судя по всему, это всё что им нужно.	судить весь это весь нужно
Нет ничего, чего нельзя решить	нет ничто решить
небольшой судебной тяжбой, так?	небольшой судебный тяжба так
Завтра мы выслушаем экспертов	завтра выслушать эксперт
и затем я вынесу решение.	затем вынести решение
Идите.	идти
Очевидно, что психологический эффект от забирания девочки	очевидно психологический эффект забирания девочка
из единственного дома, единственной семьи,	единственный дом единственный семья
единственной страны, которую она знает,	единственный страна который знать
причинит ей долговременный, если не непоправимый, вред.	причинить долговременный непоправимый вред
Усыновление детей другой расы по крайней мере рискованны.	усыновление ребёнок раса крайний мера рискованный
По моему профессиональному опыту, ничего из этого не получается.	по мой профессиональный опыт получаться
Психологическое расстройство,	психологический расстройство
"известное как ""нарушение привязанностей"""	известный нарушение привязанность
Эти дети часто подвержены сильной депрессии	этот ребёнок часто подверженный сильный депрессия
или расстройствам вызванными разлукой.	расстройство вызвать разлука
Ради всего святого, она жила с ними с двух лет.	ради святой жить они два год
Это будет просто бесчувственно, забрать её из её же семьи.	это просто бесчувственный забрать её её семья
Огромные трудности с развитием	огромный трудность развитие
расовой, этнической и культурной самоидентификацией.	расовый этнический культурный самоидентификация
Хоть она и выглядит китаянкой, хоть она и родилась там,	хоть выглядеть китаянка родиться там
она считает себя афроамериканкой. - Их не считают своими	считать афроамериканка они считать свой
ни одна этническая группа. - И она из Огайо.	один этнический группа и огайо
