cleaned_text	lemm_text
Да, Кэт, раскрепостись уже или те шлюшки из Джонс Хопкинс съедят его заживо.	да кэт раскрепоститься тот шлюшка джонс хопкинс съесть заживо
Спасибо.	спасибо
Да, Кэт, раскрепостись уже или те шлюшки из Джонс Хопкинс съедят его заживо.	да кэт раскрепоститься тот шлюшка джонс хопкинс съесть заживо
Спасибо.	спасибо
В любом случае, я уже сказала ему, что ты придешь.	в любой случай сказать он прийти
- Что? - И что ты хочешь, чтобы он был там.	что и хотеть там
О, ты хренова...	о хреновый
Эй, тебе доставляет удовольствие вот так вот ползать повсюду?	эй ты доставлять удовольствие ползать повсюду
Здравствуй, К-Кэтрин.	здравствовать ккэтрин
- Он действительно странный. - Он безобиден.	он действительно странный он безобидный
Это типичная Кэтрин:	это типичный кэтрин
"""Дайте мне ваших беспризорников и ваших простолюдинов""."	дать ваш беспризорник ваш простолюдин
Не успеешь оглянуться, как ты будешь предлагать бродяге ночлег или сироте...	не успеть оглянуться быть предлагать бродяга ночлег сирота
- Хэрриет! - Господи, Кэт, извини.	хэрриета господь кэт извинить
Не парься.	не париться
Эй, Уолт, работаешь в первом-классе сегодня? Я впечатлена.	эй уолт работать первомкласс сегодня я впечатлен
Только одну ночь. Завтра возвращаюсь на дно.	только один ночь завтра возвращаться дно
- Счастливого пути. - Пока.	счастливый путь пока
Он восхитителен.	он восхитительный
Спасибо. Это его день рождения сегодня. Один месяц.	спасибо это день рождение сегодня один месяц
- Чертова вагина. - Эй, у него большой?	чертовый вагин эй большой
- Он сын своего отца. - Именно поэтому я и спросил.	он сын свой отец именно поэтому спросить
Ты всё ещё кутишь в особняке своих родителей?	ты весь ещё кутить особняк свой родитель
- Завидуешь? - Разве по мне видно?	завидовать разве видно
- Да. - Тогда это ответ на вопрос.	да тогда это ответ вопрос
Итак, Джейк...	итак джейк
ты сегодня видел Кэт в реанимации?	сегодня видеть кэт реанимация
Когда она так сосредоточена,	когда сосредоточить
вся увлечена и взволнована, полна эмоций...	весь увлечь взволновать полный эмоция
- Она потрясна, да? - Да, она...	она потрясный да да она
очень впечатляет.	очень впечатлять
Нет, не так впечатляет, как научно-исследовательская стипендия при Университете Джонс Хопкинс.	нет впечатлять научноисследовательский стипендия университет джонс хопкинс
Возможная научно-исследовательская стипендия при Университете Джонс Хопкинс,	возможный научноисследовательский стипендия университет джонс хопкинс
но спасибо, да, это очень клёво.	спасибо да это очень клёвый
Что ж, ты заслуживаешь этого.	что ж заслуживать это
Но мы будем скучать по тебе.	но быть скучать ты
Ну, я еще не уехал. Я буду с вами ещё месяц или около того.	ну уехать я быть вы ещё месяц около тот
Что скажете, ребята?	что сказать ребята
Прогноз: обдолбаемся.	прогноз обдолбаться
- Черт, да. - Ууу!	черта да ууу
Ууу!	ууу
- Спокойной ночи, Кристал. - Пока, ребята.	спокойный ночь кристал пока ребята
О, Боже, пожалуйста. Ребята...	о бог пожалуйста ребята
О, черт.	о черта
Привет... Кэтрин.	привет кэтрин
Привет.	привет
Может быть я... Я могу...	мочь я я мочь
Отвалить?	отвалить
Нет, нет.	нет нет
проводить... проводить... проводить... тебя домой?	проводить проводить проводить домой
Кэт не твой тип. У неё есть пульс.	кэт твой тип у она пульс
Чертов чокнутый урод.	чертовый чокнутый урод
Ребята.	ребята
У тебя грязный рот.	у грязный рота
Ага, я подавлена. Проваливай.	ага подавить проваливать
Спасибо, Кеннет, но я как раз собиралась потусоваться здесь еще немного.	спасибо кеннет собираться потусоваться немного
Конечно, ну да.	конечно да
Ладно.	ладный
- У вас вечеринка, верно? - Ага, верно.	у вечеринка верно ага верно
- Ты не приглашен. - Ты еще здесь?	ты пригласить ты здесь
- Мы закрыты. - Он как раз уходит.	мы закрытый он уходить
- Наслаждайтесь вечеринкой. - Будем.	наслаждаться вечеринка быть
Что с этой чертовой курткой?	что чертовый куртка
Адьос, неудачник.	адьос неудачник
Этот парень - чертов чокнутый урод.	этот парень чертовый чокнутый урод
А твои таблетки, Шон.	а твой таблетка шон
Продолжай идти, придурок.	продолжать идти придурок
Те.. те, что находятся в твоем кармане.	тот тот находиться твой карман
Те, что из.. из аптеки.	тот из аптека
Тех, что у тебя возможно не должно быть.	тот возможно должный быть
- Ты заблуждаешься. - Нет, нет.	ты заблуждаться нет нет
Смотри, я...	смотреть я
Я записал тебя.	я записать ты
Что?	что
Эй, я сказал - мы закрыты!	эй сказать закрытый
- Ладно. - Этот парень не управляем.	ладный этот парень управлять
- Дерьмо, ребята. - О, боже.	дерьмо ребята о бог
Политика больницы - никакой терпимости к таким вещам.	политика больница никакой терпимость такой вещь
- Ребята, это на самом деле плохо. - Дерьмо.	ребята это самый дело плохо дерьмо
О, чел, ну и чертовы дела.	о чело чертовый дело
Притормози, ладно? Больница не знает.	притормозить ладный больница знать
- Ещё нет. - Мы должны вернуть его.	ещё нет мы должный вернуть он
Кэтрин.	кэтрин
Давай, ты нравишься ему.	давать нравиться он
- Кэтрин, серьезно. - Давай.	кэтрин серьёзно давать
Иди, иди.	идти идти
Кеннет, подожди.	кеннет подождать
Эй, почему бы тебе не вернуться во внутрь?	эй почему ты вернуться внутрь
И мы сможем поболтать и потусоваться.	и смочь поболтать потусоваться
М-мне?	ммна
Ну да, тебе.	ну да ты
Ладно.	ладный
Пошли.	послать
Чувак, я буду получать удовольствие, накачивая этого парня.	чувак быть получать удовольствие накачивать парень
- Продолжай лить, чувак. Наполним до краёв. - Он хорошо повеселиться.	продолжать лить чувак наполнить край он повеселиться
Запиши и это, Кеннет, ты маленький говнюк.	записать это кеннет маленький говнюк
Ты в порядке, Кеннет?	ты порядок кеннет
Да, да, я в порядке.	да да порядок
Ты знаешь, я считаю, что мы все должны время от времени развлекаться.	ты знаешь считать должный время время развлекаться
Знаешь, выпустить немного пара.	знаешь выпустить немного пара
Ну да, я знаю. Я знаю.	ну да знать я знать
Теперь мы все друзья, верно?	теперь друг верно
Да, конечно.	да конечно
Верняк.	верняк
Получилось. Получилось.	получиться получиться
Итак, я полагаю, что спаивание людей - единственный способ,	итак полагать спаивание человек единственный способ
которым ты можешь заставить их делать то, что ты хочешь.	который мочь заставить делать то хотеть
Эй, если именно так ты хочешь оправдать ночь страсти,	эй именно хотеть оправдать ночь страсть
- то тебе решать. - Не помню никакой страсти.	ты решать не помнить никакой страсть
Не беспокойся. Я помню.	не беспокоиться я помнить
Просто иди выруби его.	просто идти вырубить он
Эй, Шон, Кеннет в порядке, поэтому просто оставь его. Всё круто.	эй шон кеннет порядок поэтому просто оставить он весь круто
Ты уверена в этом, Кэтрин?	ты уверить это кэтрин
Я ничем не рискую.	я ничто рисковать
Йоу, Кенни.	йоу кенни
Хочешь потягивать коровью мочу со старушками?	хотеть потягивать коровий моча старушка
Или хочешь поиграть с большими ребятами?	или хотеть поиграть больший ребята
Ты должен сделать это, чтобы немного догнаться, друг мой.	ты должный сделать это немного догнаться друг мой
Кеннет, ты не должен делать это.	кеннет должный делать это
Боже, ты его хренова мамочка? Спасибо.	бог хреновый мамочка спасибо
Давай, Кенни, ты один из нас, дружище. Иди сюда!	давать кенни мы дружище идти сюда
- Давай. - Хватай это.	давать хватать это
- Ууу. - Поднимайся, поднимайся сюда.	ууу подниматься подниматься сюда
Да, Кенни дружище. Нам это нравится. Заторчи. Давай.	да кенни дружище мы это нравиться заторчать давать
Эй, ты в порядке?	эй порядок
Я не знаю.	я знать
- Всё будет хорошо. - О да, это чокнутый урод.	весь хорошо о да это чокнутый урод
Чокнутый урод, чокнутый урод, чокнутый урод!	чокнутый урод чокнутый урод чокнутый урод
Положи его в рот, трусишка!	положить рота трусишка
- О, Боже. - Господи.	о бог господь
Что за хрень?	что хрень
- Боже. - Кто это с тобой сделал?	бог кто это ты сделать
Ты сделал это, Кеннет, верно?	ты сделать это кеннет верно
Нет, нет, вы не знаете.	нет нет знаете
Вы н-не знаете ничего обо мне.	вы нне знаете о я
Ты прав, Кеннет, мы не знаем тебя, и нам так жаль.	ты право кеннет знать ты мы жаль
Вам ни хрена не жаль.	вы хрен жаль
Нет. Вам никогда ни хрена не жаль.	нет вы хрен жаль
Вы... вы... вы...	вы вы вы
вы все высокомерные	высокомерный
со своими мудрожопыми комментариями.	свой мудрожопый комментарий
Вы все нахрен одинаковые.	вы нахрен одинаковый
Вы ублюдки.	вы ублюдок
Вы...	вы
Кеннет!	кеннет
Харриет, выруби стробоскоп. Он эпилептик и у него приступ.	харриета вырубить стробоскоп он эпилептик приступ
- Он не может дышать. - Ему сейчас нужен дыхательный путь.	он дышать он нужный дыхательный путь
Просто сохраняйте спокойствие, ладно. Сохраняйте, черт, спокойствие!	просто сохранять спокойствие ладный сохранять черта спокойствие
Хорошо. Когда я разрежу, его прорвет.	хорошо когда разрезать прорвать
Стив, не будь чокнутым.	стив быть чокнутый
Стив, не слушай его. Ему сейчас нужна трахеостомия.	стив слушай он он нужный трахеостомия
- Стив! - Заткнись, Шон!	стив заткнуться шон
Делай это, Стив, ты также можешь написать свое чертово имя на нем.	делать это стив также мочь написать свой чертовый имя немой
- Дай мне это. - Пошел на хрен, кретин.	дать это пойти хрен кретин
Черт.	черта
- Кэт, нет. Просто выслушай меня. - Отвали от меня.	кэт нет просто выслушать я отвалить я
- Что черт возьми ты делаешь, Кэт? - Отвали от меня.	что черта взять делать кэт отвалить я
- Ему нужна помощь! - Не делай этого!	он нужный помощь не делать это
Господи, Шон, что черт возьми ты делаешь?	господь шон черта взять делать
- Отвали нахрен от меня! - Подождите, слушайте.	отвалить нахрен я подождать слушать
Его дыхательные пути очищены.	он дыхательный путь очистить
Я думаю, что он еще дышит.	я думать дышать
Ладно, к черту всё. Я вызываю скорую.	ладный черта весь я вызывать скорый
Джейк, мы обдолбаны в дерьмо.	джейк обдолбать дерьмо
Мы с этим парнем, который полностью накачан наркотой, украденной из больницы.	мы это парень который полностью накачать наркотой украсть больница
- Как это будет выглядеть? - Хорошо, блин.	как это выглядеть хорошо блин
- У нас нет времени ждать. - Пошлите.	у время ждать послать
Мы вызываем скорую - мы официально вовлечены.	мы вызывать скорый официально вовлечь
Это будет в протоколе. Они должны действовать, создавать пример.	это протокол они должный действовать создавать пример
Никакой терпимости. Никаких исключений.	никакой терпимость никакой исключение
И папочка, возможно, будет не в силах откупить тебя от этого, Ким.	и папочка возможно сила откупить это ким
Черт, возможно, ему даже не захочется.	черта возможно захотеться
Говоря о папочках...	говорить папочка
"твоя новая ""Виза"", Харриет, будет аннулирована."	твой новый виза харриета аннулировать
- Я пришлю тебе открытку. - Как ты обо всех заботишься, Шон.	я прислать ты открытка как о заботиться шон
Джейк, твоя чудесная репутация лопнет.	джейк твой чудесный репутация лопнуть
Джонс Хопкинс не захочет тебя знать.	джонс хопкинс захотеть знать
Это дерьмово, но это так.	это дерьмовый это так
- Хватит, Шон. - Хочешь узнать свой прогноз?	хватить шон хотеть узнать свой прогноз
Вот он:	вот он
сломана, без пульса, без реанимации,	сломать пульс реанимация
вытри свои слёзы грошовой стипендией	вытереть свой слеза грошовый стипендия
- по дороге назад в Хиксвиль. - Пошел к черту.	дорога назад хиксвиль пойти черта
Ты с нами, Кэтрин.	ты мы кэтрин
Наркотики или не наркотики, ты пропала.	наркотик наркотик пропасть
Ладно, Шон, остановись.	ладный шон остановиться
Мы отвезем его в приемный покой и скажем, что нашли его.	мы отвезти приёмный покоить скажем найти он
Это без разницы. Это так и так свяжет его с нами.	это разница это связать мы
А когда он очнется и начнет жаловаться кому-то, кто будет слушать -	а очнуться начать жаловаться комуть слушать
это будет выглядеть чертовски мрачно для нас. Поверьте мне.	это выглядеть чертовски мрачно мы поверьте я
Мы оставим его снаружи. Никакой связи.	мы оставить снаружи никакой связь
А что, если никто его не найдет?	а что никто найти
- Найдут. - Ты не можешь знать этого, Ким.	найти ты мочь знать это ким
Окей, никто из нас не знает этого.	окей никто знать это
Ну да. Таким образом, он всё же получит помощь, и мы ни при чем.	ну да такой образ весь получить помощь чем
Шон, ты ведешь.	шон вести
О, и что будет, когда Кеннет придет в сознание...	о быть кеннет прийти сознание
Если он придет? Ты думаешь, он просто простит и забудет?	если прийти ты думать просто простить забыть
Ты думаешь, он будет хранить молчание об этом?	ты думать хранить молчание это
Его слово против наших.	он слово против наш
Мы отрицаем всё.	мы отрицать весь
Легче опровергнуть какого-то недоделанного придурка.	лёгкий опровергнуть какоготь недоделать придурок
Мы держимся вместе. Мы не видели его этим вечером.	мы держаться вместе мы видеть это вечером
Нас здесь не было. Никого, ясно?	мы быть никто ясно
Харриет права. Вытаскивайте его.	харриета право вытаскивать он
О Боже, это не происходит.	о бог это происходить
Это должно произойти. Иначе мы попали.	это должный произойти иначе попасть
И конец гребаной истории!	и конец гребана история
Давай, вытряхивай его отсюда.	давать вытряхивать отсюда
- Толкай его, давай! - Пошел.	толкать он давать пойти
Кэт?	кэт
Ты там?	ты там
Послушай, нас никто не видел. Всё сделано.	послушать никто видеть весь сделать
Кэт?	кэт
Кэт, это всё сработает в лучшую сторону, окей?	кэт это весь сработать хороший сторона окей
Ты увидишь.	ты увидеть
По телефону: Больница округа Фортхэвен.	по телефон больница округа фортхэвен
Здравствуйте, я звоню по поводу пациента.	здравствовать звонить повод пациент
Пациента?	пациент
- Имя пациента? - Кеннет, Кеннет Чизолм.	имя пациент кеннет кеннет чизолм
Вы родственник?	вы родственник
Нет. Нет, я друг.	нет нет друг
- Тогда, боюсь... - Пожалуйста, вы можете сказать мне что-нибудь,	тогда бояться пожалуйста мочь сказать чтонибыть
что угодно о нем?	угодный немой
- Пожалуйста, можете подождать? - Да, я подожду.	пожалуйста мочь подождать да подождать
Он в интенсивной терапии. Извините, но это всё, что я могу вам сказать.	он интенсивный терапия извинить это весь мочь сказать
Спасибо.	спасибо
Кеннет в коме.	кеннет кома
Господи.	господь
О, Боже.	о бог
Господи.	господь
Кажется, наш разговор, потворствующий нашим слабостям и прикрывающий наши задницы,	кажется наш разговор потворствующий наш слабость прикрывать наш задница
длился достаточно долго для того, чтобы его мозг начал испытывать кислородное голодание.	длиться достаточно долго тот мозг начать испытывать кислородный голодание
- Люди же выходят из комы, так? - В большинстве случаев, да.	человек выходить кома так в большинство случай да
Да, но в этом случае,	да случай
он принял большие дозы алкоголя и наркотиков.	принять большой доза алкоголь наркотик
Я имею ввиду, что в этом случае,	я иметь ввиду случай
его мозг испытывал недостаток кислорода слишком долгое время.	мозг испытывать недостаток кислород слишком долгий время
Давай просто объясню, Йошими. Это не псевдокома.	давать просто объяснить йонуть это псевдокома
Не хроническое вегетативное состояние.	не хронический вегетативный состояние
Это глубокая кома.	это глубокий кома
Мы тоже все расстроены, Кэт.	мы расстроить кэт
Ясно.	ясно
Поэтому давайте просто пойдем к доктору Стэгмену и расскажем ему, что произошло.	поэтому давать просто пойти доктор стэгмена рассказать он произойти
Нет, нет!	нет нет
Ты сошла со своего чертова ума?	ты сойти свой чертовый ум
Слушай, это позор, верно?	слушай это позор верно
Но давайте быть логичными.	но давать логичный
Если он спит, он не может двигаться. Не может говорить.	если спать двигаться не говорить
Что хорошего сделает этот разговор кому-то?	что хороший сделать разговор комуть
Это то, что нужно сделать.	это то нужно сделать
Кэтрин...	кэтрин
нам нужно держаться друг за друга.	мы нужно держаться друг друг
Нам просто нужно держаться вместе. Нет смысла в...	мы просто нужно держаться вместе нет смысл в
Нет смысла?	нет смысл
Ким, то что мы сделали, может стать причиной чьей-то смерти.	ким сделать стать причина чьейтый смерть
Приглуши свой голос. Ким права.	приглушить свой голос ким право
- Не говори, черт, за меня, Шон. - Ладно, хорошо, хорошо.	не говорить черта я шон ладный хорошо хорошо
Не буду.	не быть
Ты можешь говорить за себя, Ким.	ты мочь говорить себя ким
Вы все можете.	вы мочь
И мы все сделали это... прошлой ночью.	и сделать это прошлый ночью
Кеннет в коме. Это трагедия,	кеннет кома это трагедия
но мы не можем изменить это.	мочь изменить это
Расскажешь, Кэт, и обосрешь жизнь всем нам	рассказать кэт обосресть жизнь весь мы
и ты не будешь менять одну чертову вещь ради Кеннета.	быть менять один чёртов вещь ради кеннет
Хочешь пойти и признаться? Попробуй.	хотеть пойти признаться попробовать
Удачи в поиске другой стипендии.	удача поиск стипендия
Но буду честен:	но быть честный
Я буду отрицать всё.	я быть отрицать весь
Правильно.	правильно
Итак, если Кеннет не сможет заговорить,	итак кеннет смочь заговорить
то этого как будто не случалось.	случаться
Нет, случалось.	нет случаться
И нам никогда не уйти от этого.	и мы уйти это
Но это сделано.	но это сделать
Ким.	ким
Извини.	извинить
В чем дело?	в дело
Доктор Гаррис.	доктор гаррис
Да, а вы одна из студенток доктора Стэгмена, не так ли?	да один студентка доктор стэгмена ли
За что вы извиняетесь?	за извиняться
Я интересовалась наблюдением больных комой,	я интересоваться наблюдение больной кома
поэтому мне жаль, что я не могу помочь этому пациенту.	поэтому жаль мочь помочь это пациент
Аа.	аа
Позвольте рассказать вам кое-что,	позволить рассказать коечто
кое-что, что доктор Стэгмен не расскажет вам.	коечто доктор стэгмена рассказать вы
В этом отделении... в этой больнице,	в отделение больница
мы на самом деле не лечим пациентов.	самый дело лечить пациент
Мы просто ухаживаем за ними.	мы просто ухаживать они
Это всё из-за бюждета и отчётности.	это весь изз бюждеть отчётность
Улучшения опровергнуты.	улучшение опровергнуть
Амбиции смешны.	амбиция смешной
Я читала вашу исследовательскую статью	я читать ваш исследовательский статья
о трансплантации нервных клеток-предшественников в случаях внутричерепных травм.	трансплантация нервный клетокпредшественник случай внутричерепной травма
Я бы хотела наблюдать этот случай, если вы позволите мне.	я хотеть наблюдать случай позволить я
Ладно, вы можете наблюдать, если хотите, но это будет не долго.	ладный мочь наблюдать хотеть это долго
Родственники не откликнулись,	родственник откликнуться
прогнозы не улучшились,	прогноз улучшиться
и он без страховки.	страховка
Вы говорите про отключение аппаратов жизнеобеспечения.	вы говорить отключение аппарат жизнеобеспечение
Итак, после того, как кардиотесты подтвердились,	итак тот кардиотест подтвердиться
да, это именно то, что мы собираемся сделать.	да это именно то собираться сделать
Эй, Кэт.	эй кэт
Стэгмен потерял тебя во время обхода.	стэгмена потерять время обход
Можешь взять мои записи, если хочешь.	мочь взять мой запись хотеть
Эй, в чем дело?	эй дело
Они завтра отключают Кеннета.	они завтра отключать кеннет
- Слава Богу. - Господи, Шон, что с тобой?	слава бог господь шон ты
- Что? - Это уже слишком, Шон.	что это слишком шон
- Ты в порядке? - Не знаю, Ким.	ты порядок не знать ким
"Минутку. ""Они""?"	минутка они
Ты говорила с кем-то об этом?	ты говорить кемтый это
- Мы должны были помочь ему. - Эй, эй.	мы должный помочь он эй эй
Эй, эй, эй, Кэт.	эй эй эй кэт
Ты права, окей?	ты право окей
Мы должны были. Но посмотри на нас.	мы должный быть но посмотреть мы
Подумай о людях, которым мы сможем помочь...	подумать человек который смочь помочь
в течение следующих лет.	течение следующий год
Ты собираешься быть замечательным врачом.	ты собираться замечательный врач
Это - кое-что, а? Это на самом деле кое-что.	это коечто а это самый дело коечто
Да.	да
Доктор Стэгмен, я сейчас исследую последний ряд лекарственных препаратов.	доктор стэгмена исследовать последний ряд лекарственный препарат
Мне было бы интересно услышать ваши соображения.	я интересно услышать ваш соображение
Лекарства для борьбы с отторжением органов и лекарства, регенерирующие нервную систему,	лекарство борьба отторжение орган лекарство регенерировать нервный система
в соединении способствуют стимуляции мертвых митохондрий.	соединение способствовать стимуляция мёртвый митохондрия
Эти соединения находятся на ранней стадии длительных испытаний.	этот соединение находиться ранний стадия длительный испытание
Я не думаю, что они появятся на экзамене в ближайшее время, Кэт.	я думать появиться экзамен ближний время кэт
Всё-таки, гипотетически, я имела в виду, что эти существующие лекарства	всётаки гипотетичёска иметь вид существующий лекарство
могли бы помочь в стимуляции пациентов в коме, правильно?	мочь помочь стимуляция пациент кома правильно
Однажды, возможно.	однажды возможно
Это, собственно, не моя область, понимаете?	это собственно область понимать
Поговори с доктором Гаррисом.	поговорить доктор гаррис
Я всё же предпочту ваше мнение.	я весь предпочесть ваш мнение
Закрой свои глаза.	закрыть свой глаз
Давай, закрой свои глаза.	давать закрыть свой глаз
Представь, что ты смотришь на ясное ночное небо.	представить смотреть ясный ночное небо
То, что ты видишь - ничто...	то видеть ничто
несколько тысяч звезд, видных невооруженным глазом,	несколько тысяча звезда видный невооружённый глаз
незначительная часть ста миллиардов звезд,	незначительный часть сто миллиард звезда
которые составляют нашу галактику. Дело в том, что	который составлять наш галактика дело тот
нервных соединений в твоем мозге	нервный соединение твой мозг
больше, чем звезд во всем нашем маленьком уголке вселенной.	большой звезда весь наш маленький уголок вселенная
Ты вводишь оба этих лекарства	ты вводить оба этот лекарство
в нечто настолько невероятно сложное,	нечто настолько невероятно сложный
поэтому, мы должны быть очень, очень осторожными.	поэтому должный очень очень осторожный
Кэтрин...	кэтрин
ты совсем не похожа на себя.	похожий себя
Скоро буду.	скоро быть
Спасибо, доктор.	спасибо доктор
Привет.	привет
- Шелби? - Да.	шелбить да
- Привет, я - Кэтрин. - Привет.	привет кэтрин привет
Э, доктор Стэгмен сказал мне следить за жизненными показателями нового пациента.	э доктор стэгмена сказать следить жизненный показатель новое пациент
Кеннета...	кеннет
- Кеннета Чизолма? - Да.	кеннет чизолма да
А Гаррис одобрил это?	а гаррис одобрить это
К сожалению. Это значит, я буду ходить здесь туда-сюда всю ночь.	к сожаление это значит быть ходить тудасюда ночь
Ну, тогда он весь твой.	ну весь твой
О, секунду. Ты должна будешь позвонить этому парню,	о секунда ты должный быть позвонить это парень
детективу Картеру.	детектив картер
На всякий случай, если к Кеннету придут посетители, хорошо?	на всякий случай кеннет прийти посетитель хорошо
Не переживай. Не будут. В смысле, никто не приходит.	не переживать не быть в смысл никто приходить
Хорошо.	хорошо
Спасибо.	спасибо
У Гарриса вечеринка?	у гаррис вечеринка
Я просто курьер.	я просто курьер
Будет готово через несколько минут.	быть готовый несколько минута
Должно быть ты любишь эти страстные сообщения.	должный любить страстный сообщение
Слушай, если ты хочешь отдохнуть, то я буду в порядке здесь.	слушай хотеть отдохнуть быть порядок здесь
Да? Ты уверена?	да ты уверить
Хм.	хм
Я буду не долго.	я быть долго
Давай.	давать
Не поступай так со мной, Кеннет.	не поступать я кеннет
<i>Третий этаж.</i>	iтри этажi
Давай.	давать
- Пока. - Пока.	пока пока
Счастливого пути.	счастливый путь
Эй, Кэт.	эй кэт
Эй, Кэт, подожди.	эй кэт подождать
Кэт, эй, я тебя искала везде.	кэт эй искать везде
- Где ты была? - Не сейчас, Йошими, хорошо?	где быть не сейчас йонуть хорошо
Просто выслушай меня, Кэт.	просто выслушать я кэт
Пожалуйста, послушай, всё, что я знала - учебники,	пожалуйста послушать весь знать учебник
методички и дурацкие манекены.	методичок дурацкий манекен
Видя его таким... Я не могла ничего поделать с этим.	видеть такой я мочь поделать это
Ты пыталась помочь ему той ночью, а я просто стояла рядом.	ты пытаться помочь тот ночью просто стоялый ряд
Оказалось, что я тоже не смогла ему помочь.	оказаться смочь помочь
Всё кончено, Йошими, хорошо?	весь конченый йонуть хорошо
Я пыталась помочь ему, только ничего не вышло.	я пытаться помочь он выйти
Просто продолжаем жить.	просто продолжать жить
Но, Кэтрин, мне так жаль.	но кэтрин жаль
Что вы делаете?!	что делать
Прекратите!	прекратить
Итак, ты замечала что-нибудь странное за ним в последнее время?	итак замечать чтонибыть странный последний время
Я хотела сказать..	я хотеть сказать
мы проходили мимо него каждую ночь.	проходить мимо каждый ночь
"""Счастливого пути""."	счастливый путь
И это всё.	и это весь
Так ты не знаешь каких либо проблем, которые он мог иметь с твоей подругой.	так знаешь какой либо проблема который мочь иметь твой подруга
Нет, нет.	нет нет
Хм.	хм
Он говорит, что ничего не помнит.	он говорить помнить
Последнее, что он вспомнил - это то, что у него пошла кровь из носа,	последний вспомнить это то пошлый кровь нос
а после этого он очнулся.	очнуться
