cleaned_text	lemm_text
Разве исследования не были запрещены?	разве исследование запретить
В твоё время - да.	в твой время да
А сейчас, в будущем - заткнись!	а сейчас будущее заткнуться
Кроме того, это стволовые клетки взрослых,	кроме тот это стволовой клетка взрослый
собранные с идеально здоровых людей, которых я убил ради стволовых клеток.	собранный идеально здоровый человек который убить ради стволовой клетка
Гермес Конрад!	гермес конрад
О, ман. Я весь в плаценте.	о ман я весь плацента
Хорошо, что по пятницам не надо приходить в костюме.	хорошо пятница приходить костюм
Эми Вонг!	эми вонг
У-у! Кожа как у младенца!	уу кожа младенец
Воистину!	воистину
Доктор Зойдберг!	доктор зойдберг
Гермес, друг мой.	гермес друг мой
Позволь, я перережу твою пуповину...	позволить перерезать твой пуповина
Ой.	ой
И все остальные!	и остальной
Ура! Мы снова в деле!	ура мы снова дело
Только через мой труп.	только труп
А, не важно.	а важный
Бендер?	бендеры
Стволовые клетки тебе помогли?	стволовой клетка ты помочь
Я умираю...	я умирать
Реанимируйте меня дыханием рот-в-зад.	реанимировать дыхание ротвзад
Сейчас!	сейчас
<i>Не получается!</i>	iне получаетсяi
Я умру счастливым, зная, что ты на это купился.	я умереть счастливый знать это купиться
Его источник питания не работает!	он источник питание работать
Мы его теряем!	мы терять
Его может спасти лишь одно!	он спасти лишь один
Возможно, вот эта штука.	возможно этот штука
Никогда не чувствовал себя таким заряженным!	никогда чувствовать такой зарядить
Всё потому, что устройство судного дня, что я в тебя засунул...	весь потому устройство судный день засунуть
вырабатывает пятьдесят гигаватт.	вырабатывать пятьдесят гигаватт
А это в десять раз больше рекомендованной тебе...	а это десять рекомендовать ты
Да кто ты такой? Моя заводская гарантия?	да такой мой заводский гарантия
Зашибись...	зашибиться
Ради всего святого, Бендер! Продолжай танцевать!	ради святой бендеры продолжать танцевать
Продолжай растрясать энергию!	продолжать растрясать энергия
Ты должен сжигать судной энергии больше, чем её вырабатывается.	ты должный сжигать судный энергия большой её вырабатываться
Иначе она поднимется до критического уровня.	иначе подняться критический уровень
Вы же не хотите сказать?..	вы хотеть сказать
О, хочу!	о хотеть
Если ты хоть на секунду перестанешь тусоваться -	если секунда перестать тусоваться
ты взорвёшься и убьёшь всех присутствующих...	взорваться убить присутствующий
адским дождём расплавленных шестерёнок и потрохов!	адский дождь расплавить шестерёнка потрохов
Похоже, пора веселиться, детка. О, да!	похоже пора веселиться детка о да
Кстати, насчёт потрохов.	кстати насчёт потрохов
Позволь, я приготовлю тебе романтический ужин, Лила.	позволить приготовить ты романтический ужин лила
А где Лила?	а лила
Она в порядке?	она порядок
Почему она не реагирует на моё предложение?	почему реагировать мой предложение
Что-то не так!	чтоть так
Она не реагирует даже на мою палку!	она реагировать мой палка
Так тыкайте сильнее, чёрт возьми!	так тыкать сильный чёрт взять
Тыкаю изо всех сил!	тыкать из сила
Прости, Фрай.	простить фрая
Боюсь, Лила...	бояться лила
в необратимой коме.	необратимый кома
Кома, кома, кома, кома, кома, комедия.	кома кома кома кома кома комедия
<i>Общежитие роботов</i>	iобщежитие роботовi
Моей любимой не стало. Зачем мне теперь жить?	мой любимый стать зачем жить
Потому что боль медленно угаснет, а любовь - останется навеки.	потому боль медленно угаснуть любовь остаться навеки
Но что, если я позабуду её милый голос?	но что позабыть её милый голос
Влагу её глаза на своих губах?	влага её глаз свой губа
Всё ещё киснешь по... как там её?	весь ещё киснуть по её
Жизнь не закончилась!	жизнь закончиться
Возможно, ты прав.	возможно право
Возможно, я всегда прав.	возможно право
<i>Старбабс Кокофе</i>	iстарбабс кокофеi
<i>Премьера: ЭТИ ЧЁРТОВЫ ЦИКЛОПЫ</i>	iпремьер этот чёртов циклопыi
"Мастерская ""Сделай робота""?"	мастерский сделать робот
Пора начинать жить дальше!	пора начинать жить далёкий
<i>Добавить душу: 5.99$</i>	iдобавить душить 599i
<i>ЗАКАЧКА ПРОВОДОВ</i>	iзакачка проводовi
По крайней мере, это отвлечёт меня от мыслей о Лиле.	по крайний мера это отвлечь мысль лила
<i>Моющиеся глаза.</i>	iмыться глазаi
А вот это мне, почему-то, нравится.	а это я почемуть нравиться
Я люблю карамельки! А ты?	я любить карамелька а ты
Я тоже, милая.	я тоже милый
Хватит, Фрай! Нельзя жить в мире больных фантазий...	хватить фрая нельзя жить мир больной фантазия
...без нашей помощи.	без наш помощь
Эти записи с камер слежения содержат всё, что происходило в Плэнет Экспресс.	этот запись камера слежение содержимый весь происходить плэнуть экспресс
Включая записи из душа, корабля и писсуаров.	включая запись душить корабль писсуар
И тем не менее, вам так и не удалось поймать неуловимого туалетного воришку.	и менее удаться поймать неуловимый туалетный воришка
Может, он просто пытается прокормить свою семью?..	мочь просто пытаться прокормить семь
Компьютер! Проанализируй записи и извлеки личностный профиль Туранги Лилы.	компьютер проанализировать запись извлечь личностный профиль туранг лила
<i>Анализирую, анализирую, проверяю свою ставку на ибее...</i>	iанализировать анализировать проверять ставка ибееi
<i>ВАШУ СТАВКУ ПЕРЕБИЛИ</i>	iвашу ставка перебилиi
<i>Вот чёрт! Данные проанализированы.</i>	iвота чёрт дать проанализированыi
Эй! Не видишь, люди обнимаются!	эй не видеть человек обниматься
<i>Передача аттрибутов: размер обуви - 44. И так далее.</i>	iпередача аттрибут размер обувь 44 и далееi
Приготовиться к аварийной посадке!	приготовиться аварийный посадка
Что? Мы пережили катастрофу?	что мы пережить катастрофа
О, Фрай!	о фрая
Всем тусовщикам привет!	весь тусовщик привет
Просто чудеса!	просто чудо
Последнее, что помню - как я умерла при взрыве.	последний помнить умереть взрыв
И вот я здесь, во плоти. Живее всех живых!	и здесь плоть живой живой
Живее?	живой
Лучше сказать ей, Фрай.	хороший сказать она фрая
Что сказать?	что сказать
Так вот, я свою работу выполнил. Пойду-ка в душ.	так вот работа выполнить пойдук душа
Нибблер! Давай, обними мамочку!	нибблер давать обнять мамочка
Какого... Плохой Нибблер, плохой Нибблер!	какой плохой нибблер плохой нибблер
Что же ты делаешь, дурашка?! Это же я, Лила!	что делать дурашка это я лила
Я что, в самом деле робот?	я что самый дело робот
В смысле, у меня же есть все её воспоминания.	в смысл её воспоминание
Её мнение о газелях.	её мнение газель
"""Грандиозны""."	грандиозный
Её эмоции.	её эмоция
"""Растеряна и расстроена""."	растерять расстроить
Клянусь, я не знал, что так выйдет.	клясться знать выйти
Единственное, в чём я уверен, так это в том, что люблю тебя.	единственный что уверенный это тот любить ты
То есть её.	то её
Стоп! Помоги разобраться.	стоп помочь разобраться
Жги как Бендер! Жги как Бендер!	жечь бендеры жечь бендеры
Нет уж, спасибо.	нет уж спасибо
Кому сказал!	кома сказать
У меня к тебе сильные чувства, Фрай.	у ты сильный чувство фрая
Но вот мои ли это чувства?	но мой это чувство
Или я всего лишь автомат?	или лишь автомат
Может ли достаточно сложная машина обладать настоящим сознанием?	мочь достаточно сложный машина обладать настоящее сознание
Полностью с тобой согласен.	полностью ты согласный
Мне нужно время, чтобы во всём разобраться.	я нужно время весь разобраться
А пока...	а пока
будем друзьями?	быть друг
Хорошо.	хорошо
Слушай сюда, болваны!	слушай сюда болван
Вам посчастливилось поступить в диско-колледж имени Бендера.	вы посчастливиться поступить дискоколледж имя бендёр
Нижний брейк, нижний брейк!	нижний брейк нижний брейк
<i>Хорошие новости, народ!</i>	iхороший новость народi
Я собираюсь сделать последнюю попытку пробудить Лилу!	я собираться сделать последний попытка пробудить лила
Ведь всегда есть надежда.	ведь надежда
- Правда? - Нет. Особо не надейся.	правда нет особо надеяться
По правде сказать, она лишь безмозглая куча костей, волос и мяса.	по правда сказать лишь безмозглый куча кость волос мясо
Мне это слышать не обязательно!	я это слышать обязательно
Нет. И тебе не обязательно видеть вот это:	нет и ты обязательно видеть это
<i>Очнись! Очнись! Очнись!</i>	iочнуться очнуться очнисьi
<i>Очнись! Очнись! Очнись!</i>	iочнуться очнуться очнисьi
Вот и всё. Боюсь, традиционная медицина здесь бессильна.	вот весь бояться традиционный медицина бессильный
Нет! Я не сдамся!	нет я сдаться
Очнись, Лила! Я! Люблю! Тебя!	очнуться лила я любить ты
Фрай, прекрати. Её больше нет с нами.	фрая прекратить её мы
Доктор Зойдберг, не могли бы вы официально зафиксировать время смерти пациента?	доктор зойдберг мочь официально зафиксировать время смерть пациент
Могу ли я?	мочь я
Да это моя специальность!	да это специальность
<i>Департамент парков и монстров Заповедник Циклопофагов</i>	iдепартамент парковый монстр заповедник циклопофаговi
Как вы знаете, в завещании Лилы указано, что в случае комы...	как знаете завещание лила указать случай кома
...её тело должно быть скормлено дикому Циклопофагу -	её тело должный скормить дикий циклопофаг
очень редкой твари, которая питается только циклопами.	очень редкий тварь который питаться циклоп
Ага, именно так и написано в её карточке донора.	ага именно написать её карточка донор
Прощай, любовь моя.	прощать любовь мой
Зверь уже рядом!	зверь ряд
Зажигай, йо! Зажигай, йо! Танцуй, ног не жалей, йо!	зажигать йо зажигать йо танцевать нога жалеть йо
Бендер, замолкни!	бендеры замолкнуть
Тут люди скорбят.	тут человек скорбеть
Думаешь мне охота веселиться?! Да меня уже это достало!	думать охота веселиться да это достать
Зажигай!	зажигать
- Тихо, Бендер! - Замолкни!	тихо бендеры замолкнуть
Бендер, да заткнись же ты наконец!	бендеры заткнуться наконец
Бендер, прекрати затыкаться!	бендеры прекратить затыкаться
Ах, точно. Лила вернулась, а мне плевать.	ах точно лила вернуться плевать
Ура! Лила!	ура лила
Спасибо! Как же приятно, проснувшись, увидеть...	спасибо как приятно проснуться увидеть
- Лила? - Лила?	лила лила
Лила?!	лила
Лила.	лила
Как такое вообще возможно?	как такой вообще возможно
И как она посмела надеть обычный топ на мои похороны?	и посметь надеть обычный топ мой похороны
Заткнись! Нам надо сматываться!	заткнуться мы сматываться
Это ты заткнись, нам надо сматываться!	это заткнуться мы сматываться
О, да, детка!	о да детка
Все на борт тусовочного корабля!	весь борт тусовочный корабль
В этом кресле две капитанские задницы не поместятся!	в кресло два капитанский задница поместиться
А поместились бы, ходи ты в спортзал, вместо того, чтобы валяться в коме.	а поместиться бы ходить спортзал вместо тот валяться кома
Безумие какое-то.	безумие какоеть
Будто смотрю на точную робо-копию себя.	будто смотреть точный робокопия себя
Именно на неё ты и смотришь.	именно она смотреть
Как ты мог, Фрай?	как мочь фрая
Кома. Печаль.	кома печаль
Я пойду. От вас у меня уже крыша едет!	я пойти от крыша ехать
Не расстраивайся, Лила. Она совсем на тебя не похожа.	не расстраиваться лила она похожий
Я пойду. От вас у меня уже крыша едет!	я пойти от крыша ехать
Мне нужно взбодриться, Бендер.	я нужно взбодриться бендеры
Даже не знаю. Хочешь сегодня потусоваться?	даже знать хотеть сегодня потусоваться
Ненавижу тусоваться.	ненавидеть тусоваться
Не будь у меня столько конки-ма-ба-донки-да...	не быть столько конкимабадонкид
О, да! Жги, Бендер!	о да жечь бендеры
Почему всё, во что я влюбляюсь убегает от меня.	почему весь влюбляться убегать я
Я люблю Лилу.	я любить лила
Всегда любил и всегда буду!	всегда любить быть
И раз уж я полюбил и робота Лилу,	и полюбить робот лила
то только потому, что в ней есть столько общего с настоящей Лилой.	потому столько общий настоящий лила
Я думал, что и она меня полюбила.	я думать полюбить
Но, похоже, я как всегда ошибался...	но похоже ошибаться
Ты опять ошибся.	ты ошибиться
Ты был прав.	ты право
Лила?	лила
Лила, которая Лила?	лила который лила
Лила, которая Лила.	лила который лила
Я тут подумала, Фрай.	я подумать фрая
Потеряй я тебя, не думаю, что с лёгкостью перенесла бы такую потерю.	потерять ты думать лёгкость перенести такой потеря
Возможно, я тоже бы сделала твою копию.	возможно сделать твой копия
И, если робо-Лила не такая же ревнивая, как я, то всё у нас...	и роболила такой ревнивый я весь мы
Я убью тебя, циклюшка!	я убить ты циклюшка
- Он мой! - Держись подальше, барышная!	он мой держаться далёкий барышный
Кто-нибудь, сделайте же что-нибудь! Вот, возьми!	ктонибыть сделать чтонибыть вот взять
Пистолет? А мне обязательно?..	пистолет а обязательно
<i>- Пристрели её, она робот! - Нет, пристрели её, она человек!</i>	i пристрелить её робот нет пристрелить её человекi
Но как я узнаю кто - человек, а кто - робот?	но узнавать человек робот
- Мы же тебе только что сказали! - Точно, придурок.	мы ты сказать точно придурок
Хорошо, вам виднее. Будете обзываться - никого не пристрелю.	хорошо видный быть обзываться никто пристрелить
Прямо между лёгкими. Блин, ещё бы чуть-чуть...	прямо лёгкое блин ещё чутьчуть
Я тоже робот?!	я робот
Ага! Теперь понятно откуда взялся нарост на твоём ведущем валу.	ага теперь понятно откуда взяться нарост твой ведущий вал
Но как такое возможно?!	но такой возможно
Кто знает...	кто знать
Ах да, я знаю.	ах да знать
<i>Позволь, я расскажу, что действительно случилось в день крушения корабля.</i>	iпозволить рассказать действительно случиться день крушение корабляi
Я защищу тебя, Лила!	я защитить ты лила
Моя любовь сильнее большинства взрывов!	мой любовь сильный большинство взрыв
<i>Фраю удалось спасти Лилу, но какой ценой для себя...</i>	iфрая удаться спасти лила цена себяi
<i>Я бросил его к стволовым клеткам.</i>	iя бросить стволовой клеткамi
<i>Но он просто испарился, подобно плевку на раскалённом тротуаре.</i>	iно просто испариться подобно плевок раскалить тротуареi
<i>Лила так расстроилась,</i>	iлила расстроиласьi
<i>что, вспомнив Бегущего по лезвию, решила сделать дубликат.</i>	iчто вспомнить бежать лезвие решить сделать дубликатi
<i>Затем, она закачала личность Фрая с записей камеры в туалете.</i>	iзатем закачать личность фрая запись камера туалетеi
Люблю я Лилу.	любить лила
<i>Наконец, для воссоздания милого пивного животика Фрая...</i>	iнаконец воссоздание милый пивной животик фраяi
<i>она набила в него слишком много медных проводов.</i>	iон набить слишком медный проводовi
<i>Ужасный статический разряд изжарил Лилу,</i>	iужасный статический разряд изжарить лилуi
<i>и стёр вашу кратковременную память.</i>	iи стереть ваш кратковременный памятьi
Так вот почему мне это все так интересно, хотя я это уже всё знаю!	так почему это интересно хотя это весь знать
<i>Что я мог поделать?..</i>	iчто мочь поделатьi
<i>Я подвесил Лилу к остальным скелетам...</i>	iя подвесить лила остальной скелетамi
<i>и пошел готовить последний ингредиент варева из стволовых клеток.</i>	iи пойти готовить последний ингредиент варево стволовой клетокi
Профессор, у меня все волосы дыбом!	профессор волос дыбом
Боже мой. Поверить не могу, что больше не увижу того самого Фрая!	бог мой поверить мочь увидеть самый фрая
Эй, а где мои кеды?	эй мой кед
Фрай!	фрая
О, простите, не сообразил, что я уже здесь.	о простить сообразить здесь
Погодите-ка. А откуда столько Лил?	погодитек а откуда столько лить
Лучше тебе не знать, уж поверь.	хороший ты знать поверь
Ладно, умник.	ладный умник
Слушайте. Я тут пока пойду отолью, может, поговорю там немого о себе.	слушать я пока пойти отлить мочь поговорить немой себя
Стоять! Пора расставить всё по своим местам.	стоять пора расставить весь свой место
Дело в том, что... я люблю Фрая! Этого Фрая.	дело тот что любить фрая это фрая
А я люблю Лилу! Любую Лилу.	а любить лила любой лила
Мы роботы и мы влюблены!	мы робот влюбить
Давай уже избавимся от этих мясных скафандров.	давать избавиться этот мясной скафандр
Ух ты! Круто!	ух ты круто
Аста ла виста, сосиска!	аста ла вист сосиска
Мы ещё вернёмся!	мы ещё вернуться
За своим барахлом.	за свой барахло
А почему их голоса изменились?	а почему голос измениться
Это то, чего нам понять не дано.	это то мы понять дать
Э... как-то неловко вышло. Или нет?	э както неловко выйти или нет
Не уверена... Я запуталась где-то на втором роботе.	не уверить я запутаться гдеть второе робот
Ну... теперь ты знаешь, каково было мне.	ну знаешь каков я
Я ждал тебя тысячу лет. Могу подождать и дольше.	я ждать тысяча год мочь подождать долгий
Ну что за сюсюканье?! С меня хватит!	ну сюсюканье с хватить
Он сейчас взорвётся!	он взорваться
Танцуй, Бендер! Танцуй, если хочешь остаться в живых!	танцевать бендеры танцевать хотеть остаться живой
Да хрен вам!	да хрен вы
Я лучше погибну и прикончу вас всех, чем буду танцевать хоть ещё одну миллисекунду!	я погибнуть прикончить весь быть танцевать ещё один миллисекунда
Пожиратель циклопов!	пожиратель циклоп
О нет! Я железный! Тебе не понравится!	о нет я железный ты понравиться
Господи, когда ж я сдохну?!	господь сдохнуть
Бендер, ты взорвал излишек энергии. Ты исцелён!	бендеры взорвать излишек энергия ты исцелить
Боже милостивый. Наконец-то этому кошмару пришёл конец!	бог милостивый наконецтый это кошмар прийти конец
Больше мне не надо будет тусоваться!	большой тусоваться
Ну, как скажешь. Мы вернулись, народ!	ну сказать мы вернуться народ
Вечеринка!	вечеринка
