cleaned_text	lemm_text
25 мороженок от Банды Кобры в четвертой секциии.	25 морожёнка банда кобра четыре секциия
25 мороженок от Банды Кобры в четвертой секциии.	25 морожёнка банда кобра четыре секциия
Сраных 25 мороженок?	сраный 25 морожёнка
Банда Кобры совсем совесть потеряли.	банда кобра совесть потерять
Да, сэр.	да сэр
Я те яйца разобью, если еще раз на работе заснешь.	я тот яйцо разбить работа заснуть
К вам посетитель.	к посетитель
Кого он хочет сдать на этот раз?	кто хотеть сдать раз
- Что за черт? Что это такое?	что черта что это такой
Зачем ты раздеваешься?	зачем раздеваться
Да как ты посмел, ты лунатик!	да посметь лунатик
А что вы мне сделаете? оштрафуете за курение?	а сделать оштрафовать курение
Че ему в голову взбрело?	че голова взбрести
Конечно, это запрещено, урод.	конечно это запретить урод
Ты кем себя возомнил?	ты кто возомнить
Этот полудурок оказался очень полезным другом.	этот полудурок оказаться очень полезный друг
"Эй, дамочка, пора включать ""Мизери""."	эй дамочка пора включать мизерь
Мизери.	мизерь
Мизери.	мизерь
Мизери.	мизерь
Мизери. Мизери.	мизерь мизерь
Мизери...	мизерь
Раз, два, раз. два.	раз два раз два
Мизери...	мизерь
Раз, два, раз, два.	раз два раз два
Слышь, крод. Я тя щас наполомам покромсаю.	слышь кродиться я тя щас наполом покромсать
Перепиши! Перепиши!	переписать переписать
Перепиши! Перепиши!	переписать переписать
Разве я не просила тебя не убивать Мизери без моего разрешения.	разве просить убивать мизерь мой разрешение
Гораздо лучше чем было в фильме.	гораздо фильм
Не дашь - так не дашь, но хотя бы не бей.	не дать дать хотя бить
Черт, это моя первая эрекция за три года.	черта это один эрекция год
Ты извращенец.	ты извращенец
Как ты смеешь бить своего режиссера.	как сметь бить свой режиссёр
Какой ты в жопу режиссер.	какой жопа режиссёр
психованная сучка.	психованный сучка
Ты считаешь аниматора настоящим редиссером?	ты считать аниматор настоящее редиссерый
Да.	да
Халтурщик.	халтурщик
Эй, мальчик. Чего вылупился?	эй мальчик что вылупиться
Ты кого мальчиком назвала? Наглая сучка.	ты кто мальчик назвать наглый сучка
Разве она не обалденная?	разве обалденный
А, проклятый кобель, опять за старое.	а проклятый кобель старое
Слышь, безмозглый. Надо сначало работу закончить.	слышь безмозглый надо сначало работа закончить
Проклятый ублюдок.	проклятый ублюдок
Подгузники, подгузники, подгузники.	подгузник подгузник подгузник
Сдохни, членоголовый.	сдохнуть членоголовый
Пристрелите эту больную сучку.	пристрелить больной сучка
Всмысле, уже этого больного пидара.	всмысл больной пидар
Какой я расеянный.	какой расеять
Что это за красные какашки? Это потолок на нас срет?	что это красный какашка это потолок срет
Откуда здесь столько подгузников? У нас что тут детский сад?	откуда столько подгузник у детский сад
Уходим, если все забрали.	уходить забрать
Пошли, пошли, пошли.	послать послать послать
Раз, два, раз, два.	раз два раз два
Раз, два, раз, два.	раз два раз два
Идем, идем, идем.	идти идти идти
Где я?	где я
Чужие?	чужое
Тогда это значит...	тогда это значит
Значит...	значит
Идите к мамочке.	идти мамочка
Порочные животные.	порочный животное
Королева Чужих. Верни мне мою крошку.	королева чужое вернуть мой крошка
Получай, сука.	получать сук
О нет.	о нет
Какую из медленных и мучительных смертей ты предпочитаешь?	какой медленный мучительный смерть предпочитать
Я не понимаю почему я так поступил,но...	я понимать почему поступилно
Я все компенсирую мороженками.	я компенсировать морожёнка
У тебя есть мороженки?	у морожёнка
Ну сейчас у меня ничего нет,	ну нет
но если мой фильм станет хитом.	фильм стать хит
Фильм?	фильм
Да.	да
Когда моя героиня садится на толчок,	когда героиня садиться толчок
мороженки прямо сыпятся с небес.	морожёнка прямо сыпаться небо
Разве не похоже на хит?	разве похоже хит
Мороженки сыпятся после одного раза?	морожёнка сыпаться один раз
Как такое возможно?	как такой возможно
Такое возможно только в вымышленном мире.	такой возможно вымышленный мир
Хорош нести херню.	хороший нести хернить
Просто скажи как.	просто сказать как
Иначе, ты умрешь в мире реальном.	иначе умереть мир реальный
Ладно, мой фильм о праведном самопожертвовании.	ладный фильм праведный самопожертвование
Всмысле, чтобы ее вдохновить...	всмысл вдохновить
господь выковыривает этот порочный чип из ее ануса.	господь выковыривать порочный чип анус
Да, выковыривает.	да выковыривать
А обратно запихивает священный чип,	а обратно запихивать священный чип
так что...	что
Когда она садится срать, мороженки сыплются тоннами.	когда садиться срать морожёнка сыпаться тонна
Другими словами.	другой слово
Да, появляется магический анус.	да появляться магический анус
Магический анус...	магический анус
Значит выковыривает и запихивает обратно?	значит выковыривать запихивать обратно
При рождении вам имплантировали идентификационный чип.	при рождение имплантировать идентификационный чип
Это ваш единомышленник	это ваш единомышленник
снабжающий вас драгоценными мороженками в изобилии.	снабжающий драгоценный морожёнка изобилие
Этот идентификационный чип - ваше второе я.	этот идентификационный чип ваш два я
Как я раньше до этого не додумался?	как ранний додуматься
Так как ты подал мне эту гениальную идею,	так подать гениальный идея
Я окажу тебе честь и засуну эти чипы в твой зад.	я оказать ты честь засунуть чип твой зад
Но...	но
Я не важнецки сру.	я важнецк сру
Никто из нас не срет лучше тебя.	никто срет ты
У меня частые запоры.	у частый запор
и даже гемморой.	геммора
Простите, я много экспериментирую со своей жопой.	простить экспериментировать свой жопа
Мерзость.	мерзость
Сбросьте его.	сбросить он
Подожди.	подождать
Погоди.	погодить
У меня будет прослушивание с девченкой, которая классно срет.	у прослушивание девчёнка который классно срет
Погоди.	погодить
Пожалуйста пощади.	пожалуйста пощадить
Если оставишь в живых,	если оставить живой
я засуну эти чипы в девченку,	засунуть чип девчёнка
которая может срать несколько раз в день.	который срать несколько день
Умоляю.	умолять
Вон она.	вон она
Она зашла.	она зайти
Требуюся как можно скорее.	требийся скорее
Выдающиеся дефекационные способности.	выдающийся дефекационный способность
Нужна актриса с опытным анусом.	нужный актриса опытный анус
Чистейшее кино Джимми.	чистый кино джимми
Джимми, живучий таракашка.	джимми живучий таракашка
Он еще жив.	он живой
Слышь, давай ему наваляем на глазах у Красивой.	слышь давать навалять глаз красивый
Если я покажу ей какой я сильный,	если показать сильный
Я завоюю ее сердце.	я завоевать сердце
Итак, Джинна Дарк - девушка,	итак джинн дарк девушка
рожденная спасти мир.	родить спасти мир
Но тут появляется мороженковый магнат.	но появляться мороженковый магнат
Да пребудет со мной сила ануса.	да пребыть я сила анус
Покажи мне анус.	показать анус
Но взбешенная Джинна Дарк ему отказывает.	но взбесить джинн дарк отказывать
Боже мой.	бог мой
А он оказывается ангелом,	а оказываться ангел
пекущимся о спасении города.	печься спасение город
О, Джинна Дарк.	о джинн дарк
Я дам тебе священный анальный чип.	я дать ты священный анальный чип
Иди и спаси мир с его помощью.	идти спасти мир помощь
Это глупо.	это глупо
И очень скучно.	и очень скучно
Как насчет женщины, которая спасает мужчину с помощью сисек?	как насчёт женщина который спасать мужчина помощь сиська
Очень, очень богатого мужчину.	очень очень богатый мужчина
Эй, я здесь режиссер.	эй режиссёр
И че?	и че
Это фильм о благородном самопожертвовании.	это фильм благородный самопожертвование
Это искусство...	это искусство
Авторское кино.	авторский кино
Ты знаешь что такое авторское кино?	ты знаешь такой авторский кино
А зачем мне это знать?	а это знать
Быть красивой достаточно.	быть красивый достаточно
Давай, милый.	давать милый
ПОменяй на сиськи, ладно?	поменять сиська ладный
Да что ты вообще понимаешь?	да вообще понимать
Такой дуре как ты никогда не стать звездой в этом бизнесе.	такой дура стать звезда бизнес
Тогда сам снимайся, господин Автор.	тогда сниматься господин автор
Чао.	чао
Камень, ножницы, бумага. камень, ножницы, бумага.	камень ножницы бумага камень ножницы бумага
нагибайся, лошара.	нагибаться лошара
Понимаешь, в жизни всякое говно выходит.	понимать жизнь всякий говно выходить
Иногда жидкое, иногда твердое.	иногда жидкий твёрдый
а иногда и не выходит вовсе.	выходить вовсе
Но в конце концов - говно и есть говно.	но конец конец говно говно
И с телками то же самое.	и телок самый
А мое Красивое Говно там видно?	а мой красивый говно видно
Да, отличное шоу.	да отличный шоу
А Джимми циничней чем я думал.	а джимми циничный думать
Что они там делают, черт возьми?	что делать черта взять
Что они там делают?	что делать
Да ничего. Просто болтают.	да ничто просто болтать
По-моему он слишком просторный.	помоему слишком просторный
Может ли она хорошо срать?	мочь срать
Посмотри какой он у нее эластичный.	посмотреть эластичный
Десять раз в день не будет проблемой.	десять день проблема
Щас все сделаю красиво.	щас сделать красиво
Что за черт?	что черта
Дьявол.	дьявол
Ты идиот.	ты идиот
Джимми, сукин сын, ты труп.	джимми сукин сын труп
Что вы делаете, извращенцы.	что делать извращенец
Что за...?	что за
Бежим.	бежать
Ох, мой животик.	ох животик
Что у тебя с животом?	что живот
Вы извращенцы с ними заодно?	вы извращенец они заодно
Нет, конечно.	нет конечно
Мы бы не стали тусоваться с этими придурками?	мы стать тусоваться этот придурок
Мы просто проходили мимо и...	мы просто проходить мимо и
Черт с вами.	черта вы
Тоже мне важная сучка. Это она за нами увязалась.	тоже важный сучка это мы увязаться
гадкие извращенцы.	гадкий извращенец
Ну почему обязательно в анус?	ну почему обязательно анус
Черти что.	чёрт что
У вас запор.	у запор
Думаете это поможет?	думать это помочь
Нет.	нет
От запоров...	от запор
Поносец золотой.	поносец золотой
и Поносец серебряный.	поносец серебряный
Заткнись.	заткнуться
Как у нее щас болит задница.	как щас болеть задница
Как она может срать?	как срать
Разве она не супер секси?	разве супер секси
Вот ты болван.	вот болван
Просто принеси ее мороженку, когда она закончит.	просто принести морожёнка закончить
Идентификация завершена.	идентификация завершить
Возьмите вашу мороженку.	взять ваш морожёнка
Ох ты господи.	ох господь
Он что сломался?	он сломаться
Кто патрулирует Четвертую секцию, отзовитесь.	кто патрулировать четвертовать секция отозваться
Откуда столько мороженок?	откуда столько морожёнка
Что со мной сделал этот извращенец?	что я сделать извращенец
Она красивая, обладает многогранной индивидуальностью.	она красивый обладать многогранный индивидуальность
и такая плодносная.	такой плодносный
Я люблю тебя.	я любить ты
Она ходячая фабрика мороженок.	она ходячий фабрика морожёнка
ПОнятно, почему Банда Подгузников за ней охотится.	понятно почему банда подгузник охотиться
Она за раз высерает тонны мороженок.	она высераета тонна морожёнка
И что мне теперь делать с этими пиявками?	и делать этот пиявка
Красивая, теперь можешь положиться на меня.	красивый мочь положиться я
Я буду твоим менеджером, и мы...	я быть твой менеджер мы
Такие мухи как он	такой муха
постоянно роятся на такими красивыми как ты.	постоянно роиться такой красивый ты
Отпусти! Убъешь друга из-за телки?	отпустить убъесть друг изз телок
Ну, конечно. Опять небось убежишь?	ну конечно опять небось убежать
Не волнуйся, сладкая. С этих пор я твой парень.	не волноваться сладкий с этот пора твой парень
Ах ты предатель.	ах предатель
ПРости что спрашиваю, но так как я помог тебе	простить спрашивать помочь ты
найти где они живут,	найти жить
может я пойду домой?	пойти домой
ПОмоги мне.	помочь я
ПОмоги мне.	помочь я
Ловите, подгузники.	ловить подгузник
Поворачивай налево. Налево	поворачивать налево налево
Разве это лево, идиот?	разве это левый идиот
Сукины дети.	сукин ребёнок
Ты что свой трюк с мороженками на весь мир показываешь?	ты свой трюк морожёнка весь мир показывать
Я в первый раз столько много мороженок выкакала?	я один столько морожёнка выкакать
ТОгда что у них в задницах?	тогда задница
А мне -то откуда знать? Я что эксперт по жопам?	а то откуда знать я эксперт жопа
Иди и сам у них спроси.	идти спросить
Ты меня за кого принимаешь?	ты кто принимать
Это 0497.	это 0497
Не наблюдаю ничего необычного.	не наблюдать необычный
Не вижу ни души...	не видеть душа
Блять. Банда Подгузников.	блять банда подгузник
Прекратить огонь.	прекратить огонь
Найти девченку.	найти девчёнка
Найти девченку, найти девченку.	найти девчёнка найти девчёнка
Чего вы ждете? Догоняйте.	что ждать догонять
Первая улика обнаруженная на месте преступления.	один улика обнаружить место преступление
Его звали Джимми.	он звать джимми
Предположительно убит Бандой Подгузников.	предположительно убитый банда подгузник
Он считал себя кинорежиссером.	он считать кинорежиссёр
имеет судимость за нелегальные фильмы.	иметь судимость нелегальный фильм
Эти присутсвовали на месте преступления.	этот присутсвовать место преступление
Предположительно гопники без определенного места жительства.	предположительно гопник определённый место жительство
В компьютере произошел сбой	в компьютер произойти сбой
из-за путаницы с идентификаторами	изз путаница идентификатор
И эти преступники наверняка знают почему.	и преступник наверняка знать почему
Так что, если провести анализ анализ дефекационных данных	так что провести анализ анализ дефекационный дать
с вышеупомянутых идентификаторов...	вышеупомянутый идентификатор
Давай к делу.	давать дело
Как они причастны к этому делу?	как причастный это дело
ну, они пытались нелегально...	ну пытаться нелегально
Заткнись, идиот.	заткнуться идиот
Мобилизовать все силы и поймать их.	мобилизовать сила поймать они
в розыске.	розыск
Мы нашли ее.	мы найти она
Мы нашли ее.	мы найти она
По последним дефекационным данным	по последний дефекационный данные
мы нашли одну женщину.	найти один женщина
Остальные идентификаторы таких данных не имеют.	остальной идентификатор такой дать иметь
Банда Подгузников дефецировать неспособны.	банда подгузник дефецировать неспособный
Их нужда в мороженках	они нужда морожёнка
делает их главными подозревемыми.	делать главный подозревть
Если поймаем ее,	если поймать она
все сразу встанет на свои места.	сразу встать свой место
Спецгруппа приведена в состояние	спецгруппа привести состояние
трехминутной боевой готовности,	трехминутный боев готовность
в случае обнаружения массовой выдачи мороженок.	случай обнаружение массовый выдача морожёнка
К делу давай.	к дело давать
Вы их поймаете или нет?	вы поймать нет
Я их поймаю, мэм.	я поймать мэм
Если опять облажаешься	если облажаться
умрешь первым.	умереть один
Я тебя разочарую, чувак.	я разочаровать чувак
Слышь, я уже не тот Ачи, что был раньше.	слышь ачи ранний
Если хочешь выжить в Четвертой Секции.	если хотеть выжить четыре секция
лучше не переходи мне дорогу.	переходить дорога
У меня поло покупателе, кроме тебя, старик.	у полый покупатель кроме ты старик
Ладно, на этот раз прощаю.	ладный прощать
Короче, таким гопникам как ты неположняк	короче такой гопник неположняк
шариться по крутым гостиницам.	шариться крутой гостиница
Так что, потихому через черный ход..	так что потихий чёрный ход
Старый ублюдок.	старый ублюдок
С кем он вздумал так разговаривать?	с кто вздумать разговаривать
Красивая, щас старик придет за мороженками.	красивый щас старик прийти морожёнка
Как насчет хорошего самозабвенного высера?	как насчёт хороший самозабвенный высера
Кретин.	кретин
Это я вас дармоедов кормлю.	это дармоед кормить
Что? Кретин?	что кретин
Ах ты сучка.	ах сучка
Мы их засекли.	мы засечь
Всеобщая мобилизация. Координаты 646	всеобщий мобилизация координата 646
Только слегка покалечить.	только слегка покалечить
И запомни.	и запомнить
Моя доля - две трети.	мой доля два треть
Все готовы?	весь готовый
Пошли.	послать
Пошли.	послать
Нормально пушку возьми, придурок.	нормальный пушка взять придурок
У меня нет волос, зато отличная фигура.	у волос зато отличный фигура
Я горячий парень.	я горячий парень
Хорошь трепаться.	хорошить трепаться
Старик, я же сказал, через черный ход.	старик сказать чёрный ход
Или ты меня не уважаешь?	или уважать
Держитесь, сукины...	держаться сукин
Раз, два, раз,два.	раз два раздва
Готовьсь.	готовьсить
Бросай.	бросать
А вы еще кто такие?	а такой
Где она?	где она
Ты о ком?	ты ком
Я всех своих телок и не вспомню.	я свой телок вспомнить
Раз, два, раз,два.	раз два раздва
Да ладно, милый, потом получится.	да ладный милый получиться
Черт возьми. это унизительно.	черта взять это унизительно
Вы знаете кто я такой?	вы знаете такой
Погодь. Давайте все обсудим.	погодь давать обсудить
Итак...	итак
Вон. вон, вон там.	вон вон вон там
Бросайте оружие.	бросать оружие
- Шевельнетесь - мы стреляем. - Бросайте оружие.	шевельнуться стрелять бросать оружие
Слышьте мудачье поганое, как вы смеете...	слышать мудачий поганый сметь
А вы кто такие?	а такой
От подъемов по лестницах на одной ноге реально жопа болит.	от подъём лестница один нога реально жопа болеть
Че стоим, кого ждем? Вперед.	че стоять кто ждать вперёд
Вперед.	вперёд
подгузники, меня за ногу.	подгузник нога
Сукины дети.	сукин ребёнок
Мои бабки. Мои бабки.	мой бабка мой бабка
Старый ты дурак, не будь таким жадиной.	старый дурак быть такой жадина
У нас проблемы. Нужна подмога.	у проблема нужный подмога
А ты чо расселся? Иди и дерись.	а чо рассесться идти драться
Ненавижу, начальник.	ненавидеть начальник
Слышьте ублюдки. У меня гранаты.	слышать ублюдок у гранат
Бляа.	бля
Черт.	черта
Руки горят.	рука гореть
Взять их.	взять они
Давайте вставайте.	давать вставать
Накось выкуси.	накось выкусить
Во что я опять влипла.	в влипнуть
Как мы до этого докатились?	как докатиться
Этот крысеныш там жив или как?	этот крысёныш живой как
Держись крепче, детка.	держаться крепкий детка
Крысеныш. Ты жив.	крысёныш ты живой
Идиот.	идиот
Ты зачем с собой подгузников притащил?	ты себя подгузник притащить
Не виноватый я, кретин. Они сами за мной увязались.	не виноватый я кретин они сам я увязаться
Вот мудила. - Да уж, мудила.	вот мудила да уж мудила
Ты вечно все усложняешь, чувак.	ты вечно усложнять чувак
Заткнись и двигай за мной.	заткнуться двигать я
Блин, мы попали.	блин попасть
Милый, сделай же что-нибудь.	милый сделать чтонибыть
Ну, держитесь.	ну держаться
Блять, вот теперь нам кажись пиздец.	блять мы казаться пиздец
Взять их.	взять они
Взять их. Взять их.	взять они взять они
Отпусти. Отпусти.	отпустить отпустить
Отпусти, говорю. Отпусти.	отпустить говорить отпустить
Черт возьми.	черта взять
Ах ты сукин сын.	ах сукин сын
