cleaned_text	lemm_text
Кёрсти!	кёрсть
Дозвонилась наконец-то.	дозвониться наконецтый
Дорогая, ты где?	дорогой где
- Я нашла комнату. - Что ты сделала?	я найти комната что сделать
"Я сказала, ""Я нашла комнату""."	я сказать я найти комната
Подожди, я думал ты немного вместе с нами побудешь..	подождать думать немного вместе мы побыть
Папа...	папа
Да тебе понравиться этот дом!	да ты понравиться дом
Тебе понравиться моя комната.	ты понравиться комната
Я правда очень хочу, чтобы ты увидела дом. Это что-то.	я правда очень хотеть увидеть дом это чтоть
Может через пару дней. Мне работу нужно найти.	мочь пара день я работа нужно найти
Зачем, солнышко?	зачем солнышко
Послушай, ты уже сделала красивый жест, не надо...	послушать сделать красивый жест надо
Пап, это не жест. Я это ДОЛЖНА сделать.	папа это жест я это должный сделать
Давай хоть немного поверь в меня, ладно?	давать немного поверь я ладный
Позвони мне завтра.	позвонить завтра
Позвоню. Увидимся.	позвонить увидеться
Пока, пап.	пока папа
Ну и?..	ну и
Почему нет.	почему нет
Отлично.	отлично
Переезжаем в воскресенье.	переезжать воскресение
По пути только лепные украшения не зацепите.	по путь лепной украшение зацепить
- Хорошо. - Ладно.	хорошо ладный
- Там сзади всё путём? - Да, да.	там сзади весь путём да да
Ага, ладно. А теперь прямо наверх.	ага ладный а прямо наверх
Не волнуйтесь, я пронесу.	не волноваться пронести
- Хорошо. - Эй, вы мне руку зажали!	хорошо эй рука зажать
Так, так.	так так
Смотри.	смотреть
Пять минут перекура, мужики.	пять минута перекур мужик
Как там?	как там
Выглядит так, как будто бомбу сбросили.	выглядеть так бомба сбросить
У вас пиво есть?	у пиво есть
Есть немного в холодильнике.	есть немного холодильник
Ну так...	ну так
Почему бы мне не взять его?	почему взять он
Мне ж всё равно заняться больше нечем.	я весь равно заняться нечего
Простите.	простить
- Мне сегодня везёт. - Привет.	я сегодня везти привет
- Хотите купить кровать? - Не очень.	хотеть купить кровать не очень
Па-а-ап?	пааап
- Кёрсти! - Привет.	кёрсть привет
Привет, зайка. Иди сюда.	привет зайка идти сюда
- Это вам. - Оо, классно.	это вы оо классно
Большой дом.	большой дом
- Тебе нравиться? - Ага.	ты нравиться ага
Мне нравиться.	я нравиться
Если мы когда-нибудь сдвинем эту херову кровать - я тебе устрою большую экскурсию.	если когданибудь сдвинуть херов кровать ты устроить большой экскурсия
- Джулия тут? - Она наверху.	джулия тут она наверху
Слушай, будь с ней повежливей, ага?	слушай быть вежливый ага
- Она ненавидит переезды. - Удивительно...	она ненавидеть переезд удивительно
- Кёрсти! - Хорошо, ладно, я буду милой.	кёрсть хорошо ладный быть мила
Иди на великую работу	идти великий работа
а я себе кофе сделаю. - Хорошая идея.	кофе сделать хороший идея
- Вот она кухня. - Ага.	вот кухня ага
До скорого.	до скорый
Ваша дочь?	ваш дочь
- Она похожа на маму. - Её мать умерла.	она похожий мама её мать умереть
Аааа, блин!	аааа блин
Войти можно?	войти можно
Можно войти?	можно войти
- Ты - Джулия, да? - Именно так.	ты джулия да именно так
А вы кто?	а кто
Я - Фрэнк.	я фрэнк
Брат Фрэнк.	брат фрэнк
Оо, точно!	оо точно
Я... Я пришёл на свадьбу.	я я прийти свадьба
Так я могу войти или нет?	так мочь войти нет
Простите. Да, конечно.	простить да конечно
- Будьте как дома. - Ага. Приятно об этом знать.	быть дом ага приятно знать
У вас есть полотенце?	у полотенце
У тебя есть полотенце?	у полотенце
Кёрсти.	кёрсть
Оно в ванной.	оно ванна
О, кстати, папочка не сказал тебе, что я сняла комнату?	о кстати папочка сказать ты снять комната
Она конечно не такая большая, но всё нормально.	она такой большой весь нормальный
Джулия?	джулия
Джулия?	джулия
За что будем пить?	за быть пить
За счастье супружеской жизни?	за счастие супружеский жизнь
Я очень счастлива.	я очень счастливый
Ни капли не сомневаюсь.	ни капля сомневаться
Я могу поцеловать невесту?	я мочь поцеловать невеста
А как же Ларри?	а ларри
Забудь о нём.	забыть он
Возьмите вес на себя, он у меня на ноге.	взять вес себя нога
- Взяли? - Взяли.	взять взять
Так, теперь толкайте на меня, когда я буду тянуть.	так толкать я быть тянуть
Этого недостаточно.	это недостаточно
Джулия.	джулия
Прошу тебя!	просить ты
Я сделаю всё, что ты пожелаешь.	я сделать весь пожелать
Всё.	весь
Вот.	вот
- Оу, глубокая рана? - Я не знаю. Я не смотрел.	оу глубокий рана я знать я смотреть
Ты же знаешь - я и кровь...	ты знаешь кровь
- Я сейчас в обморок упаду. - Нет, ты не упадёшь в обморок.	я обморок упад нет упасть обморок
Аа, твою мать!	аа твой мать
- Дай-ка я посмотрю. - Твою мать!	дайка посмотреть твой мать
Оу, тут зашивать надо.	оу зашивать надо
- О, Господи, меня сейчас вырвет. - Тебя не вырвет.	о господь вырвать ты вырвать
- Просто успокойся, успокойся. - Меня сейчас стошнит.	просто успокоиться успокоиться я стошнить
Всё будет в порядке.	весь порядок
Пойдём вниз?	пойти вниз
- Пойдём? - Так глупо!	пойти так глупо
Что случилось?	что случиться
Несчастный случай. Он в порядке.	несчастный случай он порядок
Слушай, вести можешь? Нужно швы наложить.	слушай вести мочь нужно шов наложить
- Да, конечно. - Ключи на кухне.	да конечно ключ кухня
- Так глупо. - Всё в порядке.	так глупо весь порядок
Не, не, я же не шучу.	не не шутить
Врач проверяет мой шрам,	врач проверять шрам
с такой, знаете деликатностью и вниманием Йозефа Менгеле <i>[офицер СС, немецкий врач, проводивший опыты на узниках лагеря Освенцим во время Второй мировой войны.]</i>,	такой знаете деликатность внимание йозеф менгель iофицер сс немецкий врач проводить опыт узник лагерь освенцим время два мировой войныi
"а я его предупреждаю: ""Слышь, я щаз в отключусь!"""	предупреждать слышь щаз отключиться
"а он, ""Да нет, конечно нет, старичок""."	он да нет нет старичок
В следующий момент очухиваюсь я уже на полу,	в следующий момент очухиваться пол
а этот стоит сверху как будто это ЕМУ помощь нужна.	стоить сверху это он помощь нужный
- Наверное он испугался, что ты его засудишь. - А я так и сделаю!	наверное испугаться засудить а сделать
Билл, я так и сделаю, всё так и будет.	билл сделать весь быть
Я тебе завтра позвоню. Мы эту жопу засудим.	я ты завтра позвонить мы жопа засудить
ДокторА!	доктор
Точно, дорогая.	точно дорогой
А что пьёт моя ненаглядная дочка?	а пить ненаглядный дочка
Я не помню.	я помнить
О, Джулия, может тебе вина подлить?	о джулия ты вино подлить
С меня наверное хватит.	с наверное хватить
Всё.	весь
- Стоп. я же потом не смогу подняться. - Так ложись.	стоп смочь подняться так ложиться
Вы меня все извините. Я думаю, я пойду в постель.	вы извинить я думать пойти постель
Дорогая, с тобой всё нормально?	дорогой ты весь нормальный
- Мы тоже должны идти. - Билл!	мы должный идти билл
Абсо...абсолютно нет!	абсоабсолютно нет
Сегодня у нас день защиты насекомых.	сегодня день защита насекомое
Мы празднуем...что-то. Так что садись.	мы празднуемчтоть так садиться
Спокойной ночи..	спокойный ночь
В следующий раз - вы к нам приезжайте.	в следующий мы приезжать
Ага, скоро приедем.	ага скоро приехать
- Я рада что ты вернулась. - Спасибо.	я рада вернуться спасибо
- Спокойной ночи. - Спокойной ночи.	спокойный ночь спокойный ночь
- До сих пор болит? - Что?	до сей пора болеть что
Ха. После того как я выпил - нет.	ха после выпить нет
Господи!	господь
Нет, прошу!	нет просить
Отпусти!	отпустить
Джулия!	джулия
О Боже мой!	о бог мой
Не смотри на меня.	не смотреть я
Ты...ты...ты кто?	тытыть кто
Я сказал не смотри!	я сказать смотреть
Помоги мне!	помочь я
Скажи кто ты.	сказать ты
Фрэнк.	фрэнк
Нет.	нет
Нет!	нет
Поверь, это я.	поверь это я
Это правда я.	это правда я
Его кровь на полу. Она вернула меня.	он кровь пол она вернуть я
Вернула?	вернуть
Откуда?	откуда
Просто помоги мне, хорошо?	просто помочь я хорошо
Ради Бога, помоги мне!	ради бог помочь я
- Там кто-то есть... - Жди...	там ктоть есть ждать
Нет, ты так просто не можешь уйти от меня.	нет просто мочь уйти я
Что ты хочешь, чтобы я сделала?	что хотеть сделать
Кровь помогла мне вернуться в какой-то степени.	кровь помочь вернуться какойтый степень
Я хочу ещё.	я хотеть ещё
Ты должна вылечить меня.	ты должный вылечить я
Привет.	привет
Ты как?	ты как
Кёрсти? Я уж думал я тебя потерял.	кёрсть я думать потерять
Нет, я тут.	нет тут
Спокойной ночи.	спокойный ночь
А почему ты у Ларри дома не осталась? Там же много комнат.	а почему ларри дом остаться там комната
Да, да, там есть комнаты. А ещё там есть Джулия.	да да комната а ещё джулия
Ааа! Я понял.	ааа я понять
- Она как ты, такая офигенно вежливая. - Пра-а-авда? Ты что имеешь ввиду?	она ты такой офигенный вежливый прааавда ты иметь ввиду
Ну я не знаю - она какая-то напряжённая и холодная.	ну знать какаять напрячь холодный
Я хочу попросить у тебя извинений.	я хотеть попросить извинение
"О, вот и я об том же. ""Я хочу попросить у тебя извинений."""	о же я хотеть попросить извинение
"Эй, не все из ""нас"" холодные."	эй мы холодное
- Нет? - О, Нет.	нет о нет
Да ну?	да ну
Ну да.	ну да
А я по-другому слышала..	а подругий слышать
Ты определённо говорила не с теми людьми.	ты определённо говорить тот человек
Всё что угодно?	весь угодный
Всё что угодно.	весь угодный
Сделаешь?	сделать
Да, сделаю...	да сделать
Кёрсти? Кёрсти?	кёрсть кёрсть
Кёрсти!	кёрсть
- Ты в порядке? - Да.	ты порядок да
Незнаю...	незнать
Мне сон приснился...	я сон присниться
Папа!	папа
Алло.	алло
Я в порядке, солнышко.	я порядок солнышко
Я просто хотела убедиться, что с тобой всё в порядке.	я просто хотеть убедиться ты весь порядок
Лучше не бывает.	хороший бывать
- А ты хорошо спи, ладно? - Ладно.	а спать ладный ладный
- Я люблю тебя, доченька. - Я тебя тоже, папочка.	я любить ты доченька я тоже папочка
Пока.	пока
- Кто там? - Ей приснился страшный сон.	кто там она присниться страшный сон
- Кому? - Кёрсти.	кома кёрсть
Кёрсти.	кёрсть
- Ну и каково это? - Что?	ну каков это что
Выпивать водиночку.	выпивать водиночка
Не очень.	не очень
Я подумал может...	я подумать мочь
ну-у...	нуу
раз уж мы оба пьём водиночку, почему бы нам не заняться этим вместе?	оба пить водиночка почему мы заняться это вместе
Почему нет.	почему нет
Ты не подумай, у меня я не всегда так...	ты подумать так
ну ты понимаешь о чём я.	понимать что я
- Всё всегда бывает в первый раз. - Вот точно, именно так.	весь бывать один раз вот точно именно так
Я думаю ты права.	я думать право
- Не хочешь...ну там...выпить? - Оооу, нет, нет, нет.	не хочешьнуть тамвыпить оооу нет нет нет
Я думаю я уже превысил свой лимит.	я думать превысить свой лимит
Знаешь, это забавно,	знаешь это забавно
но...я...	ной
Знаешь, ну как будто я знаю тебя уже годы.	знаешь знать год
Что не так?	что так
Разве не для этого ты меня привела сюда?	разве привести сюда
Разве нет?	разве нет
Я так думаю что для того.	я думать тот
Так в чём проблема-то?	так что проблемато
Ну так давай этим займёмся.	ну давать это заняться
Ты же блять не передумала, да?	ты блять передумать да
Прости.	простить
- Давай пойдём наверх. - Ладно, ладно, простишь меня? Ладно.	давать пойти наверх ладный ладный простить я ладный
Сюда.	сюда
Это же не спальня..	это спальня
Нет.	нет
Так что тогда происходит?	так происходить
Разве нам нужна кровать?	разве мы нужный кровать
Ну, я думаю что нет.	ну думать нет
Я всегда предпочитала пол.	я предпочитать половина
Ааа, всё всегда бывает в первый раз, да?	ааа весь бывать один раз да
Почему бы тебе не снять твой пиджак?	почему ты снять твой пиджак
Точно,	точно
почему бы мне его не снять?	почему снять
А ты почему тоже самое не сделаешь?	а почему самый сделать
Может ещё и сделаю.	мочь ещё сделать
Ты очень красивая.	ты очень красивый
Правда?	правда
Да...ты знаешь, очень.	дата знаешь очень
Самая красивая женщина, из всех что я видел.	самый красивый женщина видеть
- О Боже! - Что случилось?	о бог что случиться
Минутку.	минутка
Слишком много выпил.	слишком выпить
Нужно опустошить старый пузырь.	нужно опустошить старый пузырь
Ты заперлась?	ты запереться
Пожалуйста! Пожалуйста!	пожалуйста пожалуйста
Не смотри на меня.	не смотреть я
Господи Боже мой!	господь бог мой
Видишь?	видеть
Она восстанавливает меня.	она восстанавливать я
Каждая капля крови, которую ты проливаешь, становится плотью на моих костях.	каждый капля кровь который проливать становиться плоть мой костя
А ведь это нужно нам обоим, да?	а это нужно мы оба да
Хорошо!	хорошо
Иди сюда.	идти сюда
Иди ко мне, твою мать, я хочу прикоснуться к тебе.	идти к я твой мать хотеть прикоснуться ты
Иди к папочке.	идти папочка
Джулия!	джулия
Джулия!	джулия
Выходи, выходи где бы ты там не была.	выходить выходить быть
Джулия, я звал тебя. Ты не слышала?	джулия звать ты ты слышать
Ты там?	ты там
Хочешь печенюшку, маленькая девчушка?	хотеть печенюшка маленький девчушка
Мне плохо.	я плохо
О, детка. Я тебе могу что-нибудь принести?	о детка я ты мочь чтонибыть принести
Если только брэнди.	если брэнди
Скоро будет.	скоро быть
Я спущусь через минуту.	я спуститься минута
Ладно. Незачем спешить.	ладный незачем спешить
Фрэнк?	фрэнк
Мне больно.	я больно
Больно?	больно
Мои нервы снова заработали.	мой нерв снова заработать
Это хорошо.	это хорошо
Ещё один. Может два.	ещё один мочь два
- Только не снова. - Тогда я буду полностью цел и здоров.	только снова тогда быть полностью целый здоровый
Тогда мы сможем вместе уехать отсюда, прежде чем они начнут преследовать меня.	тогда смочь вместе уехать отсюда прежде начать преследовать я
- Кто? - Ценобиты.	кто ценобить
Это лишь вопрос времени, пока они не узнают, что я...свалил от них.	это лишь вопрос время пока узнать ясвалить они
Мне просто надо уехать далеко отсюда.	я просто уехать далеко отсюда
Джулия?	джулия
Ты в порядке?	ты порядок
Подожди немного.	подождать немного
Включишь какую-нибудь музыку, ладно, милый?	включить какуюнибудь музыка ладный милый
Да, конечно.	да конечно
Бедный Ларри - послушный как всегда.	бедный ларри послушный всегда
Говори тише.	говорить тиша
"Не хочешь чтобы ""милый"" услышал."	не хотеть милый услышать
Мне больно.	я больно
Ты ведь не хочешь меня обмануть, правда?	ты хотеть обмануть правда
Ты останешься со мной. Помоги мне.	ты остаться я помочь я
Тогда мы сможем быть вместе, также, как были раньше.	тогда смочь вместе также ранний
Мы принадлежим друг другу.	мы принадлежать друг друг
В печали и радости.	в печаль радость
Любя, по-настоящему любя.	любя понастоящий любя
Простите, я здесь новенькая. Вам нужно подождать.	простить новенький вы нужно подождать
Вы можете так не делать, пожалуйста!	вы мочь делать пожалуйста
А где менеджер?	а менеджер
Это тоже проблематично, потому что он только что ушёл завтракать.	это проблематично уйти завтракать
Я хочу увидеть кого-нибудь из начальства.	я хотеть увидеть когонибудь начальство
Тогда вам нужно подождать.	тогда нужно подождать
- Простите. - Нет уж, вы меня извините!	простить нет уж извинить
Что вы делаете?	что делать
Положите их назад.	положить назад
О, Господи!	о господь
Выметайтесь!	выметаться
Выметайтесь отсюда!	выметаться отсюда
- Привет. - Привет.	привет привет
Просто вот пришёл узнать, что делаешь после работы.	просто прийти узнать делать работа
Что такое?	что такой
- Кое-что странное. - Что?	коечто странный что
Ничего.	ничто
Ты уверена, что нам никто не помешает?	ты уверить мы никто помешать
Естественно.	естественно
Я просто...	я просто
Люблю осторожность.	любить осторожность
Я её чувствую.	я её чувствовать
Прошло много времени, с тех пор, как я что-либо чувствовал.	прошлый время тот пора чтолибо чувствовать
Ты обещал дать мне обьяснение.	ты обещать дать обьяснение
Вот оно.	вот оно
- Дай посмотреть. - Нет, не трогай!	дать посмотреть нет трогать
Она опасна. Она открывает двери...	она опасный она открывать дверь
Что за двери?	что дверь
Двери к наслаждениям Ада или Рая.	дверь наслаждение ад рая
О чём я не заботился.	о что заботиться
Я думал я дошёл до предела. Я ошибался.	я думать дойти предел я ошибаться
Ценобиты дали мне запредельные ощущения.	ценобить дать запредельный ощущение
Боль и наслаждение. Нераздилимые.	боль наслаждение нераздилить
Они не вернут меня.	они вернуть я
Я собираюсь уходить отсюда, а ты поможешь мне, так?	я собираться уходить отсюда помочь я так
Да.	да
Они не найдут нас.	они найти мы
Нигде в этом огромном мире.	нигде огромный мир
"""Бум Бум"" его сейчас уложит!"	бум бум уложить
"""Бум Бум"" уложит его."	бум бум уложить он
Ты же говорила, что тебя от такого зрелища тошнит.	ты говорить такой зрелище тошнить
Я видела и похуже.	я видеть худой
Ты в порядке?	ты порядок
Нормально всё.	нормальный весь
Мы можем посмотреть что-нибудь другое, если ты зах...Вали его!	мы мочь посмотреть чтонибыть другой захвалить он
Вали!	валить
Это ещё что?	это ещё что
По-моему я оставила окно наверху открытым. Пойду посмотрю.	помоему оставить окно наверху открытый пойти посмотреть
Нет.	нет
Ларри,	ларри
Да ничего такого.	да такой
Ларри!	ларри
Да что с тобой?	да ты
Это...просто из-за того, что я ненавижу грозу.	этопросто изз тот ненавидеть гроза
Я же здесь.	я здесь
Ты в безопасности.	ты безопасность
Ты дрожишь.	ты дрожать
Нечего бояться.	нечего бояться
Послушай, мне правда нужно проверить.	послушать правда нужно проверить
Прошу, не ходи наверх.	просить ходить наверх
Ладно, пойдём наверх вместе. Пойдём.	ладный пойти наверх вместе пойти
- Ларри, прошу! - Да не беспокойся ты. Пошли.	ларри просить да беспокоиться ты послать
- Не надо. - Всё хорошо, хорошо.	не надо весь хорошо хорошо
Наверное это была крыса.	наверное это крыса
Я говорил тебе.	я говорить ты
Нечего бояться.	нечего бояться
Пойдём вниз. Я сделаю лучше.	пойти вниз я сделать хороший
Нет, света хватает.	нет свет хватать
Давай, давай зайдём.	давать давать зайти
О, да.	о да
Да, да.	да да
Так.	так
Нет!	нет
Нет!	нет
Нет, не делай этого!	нет делать это
Я не вынесу этого, прошу!	я вынести это просить
Пожалуйста, нет!	пожалуйста нет
Пожалуйста!	пожалуйста
Прошу, не надо!	просить надо
Нет, я этого не вынесу! Нет!	нет вынести нет
Я не понимаю тебя!	я понимать ты
Всмысле, одну минуту...	всмысл один минута
ты вся моя, а в следующую...	весь мой следующий
Я тебя просто не понимаю.	я просто понимать
Не знаю.	не знать
По-моему зря мы вернулись.	помоему зря вернуться
Ну всмысле, в Бруклине было не хуже чем тут.	ну всмысл бруклин худой тут
Слушай,	слушай
ты любишь её, значит наверное есть за что.	любить её значит наверное что
Да, я бы хотел, чтобы всё было так вот просто.	да хотеть весь просто
У меня проблема, малыш.	у проблема малыш
Она даже из дома выходить не хочет.	она дом выходить хотеть
Правда?	правда
Да, как будто она...	да она
ждёт чего-то.	ждать чеготь
Чего?	что
Я не знаю.	я знать
Я не знаю.	я знать
Это вне моего понимания	это вне мой понимание
Послушай,	послушать
не можешь ли ты...	мочь ты
не ХОЧЕШЬ ли ты...	хотеть ты
Остановиться на некоторое время?	остановиться некоторый время
Попытаться подружиться?	попытаться подружиться
Конечно.	конечно
Кто знает, может ей нужно просто поговорить с кем-то.	кто знать нужно просто поговорить кемтый
- Ты не можешь его любить. - Ты знаешь, что я не люблю его.	ты мочь любить ты знаешь любить он
- А почему не вредишь? - Я сказала НЕТ!	а почему вредить я сказать нет
Тогда найди мне кого-нибудь, пока меня не ищут.	тогда найти когонибудь пока искать
Сейчас же!	сейчас же
Я...	я
Я иногда чувствую себя одиноким.	я чувствовать одинокий
У всех это бывает.	у это бывать
Входи.	входить
Это ещё что?	это ещё что
Игра?	игра
Господи Боже!	господь бог
О, Господи! Помоги мне!	о господь помочь я
О, нет!	о нет
Уходи отсюда!	уходить отсюда
Прошу, не дайте ему убить меня.	просить дать убить я
Нет, пожалуйста!	нет пожалуйста
Нет!	нет
- Кёрсти, я - Фрэнк, дядя Фрэнк. - Нет!	кёрсть фрэнк дядя фрэнк нет
- Ты помнишь. - Нет!	ты помнить нет
- Иди к папочке. - Отьебись от меня!	идти папочка отьестись я
Ты выросла. Ты красавица.	ты вырасти ты красавица
Нет...не прикасайся ко мне!	нетне прикасаться к я
Не прикасайся или я...или я...	не прикасаться яиля я
Что ты сделаешь?	что сделать
Что ты можешь сделать?	что мочь сделать
Тебе нечего бояться.	ты нечего бояться
Я уверен твой папочка гордится тобой? Красавица.	я уверенный твой папочка гордиться ты красавица
Это не так.	это так
А я так сам себе говорил.	а говорить
Пробовал и пытался Я мечтал о всей этой боли.	пробовать пытаться я мечтать весь боль
Но не обманывай себя.	но обманывать себя
Некоторые вещи нужно терпеть.	некоторый вещий нужно терпеть
Именно это делает наслаждения столь сладостными.	именно это делать наслаждение столь сладостный
Нет!	нет
Отдай её мне!	отдать её я
- Нет! - Отдай её мне!!	нет отдать её я
Она тебе нужна?	она ты нужный
В последний раз говорю,	в последний говорить
отдай мне шкатулку.	отдать шкатулка
- Она тебе нужна? - Отдай шкатулку!	она ты нужный отдать шкатулка
Охуительно нужна?	охуительный нужный
Не-ет...!	неть
Кёрсти.	кёрсть
Иди к папочке.	идти папочка
Я - Фрэнк. Ты помнишь. Дядя Фрэнк.	я фрэнк ты помнить дядя фрэнк
Вы как?	вы как
Ты проснулась!	ты проснуться
- Умница. - Что случилось?	умница что случиться
- Я позову доктора. - Подождите. Как я здесь оказалась?	я позвать доктор подождать как оказаться
Один момент.	один момент
Пожалуйста, ложитесь в кровать.	пожалуйста ложиться кровать
Я хочу позвонить отцу.	я хотеть позвонить отец
Без проблем, но сначала всё таки ложитесь.	без проблема сначала весь таки ложиться
"- Это важно. Это правда... - ""Сначала"" значит ""сначала""."	это важный это правда сначала значит сначала
Мы дадим тебе телефон, после того, как поговорим.	мы дать ты телефон тот поговорить
Как насчёт её? Что-нибудь вспоминаеться?	как насчёт её чтонибыть вспоминаеться
Ты держала её мёртвой хваткой.	ты держать её мёртвый хватка
Я не помню.	я помнить
Вобщем, полиция хочет поговорить с тобой. Знай это.	вобщий полиция хотеть поговорить ты знать это
О, Бог ты мой!	о бог мой
Как бы то ни было, может она ускорит твои воспоминания.	как быть ускорить твой воспоминание
Бляха!	бляха
Шкатулка. Ты открыла её. Мы пришли.	шкатулка ты открыть её мы прислать
Это же просто головоломка!	это просто головоломка
Ооо, нет.	ооо нет
- Это способ вызвать нас. - Кто вы?	это способ вызвать мы кто вы
Исследователи дальних частей ощущений.	исследователь дальний часть ощущение
Для одних демоны. Ангелы для других.	для один демон ангел другой
Я просто ошиблась!	я просто ошибиться
Я не хотела открывать её!	я хотеть открывать её
Я ошиблась!	я ошибиться
Вы все можете отправляться к чёрту!	вы мочь отправляться чёрт
Мы не можем. Не одни.	мы мочь не один
Ты раскрыла шкатулку.	ты раскрыть шкатулка
Мы пришли. Ты должна уйти с нами.	мы прислать ты должный уйти мы
Вкусить наши наслаждения.	вкусить наш наслаждение
Пожалуйста...	пожалуйста
Уходите...оставьте меня!	уходитеоставить я
Оо, прошу, без слёз.	оо просить слеза
Это пустая трата хорошего страдания.	это пустой трата хороший страдание
Постойте! Постойте! Постойте! Постойте, прошу, Постойте!	постоять постоять постоять постоять просить постоять
Нет времени спорить.	нет время спорить
Вы ведь уже это раньше делали?	вы это ранний делать
Уже, пожалуй, много раз.	уже пожалуй раз
А с мужчиной по имени Фрэнк Коттон?	а мужчина имя фрэнк коттон
Оо, да.	оо да
Он сбежал от вас.	он сбежать вы
- Никто не сбегает от нас. - Он сбежал. Я видела его. Я видела.	никто сбегать мы он сбежать я видеть он я видеть
- Невозможно! - Он жив!	невозможно он живой
Предположим он убежал от нас. Как это относится к тебе?	предположим убежать мы как это относиться ты
Я могу...Могу отвести вас к нему.	я могумочь отвести он
И вы заберёте его, вместо меня.	и забрать он вместо я
Возможно ты для нас более предпочтителна.	возможно предпочтителна
Я хочу услышать его признание,	я хотеть услышать признание
тогда возможно...	возможно
возможно...	возможно
Но если ты обманешь нас.	но обмануть мы
Мы разорвём твою душу на куски.	мы разорвать твой душить кусок
Она им всё расскажет...	она весь рассказать
Я так не думаю. Она сначала захочет предупредить Ларри.	я думать она сначала захотеть предупредить ларри
Наверное это она.	наверное это она
- Или полиция. - Нет никакой разницы.	или полиция нет никакой разница
Тебе вообще неважно?	ты вообще неважно
Всё что для меня важно - это новая кожа.	весь важный это новый кожа
- Может нам просто уйти. - В таком вот виде? Посмотри на меня.	мочь мы просто уйти в такой вид посмотреть я
Просто мы не можем здесь оставаться.	просто мочь оставаться
Мой брат скоро придёт.	мой брат скоро прийти
Что такое?	что такой
Я даже не знаю с чего начать.	я знать начать
Ты о чём?	ты что
Будет лучше, если ты сам посмотришь.	быть хороший посмотреть
Я её тут оставила в целости и сохранности. Даже дверь заперла.	я её оставить целость сохранность даже дверь запереть
Только теперь её тут нет.	только её нет
Пойду её искать.	пойти её искать
Может она вернулась...	мочь вернуться
в дом к отцу...	дом отец
Папа?	папа
Папочка, это я - Кёрсти! Впусти меня!	папочка это кёрсть впустить я
Папа, впусти меня!	папа впустить я
Кёрсти? Уже очень поздно.	кёрсть уже очень поздно
Где мой папа?	где папа
