cleaned_text	lemm_text
Буду заниматься тем, что умею: рисовать, расписывать табакерки…	быть заниматься тем уметь рисовать расписывать табакерки…
портреты.	портрет
Дюпен-Дюдеван, вы устроите еще один скандал!	дюпендюдеван устроить скандал
Счастливы те, кто устраивают скандал!	счастливый тот устраивать скандал
Я так ему и сказала:	я сказать
«Убери руки, деревенщина!»	«убрать рука деревенщина»
Я решила:	я решить
он склонный к неряшливости, бедности,	склонный неряшливость бедность
настоящий негодяй,	настоящий негодяй
завтра я позаимствую его одежды	завтра позаимствовать одежда
и оденусь как молодой человек.	одеться молодая человек
Чтобы пойти в Палату Пэров послушать Дюфрена,	чтобы пойти палата пэр послушать дюфрен
тебе лучше надеть мою одежду.	ты надеть мой одежда
Женщинам всюду закрыт путь.	женщина всюду закрытый путь
Парижане одеваются как леденцы!	парижанин одеваться леденец
У них, должно быть, мозг насахарен.	у они должный быть мозг насахарить
И лучше бы нам иметь два билета	и мы иметь билет
в театр,	театр
чем два ряда кружева на твоем белье.	ряд кружево твой бельё
Жюль,	жюля
скажи мне, не лучше ли табакерок эти страницы?	сказать я табакерка страница
Консьерж не мог их никак продать.	консьерж мочь никак продать
Слушай…	слушай…
Жюль, слушай.	жюля слушай
Послушай!	послушать
В этот замечательный момент	в замечательный момент
я пришел сказать, мадам…	прийти сказать мадам…
Как я могу писать о возвышенном в таких условиях!	как мочь писать возвышенный такой условие
Ты счастлив, дорогой,	ты счастливый дорогой
что ты с мамочкой и Жюлем в Париже?	мамочка жюль париж
Да.	да
Кстати, как Париж?	кстати париж
Дом мужа.	дом муж
Посмотри, что читает Жюль…	посмотреть читать жюль…
Малышка Солан вовсе не дочь Казимира.	малышок солана вовсе дочь казимир
Вы не знали?	вы знать
Жорж однажды приехала в Париж вместе с сыном Грансонье,	жорж однажды приехать париж вместе сын грансонье
Стефан, я знаю наверняка…	стефан знать наверняка…
Он отец, это случилось тогда.	он отец это случиться тогда
Вспоминаешь? Она приезжала из-за здоровья.	вспоминать она приезжать изз здоровье
Да, из-за своего здоровья, конечно!	да изз свой здоровье конечно
Сейчас она в кровати с дочерью и последним любовником!	сейчас кровать дочь последний любовник
Когда я была в пансионе,	когда пансион
моей матери отправили эссе, которое я написала,	мой матерь отправить эссе который написать
чтобы показать, как я поумнела	показать поумнеть
и чему научилась.	что научиться
Она написала мне:	она написать я
«Твои пышные фразы рассмешили меня,	«твой пышный фраза рассмешить я
я надеюсь, ты не будешь так выражаться!»	надеяться быть выражаться»
А я ответила:	а ответить
«Не бойся, я не стану педантом.	«не бояться стать педант
Когда мне хочется сказать, что я люблю тебя всем сердцем,	когда хотеться сказать любить весь сердце
я так и скажу, вот так просто…»	сказать просто…»
И потом…	и потом…
я не писала десять лет.	писать десять год
Во всякое время,	в всякий время
чтобы сохранить спокойствие людей,	сохранить спокойствие человек
каждое утро на рассвете,	каждый утро рассвет
на городских площадях будут произведены выстрелы, 25 пушечных ядер!	городской площадь быть произвести выстрел 25 пушечный ядро
Набат будет раздаваться в каждой церкви,	набат раздаваться каждый церковь
как сигнал мобилизации, на всех улицах и ночью.	сигнал мобилизация улица ночью
Мы советуем домовладельцам окружить свое имение рвом	мы советовать домовладелец окружить свой имение ров
2-3 метра шириной,	23 метр ширина
укрепить подъезд для экипажей,	укрепить подъезд экипаж
заколотить окна,	заколотить окно
и иметь у себя по меньшей мере 20 винтовок,	иметь меньший мера 20 винтовка
чтобы вооружить жильцов и прислугу в случае необходимости.	вооружить жильцов прислуга случай необходимость
В залог этих мер предосторожности	в залог этот мера предосторожность
Правительство обещает полный и прочный мир.	правительство обещать полный прочный мир
Правительство обязуется преследовать не более 12 тайных организаций в месяц,	правительство обязываться преследовать 12 тайный организация месяц
не подавлять более трех бунтов в неделю.	подавлять три бунт неделя
Понедельники, среды и пятницы	понедельник среда пятница
посвящаются собраниям с предупредительными целями,	посвящаться собрание предупредительный цель
а по вторникам, четвергам и субботам их будут закрывать.	вторник четверг суббота быть закрывать
Ты так и не сказала, что тебя рассмешило.	ты сказать рассмешить
Кто бы мог подумать…	кто мочь подумать…
Какой мечтательный взгляд.	какой мечтательный взгляд
Королю не до смеха.	король смех
Газеты конфискованы час назад.	газета конфисковать час назад
«Конфискованы». Что это значит для оппозиционной газеты?	«конфискованы» что это значит оппозиционный газета
Хорошо или плохо?	хорошо плохо
Латуш, тебя это радует или беспокоит?	латуш это радовать беспокоить
Все копии свежего номера «Фигаро»	весь копия свежий номер «фигаро»
закроют в холодном подвале.	закрыть холодное подвал
Я потерял деньги,	я потерять деньга
но, конечно, заполучу читателей.	но конечно заполучить читатель
Разве бесстрашной газете заполучить новых читателей за один день?	разве бесстрашный газета заполучить новый читатель день
И меня будут преследовать?	и быть преследовать
Жаль, я не подписала статью!	жаль подписать статья
Как мы пишем слов «угрожающий» в этом году?	как писать слово «угрожающий» год
С буквы «у».	с буква «у»
Не говори:	не говорить
"«Франсуа Булез, к черту тебя с твоим журналом ""Два мира""!»"	«франсуа булезть черта твой журнал два мира»
Надо: «Я так счастлива, что нашла работу.»	надо «я счастливый найти работу»
Так как всего рассказов у тебя не больше дюжины,	так рассказ дюжина
я хочу, чтобы за каждый тебе заплатили как можно больше.	хотеть каждый ты заплатить большой
Франсуа Булез, я пришла!	франсуа булезть пришлый
Мое имя Жорж Санд!	мой имя жорж санда
Я пришла за жалованием, спасибо!	я пришлый жалование спасибо
Нет, Аврора, больше достоинства.	нет аврор достоинство
Деньги, живо!	деньга живо
От оранжево-розовой обложки	от оранжеворозов обложка
твоего обозревателя «Два мира» тошнит!	твой обозреватель «два мира» тошнить
Нет! Не туда, здесь!	нет не туда здесь
Добрый день!	добрый день
Алло, Жорж Сименон?	алло жорж сименона
Жорж Санд и вы - прирожденные писатели.	жорж санда прирождённый писатель
Она писала по ночам, будь что будет.	она писать ночь быть быть
Да, будь что будет.	да быть быть
Сколько книг вы написали?	сколько книга написать
Сколько? Она написала 109.	сколько она написать 109
Вы заметили, что у вас одинаковые инициалы?	вы заметить одинаковый инициал
Просто совпадение, конечно.	просто совпадение конечно
Меня тоже зовут Жорж.	я звать жорж
Действительно, не важно…	действительно важно…
Вы действительно считаете институт брака ужасным?	вы действительно считать институт брак ужасный
Законы, которые управляют жизнью женщин в браке,	закон который управлять жизнь женщина брак
семье и обществе -	семья общество
несправедливые и варварские.	несправедливый варварский
«Ни воспоминание, ни ожидание, ни надежда, ни раскаяние,	«ни воспоминание ожидание надежда раскаяние
но желание в его всепоглощающей силе».	желание всепоглощающий силе»
Вы могли бы пояснить?	вы мочь пояснить
В вашем романе «Индиана»,	в ваш роман «индиана»
одна из героинь убивает себя.	один героиня убивать себя
Вы, мадам, когда-нибудь думали о самоубийстве?	вы мадам когданибудь думать самоубийство
У меня есть право на самоубийство,	у право самоубийство
но ни у кого нет права на смертную казнь.	кто право смертный казнь
Вы не замечали?	вы замечать
Люди, для которых самоубийство – это святотатство,	человек который самоубийство – это святотатство
считают нормальным убивать других.	считать нормальный убивать другой
Почему вы выбрали имя Жорж Санд?	почему выбрать имя жорж санда
Моя свекровь не хотела, чтобы я была писательницей.	мой свекровь хотеть писательница
Я с радостью изменила имя.	я радость изменить имя
Ты знаком с Санду?	ты знак санда
Открыть?	открыть
Да. И не двигайся.	да и двигаться
Будешь очень красивой.	быть очень красивый
Еще бы…	ещё бы…
Сделай губами как я.	сделать губа я
Так?	так
Да, хорошо.	да хорошо
Посмотри.	посмотреть
Чтобы ты ни делала, я выгляжу как запеченное яблоко.	чтобы делать выглядеть запечь яблоко
Знаешь, что они говорят обо мне?	знаешь говорят о я
Она не просто красива, она хуже!	она просто красивый худой
Обними меня крепко, мне страшно.	обнять крепко страшно
Я боюсь смерти.	я бояться смерть
Это слова твоей роли?	это слово твой роль
Нет, я говорю правду.	нет говорить правда
Начнем заново.	начать заново
Неплохо.	неплохо
Спектакль сегодня ночью?	спектакль сегодня ночью
Советник говорит мне:	советник говорить я
<i>С минуты на минуту сюда должен прибыть кардинал.	iс минута минута сюда должный прибыть кардинал
<i>Еще есть время попросить у него прощения.	iещё время попросить прощение
<i>Кардинал?	iкардинал
<i>Это правда.	iэтый правда
<i>Кардинал должен помочь.	iкардинал должный помочь
<i>И когда это случится,	iи это случиться
<i>вы увидите, господа, что я потребую.	iвы увидеть господин потребовать
<i>О мой Дидье, послушай мою сердечную просьбу.	iо дидье послушать мой сердечный просьба
<i>Думать, что он откажет – полное безумие,	iдумать отказать – полный безумие
<i>этот добрый кардинал, этот старая христианская душа	iэтота добрый кардинал старый христианский душить
<i>не простит тебя?	iне простить ты
<i>Ты прощаешь меня?	iты прощать я
Часы пробили девять.	часы пробить девять
Свет у входа в тюрьму.	свет вход тюрьма
Появляется огромный шатёр кардинала,	появляться огромный шатёр кардинал
его несут 24 лакея	нести 24 лакей
в сопровождении 30-ти других – с алебардами и факелами.	сопровождение 30ть другой – алебарда факел
Шторы шатра опущены.	штора шатёр опустить
<i>Именем вашего Христа!	iимя ваш христос
<i>Именем вашего рода!	iимя ваш род
<i>Простите их, монсеньер!	iпростить они монсеньёр
Кардинал отвечает:	кардинал отвечать
<i>Нет прощения.	iнуть прощение
Шатёр удаляется,	шатёр удаляться
а за ними идут заключенные со стражей.	они идти заключённый стража
<i>Что он сказал?	iчто сказать
<i>Где они?	iгде они
<i>Дидье!	iдидье
<i>Все ушли.	iвсё уйти
<i>Никого нет?	iникий нет
<i>А как же те люди!	iа тот человек
<i>Это сон?	iэтый сон
<i>Или	iить
<i>я схожу с ума?	iя сходить ум
<i>Он возвращается!	iон возвращаться
Она движется по направлению к шатру кардинала.	она двигаться направление шатёр кардинал
<i>Посмотрите, вы, все!	iпосмотреть вы весь
<i>Человек в красном прошел!	iчеловек красный пройти
Мари де Лорме закончила.	марь де лорм закончить
Успокойся, лапушка. Не бойся.	успокоиться лапушка не бояться
В восточном Париже еще страшнее.	в восточный париж страшный
А если солдат просит воды?	а солдат просить вода
Я скажу: «Сбрось мундир,	я сказать «сбросить мундир
сражайся с нами… Тогда поглядим.	сражаться нами… тогда поглядеть
Если нет, то пустая бутылка	если нет пустой бутылка
утолит твою жажду!»	утолить твой жажду»
На похоронах Ламарк	на похороны ламарк
100 тысяч сопровождавших кортеж взбунтовались.	100 тысяча сопровождать кортеж взбунтоваться
Все оппозиционеры здесь.	весь оппозиционер здесь
Восточный Париж усеян баррикадами.	восточный париж усеять баррикада
На гроб Ламарка обрушилась разбушевавшаяся толпа.	на гроб ламарка обрушиться разбушеваться толпа
Красные флаги развеваются повсюду.	красный флаг развеваться повсюду
В шесть часов сердце Парижа взято восставшими.	в шесть часы сердце париж взять восстать
Я там был.	я быть
Где именно?	где именно
В Сан-Мари.	в санмарь
1600 человек арестованы прошлой ночью.	1600 человек арестовать прошлый ночью
Выступила Национальная гвардия,	выступить национальный гвардия
мятежники терпят поражение.	мятежник терпеть поражение
Штыки солдат встречают их на лестницах.	штык солдат встречать лестница
Я видел множество мертвых.	я видеть множество мёртвый
Их должно быть сотни по всему Парижу.	они должный сотня весь париж
Народ не хочет этого.	народ хотеть это
В 1830-м все было напрасно.	в 1830м напрасно
Сегодня утром прохожие разбирали баррикады.	сегодня утром прохожий разбирать баррикада
Так идем!	так идти
Все кончено.	весь конченый
Монархия восстановлена.	монархия восстановить
Власть…	власть…
Власть нанимает церковь, чтобы она работала на пользу правительству.	власть нанимать церковь работать польза правительство
Они умоляют во имя Христа, но не ради Него.	они умолять имя христос ради он
Ваш король – это ходячий бутик.	ваш король – это ходячий бутик
Какая милая собачка.	какой милый собачка
Видишь, Франц, мы столь много добились в музыке,	видеть франц столь добиться музыка
что скоро на пианино будет играть пианист.	скоро пианино играть пианист
Да, и вот ещё... Человек просыпается	да ещё человек просыпаться
и спрашивает слугу:	спрашивать слуга
«Какая сегодня погода?»	«какать сегодня погода»
Слуга открывает окно,	слуга открывать окно
выглядывает	выглядывать
и отвечает:	отвечать
«Месье, ее нет!»	«месье нет»
Забавно.	забавно
Если мы, ты и я, хорошо поработаем,	если мы я поработать
через 100 лет наши книги будут ставить рядом так же,	100 год наш книга быть ставить ряд же
как сейчас мы с тобой сидим рядом друг с другом.	ты сидеть ряд друг друг
Сен-Бев, Санд…	сенбеть санд…
Скульптура – это мертвое искусство.	скульптура – это мёртвый искусство
Если сделаешь обнаженную скульптуру,	если сделать обнажённый скульптура
тебя назовут «подражателем классике».	назвать «подражатель классике»
Тогда как если представляешь современную одежду, то -	тогда представлять современный одежда
у тебя что-то не так с зубилом!	чтоть зубило
Если бы я был скульптором, я бы делал обнаженные статуи.	если скульптор делать обнажённый статуя
Какие бы ни были фигуры, классические или современные,	какой фигура классический современный
они мне нравятся!	нравиться
В понедельник Гюго читал нам свою последнюю пьесу.	в понедельник гюго читать мы последний пьеса
Той ночью в варьете ставили	тот ночью варьете ставить
«Модные булочки».	«модный булочки»
Короткая пьеса против романтиков,	короткий пьеса против романтик
там один персонаж кричал: «Расин, превзойденный!»	персонаж кричать «расина превзойденный»
Почему с нами нет Бальзака?	почему мы бальзак
Чтобы писать слова для оперы,	чтобы писать слово опера
нужно пить шампанское,	нужно пить шампанский
рейнское вино - чтобы писать церковную оперу,	рейнский вино писать церковный опера
французское вино - чтобы писать серьезную оперу,	французский вино писать серьёзный опера
а для оперы, в которой смешано трагическое и комическое,	опера который смешать трагический комический
как Дон Жуан, -	дон жуан
пунш!	пунш
"Перечитывая ""Лелию"","	перечитывать лелия
я удивился…	удивился…
Лелия – это отвратительный, расчлененный крокодил.	лелия – это отвратительный расчленить крокодил
Кровожадное сердце.	кровожадный сердце
Мы посетили больницу Сальпетри, чтобы увидеть душевнобольных женщин,	мы посетить больница сальпетри увидеть душевнобольной женщина
и увидели ванны, в которых их моют.	увидеть ванна который мыть
Их усаживают в ванну,	они усаживать ванна
а голову фиксируют металлической петлей.	голова фиксировать металлический петля
Затем, рывком веревки	затем рывок верёвка
на них через отверстие в потолке, а бедняжки кричат,	отверстие потолок бедняжка кричать
выливается вода.	выливаться вод
Сила воды предназначена очистить непроницаемым потоком	сила вода предназначить очистить непроницаемый поток
от всего, что делает безумным,	всего делать безумный
чтобы вернуть человека к его чистой форме жизни,	вернуть человек чистый форма жизнь
так им предлагают некое возрождение.	предлагать некий возрождение
До Революции быть человеком значило	до революция человек значить
быть благородного происхождения.	благородный происхождение
Как будто человек может быть иным.	как человек иной
Например, что удерживает нас от употребления в пищу человеческой плоти?	например удерживать употребление пища человеческий плоть
Мсье Жуффруа говорит:	мсьё жуффруа говорить
«Человеку не приходило в голову есть человеческую плоть.»	«человек приходить голова человеческий плоть»
Сейчас есть множество народов, которые это делают,	сейчас множество народ который это делать
которые, несмотря на это, ни чуть не безбожны.	который несмотря это безбожный
Квинтилиан сравнивает фразу, которая перегружена прилагательными	квинтилиан сравнивать фраза который перегрузить прилагательное
с армией,	армия
в которой перед каждым солдатом стоит его слуга.	который каждый солдат стоить слуга
Нодье сказал:	нодье сказать
«Если новое и возможно,	«ести новое возможно
его нужно искать в абсурде.	нужно искать абсурд
Истина ограничена, абсурд – нет.»	истина ограничить абсурд – нет»
Она сомневается, она колеблется,	она сомневаться колебаться
одним словом, она - женщина.	один слово женщина
Ты знаешь, что плохо не отвечать, когда тебя спрашивают.	ты знаешь плохо отвечать спрашивать
Я такая.	я такой
<i>Полная тишина внезапно заполнила комнату,	iполный тишина внезапно заполнить комната
<i>когда Джорджина Смолен приготовилась петь.	iкогда джорджина смольный приготовиться петь
<i>Мисс Смолен бледна, недавно прибыла из Франции,	iмисс смольный бледный недавно прибыть франция
<i>у нее нет страны, она только что покинула ее.	iу страна покинуть она
<i>Про нее говорят, что ей 16 и она американка…	iпро говорят 16 американка…
Ты читаешь мои стихи…	ты читать мой стихи…
Все перепутала.	весь перепутать
Скажи «рот».	сказать «рот»
Рот.	рота
Моя мать,	мой мать
моя девка,	девка
моя поддержка, мое гниение.	поддержка мой гниение
Я люблю тебя как ребенок.	я любить ребёнок
Почему говоришь так тихо?	почему говорить тихо
Чтобы ты не слышала меня.	чтобы слышать я
С 12 до 16 лет я была в монастыре.	с 12 16 год монастырь
Раз в месяц моя мать навещала меня в общей комнате,	раз месяц мать навещать общий комната
она говорила через решетку,	говорить решётка
и при этом нас слушала монахиня.	слушать монахиня
Я сказала Сен-Беву:	я сказать сенбева
«Муссе, нет, не этот хлыщ!»	«мусса нет хлыщ»
А я сказал: «Мыслящие женщины…»	а сказать «мыслящий женщины…»
Я больше не люблю тебя.	я любить ты
Это трудно объяснить.	это трудно объяснить
Я больше не чувствую ни капли любви.	я чувствовать капля любовь
Нет даже желания.	нет желание
Даже когда ты рядом, я вижу тебя очень далеко…	даже ряд видеть очень далеко…
и очень крошечной…	очень крошечной…
как булавочная головка.	булавочный головка
Вернемся.	вернуться
<i>УТОПИЯ</i>	iутопияi
Хочу ли я рассказать?	хотеть рассказать
Эти двое – сумасшедшие.	этот двое – сумасшедший
Любовь – это вовсе не то, что мы воображаем.	любовь – это вовсе то воображать
Домашние ссоры не могут излечить глубокое недомогание.	домашний ссора мочь излечить глубокий недомогание
Они сглаживают его.	они сглаживать он
Когда политика исчезает, появляются домашние ссоры.	когда политика исчезать появляться домашний ссора
Позже для этих двоих история будет только	поздний этот двое история
началом раздора.	начало раздор
Это время лечения любовью,	это время лечение любовь
люблю тебя, голосую за тебя,	любить ты голосовать ты
и т.д. и т.д.	тд тд
Но все это дорастает до мелочной истории.	но это дорастать мелочный история
Лучше говорить о гондольере, чем заниматься любовью в гондоле,	хороший говорить гондольер заниматься любовь гондола
говорить о работниках железной дороги, чем оргии в спальных вагонах.	говорить работник железный дорога оргия спальная вагон
Покинутые юноши и девушки	покинутый юноша девушка
слишком часто под конец становятся чудаковатыми старикашками,	слишком часто конец становиться чудаковатый старикашка
которые тычут своими зонтиками в глаза коммунаров.	который тыкать свой зонтик глаз коммунар
Закат Альфреда, да здравствует Коммуна.	закат альфред здравствовать коммуна
Этой истории любви наступает конец…	этот история любовь наступать конец…
когда в старости Санд призывает парижских пролетариев-бунтарей:	старость санда призывать парижский пролетариевбунтарь
«Толпа, безумствуй!»	«толпа безумствуй»
и предлагает им убивать других.	предлагать убивать другой
Любовь не замещает революцию. Они вместе.	любовь замещать революция они вместе
Чем больше я люблю, тем больше борюсь с эгоизмом.	чем любить бороться эгоизм
Чем больше я разрушаю, тем больше я люблю тебя.	чем разрушать любить ты
Те двое, черт с ними!	тот двое черта они
Нам по пути?	мы путь
А где это, Утопия?	а это утопия
Прямо.	прямо
Утопия?	утопия
Я еду в Падую!	я еда падуя
Отлично!	отлично
Работай, Жорж,	работать жорж
работай!	работать
Ты же знаешь,	ты знаешь
я пишу так, словно заштопываю ткань.	писать так словно заштопывать ткань
Я был в странном месте,	я странный место
там были девушки, и у всех волосы черные как у тебя.	девушка волос чёрный ты
Черные глаза…	чёрный глаза…
как твои.	твой
Но они смотрят на меня по-другому.	но смотреть подругий
От этого кипрского вина у меня жар.	от кипрский вино жар
Ты пишешь так же, как я пью.	ты писать же пить
Я не ласков…	я ласков…
Я чрезмерен.	я чрезмерный
И вы, мадам…	и вы мадам…
разве вы не любовница пьяного поэта,	любовница пьяный поэт
который бесконечно удивлялся,	который бесконечно удивляться
бесцельно,	бесцельно
на тропе у обрыва?	тропа обрыв
Ему было очень плохо, бедняжка.	он очень плохо бедняжка
Ему виделись призраки, кружащиеся вокруг постели,	он видеться призрак кружиться вокруг постель
он кричал: «Я сумасшедший!»	кричать «я сумасшедший»
«Я схожу с ума!»	«я сходить ума»
Мне страшно за его разум.	я страшно разум
Я останусь здесь на ночь.	я остаться ночь
Не бойтесь, мадам.	не бояться мадам
Я буду присматривать за ним столько, сколько потребуется.	я быть присматривать столько сколько потребоваться
Что вы пропишете?	что прописать
Прекратите!	прекратить
Тате!	тат
Тебе стоит попробовать эту микстуру:	ты стоить попробовать микстура
пиво,	пиво
абсент,	абсент
коньяк.	коньяк
Куда направляешься?	куда направляться
Мой дорогой…	мой дорогой…
Я вижу себя дома.	я видеть дом
Мсье, представим, что вы - поэт, подобный Мюссе,	мсьё представимый поэт подобный мюсс
но на дворе – 1972 год.	двор – 1972 год
Вас любит Жорж Санд, потом - бросает.	вы любить жорж санда бросать
Как вы поступите?	как поступить
Днем:	днём
обливон, тофранил, риталин,	обливон тофранить риталина
алоперидол, валиум, элавин, либриум…	алоперидол валиум элавина либриум…
А на ночь: могадон, нембутал,	а ночь могадон нембуталый
дормопан, имменоктал и т.д.	дормопан имменоктал тд
<i>Моя любимая, я здесь.	iмыть любимый здесь
<i>Ты написала мне очень грустное письмо, бедняжка,	iты написать очень грустный письмо бедняжка
<i>и мне очень грустно.	iи очень грустно
<i>Ты хочешь, чтобы мы встретились,	iты хотеть встретиться
<i>я только об этом и мечтаю!	iя мечтать
<i>Напиши мне хоть строчку.	iнаписать строчка
<i>Если этим же вечером, это будет здорово.	iести это вечером это здорово
<i>Если через месяц, я буду здесь же.	iести месяц быть же
<i>Это возможно, когда нечего делать.	iэтый возможно нечего делать
<i>Когда все, что я могу, это любить тебя.	iкогда весь мочь это любить ты
<i>Я больна и безумна.	iя больной безумный
<i>Сегодня мое рассеянное желание покончить со всем этим сильнее, чем обычно.	iсегодня мой рассеянный желание покончить весь это сильный обычно
<i>Как я могу высказать себя?	iкак мочь высказать себя
<i>Ведь я не могу это объяснить даже себе самой.	iведь мочь это объяснить самый
<i>Не обращай внимания на мои ужасные недостатки,	iне обращать внимание мой ужасный недостаток
<i>на крыс, которые бегают вокруг моей головы.	iна крыса который бегать вокруг мой голов
Я отец…	я отец…
Я мать…	я мать…
Я отец режиссера.	я отец режиссёр
О Жорж Санд	о жорж санда
читал у Жорж Любин, восхитительно!	читать жорж любина восхитительно
То, что делает мое дитя – довольно приблизительно.	то делать мой дитя – довольно приблизительно
Я мать Жорж Санд.	я мать жорж санда
Она всегда говорит, что я жестока и чужда.	она говорить жестокий чуждый
