cleaned_text	lemm_text
-Да. Мы даже мобильник ему только в прошлом году подарили на именины.	мобильник прошлый год подарить именины
-Значит, последний раз вы видели Васю в кровати?	значит последний видеть вася кровать
-Получается, что так.	получаться
Вернулись от Захаренковых около двенадцати часов.	вернуться захаренков около двенадцать час
И сразу спать легли.	сразу спать ложиться
-Значит, в тот день вы в комнату сына больше не заходили?	значит день комната сын заходить
-Только утром.	утро
А его уже...	...
-Получается, преступник проник в комнату к мальчику через окно,	получаться преступник проникать комната мальчик окно
похитил его, предположим. Но тогда почему мы не находим в комнате	похищать предполагать почему находить комната
следов борьбы? Почему соседи не слышали криков? В конце концов,	след борьба почему сосед слышать крик конец конец
мальчик спал и должен был проснуться.	мальчик спать должный просыпаться
-Вероятно, в момент похищения ребёнок находился в бессознательном	вероятно момент похищение ребенок находиться бессознательное
состоянии. Преступник ввёл его в это состояние медикаментозно.	состояние преступник вводить состояние медикаментозный
-Подождите, может быть, вы забыли, день рождения, всякое бывает,	подождать мочь забывать день рождение всякое бывать
выпили и не помните, что, вернувшись, вы заглянули в комнату к Васе	выпивать помнить вернуться заглядывать комната вася
убедиться, спит ли сын, всё ли с ним в порядке.	убеждаться спать сын порядок
-Я не пью. И Зина тоже.	пить зина
Мы вместе закодировались, когда решили Ваську запланировать.	вместе закодироваться решать васька запланировать
-Извините.	извинять
-Значит, получается, что Васю похитили в интервале между девятью	значит получаться вася похищать интервал девять
вечера и восемью утра.	вечер восемь утро
Вы подозреваете кого-нибудь?	подозревать кто-нибудь
-Да бог с тобой, Оль. Кого?	бог оля
-Матвеич, вот, возле самого забора валялось.	матвеич возле самый забор валяться
Вонища от неё какая-то странная.	вонища какой-то странный
-Эфир. Так что никаких уколов. Положили на лицо спящего мальчика,	эфир никакой укол полагать лицо спящий мальчик
и всё. Пару вздохов - и выноси, без криков и сопротивлений.	пара вздох выносить крик сопротивление
-Надо доложиться старшим. -Да, давай туда.	докладываться старший давать туда
-Куда? -В вещдоки.	вещдок
-И что я бы поступила так же на месте Алёны. Всего вам доброго.	поступать место алена весь добрый
-Так и сказала? -Ага. Я специально дверь не закрыла,	сказать ага специально дверь закрывать
когда вышла, чтоб послушать, чего Нина ответит.	выходить послушать нина отвечать
-Крутая у тебя тётка. И что решили, где ты теперь учиться будешь?	крутой тетка решать учиться
Слушай, а хочешь, я тоже из этой школы уйду?	слушать хотеть школа уходить
-А что, было бы круто.	круто
-И мы бы вместе с тобой учились -А ты можешь?	вместе учиться мочь
-Да. -А родители не будут против?	родитель против
-Я думаю, нет.	думать
-Алён, привет.	ален привет
-Привет.	привет
-Надо поговорить.	поговорить
У тебя номер заблокирован. Я бы мог позвонить с другого телефона,	номер заблокировать мочь позвонить телефон
но решил встретиться.	решать встречаться
-Зачем?	
-Я в библиотеку, учить уроки. Пока.	библиотека учить урок пока
"-Алён, один мудрый человек сказал: ""Сын за своего отца не отвечает""."	"ален мудрый человек сказать : "" сын свой отец отвечать"
-Толь, все за всё отвечают.	толь отвечать
Как ты представляешь наши отношения?	представлять наш отношение
Твой отец чуть не убил мою маму.	твой отец убивать мама
А мы с тобой после этого будем гулять под ручку, да? Мороженое есть?	это гулять ручка мороженое
-Но он же за это сидит. -Он-то сидит, а ты живёшь.	это сидеть сидеть жить
Ты живёшь за его деньги, в его доме. Ты катаешься на машине,	жить деньги дом кататься машина
купленной за его деньги.	купить деньги
-Алён...	ален ...
-Я прошу тебя, уходи.	просить уходить
ГРУСТНАЯ МУЗЫКА	грустный музыка
-Если бы хотели убить, убили бы прямо в доме.	хотеть убивать убивать прямо дом
Наверняка выследили, что Васька один остался. Но почему-то сначала	наверняка выслеживать васька оставаться почему-то сначала
похитили, потом где-то убили, потом подложили труп на поляну.	похищать где-то убивать подкладывать труп поляна
Зачем?	
-Зачем - это мотив, старлей. Его мы и выясняем. Куда я пистолет дел? А?	это мотив старлей выяснять пистолет дело
Точно, дома оставил.	точно дома оставлять
А пока остаётся определить всё окружение мальчика - дальнее,	пока оставаться определять весь окружение мальчик дальний
ближнее, школы. Сколько школ в городе?	ближний школа сколько школа город
-Первая и вторая. Вася учился во второй.	первый второй вася учиться второй
-Отлично, вот со школы и начнём завтра.	отлично школа начинать завтра
-Надеюсь, вы тоже примите участие во всех оперативно-следственных	надеяться принимать участие оперативно следственный
мероприятиях?	мероприятие
-Да, в отличие от вас. Майор Борисов назначается дежурным офицером	отличие майор борисов назначаться дежурный офицер
по отделу на всё время следствия по делу. Все свободны.	отдел весь время следствие дело весь свободный
Что у вас, Ольга Сергеевна?	ольга сергеевна
-Я хочу сказать: не обращайте на него внимания.	хотеть сказать обращать внимание
На майора Борисова. Вернее, обращайте. Вы пришли на его место,	майор борисов вернее обращать приходить место
а он его девятый год в замах высиживает.	девятый год замах высиживать
-Извините.	извинять
-Да, Нин.	нина
-Как у тебя дела, Серёжа? -Всё нормально. Как у вас с Алёнкой?	дело сережа нормальный аленка
-Всё хорошо. Алёну переводим в новую школу.	хороший алена переводить новый школа
-В смысле? -Так надо.	смысл
На твоей новой работе столовая хорошая?	твой новый работа столовая хороший
-Нин, всё нормально, у меня совещание, я перезвоню.	нина нормально совещание перезванивать
-У нас хорошая столовая?	хороший столовая
-У нас нет столовой и никогда не было.	столовая
Жена? -Сестра.	жена сестра
-А вы любите вчерашний борщ?	любить вчерашний борщ
-Обожаю, но не сегодня.	обожать сегодня
-Извините.	извинять
СПОКОЙНАЯ МУЗЫКА	спокойный музыка
-Поверьте, для нас это настоящая трагедия. Вася Гринёв был лучшим	поверять это настоящий трагедия вася гринев хороший
учеником школы, её гордостью. Я бы даже сказала, несовременным	ученик школа гордость сказать несовременный
таким ребёнком.	ребенок
-Скажите, а в чём проявлялась эта несовременность?	сказать проявляться несовременность
-А вы посмотрите на них. Что первый класс, что десятый.	посмотреть первый класс десятый
У каждого в руке гаджет, ну или как там правильно. А у Васи только один	каждый рука гаджет правильно вася
мобильный телефон был. И родители его допускают... допускали к компьютеру	мобильный телефон родитель допускать ... допускать компьютер
всего на полтора часа. И только для того, чтобы найти материал	полтора час находить материал
по учебному процессу. Да и это ему было не нужно. Он ещё в пятом классе	учебный процесс это нужно пятый класс
"у меня всего ""Евгения Онегина"" наизусть выучил."	весь евгений онегин наизусть выучивать
-Любил чтение?	любить чтение
-Васенька чтение обожал. Школьную программу по литературе	васенька чтение обожать школьный программа литература
он прочитал ещё два года назад.	прочитывать год назад
-И вы знаете, он очень сильно любил химию, он выиграл практически	знать очень сильно любить химия выигрывать практически
все районные олимпиады, а в этом году на областной он занял	весь районный олимпиада год областной занимать
второе место.	второй место
-Если что-то и было, то в начальных классах, а потом Вася записался	что-то начальный класс вася записываться
в секцию восточных единоборств. И всё стало на свои места.	секция восточный единоборство становиться свой место
-В каком смысле? -Зауважали его все в классе.	смысл зауважать класс
-Такой уважаемый ботан-одиночка, да? -Ну почему же одиночка?	уважаемый ботанный одиночка почему одиночка
Он очень даже крепко дружил с Костей Ерёменко, да.	очень крепко дружить костя еременко
С Костей у них были одинаковые характеры. Правда, Костя немножко	кость одинаковый характер правда костя немножко
похуже учился, и было видно, особенно последние два-три года, что им	плохо учиться видно особенно последний год
просто было скучно... скучно со своими ровесниками.	просто скучно ... скучно свой ровесник
Но очень интересно вдвоём, они даже в секцию спортивную ходили вместе.	очень интересный вдвоем секция спортивный ходить вместе
-Что за секция? -Или дзюдо, или каратэ.	секция дзюдо карате
Сосед мой руководит ею. Саша Баринов.	сосед руководить саша баринов
-Спасибо. -Приятного аппетита.	спасибо приятный аппетит
Кушайте на здоровье -Спасибо, Люба.	кушать здоровье спасибо люба
-Пожалуйста, Оленька.	пожалуйста оленька
-Я смотрю, вы здесь популярная личность?	смотреть популярный личность
-Так мы с Любой вместе в школе учились. У нас город маленький,	любой вместе школа учиться город маленький
все друг друга знают. Все друг другу кумовья. В курсе, кто женился,	друг друг знать друг друг кум курс жениться
кто развёлся, кто умер. -А вы когда развелись?	разводиться умирать разводиться
-А с чего вы взяли, что я в разводе?	взять развод
-Приглашаете малознакомого мужчину на борщ...	приглашать малознакомый мужчина борщ ...
А потом, я не верю, чтобы красивая женщина в вашем возрасте	верить красивый женщина ваш возраст
ни разу не слышала вальс Мендельсона.	слышать вальс мендельсон
-Значит так, Баринов Александр Викторович родился в Москве,	значит баринов александр викторович рождаться москва
после школы - два года армии. Потом три года - ничего.	школа год армия год ничто
Потом продал свою московскую однушку, купил здесь дом.	продавать свой московский однушка купить дом
-Давай с начала. Можно? Я всё прослушал.	давать начало прослушивать
-Баринов Александр Викторович - родился в Москве.	баринов александр викторович рождаться москва
После школы - два года армии. Потом три года - ничего.	школа год армия год ничто
Продал свою московскую однушку и купил здесь дом,	продавать свой московский однушка купить дом
"организовал спортклуб ""Феникс"". Семейное положение - не женат,"	организовывать спортклуб феникс семейный положение женатый
детей нет, в Москве 70-летняя мать.	ребенок москва 70 летний мать
-Всё? -Да.	
-Плохо, Тараненко. Мало информации, а ведь это в твоём производстве,	плохо тараненко мало информация это твой производство
не у меня и не у Ольги Сергеевны. -Так я же...	ольга сергеевна ...
-Всё нормально. Это я сам виноват.	нормально это виноватый
-Генка, привет. Ты обедать будешь?	генка привет обедать
-Нет, тёть Люб, спасибо, на службе. -Ну смотри.	тетя люб спасибо служба смотреть
-Тоже здесь учился? -Так точно. Когда в первый класс	учиться точно первый класс
пошёл, Ольга Сергеевна восьмой заканчивала.	пойти ольга сергеевна восьмой заканчивать
-Я вас на улице подожду.	улица подождать
-Что это с ней? Что с ней такое?	это
-Просто, Геннадий, нам с тобой до высокого звания русского	просто геннадий высокий звание русский
интеллигента - как до Китая на карачках.	интеллигент китай карачки
-Так я же ничего не сказал -Зато я сказал. Пей компот.	ничто сказать зато сказать пить компот
-Алён, дай сказать два слова. Пожалуйста.	ален давать сказать слово пожалуйста
-Ну.	
-Я ушёл из дома, я сейчас живу в общаге у друзей.	уходить дом жить общага друг
Да я ночью грузчиком работаю.	ночь грузчик работать
-Молодец.	молодец
Всё?	
-Нет, не всё. Я порвал с отцом и с братом ради тебя.	порывать отец брат ради
-Теперь всё? -Что тебе ещё надо?	
-Не что, а кого. Маму мою.	мама
Ты вообще в курсе, что она в коме? И из-за кого?	вообще курс ком из-за
-А мне что делать?	делать
-Баринов Александр Викторович?	баринов александр викторович
"-Что значит ""знаю - не знаю""? Я всех своих воспитанников знаю."	значить знать знать весь свой воспитанник знать
Вася Гринёв занимался четыре раза в неделю в cекции дзюдо.	вася гринев заниматься четыре неделя секция дзюдо
В прошлом году взял первый юношеский. Я не понимаю, чем могу вам помочь.	прошлый год взять первый юношеский понимать мочь помогать
-Перед убийством мальчика ни учителя, ни одноклассники не заметили	убийство мальчик учитель одноклассник замечать
каких-либо изменений в его поведении. Может быть, вы что-то заметили?	какой-либо изменение поведение мочь что-то замечать
-Нет. -Может, у него были неприязненные	мочь неприязненный
отношения с кем-то? -У меня у всех со всеми отношения	отношение кто-то отношение
приязненные. -Ну хорошо. Что касается вас,	приязненный касаться
вы зачем переехали из Москвы в Барятинск?	переезжать москва барятинск
-Может, за тем же, за чем и вы.	
-Как у вас здесь всё быстро.	быстро
И всё же?	
-Допустим, природу люблю, дальше что?	допускать природа любить далеко
-Ничего.	
-Безусловно, Баринов что-то не договаривает. Но что?	безусловно баринов что-то договаривать
Может, вызвать его официальной повесткой?	мочь вызывать официальный повестка
-Не, он больше, чем сказал, уже не скажет.	сказать сказать
Татуировки - вот тут может быть зацепка.	татуировка мочь зацепка
Та, что на руке, - понятно, сто процентов спецназовская,	рука , -  понятный сто процент спецназовский
а вот на груди... Орлов у нас, знаете ли, бьют в одном месте.	грудь ... орел знать бить место
-На зоне? -На ней.	зона
Да и три года после армии - у парня жирный прочерк.	год армия парень жирный прочерк
-Но ведь Тараненко доложил, что он не проходит по криминальным учётам.	тараненко докладывать проходить криминальный учет
-Загадочка, согласен.	загадочка согласный
-Может быть, зайдёте на ужин?	мочь зайти ужин
-Всё-таки решили затмить борщом школьный рассольник тёти Любы?	все-таки решать затмевать борщ школьный рассольник тетя люба
-Спасибо.	спасибо
Я смотрю, у вас со спортом дела неплохо шли?	смотреть спорт дело неплохо идти
-Половина медалей уже институтские.	половина медаль институтский
-Может быть, стоило продолжить по спортивной стезе, так сказать?	мочь стоить продолжать спортивный стезя сказать
-Намекаете на мою профнепригодность? -Я - нет, я...	намекать профнепригодность ...
Глупость сморозил. Простите.	глупость сморозить прощать
-Вы ешьте. Борщ остынет.	борщ остынуть
-Извините, я не могу.	извинять мочь
-Привет.	привет
-Ты от меня не отстанешь, да? -Нет.	отставать
-Ладно. Деньги есть на такси? -Да.	ладно деньги такси
-Ну поехали.	поехать
-Сергей Сергеевич. -Да?	сергей сергеевич
-Пришли результаты экспертизы по убитому мальчику.	приходить результат экспертиза убивать мальчик
-Слушаю. -Согласно этой экспертизе,	слушать согласно экспертиза
он употреблял лёгкие наркотики, алкоголь и курил.	употреблять легкий наркотик алкоголь курить
-Даже так? Вот тебе и гордость школы.	гордость школа
-Зачем мы сюда приехали? -Пойдём, пойдём.	сюда приезжать пойти пойти
Здравствуйте, Аркадий Степанович. -Алёнка, здорово, красавица!	здравствовать аркадий степанович аленка здорово красавица
-Пропустите меня, пожалуйста, к дяде Муслиму.	пропустить пожалуйста дядя муслим
-О чём разговор. -И его тоже.	разговор
-Проходи. -Спасибо.	проходить спасибо
СТУК В ДВЕРЬ -Да.	стук дверь
-Дядя Муслим, можно? -Конечно, заходи, Алён.	дядя муслим заходить ален
-Пошли.	пойти
-Здравствуйте. -Приветствую.	здравствовать приветствовать
Чаю, ребят? -Нет.	чай ребята
-Дядя Муслим, объясните ему, пожалуйста, что если он ещё раз	дядя муслим объяснять пожалуйста
ко мне приблизится, то вы его арестуете, как отца с братом.	ко приближаться арестовывать отец брат
-Хочешь, я ему ногу прострелю, а?	хотеть нога прострелить
-Я серьёзно.	серьезно
-А я что, по-твоему, на шутника похож?	по-твоему шутник похожий
Алёна Сергеевна, ну ей-богу, вы что, шуток не понимаете, что ли?	алена сергеевна ей-богу шутка понимать
-Что у вас?	
-Сергей Сергеевич, заключение. Если предположить, что алкоголь принимался	сергей сергеевич заключение предполагать алкоголь приниматься
единовременно, то с сигаретами и наркотиками дело обстоит иначе.	единовременно сигарета наркотик дело обстоять иначе
Мальчик курил и принимал антропомин не менее трёх лет.	мальчик курить принимать антропомин мало год
-Скажите, вы можете сделать две копии заключения?	сказать мочь сделать копия заключение
-Конечно.	
-Я к родителям, а вы познакомьтесь с закадычным другом Костей.	родитель познакомиться закадычный друг костя
-Хорошо ли мы знали Васю? В каком смысле?	знать вася смысл
-Во всех.	весь
-Что вы хотите ещё узнать? Мы вам всё рассказали.	хотеть узнавать рассказывать
-То, что знали.	знать
Наверняка было что-то, чего вы не знали, а только догадывались.	наверняка что-то знать догадываться
У мальчишек всегда секреты от родителей.	мальчишка секрет родитель
За последние три года вы ничего странного за ребёнком не замечали?	последний год ничто странный ребенок замечать
-И что это мы должны были заметить?	это должный замечать
-Генетику-то никто не отменял. -А при чём здесь генетика?	генетика никто отменять генетика
-Вы оба свидетельствовали,	оба свидетельствовать
что для того, чтобы ребёнок родился здоровым, вы бросили пить.	ребенок рождаться здоровый бросать пить
До этого вы употребляли. -Вы что, издеваетесь, что ли?!	это употреблять издеваться ?!
-У меня, к сожалению, другая задача.	сожаление задача
Мне нужно найти убийцу вашего сына и докопаться до истины.	нужно находить убийца ваш сын докапываться истина
По данным судмедэксперта, ваш ребёнок последние три года активно курил,	данные судмедэксперт ваш ребенок последний год активно курить
употреблял алкоголь и наркотики.	употреблять алкоголь наркотик
-Это бред. Бред это!	это бред бред это
Зина, что? Что?	зина
-Тихо, тихо.	тихо тихо
-Что, Зина? Что, что?!	зина ?!
-Тихо, тихо, тихо.	тихо тихо тихо
-Сердце? -Тихо, тихо.	сердце тихо тихо
-Зина, что?	зина
-Я сейчас приду, тихо.	прийти тихо
-У неё сердце!	сердце
-У всех сердце...	сердце ...
-Но этого просто не может быть. -Это какая-то ошибка.	это просто мочь это какой-то ошибка
-Безусловно, мы сделаем повторную экспертизу,	безусловно сделать повторный экспертиза
но ошибок по части экспертизы у нас не бывает.	ошибка часть экспертиза бывать
-Хорошо, допустим, Василий...	допускать василий ...
Хотя это даже предположить невозможно!	хотя это предполагать невозможно
От нас-то вы чего хотите?	хотеть
-Как правило, подростки этим в одиночку не занимаются.	правило подросток это одиночка заниматься
А Вася, кроме вашего сына, ни с кем не дружил.	вася кроме ваш сын дружить
-Не было у нас ни курева, ни водки, ни наркотиков!	курево водка наркотик
Она и её экспертиза всё врут!	экспертиза врать
-Константин, прекрати! -А чего она про Васю врёт? Врёт!	константин прекращать вася врать врать
Врёт! -Встал и вышел из комнаты!	врать вставать выходить комната
-Вы про Васю всё врёте, потому что не можете найти, кто его убил!	вася врать мочь находить убивать
-Закрой дверь!	закрывать дверь
-Вот Васькино курево.	васькин курево
Вот Васькина водка.	васькин водка
А вот Васькины наркотики.	васькин наркотик
-Как жена?	жена
-Так же, как ваша.	ваш
Как если бы ей сказали, что ваш сын - пьяница и наркоман!	сказать ваш сын пьяница наркоман
-Я настоятельно прошу вас	настоятельно просить
разрешить Косте сдать анализы в нашей лаборатории.	разрешать костя сдавать анализ наш лаборатория
-Этого не будет никогда.	это
-Когда ему нужно явиться?	нужно являться
-А теперь уходи.	уходить
И бумажку с экспертизой не забудь!	бумажка экспертиза забывать
Васьки нет - мне терять нечего.	васька терять нечего
Если в городе кто-нибудь узнает, с чем приходил...	город кто-нибудь узнавать приходить ...
Короче, ты меня понял, мент.	короче понимать мент
Пошёл. -Понял, понял.	пойти понимать понимать
-Пошёл! -Ухожу, не ори.	пойти уходить орать
Извини.	извинять
-Говорю же вам в третий раз,	говорить третий
дело это ведёт старший лейтенант Тараненко. Могу вас провести к нему.	дело это вести старший лейтенант тараненко мочь проводить
-Да что я, Генку, что ли, не знаю?	генка знать
Сколько этот засранец у меня яблок в саду перепёр!	сколько засранец яблоко сад перепирать
Говорю же, всё изложу только главному из Москвы!	говорить излагать главный москва
-Да не могу я вас к нему. У нас субординация.	мочь субординация
Давайте я вас к Тараненко проведу!	давать тараненко проводить
-Ну и засунь ты эту бординацию себе туда... чем мух в сортире пугаешь!	засовывать бординация туда ... муха сортир пугать
Всё! Пошла.	пойти
А знаю я такое, что тебя с этой твоей работки милицейской попрут,	знать твой работка милицейский попереть
а после даже конюхом в бывший совхоз не пристроишься! Вот так!	конюх бывший совхоз пристраиваться
-Да погоди ты, тётя Поля.	погодить тетя поля
Пойдём.	пойти
СТУК В ДВЕРЬ -Да.	стук дверь
-Товарищ майор, разрешите?	товарищ майор разрешать
Вот гражданочка утверждает,	гражданочка утверждать
что у неё есть ценные сведения по делу об убийстве.	ценный сведение дело убийство
Я её к Тараненко направляю,	тараненко направлять
а она, мол, нет, буду разговаривать только вот с вами.	мол разговаривать
-Да. Соседка я Баринова, жлоба этого.	соседка баринов жлоб
Справа от него учитель в соседях, слева я.	справа учитель сосед слева
И что этот учитель может через свои очёчки-то близорукие разглядеть?	учитель мочь свой очечка близорукий разглядеть
Ничего не может! А я... -Стоп!	ничто мочь ... стоп
Сержант, свободен.	сержант свободный
Ольга Сергеевна, присядьте, пожалуйста.	ольга сергеевна приседать пожалуйста
-Слушай, ты в борщ чабрец-то положила?	слушать борщ чабрец полагать
-Нет.	
-Всё! Считай, пропал борщ. -Думаете?	считать пропадать борщ думать
-Ну! Ты кушай, кушай. Мне это не мешает.	кушать кушать это мешать
Только без чабреца борщ не борщ.	чабрец борщ борщ
Я тебе в следующий раз принесу... -Извините, как вас?	следующий приносить ... извинять
