cleaned_text	lemm_text
Эта граница ни активная, ни пассивная.	этот граница активный пассивный
Она ни снаружи, ни внутри.	она снаружи внутри
Точнее, она не есть тонкая линия,	точнее тонкий линия
невидимая или неделимая черта,	невидимый неделимый черта
которая проходит между философией, с одной стороны,	который проходить философия один сторона
и жизнью автора, с другой.	жизнь автор другой
- Здравствуйте, меня зовут Дженни. - Здравствуйте.	здравствовать звать дженни здравствовать
Ваша речь для меня столько прояснила из того, что вы пишете.	ваш речь столько прояснить тот писать
Спасибо вам, спасибо.	спасибо вы спасибо
- А я просто хотела вас увидеть. - Спасибо.	а просто хотеть увидеть спасибо
Я читала вашу книгу, одну из тех, что вышли летом.	я читать ваш книга один тот выйти летом
Я хотела послушать, что вы скажете, чтобы лучше ее понять.	я хотеть послушать сказать понять
Я начал читать о негативной теологии,	я начать читать негативный теология
и был удивлён некоторыми корреляциями	удивлённый некоторый корреляция
между тем, что вы назвали специфическим христианским дискурсом,	тем назвать специфический христианский дискурс
но меня интересует, есть ли здесь какая-то связь между ним и Кабалой	интересовать какаять связь кабала
- ... и чем-нибудь... - Да, это никогда, никогда не закончится.	чемнибыть да это никогда закончиться
Но это не тождественные вещи. Кабала наполнена	но это тождественный вещий кабала наполнить
этаким добрым Богом, по ту сторону Бога,	этакий добрый бог тот сторона бог
- Но это не означает, что их там мало... - Спасибо.	но это означать мало спасибо
В Штатах вы широко известны благодаря теории деконструкции.	в штат широко известный благодаря теория деконструкция
Не могли бы вы немного рассказать об истоке этой идеи?	не мочь немного рассказать исток идея
Перед тем, как ответить на этот вопрос,	перед тем ответить вопрос
я хотел бы сделать предварительное замечание,	хотеть сделать предварительный замечание
о совершенно искусственном характере этой ситуации.	совершенно искусственный характер ситуация
Я не знаю, кто собирается смотреть это,	я знать собираться смотреть это
но я хочу не просто обратить внимание, но подчеркнуть роль,	хотеть просто обратить внимание подчеркнуть роль
которую играют окружающие нас технические условия,	который играть окружающий технический условие
чтобы не симулировать естественность, которой нет.	симулировать естественность который нет
Я уже на ходу начал отвечать на Ваш вопрос о деконструкции,	я ход начать отвечать ваш вопрос деконструкция
потому что одной из позиций деконструкции	один позиция деконструкция
является принцип не натурализовать то,	являться принцип натурализовать то
что не является природным,	являться природный
чтобы не приписывать природному то,	приписывать природный то
что обусловлено историей, институтами или обществом.	обусловить история институт общество
Само условие деконструкции	сам условие деконструкция
может быть в тексте, внутри системы, которая будет деконструирована.	текст внутри система который деконструировать
Оно уже может быть расположено внутри него, в самом тексте.	оно расположить внутри он самый текст
Не обязательно в центре, но в эксцентричном центре,	не обязательно центр эксцентричный центр
в «закоулке», чья эксцентричность утверждает значимое сосредоточение системы,	«закоулке» чей эксцентричность утверждать значимый сосредоточение система
участвует в её конструкции, и в то же самое время	участвовать её конструкция самый время
угрожает ей деконструкцией.	угрожать деконструкция
И тогда каждый может прийти к следующему выводу.	и каждый прийти следующий вывод
Деконструкция не есть операция, которая производится в последствии,	деконструкция операция который производиться последствие
извне в один прекрасный день.	извне прекрасный день
Она всегда уже совершает свою работу в тексте.	она совершать работа текст
Поскольку подрывные силы деконструкции	поскольку подрывной сила деконструкция
всегда уже содержатся внутри самой структуры текста,	содержаться внутри самый структура текст
в конечном счете, любая система должна оказаться способной на деконструкцию,	конечный счёт любой система должный оказаться способный деконструкция
данную изначально, она должна совершить работу памяти.	данный изначально должный совершить работа память
Тем не менее, поскольку я не хочу ни принимать или отвергать	тем менее поскольку хотеть принимать отвергать
заключение, сформулированное именно в этих понятиях,	заключение сформулировать именно этот понятие
позвольте оставить этот вопрос на время подвешенным.	позволить оставить вопрос время подвесить
Я хочу объяснить присутствие съёмочной группы слева от меня	я хотеть объяснить присутствие съёмочный группа слева
и спросить вашего позволения на их работу здесь.	спросить ваш позволение работа здесь
Они будут снимать тут кое-что	они быть снимать коечто
и, надеюсь, что это окажется таким же неощутимым,	и надеяться это оказаться такой неощутимый
как и все другие записывающие устройства, привычные для нас.	другой записывать устройство привычный мы
Записывающие устройства, особенно видео-устройства	записывать устройство особенно видеоустройство
были темой нашего семинара.	тема наш семинар
В некоторых случаях мы рассматривали их в свете примера	в некоторый случай рассматривать свет пример
приведённого в высказывании Родни Кинга.	привести высказывание родня кинг
Кстати, эта съёмочная группа из Калифорнии.	кстати этот съёмочный группа калифорния
В этом случае мы ставим вопрос:	в случай ставить вопрос
что случается с архивом свидетельств,	случается архив свидетельство
когда будет принято во внимание, что классическая дефиниция свидетельства	принять внимание классический дефиниция свидетельство
исключает вмешательство записывающих устройств?	исключать вмешательство записывать устройство
Так, в качестве эксперимента	так качество эксперимент
мы посмотрим, что это будет за работа	посмотреть это работа
в присутствии этих машин архивирования.	присутствие этот машина архивирование
Это то, что вы называете кино-правдой?	это то называть киноправда
Всё есть ложь.	весь ложь
Почти всё.	почти весь
Я не такой в действительности.	я действительность
Прежде всего, я так обычно не одеваюсь.	прежде всего обычно одеваться
Нет, когда я остаюсь один дома в дневное время суток,	нет оставаться дом дневный время сутки
я не наряжаюсь.	наряжаться
Я остаюсь в своей пижаме и халате.	я оставаться свой пижама халат
Весь день?	весь день
Да, до тех пор, пока не выхожу из дома.	да тот пора пока выходить дом
Когда я провожу весь день дома, я не одеваюсь.	когда провозить весь день дом одеваться
Кто есть тот, кто к вам обращается?	кто тот обращаться
С тех пор, как им перестал быть автор, повествователь deus ex machina,	с тот пора перестать автор повествователь deus ex machina
"он есть ""Я"", являющееся одновременно и частью спектакля,"	я являться одновременно частью спектакль
и частью публики.	частью публика
"""Я"", которое немного напоминает вас,"	я который немного напоминать вы
подвергает себя не прекращаемому жестокому переписыванию	подвергать прекращать жестокий переписывание
внутри арифметического механизма.	внутри арифметический механизм
"""Я"", действующее как чистый отрезок пути"	я действующий чистый отрезка путь
для операций замены,	операция замена
не является некоторой единичной и незаменимой экзистенцией,	являться некоторый единичный незаменимый экзистенция
некоторым субъектом или жизнью,	некоторые субъект жизнь
но скорее оно движется между жизнью и смертью,	скорее оно двигаться жизнь смерть
между реальностью и вымыслом.	реальность вымысел
"""Я"" есть простая функция или фантом."	я простой функция фантом
Разрешите подумать.	разрешить подумать
Чтобы вернуться к тому, о чём мы говорили ранее – о видении и касании,	чтобы вернуться тот что говорить ранее – видение касание
о видении и говорении и о видении и прикосновении...	видение говорение видение прикосновение
Чтобы не погружаться в мудрые рассуждения о зрении,	чтобы погружаться мудрый рассуждение зрение
о чём я долго писал и дискутировал...	что долго писать дискутировать
Что интересует меня в глазах - так это то, что	что интересовать глаз это то
они являются частью тела,	являться частью тело
которая не стареет.	который стареть
Другими словами, если смотреть на своё детство	другой слово смотреть свой детство
сквозь все знаки старения тела –	сквозь знак старение тело –
ухудшение мускулатуры,	ухудшение мускулатура
седину волос, изменения в росте и весе, -	седина волос изменение рост вес
можно найти своё детство во взгляде глаз.	найти свой детство взгляд глаз
И что поражает в этом - так это то, что человек моего возраста	и поражать это то человек мой возраст
сохраняет точно такие же глаза, какими они были, когда он был ребёнком.	сохранять точно такой глаз какой быть ребёнок
Гегель говорит, что глаза – это внешняя манифестация души.	гегель говорить глаз – это внешний манифестация душа
Через глаза душа изнутри представляет себя во вне.	через глаз душить изнутри представлять вне
Но я переведу эту мысль следующим образом:	но перевести мысль следующий образ
что акт смотрения не имеет возраста.	акт смотрение иметь возраст
Глаза остаются всю жизнь теми же.	глаз оставаться жизнь тот же
И я скажу относительно этого и о сущности рук.	и сказать относительно сущность рука
В книге, которую я только что опубликовал, я много рассуждаю о руках.	в книга который опубликовать рассуждать рука
Мне очень интересны руки философов.	я очень интересный рука философ
Я написал текст про руки Хайдеггера,	я написать текст рука хайдеггер
который также обращается к рукам Гуссерля, Канта...	который также обращаться рука гуссерлить кант
Так что руки философов мне очень интересны,	так рука философ очень интересный
а также то, что они говорили о руках	также то говорить рука
и о привилегиях, отданных этой части тела.	привилегия отдать часть тело
Мы помним, что у рук есть история,	мы помнить рука история
что эволюция человека, которую мы называем очеловечиванием животного,	эволюция человек который называть очеловечивание животное
обнаруживается через изменения руки.	обнаруживаться изменение рука
Я думаю, что тело руки не остаётся таким же,	я думать тело рука оставаться такой же
рука меняется с детства и до старости.	рука меняться детство старость
Именно глаза и руки являются местом узнавания,	именно глаз рука являться место узнавание
знаками, через которые идентифицируется Другой.	знак который идентифицироваться другой
Возвращаясь к вопросу о нарциссизме, скажу, что руки	возвращаться вопрос нарциссизм сказать рука
парадоксальным образом являются теми частями тела, которые увидеть проще всего.	парадоксальный образ являться тот часть тело который увидеть простой всего
Мы можем смотреться в зеркало и видеть себя,	мы мочь смотреться зеркало видеть себя
и иметь приемлемо точное чувство того, что мы видим.	иметь приемлемый точный чувство тот видеть
Но очень трудно иметь представление нашего акта смотрения	но очень трудно иметь представление наш акт смотрение
или иметь истинное изображение наших рук в движении.	иметь истинный изображение наш рука движение
Другой – он знает наши руки и глаза.	другой – знать наш рука глаз
Скажем так: жесты рук	скажем так жест рука
лучше видны Другому, чем мне.	видный другой я
Когда вы видите это, что вы думаете?	когда видеть это думать
Об этом моем портрете?	о мыть портрет
Он заставляет меня беспокоиться.	он заставлять беспокоиться
Мы только что обсудили один большой вопрос,	мы обсудить большой вопрос
касающийся сложной связи меня с моим изображением.	касаться сложный связь мой изображение
Так что я приехал сюда совершенно взволнованный.	так приехать сюда совершенно взволновать
Но я не собираюсь выносить эстетических оценок.	но собираться выносить эстетический оценка
Я могу сказать одно: «Принимаю».	я мочь сказать один «принимаю»
Это странное чувство, не так ли?	это странный чувство ли
Очень странное.	очень странный
Но есть странные вещи, которым они противятся,	но странный вещий который противиться
а другие одобряют.	другой одобрять
Он жуткий. Причудливый.	он жуткий причудливый
Однако, у меня нет желания его уничтожить,	однако желание уничтожить
как я часто поступаю с другими фотографиями или изображениями.	часто поступать другой фотография изображение
Она мне преподнесла очень милый подарок.	она преподнести очень милый подарок
Она угодила скромному нарциссисту.	она угодить скромный нарциссист
Старому нарциссисту.	старое нарциссист
Здесь нет ни нарциссизма, ни не-нарциссизма.	здесь нарциссизм ненарциссизм
Здесь нарциссизм более или менее всеобъемлющий,	здесь нарциссизм менее всеобъемлющий
великодушный, открытый, широкий.	великодушный открытый широкий
То, что называется не-нарциссизмом, в общем является	то называться ненарциссизм общий являться
экономией гораздо более приветливого и гостеприимного нарциссизма.	экономия гораздо приветливый гостеприимный нарциссизм
Того, который более открыт опыту Другого как Другого.	тот который открытый опыт другой другой
Я считаю, что без движения нарциссического пере-присвоения	я считать движение нарциссический переприсвоение
отношение к Другому было бы совершенно уничтожено.	отношение другой совершенно уничтожить
Оно было бы заведомо уничтожено.	оно заведомо уничтожить
Отношение к Другому, даже если оно остаётся ассиметричным,	отношение другой оно оставаться ассиметричный
открыто, без возможности переприсвоения,	открыто возможность переприсвоение
оно должно установить движение переприсвоения	оно должный установить движение переприсвоение
в своём образе, чтобы стала возможной любовь.	свой образ стать возможный любовь
Любовь нарциссична.	любовь нарциссичный
Как вы встретились?	как встретиться
Подождите минуту.	подождать минута
Как я могу начать думать, как ответить на ваш вопрос,	как мочь начать думать ответить ваш вопрос
когда вы перебиваете меня, чтобы отрегулировать свет,	перебивать я отрегулировать свет
и после вы перебиваете меня во второй раз – я не могу начать.	перебивать два – мочь начать
Так вы не можете забыть о камере?	так мочь забыть камера
Но когда я забываю, возникает проблема –	но забывать возникать проблема –
меня заставляют остановиться	заставлять остановиться
на середине предложения, чтобы переписать.	середина предложение переписать
Или как вы это там называете?	или это называть
Предохранитель?	предохранитель
Отражатель (рефлектор)	отражатель рефлектор
Начинаешь рефлексировать над вопросом,	начинать рефлексировать вопрос
а этот рефлектор прерывает процесс рефлексии.	рефлектор прерывать процесс рефлексия
Это сложно.	это сложно
Хорошо. Повторите ваш вопрос.	хорошо повторить ваш вопрос
Как вы встретились?	как встретиться
Стоит ли нам рассказывать или нет?	стоить мы рассказывать нет
Начни рассказывать.	начать рассказывать
Я не собираюсь рассказывать вам все полностью.	я собираться рассказывать полностью
Нет, я только расскажу вам о внешних, неличных вещах.	нет рассказать внешний неличный вещь
Я учился в одной школе с братом Маргарет,	я учиться один школа брат маргарета
в школе Эколь Норамль, 1952.	школа эколя норамля 1952
Так что у нас была большая вероятность встречи.	так большой вероятность встреча
Тогда зимой первого года нашего совместного обучения в этой школе	тогда зимой первое год наш совместный обучение школа
мы поехали вместе кататься на лыжах – я, её брат и ещё несколько друзей.	поехать вместе кататься лыжа – я её брат ещё несколько друг
И тогда-то я и встретил Маргарет.	и тогдато встретить маргарета
Я не буду вдаваться в детали – это произошло в 1953-м.	я быть вдаваться деталь – это произойти 1953м
А после мы не виделись некоторое время,	а видеться некоторый время
пока она не пригласила меня на ланч с её семьёй.	пока пригласить ланч её семья
И всё началось примерно так.	и весь начаться примерно так
Вы помните тот первый миг, когда вы увидели Жака?	вы помнить один миг увидеть жак
В снег.	в снег
Кажется, она удивлена, что мы действительно помним...	кажется удивить действительно помнить
Он приехал в деревеньку в горах, где я остановилась.	он приехать деревенька гора остановиться
Вы сейчас уже попали в ту область,	вы попасть тот область
о которой вы больше ничего не узнаете от нас.	который узнать мы
Очень трудно говорить об этих вещах перед камерой.	очень трудно говорить этот вещь камера
Я могу назвать вам факты, даты.	я мочь назвать факт дата
Мы поженились в Штатах в 1957-м.	мы пожениться штат 1957м
Это всё факты.	это весь факт
Сырые факты.	сырой факт
Ну да, хорошо.	ну да хорошо
Кажется, у вас правила –	кажется правило –
вы решили рассказать мне только о фактах.	решить рассказать факт
Почему вы не распространяете это решение, чтобы не раскрыть что-нибудь?	почему распространять это решение раскрыть чтонибыть
Только из-за того, что это не легко.	только изз тот это легко
ОК, всем до свидания!	ок весь свидание
До свидания, не скучайте.	до свидание скучать
Что бы я хотела спросить у вас, так это об истории.	что хотеть спросить вы это история
На конференции, посвящённой биографии, вы цитировали Хайдеггера	на конференция посвятить биография цитировать хайдеггер
о том, как может быть представлена жизнь Аристотеля:	тот представить жизнь аристотель
«Аристотель родился, он мыслил и он умер.»	«аристотель родиться мыслить умер»
И затем, когда я вас спросила про отношения с Маргарит,	и затем спросить отношение маргарит
вы ответили, что можете поделиться только фактами, датами и больше ни чем.	ответить мочь поделиться факт дата чем
Не могли бы вы это прокомментировать?	не мочь это прокомментировать
Хотя я и не согласен с Хайдеггером, когда он говорит,	хотя согласный хайдеггер говорить
что жизнь философа может быть сложена из его рождения, смерти и мысли,	жизнь философ сложённый рождение смерть мысль
и я даже могу объяснить причины, почему я не согласен,	мочь объяснить причина почему согласный
тем не менее я чувствую, что близок к нему, и понимаю, что он говорит.	менее чувствовать близкий он понимать говорить
И в определенном смысле я подписываюсь под тем, что оно говорит.	и определённый смысл подписываться тем оно говорить
Это всё равно, что сказать, что если история чьей-то жизни –	это весь равно сказать история чьейтый жизнь –
детали, анекдоты, дневные события –	деталь анекдот дневный событие –
обо всём этом только неадекватно можно рассказать,	о весь неадекватно рассказать
то для меня и для Хайдеггера остаётся существенным знать то,	хайдеггер оставаться существенный знать то
что человек думает и пишет как философ.	человек думать писать философ
Когда я ранее говорил в том отрывке, что вы показывали,	когда ранее говорить отрывок показывать
что вы не получите много информации от нас,	получить информация мы
это было трудно, потому что я верю, что вещи должны быть спрятаны,	это трудно верить вещий должный спрятать
а потому не легко говорить о личном в этих условиях,	легко говорить личный этот условие
когда ты способен только вымолвить несколько фраз перед камерой.	способный вымолвить несколько фраза камера
Даже когда я поверяю вещи, очень личные,	даже поверять вещий очень личный
я не поверяю их в виде истории.	поверять вид история
Временами я предоставляю точные знаки, факты, даты,	временами предоставлять точный знак факт дата
но, с другой стороны, я не пишу нарратив.	но сторона писать нарратить
И поэтому этот вопрос для меня оказывается вопросом наррации,	и поэтому вопрос оказываться вопрос наррация
который всегда был важен для меня.	который важный я
Я всегда говорил: я не умею рассказывать истории.	я говорить уметь рассказывать история
Мне бы хотелось рассказывать истории, но я не знаю, как их рассказывать.	я хотеться рассказывать история знать рассказывать
И я всегда чувствовал, что рассказ как-то не адекватен	и чувствовать рассказ както адекватный
той истории, которую хотел рассказать.	тот история который хотеть рассказать
Так я бросил рассказывать истории, просто бросил.	так бросить рассказывать история просто бросить
Как вы встретились?	как встретиться
Стоит ли нам отвечать или нет?	стоить мы отвечать нет
Начни рассказывать.	начать рассказывать
Я не буду рассказывать вам всего полностью.	я быть рассказывать полностью
Нет, я только расскажу вам о внешних, неличных вещах.	нет рассказать внешний неличный вещь
Для вас было странно увидеть что-то, о чем у вас не сохранились воспоминания?	для странно увидеть чтоть сохраниться воспоминание
Да, я не совсем помню тот первый раз, когда вы спросили меня и Маргарет	да помнить один раз спросить маргарета
о том, как мы впервые встретились. Я не помню этого в целом.	тот впервые встретиться я помнить целое
Мне понравилась именно эта сцена, потому что мы ничего не сказали.	я понравиться именно этот сцена сказать
Мы думали об одной вещи, но мы не высказали её.	мы думать один вещий высказать её
Я был движим действием, мне очень понравилось.	я движимый действие очень понравиться
Но я доволен именно этим, потому что мы ничего не сказали.	но довольный именно это сказать
Мы почти что сказали что-то,	мы сказать чтоть
но мы остались на краю невозможного доверия.	остаться край невозможный доверие
Только то, что вы хотите сказать...	только то хотеть сказать
Что бы вы хотели сказать о любви?	что хотеть сказать любовь
- О чём? - О любви.	о что о любовь
О любви или о смерти? <i>(во французском эти слова звучат схоже)	о любовь смерть iво французский слово звучать схожий
О любви, не надо о смерти.	о любовь смерть
Мы достаточно слышали о смерти.	мы достаточно слышать смерть
- О любви? - О любви.	о любовь о любовь
Я ничего не могу сказать о любви.	я мочь сказать любовь
По крайней мере поставьте вопрос. Я не могу рассуждать вообще о «любви».	по крайний мера поставить вопрос я мочь рассуждать вообще «любви»
Вам надо поставить вопрос.	вы поставить вопрос
Я не способен говорить о любви в общем.	я способный говорить любовь общий
Я не умею...	я уметь
Может быть, это именно то, что вы хотите, чтобы я сказал перед камерой,	мочь быть это именно то хотеть сказать камера
но я не могу ничего сказать о любви в общем.	мочь сказать любовь общий
Не могли бы вы объяснить, почему эта тема волновала философов столетиями?	не мочь объяснить почему этот тема волновать философ столетие
Это важная для философии тема, не так ли?	это важный философия тема ли
Вы не можете спрашивать об этом у меня –	вы мочь спрашивать –
почему философы всегда говорили о любви.	почему философ говорить любовь
То, как философы начинают...	то философ начинать
Нет, нет, это невозможно.	нет нет это невозможно
Моя голова пуста в плане любви вообще.	мой голова пустой план любовь вообще
А что касается причины, почему философы часто говорили о любви –	а касаться причина почему философ часто говорить любовь –
у меня нет ничего, что вам сказать, либо я буду излагать лишь клише.	ничто сказать либо быть излагать лишь клише
Платон часто рассуждает о любви –	платон часто рассуждать любовь –
