cleaned_text	lemm_text
- Хуже или лучше? - Хуже, конечно.	худой хороший худой конечно
- Хочешь выпить? - Нет, меня ждут.	хотеть выпить нет ждать
Я хочу уточнить у тебя на счет обеда у Питера.	я хотеть уточнить счёт обед питер
Да, да, конечно.	да да конечно
- Завтра. Приходи с Эммануэль. - С удовольствием, мадам.	завтра приходить эммануэль с удовольствие мадам
- Тогда до завтра. - Да, до завтра.	тогда завтра да завтра
- Кто это Питер? - Это мужчина, с которым живет Лаура.	кто это питер это мужчина который жить лаура
- А Лаура... ты с ней трахался? - Да.	а лаура трахаться да
- Понравилось? - Да, очень. Это было в воде.	понравиться да очень это вода
- В воде. В смысле в ванной? - Нет, нет, в море.	в вода в смысл ванна нет нет мор
В море.	в мор
- Как рыбы? - Да, как рыбы.	как рыба да рыба
- Это сложно? - Очень.	это сложно очень
И вы оба вышли из воды?	и оба выйти вода
Да.	да
Посмотри на меня.	посмотреть я
Смотри.	смотреть
Иди сюда.	идти сюда
Иди ко мне.	идти к я
- Я люблю тебя. - Я тебя тоже.	я любить ты я тоже
Завтрак!	завтрак
Нужно все съесть? Мадам говорит, что вы похудели.	нужно съесть мадам говорить похудеть
- А что это? - Каша, яичница с беконом,	а это каша яичница бекон
тосты с медом, фрукты.	тост мёд фрукт
Еда для очень занятого человека.	еда очень занятой человек
- Решила поиронизировать? - Не думай, что я ревную,	решить поиронизировать не думать ревновать
но мне кажется, что у тебя с твоей русалкой целое море,	кажется твой русалка целое мор
когда у меня с тобой только душ и ванна.	ты душа ванна
Кстати, о русалке, ты не забыла, что она пригласила нас сегодня к Питеру?	кстати русалка забыть пригласить сегодня питер
- К Питеру? - Друг русалки... то есть Лауры.	к питер друг русалка лаура
- Лаура когда-нибудь тебе так делала? - Нет.	лаура когданибудь ты делать нет
- Я лучше останусь тут. - Я бы тоже остался, но уже слишком поздно.	я остаться тут я остаться слишком поздно
Питер работает в ЮНЕСКО. Его вечеринки обычно интересны.	питер работать юнеско он вечеринка обычно интересный
Пожалуйста, пойдем со мной. Одень свое маленькое голубое платье.	пожалуйста пойти я одеть свой маленький голубой платье
А оно не слишком вызывающее? А, я не могу его одеть. Оно еще в моем чемодане.	а оно слишком вызывающий а мочь одеть оно мыть чемодан
Попроси Уонга съездить с тобой в город и купить новое платье.	попросить уонг съездить ты город купить новое платье
Почему бы мне вместо Уонга попросить Кристофера?	почему вместо уонг попросить кристофер
Почему бы и нет. Он в этом разбирается.	почему нет он разбираться
- Они очень красивые. - Да.	они очень красивый да
- Тебе действительно нравятся азиатки. - Это тебе Жан сказал?	ты действительно нравиться азиатка это ты жан сказать
Я все о тебе знаю. Даже о том, где ты бываешь по ночам.	я ты знать даже тот бывать ночь
"В местечке с плохой репутацией, под названием ""Сад Эмеральды""."	в местечко плохой репутация название сад эмеральда
- Сад Джейд. - Да, сад Джейд.	сад джейд да сад джейд
Я также знаю, что ты боишься белых женщин.	я также знать бояться белых женщина
Нет, просто азиатки мне нравятся больше.	нет просто азиатка нравиться большой
Мой лучший друг все рассказывает своей жене. Я думал, он умеет хранить секреты.	мой хороший друг рассказывать свой жена я думать уметь хранить секрет
- Мы все рассказываем друг другу. - С женщинами все по-другому.	мы рассказывать друг друг с женщина подругий
Мне все равно, что ты мужчина, что является полной противоположностью.	я равно мужчина являться полный противоположность
Ты очень сексуальный, мой дорогой Кристофер. Очень!	ты очень сексуальный дорогой кристофер очень
- Не смеши меня. Я, сексуальный? - Да.	не смешить я я сексуальный да
У тебя милая улыбка, красивые зубы, большой мужественный нос.	у милый улыбка красивый зуб большой мужественный нос
Как, впрочем, и шея, широкие плечи. Очень сексуальный.	как впрочем шея широкий плечо очень сексуальный
- Эй, как вы думаете, я сексуальный? - Сейчас ты у меня получишь!	эй думать сексуальный сейчас получить
Доброе утро.	добрый утро
А это для чего?	а это что
Это не для вас! Это подойдет пожилому китайцу.	это вы это подойти пожилое китаец
Но у меня есть кое-что для вас.	но коечто вы
Это для таких красавиц, как ты! Померь.	это такой красавица ты померить
- Это для волос? - Да.	это волос да
Для волос на ее заднице.	для волос задница
Не лезь не в свое дело.	не лезть свой дело
Нет. Очень хорошо. Очень хорошо. Прекрасно!	нет очень хорошо очень хорошо прекрасно
Дайте мне вашу руку.	дать ваш рука
Какие красивые руки.	какой красивый рука
Что чувствуешь? Нравится? Очень нравится?	что чувствовать нравиться очень нравиться
Пошли отсюда! Несерьезный это магазин.	послать отсюда несерьёзный это магазин
Зато тут есть волшебство.	зато волшебство
- Нравится? - Мне щекотно.	нравиться я щекотно
Хорошо, мы возьмем это.	хорошо взять это
Красавица. Давай для твоего счастья проведем тебе сеанс иглотерапии.	красавица давать твой счастие провести ты сеанс иглотерапия
- Но я и так счастлива! - Нет, это не то.	но счастливый нет это то
Это только для женщин. Пойдем на второй этаж.	это женщина пойти два этаж
- Пойдем со мной. - Куда?	пойти я куда
На второй этаж.	на два этаж
- Идем? - Идем.	идти идти
Пошли.	послать
Идем!	идти
- Мне страшно! - Мы в любой момент можем уйти.	я страшно мы люба момент мочь уйти
Мне нравится, когда мне страшно.	я нравиться страшно
Красиво, правда?	красиво правда
Как в воде.	как вода
Как маленькие рыбки.	как маленькая рыбка
Жан рассказал мне.	жан рассказать я
- И что? - Я слышала, ты хорошо плаваешь.	и что я слышать плавать
Жан тоже.	жан тоже
Я знаю.	я знать
У него также неплохой вкус.	у также неплохой вкус
- Ты красивая. - Спасибо.	ты красивый спасибо
- Сволочь! Зачем ты ей рассказал? - Я ей все рассказываю.	сволочь зачем рассказать я рассказывать
- И она не ревнует? - Она умная.	и ревновать она умный
- Было очень красиво! - Я знал, что вам понравится.	быть очень красиво я знать понравиться
Моя дочь обещала потанцевать со мной, но, как обычно, она меня подвела.	мой дочь обещать потанцевать я но обычно подвести
Это она вон там?	это вон там
Да, это она, маленькая дурочка, Анна-Мария.	да это она маленький дурочка аннамария
- У вас красивый дом. - А вы - очень красивая девушка.	у красивый дом а очень красивый девушка
Спасибо.	спасибо
Спасибо. Прошу простить меня.	спасибо просить простить я
- Добрый вечер. - Добрый вечер, мадам.	добрый вечер добрый вечер мадам
Я слышала, вы отказались сегодня танцевать.	я слышать отказаться сегодня танцевать
Да. Мой отец в гневе. Но он смирится с этим.	да мой отец гнев но смириться это
Зачем выпендриваться перед этими туристами?	зачем выпендриваться этот турист
Ну, если бы я умела танцевать, то почему бы и нет?	ну уметь танцевать почему нет
Это очень легко. Для этого нужно всего два кавалера и хорошего учителя.	это очень легко для нужно кавалер хороший учитель
- Приходите в школу, если хотите. - С удовольствием.	приходить школа хотеть с удовольствие
- Вам понравилось представление? - Да, очень.	вы понравиться представление да очень
Они совершили очень много ошибок.	они совершить очень ошибка
- Вы остаетесь в нашем распоряжение. - Конечно.	вы оставаться наш распоряжение конечно
- Доброе утро. Чем могу помочь? - Вы очень добры, но ничем.	добрый утро чем мочь помочь вы очень добрый ничто
- Что-то не так? - Все в порядке. До свидания.	чтоть так весь порядок до свидание
- Что хотел полицейский? - Он прицепился ко мне из-за этой визы.	что хотеть полицейский он прицепиться к изз виза
В последнее время полиция очень часто тобой интересуется.	в последний время полиция очень часто ты интересоваться
Правда? И как же?	правда и же
Полицейский приходил ко мне в офис, спрашивал о тебе.	полицейский приходить к офис спрашивать ты
И что ты им сказал?	и сказать
- Я поручился за тебя. - Здорово.	я поручиться ты здорово
Ты же знаешь, я был бойскаутом. Надеюсь, у тебя нет проблем.	ты знаешь бойскаут надеяться проблема
- Нет, проблем нет. - А это не моя рубашка?	нет проблема нет а это рубашка
- Какой я невнимательный. Извини. - Испорченная рубашка. Оставь себе.	какой невнимательный извинить испортить рубашка оставить себя
Да ладно тебе.	да ладный ты
- Хочешь пива? - Да, конечно.	хотеть пиво да конечно
Спасибо.	спасибо
- Ты гладишь его, как женщину. - Забавно!	ты гладить он женщина забавно
Тан Линг в саду Джейд сказала, что я глажу ее, как самолет.	тан линга сад джейд сказать гладить она самолёт
Кстати, учитывая то, что сегодня приходили эти два джентльмена,..	кстати учитывать то сегодня приходить джентльмен
Могу я остаться здесь еще на несколько дней? На четыре, скажем.	мочь остаться несколько день на четыре скажем
Ну конечно!	ну конечно
- Эммануэль не будет против? - Нет, все в порядке.	эммануэль против нет порядок
Ей понравилась иглотерапия. Она хочет еще раз сходить в ту аптеку.	она понравиться иглотерапия она хотеть сходить тот аптека
- Конечно, раз ей понравилось. - Да, ей очень понравилось.	конечно понравиться да очень понравиться
То есть тебе все равно, что старик заставляет ее кончать?	то ты равно старик заставлять кончать
Эммануэль делает то, что хочет.	эммануэль делать то хотеть
А если ты увидишь, как кто-то напрыгнул на нее?	а увидеть ктоть напрыгнуть нея
"- Во-первых, на нее никто не "" прыгает"". - Да? И как ты это называешь?"	вопервое никто прыгать да и это называть
- Она сама делает свой выбор. - Пустая болтовня!	она сам делать свой выбор пустой болтовня
Послушай, у меня нет никаких претензий к Эммануэль.	послушать никакой претензия эммануэль
Она может делать все, что хочет. Я тоже.	она делать весь хотеть я тоже
Вы оба очень странные.	вы оба очень странный
Для тебя, да? Ты никогда о таких отношениях не думал?	для ты да ты такой отношение думать
Простите, мадам, но нельзя прерывать студенток во время урока.	простить мадам прерывать студентка время урок
- Вам придется подождать снаружи. - Я тебя подожду.	вы прийтись подождать снаружи я подождать
Так, закончили.	так закончить
Прости, что он не отпустил меня. Наим всегда невежлив с посетителями.	простить отпустить я наим невежливый посетитель
- Ты еще хочешь учиться здесь? - Наверное, да.	ты хотеть учиться здесь наверное да
- А он тебе понравился. - Да, он симпатичный.	а ты понравиться да симпатичный
- Он твой парень? - Нет, конечно.	он твой парень нет конечно
Всем девчонкам кроме меня он нравится.	весь девчонка кроме нравиться
- А у тебя есть парень? - Да, Сэм. Он меня обожает!	а парень да сэм он обожать
- Пойдем, попьем чай и поговорим о нем. - Да, пошли.	пойти попить чаять поговорить немой да послать
Представь, сколько усилий должен прилагать парень... постоянно.	представить сколько усилие должный прилагать парень постоянно
Ухаживать, встречаться.	ухаживать встречаться
И все это для того, чтобы залезть девчонке в трусики.	и это тот залезть девчонка трусик
Они только об этом и думают.	они думать
Но мы ведь тоже, да?	но тоже да
Мне всегда было интересно, что же будет дальше.	я интересно далёкий
Это помогло мне в жизни.	это помочь жизнь
А Жан был твоей первой любовью?	а жан твой один любовь
Да, первой. Но не первым мужчиной.	да один но один мужчина
Первым был один парень.	один парень
Его одежда была ему велика. Он был такой милый.	он одежда велик он милый
Он был таким скромным. Я ему так и сказала.	он такой скромный я сказать
- А ты долго с ним встречалась? - Нет, не долго.	а долго встречаться нет долго
Я это сделала только лишь чтобы лишиться девственности.	я это сделать лишь лишиться девственность
А потом?	а потом
Затем я ждала шесть месяцев. Со вторым у меня был оргазм в первую же ночь.	затем ждать шесть месяц с второе оргазм один ночь
- Пошли пешком домой. - Нет, я устала. В другой раз.	послать пешком домой нет устать в раз
Ваши отношения с Сэмом стоят на месте. Чем же вы занимаетесь?	ваш отношение сэм стоять место чем заниматься
- Целуемся - И все?	целоваться и весь
Да.	да
А он хочет чего-то большего?	а хотеть чеготь больший
Нет.	нет
Ты врешь. Нет никакого Сэма.	ты врать нет никакой сэм
Нет.	нет
Я глупая. Придумываю парней в своих глупых мечтах.	я глупый придумывать парный свой глупый мечта
- Тогда ты себя ласкаешь? - Нет.	тогда ласкать нет
То есть, да, иногда.	то есть да иногда
- Мадам, вам звонит муж. - Да, но мы же играем.	мадам звонить муж да играть
- Привет, красавица! - Привет, Жан.	привет красавица привет жан
- Лаура с тобой? - Да.	лаура ты да
- Ты ведь любишь Лауру, да? - Нет. С чего ты взяла?	ты любить лаура да нет с взять
Да так. Мне просто нравится Эммануэль.	да так я просто нравиться эммануэль
Но между вами такая большая разница.	но вы такой большой разница
Ты играешь с любовью.	ты играть любовь
Если тот факт, что мы спим с тем, с кем хотим, ты называешь игрой, то ты права.	если факт спать тем кто хотеть называть игра право
- Это ведь опасно? - Нет. Как раз наоборот.	это опасный нет как наоборот
Послушай, я не люблю Лауру. Я люблю Эммануэль.	послушать любить лаура я любить эммануэль
А если ты когда-нибудь в кого-нибудь влюбишься?	а когданибудь когонибудь влюбиться
Есть такой риск, но я люблю рисковать, и Эммануэль тоже.	есть риск любить рисковать эммануэль тоже
- Она знает о Лауре! - Да, я от нее ничего не скрываю.	она знать лаура да скрывать
- Только так можно жить вместе. - Наверное.	только жить вместе наверное
Никакой лжи, даже случайной.	никакой ложь случайный
У меня нет никаких претензий к Эммануэль. Ее удовольствие - мое удовольствие.	у никакой претензия эммануэль она удовольствие мой удовольствие
Флиртуешь?	флиртовать
О, черт!	о черта
Это не может быть правдой. Все о чем я мечтал.	это правда весь мечтать
- Что такое? - Ты слышал о Нино?	что такой ты слышать нино
- Нет! Она певица? - Нет, это тайфун восьмой степени.	нет она певица нет это тайфун восемь степень
Он будет тут через три дня.	он день
Никогда не понимал почему эту заразу называют женскими именами.	никогда понимать почему зараза называть женский имя
- Это так для тебя важно? - Нет, но мне придется скоро уехать.	это важный нет прийтись скоро уехать
У меня только два дня, после чего я не смогу взлететь.	у день смочь взлететь
- Куда ты собираешься на этот раз? - В Австралию.	куда собираться раз в австралия
- Проблемы? - Нет, не думаю.	проблема нет думать
- А этот тайфун тебя не волнует? - Нет. Со станцией все в порядке.	а тайфун волновать нет с станция порядок
Осмотра будет достаточно.	осмотр достаточно
- Ладно, в другой раз. - Пойду за аспирином. Пока.	ладный раз пойти аспирин пока
- Эй! Не забудь про свой пропеллер. - Спасибо.	эй не забыть свой пропеллер спасибо
Боже, тут еще жарче, чем на улице.	бог жаркий улица
Да, невыносимая жара.	да невыносимый жара
Я весь день проспал. Не мог даже в руках ручку держать.	я весь день проспать не мочь рука ручка держать
Давай сходим в баню?	давать сходить баня
Хорошая идея.	хороший идея
- Анна-Мария, ты идешь? - Нет, вы идите. Я шевельнуться не могу.	аннамария идти нет идти я шевельнуться мочь
Пожалуйста, Анна-Мария. Я хочу, чтобы ты пошла с нами. Ради меня.	пожалуйста аннамария я хотеть пошлый мы ради я
Идешь или нет?	идти нет
- Какую выбираешь? - Я не знаю.	какой выбирать я знать
Любую.	любой
- Я себе выбрал. - Пусть Анна-Мария первая выберет.	я выбрать пусть аннамария один выбрать
Это ведь ее первый раз.	это один раз
Ну? Какую?	ну какой
Вон ту, думаю. Справа. Можно?	вон тот думать справа можно
Конечно.	конечно
На самом деле, она единственная, кого выбрала бы я.	на самый дело единственный кто выбрать я
Я не удивлен.	я удивлённый
Понравилось?	понравиться
Я рада, что ты со мной.	я рада я
Что вы оба со мной.	что оба я
Вот ты где. Я тебя повсюду искал.	вот где я повсюду искать
- Сюрприз. Я еду с тобой. - Это невозможно.	сюрприз я еда ты это невозможно
Почему?	почему
Потому что я должен работать. Это место не из приятных.	потому должный работать это место приятный
- Я все равно еду с тобой. - Не будь такой упрямой.	я равно еда ты не быть упрямый
- Ну, так что? Я еду. - Знаешь что?	ну что я еда знаешь что
- У меня тоже есть для тебя сюрприз. - Что это?	у сюрприз что это
Иди, упаковывай вещи, потому что завтра мы уезжаем...	идти упаковывать вещий завтра уезжать
Куда?	куда
- В Бали. - В Бали? Это замечательно!	в бали в бали это замечательный
- Ты рада? - Да. Ладно, пойду собираться. Пока!	ты рада да ладный пойти собираться пока
Сумки собраны, мадам, а это ваше красное платье.	сумка собрать мадам это ваш красный платье
Я думаю, что закажу белое платье, с красными полосками.	я думать заказать белый платье красный полоска
Или с коричневыми.	или коричневый
Уонг, достань мой парик. У меня есть идея.	уонг достать парик у идея
Теперь вы действительно дочь неба.	теперь действительно дочь небо
Думаешь?	думать
Теперь мадам самая красивая китаянка Гонконга.	теперь мадам самый красивый китаянка гонконг
Алло.	алло
- Добрый вечер, мадам. - Добрый вечер.	добрый вечер мадам добрый вечер
Мистер Кристофер дома?	мистер кристофер дом
Нет, сэр! Подождите, не вешайте трубку. Ты не знаешь где мистер Кристофер?	нет сэр подождать вешать трубка ты знаешь мистер кристофер
- Алло, я не знаю где он. - Но это очень важно!	алло знать он но это очень важный
Пусть он свяжется с мистером Мингом. Мингом. Ясно? И как можно быстрее.	пусть связаться мистер минг минг ясно и быстрый
Иначе, у него... В общем, попросите его связаться с Мингом. Спокойной ночи.	иначе он в общий попросить связаться минг спокойный ночь
Это важно. Ты уверена, что не знаешь где мистер Кристофер?	это важный ты уверить знаешь мистер кристофер
- Может быть, в саду Джейд. - В саду Джейд. Это далеко отсюда?	мочь быть сад джейд в сад джейд это далеко отсюда
Нет, мадам, не очень.	нет мадам очень
Слушай, ты сейчас пойдешь туда и найдешь мистера Кристофера.	слушай пойти туда найти мистер кристофер
Скажешь, что ему звонил Минг. Мистер Минг.	сказать звонить минг мистер минг
О, нет мадам, я не могу идти в сад Джейд.	о мадам мочь идти сад джейд
- Но почему? - Мне страшно.	но почему я страшно
- Можно мне подняться? - Нет, нельзя.	можно подняться нет нельзя
- Но у меня там друг! - Нет, нет.	но друг нет нет
Вам надо быть не одной, чтобы подняться. Я могу вам помочь?	вы один подняться я мочь помочь
Нет, спасибо, я разберусь сама.	нет спасибо разобраться сам
- Я ищу парня. - О, она ищет парня!	я искать парень о искать парень
Она моя сестра. Мне можно!	она сестра я можно
Кристофер!	кристофер
Ты что тут делаешь? Да еще в таком виде?	ты делать да такой вид
- Звонил Минг. - И что?	звонить минг и что
Извините. Тебе нужно ему позвонить. Он сказал, это очень важно.	извинить ты нужно позвонить он сказать это очень важный
Пошел в задницу этот Минг! Тебя возбуждает это место?	пойти задница минг ты возбуждать это место
Что, черт возьми, творится с тобой?	что черта взять твориться ты
Или тебя таким делает это место?	или такой делать это место
Думаешь женщинам нельзя тут возбуждаться? Думаешь, это только для мужчин?	думать женщина возбуждаться думать это мужчина
Понимаешь, проституткам платят, чтобы был оргазм, а не чувство возбуждения.	понимать проститутка платить оргазм чувство возбуждение
Значит, они просто проститутки для тебя. И для тебя женщины лишь машины для секса.	значит просто проститутка ты и женщина лишь машина секс
Ты думаешь, что презираешь их, когда на самом деле ты их боишься.	ты думать презирать они самый дело бояться
Она со мной. Хорошо?	она я хорошо
- Что это такое? - Это то, чем платят девушкам.	что это такой это то платить девушка
Ты платишь за удовольствие фишками из казино?	ты платить удовольствие фишка казино
- Тебе не кажется, что это низко? - Ты закончила?	ты кажется это низко ты закончить
Пойдем домой. Ты ведь знаешь, я завтра уезжаю.	пойти домой ты знаешь завтра уезжать
А я остаюсь, и я хочу заниматься любовью.	а оставаться хотеть заниматься любовь
