cleaned_text	lemm_text
Брайан: Слушай, я бы хотел пожевать свой хвост.	брайан слушай хотеть пожевать свой хвост
ОК, Куагмайр. Пришло время ездить только на двух колесах.	ок куагмайра пришлый время ездить два колесо
ОК, думаю, я готов.	ок думать готовый
О, черт!	о черта
-В чем дело, Глен? -Ни в чем.	в дело глен ни чем
О, Стейси, ты уронила свой помпон в воду.	о стейся уронить свой помпон вода
-Я достану его для тебя. -Я с тобой!	я достать ты я ты
-И я. -Но подожди-ка.	и я но подождик
Мы же не хотим промочить наши кофточки. Лучше снимем их.	мы хотеть промочить наш кофточка хороший снять они
Вызываю на бой!	вызывать бой
О, Боже. О, Боже. Воздуха!	о бог о бог воздух
Голые пластиковые телки.	голый пластиковый телок
-Где я? Я умер? -Нет.	где я я умереть нет
Здесь мы следим за всеми кабинками в центре...	здесь следить весь кабинка центр
так мы можем заметить воров.	мочь заметить вор
Лучше помолчите.	хороший помолчать
Господи! У одной сердечный приступ!	господь у один сердечный приступ
-Это было удивительно. -Ты спас ей жизнь.	это удивительно ты спасти жизнь
Слава Богу, ты знаешь Си-Пи-А!* *: см. 405!	слава бог знаешь сипиа сантиметр 405
Что за чертов Си-Пи-А?	что чертовый сипиа
(Местный герой спасает жизнь) Поздравляю, Куагмайр.	местный герой спасать жизнь поздравлять куагмайра
Ты новое лицо на моей стене славы.	ты новое лицо мой стена слава
Что не так, Питер?	что так питер
Все нормально, Джо. Не знаю.	весь нормальный джо не знать
Вам всем, парни, есть чем гордиться.	вы весь парень гордиться
Питер: У Куаграйра есть ключ города. Морт сделал идеальную игру.	питер у куаграйра ключ город морт сделать идеальный игра
Ты всегда получаешь медали за то, что ловишь жуликов.	ты получать медаль то ловить жулик
Черт, даже Кливленд был отличным аукционистом.	черта кливленд отличный аукционист
Есть 125. Я слышу 130? 130'000$ за подлинный головной убор команча?	есть 125 я слышать 130 130000 подлинный головной убор команча
Есть 130. Я слышу 135? 140? Я слышу...	есть 130 я слышать 135 140 я слышать
135, раз.	135 раз
Да я один здесь, у кого ничего нет, знаете?	да здесь кто нет знаете
Если я умру завтра, людям будет просто не за что меня помнить.	если умереть завтра человек просто помнить
Нет, если ты спрыгнешь с небоскреба и приземлишься на Джона Кьюсака.	нет спрыгнуть небоскрёб приземлиться джон кьюсак
"Люди будут говорить, ""Эй, помнишь того парня, кто приземлился на Джона Кьюсака?"""	человек быть говорить эй помнить парень приземлиться джон кьюсак
Ладно, все переменится.	ладный перемениться
В день четвертый, люди узнают имя Питера Грифина...	в день четыре человек узнать имя питер грифина
Даже если я должен буду прокричать его с крыши.	даже должный быть прокричать крыша
Ты слышишь это, мир?	ты слышать это мир
Я сделаю что-нибудь, за что люди запомнят меня.	я сделать чтонибыть человек запомнить я
О, Боже! Извините, извините. О, Джон Кьюсак!	о бог извинить извинить о джон кьюсак
Привет?	привет
О-о.	оо
Питер, если ты дашь мне сказать, я объясню тебе, почему ты не должен этого делать.	питер дать сказать объяснить ты почему должный делать
Потом, Брайан. Я сделаю что-нибудь, за что люди запомнят меня...	потом брайан я сделать чтонибыть человек запомнить я
вот почему я изобрел новый вид летающей машины.	почему изобрести новый вид летать машина
Знаешь, я смутно помню, что где-то показывали...	знаешь смутно помнить гдеть показывать
нечто подобное, это наводит меня на мысль, что эта штука определенно не будет работать.	нечто подобный это наводить мысль этот штука определённо работать
Все нормально, Стьюи. Пускай!	весь нормальный стьюй пускай
"Все нормально*... *: Это эльфы, рекламирующие хлопья ""Keebler""."	весь нормальный это эльф рекламировать хлопья keebler
"мы атакуем ребят Райса Криспи* на рассвете, если Джуд Хиш доставит все необходимое. *: Персонажи, ""работающие"" на другого производителя хлопьев (Kellog's Rice Krispies)"	атаковать ребята райса криспать рассвет джуда хиш доставить необходимый персонаж работать другой производитель хлопья kellogs rice krispies
Брайан, на этот раз, думаю, у меня есть то, за что люди запомнят меня.	брайан раз думать то человек запомнить я
Я остановлю загрязнение с помощью моего нового привлекательного героя...	я остановить загрязнение помощь мой новое привлекательный герой
Гарри-пума антихлам.	гаррипума антихлам
Подберите свой мусор! Я хочу знать, чей это стакан.	подобрать свой мусор я хотеть знать чей это стакан
Я сказал, я хочу знать, чей это стакан.	я сказать хотеть знать чей это стакан
Подними его!	поднять он
Спасибо, милая.	спасибо милый
Видите, насколько лучше стало это место, когда мы все постарались?	видеть насколько стать это место постараться
И как говорит Гарри-пума антихлам:	и говорить гаррипума антихлам
"""Возьми лусор, выкинь мусор."""	взять лусор выкинуть мусор
Расскажи друзьям.	рассказать друг
"Эти проклятые эльфы, парень. Они появились из деревьев, парень*. *: Это как раз те самые ""ребята Райса Криспи""."	этот проклятый эльф парень они появиться дерево парень это тот самый ребята райса криспать
-Они появились из деревьев. -Ты спас мою задницу тогда.	они появиться дерево ты спасти мой задница тогда
Ты спас мою.	ты спасти мой
-Эта за Снапа*. -За Снапа. *: Погибший в схватке член трио.	этот снап за снап погибший схватка член трио
Полное дерьмо.	полный дерьмо
Я проработал всю эту неделю и я жажду все больше.	я проработать неделя жажда большой
Кого я обманываю? Меня никогда не за что не запомнят.	кто обманывать я запомнить
Не то что моих больших-больших-дядьёв, сиамских близнецов...	не мой большихбольшихдядей сиамский близнец
которые воевали друг против друга в Гражданскую Войну.	который воевать друг против друг гражданский война
-Я отделяюсь -Ах ты черт.	я отделяться ах черта
Не слишком умно, а?	не слишком умно а
Ага, но жизнь продолжается.	ага жизнь продолжаться
Питер, ты должен перестать сравнивать себя с другими людьми...	питер должный перестать сравнивать другой человек
и найти именно свое.	найти именно свой
И печальная новость. Человек, удерживающий мировой рекорд книги Гиннеса...	и печальный новость человек удерживать мировой рекорд книга гиннес
по потреблению наркотиков за все время жизни сегодня скончался.	потребление наркотик время жизнь сегодня скончаться
Он был атакован сворой диких собак, которые ему почудились.	он атаковать свора дикий собака который почудиться
Вот что тебе нужно, Питер. Ты можешь побить мировой рекорд.	вот ты нужно питер ты мочь побить мировой рекорд
Вы спятили? У меня нет особых способностей.	вы спятить у особый способность
Что я могу сделать, чего больше не сможет никто?	что мочь сделать смочь никто
Да, ты всего лишь съел мои чаевые.	да лишь съесть мой чаевой
Есть!	есть
Питер, ты просто поглощаешь эти Ментос.	питер просто поглощать ментос
Это не Ментос, Лоис.	это ментос лоис
Вы все, смотрите на парня, который установит новый мировой рекорд.	вы весь смотреть парень который установить новый мировой рекорд
Я съем больше пятицентовиков, чем кто-либо съел раньше.	я съесть пятицентовик ктолибо съесть ранний
Этот мировой рекорд сделает меня знаменитым...	этот мировой рекорд сделать знаменитый
как вон тех двух самых толстых в мире близнецов	вон тот два самый толстой мир близнец
-Я говорил тебе, что я сел на диету Аткинса? -О, да это не для тебя.	я говорить ты сесть диета аткинс о это ты
-Папа, я не слышу их. -Да ладно!	папа слышать они да ладный
Действительно, Питер. Они не--	действительно питер они не
"Ты говоришь мне, что они не звучат как ""Camptown Races""*? *: американская народная песня"	ты говорить я звучать camptown races американский народный песня
Нисколько.	нисколько
Разделайся с коротышками!	разделаться коротышка
Это худшее применение деньгам с тех пор, как я сделал тюнинг своему драндулету.	это плохой применение деньга тот пора сделать тюнинг свой драндулет
Эй, дамы, оцените мою тачку. Дааа.	эй дама оценить мой тачка дааа
Поеду надоедать домашним.	поехать надоедать домашний
Питер: Я люблю тебя, Лоис.	питер я любить ты лоис
Лоис: Я люблю тебя, Питер. Даже если ты набит пятицентовиками.	лоис я любить ты питер даже набитый пятицентовик
Питер: Спокойной ночи, дорогая.	питер спокойный ночь дорогой
Господи, Лоис. Я не могу видеть!	господь лоис я мочь видеть
Врач: А сейчас? Питер: Нет, ничего.	врач а сейчас питер нет ничто
Доктор: Хорошо, теперь я чувствую себя лучше.	доктор хорошо чувствовать хороший
И вы тоже не видите космический корабль.	и видеть космический корабль
Мой кузен Маршал настаивает, что если ты посмотришь мимо картины...	мой кузен маршал настаивать посмотреть мимо картина
ты сможешь увидеть космический корабль.	смочь увидеть космический корабль
Можно вас попросить просто сказать что не так с моим мужем?	можно попросить просто сказать мой муж
О да. Видите ли, после того, как он проглотил столько металлических монет...	о да видеть ли тот проглотить столько металлический монета
Мистер Гриффин, оказывается, стал жертвой отравления никелем...	мистер гриффина оказываться стать жертва отравление никель
вызвавшего потерю зрения.	вызвать потеря зрение
Господи, Лоис. Я слеп, как летучая мышь. Я ни черта не вижу.	господь лоис я слепнуть летучий мышь я черта видеть
Ты знаешь, что еще ты не можешь видеть? Надпись на стене.	ты знаешь мочь видеть надпись стена
Водевиль мертв. А в телевизоре его похоронят.	водевиль мёртвый а телевизор похоронить
Тогда раньше у каждого была профессия. Я, например, акробат.	тогда ранний каждый профессия я например акробат
Смотрите, как я прыгну через этот обруч.	смотреть прыгнуть обруч
Урежь! Урежь!	урезать урезать
Так что мы все возьмемся и будем помогать вашему отцу...	так взяться быть помогать ваш отец
Теперь, когда он потерял зрение.	теперь потерять зрение
Никто не заботился обо мне когда я потеряла ноги и руки...	никто заботиться о потерять нога рука
и оказалась слепой, глухой и немой.	оказаться слепой глухой немой
"Эй, Мег, здесь высмеивают ""Радостные Дни""*... *: Амер. комед. сериал 70х."	эй мег высмеивать радостный день амер комёд сериал 70х
"их называют ""Гадостными Днями""."	называть гадостный днями
ладно, знаешь что?	ладный знаешь что
Если ты не будешь смеяться, я не буду с тобой сидеть.	если быть смеяться быть ты сидеть
Полное дерьмо. Теперь, единственное, за что люди будут помнить меня когда я умру...	полный дерьмо теперь единственный человек быть помнить умереть
что был тем слепым парнем.	слепой парень
Не сдавайся, Питер.	не сдаваться питер
Я имею в виду, много слепых людей живут богатой, полной жизнью.	я иметь вид слепой человек жить богатый полный жизнь
Я не знаю, Брайан. Думаю, что еще могу получить шанс.	я знать брайан думать мочь получить шанс
Господи, чуть было не промазал. Я чуть было не промазал.	господь промазать я промазать
"Я думал: ""Может, это дурновкусие?""."	я думать мочь это дурновкусие
Но знаете, что? Я шел к этому.	но знаете что я идти это
Я шел к этому и рад, что получилось.	я идти это рад получиться
О, оцените это. Полностью оцените.	о оценить это полностью оценить
-Эй, ты все еще не спишь, Лоис, милая? -Папа?	эй спать лоис милый папа
Хорошо. Я твой папочка.	хорошо я твой папочка
Не говори, Лоис. Не говори.	не говорить лоис не говорить
Дай мне все сделать самому. Да.	дать сделать самый да
Почувствуй теплое дыхание у своего затылка.	почувствовать тёплый дыхание свой затылок
Мои руки на твоих больших мягких сиськах, опускаются ниже до твоего большого, как у мужика...	мой рука твой больший мягкий сиська опускаться ниже твой большой мужик
Черт, это Крис!	черта это крис
Так... как дела?	так дело
Домашку сделал? По всем предметам?	домашка сделать по весь предмет
-Да, сэр. -Хорошо.	да сэр хорошо
Просто проверка. Спокойной ночи, Сын.	просто проверка спокойный ночь сын
Питер: Ты все еще не спишь, милая? Стьюи: Какого черта?	питер ты спать милый стьюй какой черта
-Питер, что за черт? -Это моя собака-поводырь, Брут.	питер черта это собакаповодырь брут
Зачем тебе нужна собака-поводырь?	зачем ты нужный собакаповодырь
Хорошо, потому что я не могу ничего сам, Брайан. Я не могу водить.	хорошо мочь сам брайан я мочь водить
Я не знаю, когда переходить улицу.	я знать переходить улица
И я выкидываю мусор в кабинке для исповедывания...	и выкидывать мусор кабинка исповедывание
что им, догадываюсь, не по нраву, если ты не бездомный.	имя догадываться нрав бездомный
Я думаю, что мог бы разобраться со слепотой сначала.	я думать мочь разобраться слепота сначала
Но не знаю.	но знать
Я не чувствовал себя не в своей тарелке с той недели, когда жил с Суперменом.	я чувствовать свой тарелка тот неделя жить супермен
Мы должны остановить Лекса Лютера до того, как он сделает радиоактивным весь золотой запас мира.	мы должный остановить лекса лютер тот сделать радиоактивный весь золотой запас мир
Привет, извините. Я знал, что вы начали встречу. Но...	привет извинить я знать начать встреча но
у нас официально заканчиваются газировка и сырные шарики.	официально заканчиваться газировка сырный шарик
Так что давайте её перенесем.	так давать её перенести
Если вы следите за этой историей...	если следить история
то понимаете, что 800-мильная дорога для меня - это пять секунд для вас.	понимать 800мильный дорога это пять секунда вы
По-любому. Меня здесь нет.	полюбома я нет
Питер, это то, к чему ты еще не приспособился.	питер это то что приспособиться
Ты не можешь ожидать, что так быстро привыкнешь.	ты мочь ожидать быстро привыкнуть
Что бы ты ни говорил, Брайан, Я собираюсь в Пьяную Устрицу.	что говорить брайан я собираться пьяный устрица
Питер ушел?	питер уйти
Да. Знаешь, он действительно подавлен случившимся.	да знаешь действительно подавить случиться
Знаю. Я так переживаю за него.	знать я переживать он
Я искала группы поддержки, к которым мы могли бы присоединится, чтобы помогать ему.	я искать группа поддержка который мочь присоединиться помогать он
-Ты не накрасилась? -Нет, я так...	ты накраситься нет так
Ты знаешь, в том, что Питер ослеп...	ты знаешь тот питер ослепнуть
есть и что-то хорошее. Не нужно беспокоится о том, как выглядишь.	чтоть хороший не нужно беспокоиться тот выглядеть
Я вижу.	я видеть
Это так заметно?	это заметно
Знаешь, немного макияжа не убьет тебя.	знаешь немного макияж убить ты
Я подумала, не попробовать ли что-то натуральное.	я подумать попробовать чтоть натуральный
Думаешь, твоя кожа это вынесет?	думать твой кожа это вынести
О, дай мне зажечь её для тебя, беби.	о дать зажечь её ты бести
-Ух ты! -Да, волшебные пальчики.	ух ты да волшебный пальчик
-Иисус! -Что?	иисус что
Мы сваливаем.	мы сваливать
Да ладно, девочка. Я хочу пить.	да ладный девочка я хотеть пить
Ладно, ты не хочешь входить? Отлично. Я привяжу тебя к этому счетчику для парковки.	ладный хотеть входить отлично я привязать это счётчик парковка
Эй, Хорас.	эй хораса
У тебя будет Потакетский Патриот.	у потакетский патриот
Как твой свисающий молот?	как твой свисать молотый
Здесь кто-то курит?	здесь ктоть курить
"Эй, ты когда-нибудь смотрел ""Скрабсов""*? *: Комедийное шоу"	эй когданибудь смотреть скрабсова комедийный шоу
Лоис смотрела тем вечером, а мне то нравилось, то нет.	лоис смотреть вечером нравиться нет
Но, знаешь, смотрел и думал, кто именно смешной парень?	но знаешь смотреть думать именно смешной парень
Питер, возьми мою руку!	питер взять мой рука
-Господи, Хорас, ты пьян? -Возьми и тащи!	господь хораса пьяный взять тащить
Давай, пошли.	давать послать
И вот идет герой - слепой мужчина.	и идти герой слепой мужчина
Расскажите нам, сэр, как вы набрались мужества, чтобы спасти своего друга...	рассказать мы сэр набраться мужество спасти свой друг
-из горящего дома? -Так это проклятый дом горел?	из гореть дом так это проклятый дом горелый
И вот вы победили. А теперь: смотрите, как я бреюсь.	и победить а теперь смотреть бриться
Питер, с тобой все в порядке!	питер ты порядок
Я так горжусь тобой, ты спас жизнь Хорасу.	я гордиться ты спасти жизнь хораса
Да, Питер, ты был удивителен.	да питер удивительный
Знаешь, Брайан, я догадываюсь. И знаешь, что еще?	знаешь брайан догадываться и знаешь ещё
Люди меня запомнят за это.	человек запомнить это
(Бомж, умерший мучительной смертью, пожертвовал свои глаза местному герою)	бомж умерший мучительный смерть пожертвовать свой глаз местный герой
"[Тема из ""Звездных Войн""]"	тема звёздный война
---Elia---	elia
