cleaned_text	lemm_text
-Алло, это салон красоты? Алло, вы меня слышите?	алло это салон красота алло слышать
Что?	что
ВИЗГ ТОРМОЗОВ И УДАР МАШИНЫ	визг тормоз и удар машина
-Ну что, курица, мозги дома забыла? Куда прёшь-то, а?	ну что курица мозги дом забыть куда прёшьто а
-Вообще-то вы сами виноваты. У нас главная дорога и преимущество.	вообщеть сам виноватый у главный дорога преимущество
-Преимущество? Ничего так, что спецтранспорт - преимущество?	преимущество ничто так спецтранспорт преимущество
-Я видела, вы мигалку включили после аварии.	я видеть мигалка включить авария
-Тебе кажется, деточка. А когда кажется - креститься надо.	ты кажется деточка а кажется креститься надо
-Слушайте, мы на свадьбу опаздываем.	слушать свадьба опаздывать
-Да мне по шарабану, десяточка за покраску и десяточка за моральный	да шарабан десяточка покраска десяточка моральный
ущерб. Итого - двадцаточка. -Ага, сейчас, разбежалась прям.	ущерб итого двадцаточка ага сейчас разбежаться прям
Давай мой телефон, я в полицию звонить буду.	давать телефон полиция звонить быть
-Держи.	держать
-А-а, зарядка села.	аа зарядка село
Мужчина... -Ну?	мужчина ну
-Не могли бы вы нам одолжить ваш телефон?	не мочь мы одолжить ваш телефон
-Женщина, благотворительность - не мой конёк.	женщина благотворительность конёк
-Совсем не удивлена.	совсем удивить
Ни заправки, ни кафе. Замечательно.	ни заправка кафе замечательный
-Поаккуратнее.	аккуратный
-Ну а что ты под ногами сидишь? -Я сижу там, где надо.	ну нога сидеть я сидеть там надо
Да что ж такое?	да такой
-Что расселся, заняться нечем?	что рассесться заняться нечего
-Извини, Саня.	извинить саня
-Не рано стряпню затеваешь? Остынет всё.	не рано стряпня затевать остыть весь
-Легче разогреть, чем потом людей ждать заставлять.	лёгкий разогреть человек ждать заставлять
-А зачем ты столько нарубил?	а столько нарубить
Пузырь потом месяц будет доедать недоеденную еду.	пузырь месяц доедать недоесть еда
-Ну, он-то точно не откажется, тем более за здоровье молодых.	ну онто точно отказаться здоровье молодая
-Отставить прибаутки. -Так точно.	отставить прибаутка так точно
-Это просто формальность, запись акта гражданского состояния.	это просто формальность запись акт гражданский состояние
-Конечно, конечно.	конечно конечно
-Зачем? Ну вы же понимаете...	зачем ну понимать
-Поехали. -Да-да, конечно.	поехать дада конечно
-Да не переживай ты, Саня, всё будет в шоколаде.	да переживать ты саня весь шоколад
-Я так понял, он списка гостей ещё не видел.	я понять список гость ещё видеть
-Не понимаю, где их вообще носит!	не понимать вообще носить
-Слушай, остынь, они взрослые девочки.	слушай остыть взрослый девочка
-Алло, Алёна? Какая ещё Зина? Салон красоты?	алло алёна какой ещё зина салон красота
Извините, ошибся номером.	извинить ошибиться номер
ЗВОНОК	звонок
Алло, опять вы? Да что вообще происходит-то?	алло вы да вообще происходитто
А, понял, извините, спасибо. -Что?	а понять извинить спасибо что
-Алёна телефон потеряла.	алёна телефон потерять
-Ну, такое бывает. Набери Нинку.	ну такой бывать набрать нинка
-Да пробовал, не отвечает. Слушай, может, попробовать как-то	да пробовать отвечать слушай мочь попробовать както
на час хотя бы перенести регистрацию? -Рома, Ромочка, это нереально.	час хотя перенести регистрация рома ромочка это нереально
Я уже спрашивал у регистратора: либо сейчас, либо через неделю.	я спрашивать регистратор либо сейчас либо неделя
-А как же, у меня свадебное путешествие, у меня билеты куплены.	а же свадебный путешествие билет купить
Какую неделю?	какой неделя
-Вот чертяга. Иди сюда. Дай, дай, да.	вот чертяга идти сюда дать дать да
-Ну что, устали, что ли?	ну что устать ли
-На кефире надо делать, мягкое мясо получается.	на кефир делать мягкий мясо получаться
-На кефире только в Москве замачивают. На вине!	на кефир москва замачивать на вина
-А для меня в шашлыке самое главное - мясо.	а шашлык самый главный мясо
-О, к кому-то девчонки приехали.	о комуть девчонка приехать
-Ребята, здравствуйте. -Здрасте.	ребята здравствовать здравствовать
-Нам нужна ваша помощь. Наши мужья пропали.	мы нужный ваш помощь наш муж пропасть
Они ехали с тренировки домой, а потом просто как сквозь землю...	они ехать тренировка домой просто сквозь земля
Они автогонщики. У них была тренировка перед завтрашним ралли.	они автогонщик у тренировка завтрашний ралли
-Поймите, ну не может быть такого, чтобы сразу у двух отключились	понять такой сразу два отключиться
телефоны. Там всегда связь хорошая. Мы всегда дозванивались.	телефон там связь хороший мы дозваниваться
-Успокойтесь, успокойтесь, девушки. Там - это где?	успокоиться успокоиться девушка там это где
Маршрут на карте показать сможете? -Нет.	маршрут карта показать смочь нет
-Обычно ралли происходит с большим размахом. Вся информация должна быть	обычно ралли происходить больший размах весь информация должный
на сайте. Там можно посмотреть маршрут.	сайт там посмотреть маршрут
-Но протяжённость может быть 200 км.	но протяжённость 200 километр
-Может, вы и конкретный участок знаете?	мочь конкретный участок знаете
-Нет. -Если машина заявлена в гонках,	нет если машина заявить гонка
там должен быть маячок ДжиПиэС. -Полиция проверяла, сигнала нет.	должный маячок джипиэс полиция проверять сигнал нет
-Вы когда с мужьями последний раз разговаривали?	вы муж последний разговаривать
-Часа три назад. Они были в Зубовском карьере,	час назад они зубовский карьера
у них там тренировка. -Всё-всё, успокойтесь.	тренировка всёвсё успокоиться
-Найдём мы их. Идите присаживайтесь и успокойтесь прежде всего.	найти они идти присаживаться успокоиться прежде всего
-Хорошо.	хорошо
-Слушайте, странная какая-то история. Это же не пацаны на папиной тачке	слушать странный какаять история это пацан папин тачка
поехали кататься. Профессионалы, спортсмены.	поехать кататься профессионал спортсмен
Может, они к бабам поехали? -Да не похоже.	мочь баба поехать да похоже
-Вы родственников обзвонили?	вы родственник обзвонить
-Да я чувствую, что авария произошла. Вы поймите, у нас и полгода	да чувствовать авария произойти вы понять полгода
не прошло, как была последняя. Кирилл сломал позвоночник.	прошлый последний кирилл сломать позвоночник
Ну помогите нам!	ну помочь мы
-Вы можете это как-то по сигналу телефона вычислить?	вы мочь это както сигнал телефон вычислить
Триангуляция или как там в боевиках показывают!	триангуляция боевик показывать
-Девушки, если аппарат вне зоны действия сети находится,	девушка аппарат вне зона действие сеть находиться
триангуляция бесполезна.	триангуляция бесполезный
-Вы хотите сказать, что такая авария... что даже телефоны сломаны?	вы хотеть сказать такой авария телефон сломать
-Всё, успокоились.	весь успокоиться
-Принесите воды, пожалуйста. -Сейчас принесём.	принести вода пожалуйста сейчас принести
-Ты что, сдурел совсем? На рыбалку собрался?	ты что сдуреть совсем на рыбалка собраться
-Погоди, есть идея. В бардачке посмотри, должна быть изолента.	погодить идея в бардачок посмотреть должный изолента
-Вот. -Хорошо.	вот хорошо
-Телефон давай.	телефон давать
-Держи.	держать
-Ты что удумал? -Сейчас, сейчас, погоди.	ты удумать сейчас сейчас погодить
Есть. Давай, помоги.	есть давать помочь
-Ну ты голова.	ну голова
-Возьми.	взять
Короче, я сейчас высуну удочку в форточку. Посыплется песок.	короче высунуть удочка форточка посыпаться песок
Тряпку возьми, заткнёшь сразу. Понял? -Понял.	тряпка взять заткнуть сразу понять понять
-Готов? -Да.	готовый да
-Приготовились. Поехали.	приготовиться поехать
Открывай.	открывать
Придерживай.	придерживать
Давай-давай, осторожней только.	давайдавать осторожный только
Ещё.	ещё
Давай, давай.	давать давать
Давай, давай, давай, ещё.	давать давать давать ещё
Давай.	давать
-О, пошёл.	о пойти
-Ещё. Ещё.	ещё ещё
-Оттуда сыпется.	оттуда сыпаться
-Этот сайт? -Угу.	этот сайт угу
Это муж! -Так!	это муж так
"-""Мы в Зубовском карьере, нас засыпало, вызывай спасателей""."	мы зубовский карьера засыпать вызывать спасатель
-Я сегодня временно за главного, Макс, ты на дежурстве, мы рванули.	я сегодня временно главный макс дежурство рвануть
-Девчонки, успокойтесь. Теперь всё будет в порядке.	девчонка успокоиться теперь весь порядок
-Вот зараза, палец распух!	вот зараза палец распухнуть
-Правильно, нечего было стену наказывать, она ни в чём не виновата.	правильно нечего стен наказывать что виноватый
Зачем ты вообще кольцо до свадьбы надел? Это плохая примета.	зачем вообще кольцо свадьба надеть это плохой примета
-Лучше придумай, как его снять. -А, вот как мы заговорили.	хороший придумать снять а заговорить
Девушка, я дико извиняюсь. У вас случайно не найдётся помады	девушка дико извиняться у случайно найтись помада
для моего друга? Ему очень надо. -Помады? Возьмите.	мой друг он очень надо помада взять
-Что стоишь-то, руку давай. -На.	что стоишьто рука давать на
-Сильнее, во, давай.	сильный в давать
-Похоже, оттенок не подошёл. Спасибо.	похоже оттенок подойти спасибо
-Что делать-то будем?	что делатьто быть
-Что-нибудь придумаем.	чтонибыть придумать
-Ой, надо было всё-таки платье надеть. Я уж не помню,	ой всётаки платье надеть я помнить
когда последний раз платье носила.	последний платье носить
-Мы же договорились: просто расписываемся, и всё,	мы договориться просто расписываться весь
без всяких этих традиций.	всякий этот традиция
-А что плохого в традициях? -А что хорошего?	а плохой традиция а хороший
Напьются, подожгут ещё чего-нибудь. Туши потом.	напиться поджечь ещё чегонибудь тушить потом
-Ну, не знаю, весело, гости, музыка, друзья. Фото на память,	ну знать весело гость музыка друг фото память
ну, как у людей, подарки.	ну человек подарок
Я всё время мечтала, чтобы меня, невесту, украли.	я весь время мечтать я невеста украсть
-Пусть попробуют.	пусть попробовать
-О, только этого нам не хватало.	о мы хватать
-Пожалуйста, остановитесь! -Надо помочь.	пожалуйста остановиться надо помочь
-Помогите.	помочь
Спасибо, что остановились.	спасибо остановиться
Помогите нам, пожалуйста.	помочь мы пожалуйста
-Здравствуйте.	здравствовать
-Жёны потеряшек попросились переждать у нас. Развлеки их чем-нибудь.	жена потеряшка попроситься переждать мы развлечь чемнибыть
-Всё понял, сделаем. Удачи.	весь понять сделать удача
-Пузырь, остаёшься за старшего, к шашлыку никого не подпускать.	пузырь оставаться старший шашлык никто подпускать
ЛАЙ СОБАКИ	лай собака
-Давай.	давать
-Мы в загс ехали, у нас регистрация через полчаса.	мы загс ехать регистрация полчаса
-Да, вот у меня телефон сел, а этот мужчина отказался давать свой.	да телефон сесть мужчина отказаться давать свой
-Где вы мужчину-то видите? Вы ошиблись.	где мужчинуть видеть вы ошибиться
-Ваша машина?	ваш машина
-Нет, я водитель.	нет водитель
-То есть вы на работе. Где работаете? -А что? Какая разница?	то работа где работать а что какой разница
-Думаете, я просто так здесь, языком болтаю?	думать просто здесь язык болтать
-Я что-то не понял.	я чтоть понять
-А чего конкретно вы не поняли, гражданин?	а конкретно понять гражданин
-А то, что вы не полиция. И я не обязан перед вами отчитываться.	а то полиция и обязать вы отчитываться
-Полиция скоро приедет. А вот ДТП - как раз наш профиль.	полиция скоро приехать а дтп наш профиль
Вы злостно нарушили правила дорожного движения.	вы злостно нарушить правило дорожный движение
-Мигалку видел? -Есть документы на спецсредство?	мигалка видеть есть документ спецсредство
-Ну... -Понятно, документов нет.	ну понятно документ нет
-Нет.	нет
-И только попробуй надавить на потерпевшую.	и попробовать надавить потерпевший
Лично проконтролирую.	лично проконтролировать
-Да ладно, ладно, чего, всё понял.	да ладный ладный что весь понять
-Ну а невесту мы довезём к жениху. -Угу.	ну невеста довезти жених угу
-В бардачке фонарик посмотри.	в бардачок фонарик посмотреть
-На кой он тебе нужен?	на кой ты нужный
-Аккумулятор скоро сдохнет. Как мы время смотреть будем?	аккумулятор скоро сдохнуть как время смотреть быть
-Да зачем тебе время? -Ты что не чувствуешь,	да ты время ты чувствовать
дышать уже почти нечем. -Ищи давай, ищи!	дышать нечего искать давать искать
-Ты что сделал? Включи, тут и так, как в могиле!	ты сделать включить так могила
-Аккумулятор нам ещё пригодится.	аккумулятор мы ещё пригодиться
У меня есть одна идея, нам нужно подумать по-умному.	у один идея мы нужно подумать поумный
РАДОСТНЫЕ ВОЗГЛАСЫ	радостный возглас
-Поздравляем!	поздравлять
-Кажется, у меня перелом.	кажется перелом
-До свадьбы, конечно, вряд ли заживёт. Но есть ещё один вариант.	до свадьба конечно вряд зажить но ещё вариант
Нужны кусачки.	нужный кусачки
Девушки! У вас не найдётся кусачек?	девушка у найтись кусачки
-Вить, ты идиот? Какие кусачки?	вить идиот какой кусачки
-Ну а чего, золото - это мягкий металл, перережем, разогнём.	ну что золото это мягкий металл перерезать разогнуть
Потом по дороге домой заедем в ювелирку, запаяем, делов-то.	потом дорога домой заехать ювелирка запаять деловто
-Нет уж, пусть лучше так останется.	нет уж пусть остаться
-Как скажешь.	как сказать
-Ну, держитесь. Вот так.	ну держаться вот так
-Ну вот, а ты боялась, что опоздаешь.	ну вот бояться опоздать
-Да неловко как-то, вам же надо людей спасать.	да неловко както человек спасать
-Ну а мы что делаем? На вот лучше, позвони своему жениху,	ну делать на хороший позвонить свой жених
пусть не волнуется.	пусть волноваться
НАПРЯЖЁННАЯ МУЗЫКА	напрячь музыка
-Похоже, здесь.	похоже здесь
-Да, вот и следы протектора свежие.	да след протектор свежий
-Ого!..	ого
-А как это их сюда угораздило, тут дорога прямая, ни бугорка, ни ямки.	а это сюда угораздить дорога прямая бугорок ямка
-Как мы их доставать будем? Это же сыпуха.	как доставать быть это сыпух
-Да, начнём копать, дальше поползёт, еще больше похороним.	да начать копать далёкий поползти похоронить
-Точно. Мужики, они, видимо, дышат через неё.	точно мужик они видимо дышать она
-Аккуратнее, Грек, сейчас как ухнет.	аккуратный грек ухнуть
-Я как пёрышко. -Давай.	я пёрышко давать
НАПРЯЖЁННАЯ МУЗЫКА	напрячь музыка
-Дышат. Точно дышат.	дышать точно дышать
Надо им как-то помочь воздуха дать. Может, через компрессор в машине?	надо както помочь воздух дать мочь компрессор машина
-Да, идея хорошая, но она проблему не решает.	да идея хороший проблема решать
-Надо сыпуху водой проливать, чтобы она осела. Тогда оползень дальше	надо сыпух вода проливать осесть тогда оползень далёкий
не пойдёт. А всё остальное вымоем водой.	пойти а весь остальной вымыть вода
-Пожарных надо звать. Лови, я машину подгоню.	пожарный звать ловить машина подогнать
-База, база, приём.	база база приём
-Верхнее колено удочки очень узкое, воздух не проходит.	верхний колено удочка очень узкий воздух проходить
-Всё, я больше так не могу, больше не могу так!	весь мочь мочь так
-Так, успокойся.	так успокоиться
-Пусти! Пусти! Ты не понимаешь, мы тут сдохнем оба.	пустить пустить ты понимать сдохнуть оба
-Да не сдохнем! Я не сдохну и тебе не позволю! Так что успокойся!	да сдохнуть я сдохнуть ты позволить так успокоиться
-Пусти! -Хватит!	пустить хватить
Тихо! Слышишь? Воздух.	тихо слышать воздух
Воздух, точно!	воздух точно
-Панковы - проходим. Вавиловы - готовимся.	панкова проходить вавилов готовиться
-Ну всё. Передай регистратору, что всё отменяется.	ну весь передать регистратор весь отменяться
Я в машину. -Ром!	я машина ром
-Рома!..	рома
-Если вы не надумаете, то я не против.	если надумать против
-Вы думаете, у меня получится?	вы думать получиться
-Вы майор, научитесь. -Замётано.	вы майор научиться заметать
-Здрасте. Так значит, это вы наши спасители?	здравствовать так значит это наш спаситель
-Спасатели.	спасатель
-Так значит, вы можете помочь нам и кольцо снять?	так значит мочь помочь мы кольцо снять
-Жениться передумал? -Нет. Во-первых, жених не я, а он.	жениться передумать нет вопервое жених я он
А во-вторых, жених решил надеть кольцо до свадьбы.	а вовторое жених решить надеть кольцо свадьба
-Потом ударил рукой по стене, сломал себе палец. Теперь не может снять	потом ударить рука стена сломать палец теперь снять
кольцо. В общем, нам нужна либо ножовка, либо пила.	кольцо в общий мы нужный либо ножовка либо пила
-Есть другой способ. -Какой способ?	есть способ какой способ
-Гиреев...	гирей
НАПРЯЖЁННАЯ МУЗЫКА	напрячь музыка
-Не смотри.	не смотреть
Пошло.	пошло
Вот так.	вот так
-О-о-о...	ооо
-Браво! -Это ещё не всё.	бравый это ещё весь
Сидите, дышите ровно, спокойно. Здесь болит?	сидеть дышать ровно спокойно здесь болеть
-Да -Это хорошо.	да это хорошо
Ну а это от меня подарок свадебный... -А-а!	ну это подарок свадебный аа
-Вот так... Не было никакого перелома. А теперь и вывиха!	вот так не никакой перелом а вывих
-Браво!	бравый
-Вавиловы! Проходим.	вавилов проходить
-Стоп! Стоп! А Нинка? -А без свидетелей можно?	стоп стоп а нинка а свидетель можно
-Так, вы собираетесь жениться или нет?	так собираться жениться нет
-Мы вам так благодарны. Может быть, вы нас ещё раз выручите?	мы благодарный мочь быть ещё выручить
Ну, пожалуйста. -Держите, это вам.	ну пожалуйста держать это вы
-Послушайте, я на такое не подписывался.	послушать такой подписываться
-Пожалуйста. Нам нужны свидетели. -Конечно, ребята, выручим.	пожалуйста мы нужный свидетель конечно ребята выручить
-И самое главное...	и самый главный
-Давайте.	давать
-Давай, давай, давай!	давать давать давать
-Вода скоро закончится -Что?	вод скоро закончиться что
-Вода скоро закончится. -Понял.	вод скоро закончиться понять
-Давай.	давать
-Давайте, врачи, забирайте.	давать врач забирать
-Какие вы молодцы! -Нормально.	какой молодец нормальный
-Тихо, тихо, тихо.	тихо тихо тихо
-Коль, ну что, дёрнем? -Давай лебёдочкой.	коль что дёрнуть давать лебёдочка
-Давай потихоньку.	давать потихоньку
-Так, пошла!	так пошлый
-Стоп!	стоп
-В знак супружеской любви и верности прошу вас обменяться	в знак супружеский любовь верность просить обменяться
обручальными кольцами.	обручальный кольцо
СВАДЕБНЫЙ МАРШ	свадебный марш
