cleaned_text	lemm_text
Где, чёрт возьми, я раздобуду такого же здоровяка, как Гильермо?	где чёрт взять раздобыть такой здоровяк гильермо
Недавно захожу в раздевалку, а он там самого мистера Уида завалил.	недавно заходить раздевалка самый мистер уида завалить
Ну вот, отлично. Лоис уже прицепилась к новым соседям.	ну вот отлично лоис прицепиться новый сосед
- Она хочет тебя с ними познакомить. - Вечно она меня тянет в общество.	она хотеть они познакомить вечно тянуть общество
Вечеринки, школьные собрания, озеленение Иерусалима.	вечеринка школьный собрание озеленение иерусалим
Что? Да я всего-то сказал, что еврея от араба нипочём не отличу.	что да всеготь сказать еврей араб нипочём отличить
- А вы, должно быть, Питер. Джо Свонсон. - Да, да. Приятно познакомиться, Фил.	а вы должный быть питер джо свонсон да да приятно познакомиться фил
Кстати, на другой стороне улицы у вас тоже есть соседи.	кстати сторона улица сосед
Так что не обязательно доставать меня.	так обязательно доставать я
Буду иметь ввиду. Слушай, а у тебя отвёртки, случайно, не найдётся?	быть иметь ввиду слушай отвёртка случайно найтись
Блин, да вы, соседи, хуже заразы. Начинается с отвёртки.	блин вы сосед худой зараза начинаться отвёртка
А потом не успеешь опомниться, вы уже пользуетесь моим супермаркетом...	а успеть опомниться пользоваться мой супермаркет
моей химчисткой и даже моим почтальоном.	мой химчистка мой почтальон
"Ты только послушай. ""Отвёртки не найдётся?"""	ты послушать отвёртка найтись
Каков нахал.	каков нахал
- Ты уже нашёл игрока на замену? - Нет. Поверь, я искал.	ты найти игрок замена нет поверь искать
Хидео-сан почтёт за честь играть за вашу команду.	хидеосан почесть честь играть ваш команда
Но он хотел бы поинтересоваться, каким будет вознаграждение.	но хотеть поинтересоваться какой вознаграждение
Моя любить тебя долго.	мой любить долго
Боже, я бы рад помочь. Да мне пора пойти в зал...	бог рад помочь да пора пойти зал
да хвост пожевать.	хвост пожевать
Питер, я пригласила Джо и Бонни на ваш субботний матч.	питер пригласить джо бонний ваш субботний матч
Лоис, я не хочу их видеть.	лоис хотеть видеть
Вот поэтому, я и прошу тебя выражать все свои пожелания в письменном виде.	вот поэтому просить выражать свой пожелание письменный вид
Бонни сказала, что Джо большой фанат бейсбола. Он даже играл в колледже.	бонний сказать джо большой фанат бейсбол он играть колледж
Играл говоришь?	играть говорить
Добро пожаловать в наш квартал.	добро пожаловать наш квартал
Привет, Джо.	привет джо
- Питер! - Можешь не вставать.	питер мочь вставать
Какой сюрприз. А я то думал, ты меня невзлюбил.	какой сюрприз а думать невзлюбить
Почему? Это из-за того, что я сказал днём. Нет.	почему это изз тот сказать днём нет
Видишь ли, у меня болезнь такая, слова сами изо рта вылетают.	видеть ли болезнь такой слово сам из рот вылетать
Иди к чёрту! Ой. Вот, видишь, о чём я?	идти чёрт ой вот видеть что я
Извини, виноват.	извинить виноватый
Я думал, что перегнул палку, попросив у тебя отвёртку.	я думать перегнуть палка попросить отвёртка
Ты шутишь? Можешь просить всё, что захочешь.	ты шутить мочь просить весь захотеть
Отлично. У тебя, случаем, нет проволоки, картину повесить?	отлично у ты случаем проволока картина повесить
Проволоки? Каков сукин сын.	проволока каков сукин сын
Сукин сын! Сукин сын! Ну вот, опять.	сукин сын сукин сын ну вот опять
Не хочу тебя обременять.	не хотеть обременять
Да нет проблем. Для этого и нужны соседи. А знаешь, для чего ещё?	да проблема для нужный сосед а знаешь ещё
Чтобы сыграть за нашу бейсбольную команду в эту Субботу.	чтобы сыграть наш бейсбольный команда суббота
- Ну как, сосед? - Звучит забавно.	ну как сосед звучать забавно
Самое забавное, что это незаконно как нарушение авторских прав.	самый забавный это незаконно нарушение авторский право
Увидимся на матче, Джо.	увидеться матч джо
<i>Патакетские Шутники Куахогские Кукольники</i>	iпатакетский шутник куахогский кукольникиi
- Хочешь жевачку? - Спасибо.	хотеть жевачка спасибо
- Это была жевачка с сюрпризом. - В смысле?	это жевачка сюрприз в смысл
Она с героином.	она героин
У меня озноб.	у озноб
Эй, Питер!	эй питер
Приятно видеть здесь твою семью, Питер.	приятно видеть твой семь питер
Если твой чемпион сейчас не появится, ты сможешь уделять им всё свободное время...	если твой чемпион появиться смочь уделять весь свободный время
дома.	дом
Он придёт, мистер Уид. Вам стоит увидеть его в действии.	он прийти мистер уид вы стоить увидеть действие
Может отбивать, может подавать... Питер!	мочь отбивать подавать питер
Зачем ему инвалидная коляска?	зачем инвалидный коляска
Срань Господня! Он сраный калека!	срань господний он сраный калека
Питер, наше новое секретное оружие - этот привлекательный паралитик?	питер наш новое секретный оружие привлекательный паралитик
Так, Джо, подловил ты меня. Вставай и сияй. Давай.	так джо подловить я вставать сиять давать
- Поднимайся и покажи им. Вставай. - А ты остряк, Питер.	подниматься показать имя вставать а остряк питер
- Мяч в игре! - За работу!	мяч игра за работа
Клянусь, я и не предполагал. Может, они не станут на него подавать.	клясться предполагать мочь стать подавать
Я прикрываю центр.	я прикрывать центр
Грузчики весь ковёр запачкали.	грузчик весь ковёр запачкать
- Я уже всё перепробовала. Не отходит. - А как насчёт лимонного сока?	я весь перепробовать не отходить а насчёт лимонный сок
- А если попробовать газировкой? - А что, если попробовать заткнуться?	а попробовать газировка а что попробовать заткнуться
Бейсбол - отличная игра, да?	бейсбол отличный игра да
Говорят, бейсбол - наша национальная забава.	говорят бейсбол наш национальный забава
Я не люблю солёного.	я любить солёный
Чёрт! Не подавайте на Джо. Пожалуйста, не подавайте на Джо!	чёрт не подавать джо пожалуйста подавать джо
Аут!	аут
Так держать, Джо! Пора отработать своё парковочное место!	так держать джо пора отработать свой парковочный место
Вот так! Ты видела такое?	вот так ты видеть такой
- Это мой Джо! - Какого чёрта?	это джо какой чёрт
Полу-человек, полу-машина.	получеловек полумашина
Обладая такой технологией, я мог бы сбежать от этих ведьм!	обладать технология мочь сбежать этот ведьма
Давай, киборг!	давать киборг
Теперь всё возложено на его широкие, мускулистые плечи!	теперь весь возложить широкий мускулистый плечо
Давай, Джо!	давать джо
Вот так, Джо! Давай! Да!	вот так джо давать да
Быстрее! Джо! Вот так!	быстрый джо вот так
Слава Джо!	слава джо
Да, слава тому, кто его нашёл! Ура!	да слава тот найти ура
Ладно.	ладный
Просто пальчики оближешь, не так ли? По старому полицейскому рецепту.	просто пальчик облизать ли по старое полицейский рецепт
Угощайтесь. Сегодня не только у моей жены будет свинья под боком.	угощаться сегодня мой жена свинья боком
Джо, ты такой забавный.	джо забавный
В участке тоже всем нравится.	в участок весь нравиться
Отстой, Брайан. Джо украл мою славу.	отстой брайан джо украсть мой слава
Эй, народ! Самая пора для лимбо!	эй народ самый пора лимбо
- Стоит признать. Он - душа компании. - Да?	стоить признать он душить компания да
Я покажу им, кто тут действительная душа компании.	я показать имя действительный душить компания
Эй, смотрите! Я упал в бассейн прямо в одежде!	эй смотреть я упасть бассейн прямо одежда
Разве не забавно? Вот он какой, Питер Гриффин. Ребята?	разве забавно вот какой питер гриффина ребята
Ребята?	ребята
- Вот такая у меня идея. - Питер, иди сюда.	вот такой идея питер идти сюда
Ну наконец-то. Признание.	ну наконецтый признание
Джо предложил отличную идею.	джо предложить отличный идея
Я предложил создать линию игрушек-инвалидов...	я предложить создать линия игрушекинвалид
чтобы показать детям забавные стороны физических недостатков.	показать ребёнок забавный сторона физический недостаток
Да, детям просто нетерпится поиграть с Пупсом-Колясочником.	да ребёнок просто нетерпеться поиграть пупсомколясочник
А как же моя идея? Тути превращающаяся в жука-вонючку.	а идея туть превращаться жукавонючка
Джо, ты - как раз такой человек, в котором нуждается наша компания.	джо человек который нуждаться наш компания
Питер, займись наконец делом. Принеси Джо выпить.	питер заняться дело принести джо выпить
Чёрт, сначала отобрал моих друзей. Теперь вот мою работу.	чёрт сначала отобрать мой друг теперь мой работа
Но то, как я ношу свою шляпу...	но то носить шляпа
Нет, нет. Этого ему у меня не отнять.	нет нет это отнять
Ты! Говори, где раздобыл эту металлическую конструкцию?	ты говорить раздобыть металлический конструкция
- Мне требуется знать, кто тебя создал! - Стьюи, показывать пальцем некрасиво.	я требоваться знать создать стьюй показывать палец некрасиво
Извините.	извинить
Всё в порядке, Лоис. Его привлекло моё кресло.	весь порядок лоис он привлечь мой кресло
Лет десять назад, я расследовал ограбление сиротского приюта.	год десять назад расследовать ограбление сиротский приют
Был канун рождества и кто-то украл подарки.	быть канун рождество ктоть украсть подарок
"<i>Сиротский приют ""никто не знает, что ты здесь""</i>"	iсиротский приют никто знать здесьi
Руки вверх, подонок!	рука вверх подонок
Вот так, приятель! Ты украл своё последнее рождество.	вот так приятель ты украсть свой последний рождество
Ты думаешь что победил, ты думаешь что всё, финал?	ты думать победить думать весь финал
Но поцелуй зелёный зад! Мы встретимся в аду!	но поцелуй зелёный зад мы встретиться аду
Ты - Тимми?	ты тимми
С рождеством тебя, Тимми.	с рождество ты тимми
Довольно!	довольно
Если не хочешь поделиться со мной своими техническими схемами по хорошему...	если хотеть поделиться я свой технический схема хороший
мне придётся выбить информацию силой!	прийтись выбить информация силой
Ого. Похоже, вы обзавелись поклонником.	ого похоже обзавестись поклонник
- Пошли. Нам пора. - Питер, вы не можете вот так уйти.	послать мы пора питер мочь уйти
Извините, я обещал жене и детям...	извинить обещать жена ребёнок
"взять их в роскошный отпуск на Гавайи. Дети, скажите ""алоха."""	взять роскошный отпуск гавайи ребёнок сказать алох
О чём это ты? Мы хотим послушать рассказы мистера Свонсона.	о что это ты мы хотеть послушать рассказ мистер свонсон
Пап, он крутой. Он убил одного парня.	папа крутой он убить один парень
Ну, технически, его убило государство, но, что забавно...	ну технически убить государство но забавно
Он проклял моё имя, прямо перед смертельной инъекцией.	он проклясть мой имя прямо смертельный инъекция
Питер, да что с тобой такое?	питер ты такой
А что вы все так носитесь с этим Джо?	а носиться это джо
Калек жалеть надо, а вы им восхищаетесь.	калька жалеть надо восхищаться
Когда это нормальным стало, быть калекой?	когда это нормальный стать калека
Не смей так говорить!	не сметь говорить
Джо - замечательный человек, и вся твоя семья от него в восторге!	джо замечательный человек весь твой семья восторг
Да? Тогда почему бы тебе не выйти за него замуж?	да тогда почему ты выйти замуж
Да, и если он такой замечательный, посмотрим, как он сделает вот так.	да замечательный посмотреть сделать так
Эй, полюбуйся на меня. Я хожу. Я замечательный человек.	эй полюбоваться я я ходить я замечательный человек
Ну и ну, кто это вернулся.	ну ну это вернуться
А я то думал, что ты останешься у него на ночь.	а думать остаться ночь
Я бы с радостью. У него просто волшебные пальцы.	я радость у просто волшебный палец
Нашел у меня точку за ухом, что...	найти точка ухо что
Ладно, забей. Моя нога до сих пор дёргается.	ладный забить мой нога сей пора дёргаться
Поверить не могу.	поверить мочь
Вся моя семья боготворит калеку.	весь семья боготворить калека
Не мудрено. Он настоящий герой. Всем умеет скрасить жизнь.	не мудрено он настоящий герой весь уметь скрасить жизнь
Я тоже помогаю скрасить людям жизнь.	я помогать скрасить человек жизнь
Уже забыл, как я пел детишкам в воскресной школе?	уже забыть петь детишки воскресный школа
Это когда ты забыл слова?	это забыть слово
<i>Иисус любит меня</i>	iиисус любить меняi
<i>Любит сильно меня</i>	iлюбить сильно меняi
<i>Потому что всегда кладёт арахис</i>	iпотому класть арахисi
<i>в мой обед</i>	iв обедi
Нет. Ты с ним не равняйся. Джо каждый день жизнью рискует.	нет ты равняться джо каждый день жизнь рисковать
Ты прав. Из меня такого героя не выйдет.	ты право из такой герой выйти
Разве что тоже рискну своей жизнью! Ради семьи!	разве рискнуть свой жизнь ради семья
Заставь дурака богу молиться.	заставить дурак бог молиться
<i>Бандитская перестрелка. Трое ранено, один убит.</i>	iбандитский перестрелка трое раненый убитi
- Мне кажется или рэп сменил темп? - Нет. Это мой сканер полицейской волны.	я кажется рэп сменить темп нет это сканер полицейский волна
Я с лёгкостью стану героем, стоит только найти подходящее преступление.	я лёгкость стать герой стоить найти подходящий преступление
- Нарушение порядка... - Скукотища!	нарушение порядок скукотище
<i>Поступило сообщение о попытке...</i>	iпоступить сообщение попыткеi
<i>Всем подразделениям! Ограбление Куахогского банка.</i>	iвсема подразделение ограбление куахогский банкаi
<i>Подозреваемые вооружены и очень опасны.</i>	iподозревать вооружённый очень опасныi
- Превосходно. А где Лоис и дети? - У Джо.	превосходно а лоис ребёнок у джо
Что-ж, приведи их.	чтожий привести они
Пора бы им увидеть настоящего героя. В Пещеру Летучей Мыши!	пора увидеть настоящий герой в пещера летучий мышь
О, Господи! Боже! Господи!	о господь бог господь
Вы думаете этот Джо особенный. А настоящих героев в глаза не видали.	вы думать джо особенный а настоящий герой глаз видать
Питер, к чему такая спешка?	питер что такой спешка
Так, ждите меня здесь.	так ждать здесь
Папочка проведёт небольшое задержание.	папочка провести небольшой задержание
Поддержим Тамми апплодисментами.	поддержать тамми апплодисмент
Это её первое ограбление, она отлично держалась.	это её первое ограбление отлично держаться
А теперь, прежде чем вас покинуть...	а теперь прежде покинуть
Нет, не уходите.	нет уходить
Нам пора, принцесса.	мы пора принцесса
Надеюсь вы прихватили свои полосатые пижамы, парни.	надеяться прихватить свой полосатый пижама парень
Вам предстоит пятилетняя ночёвка в казённом доме. Вы арестованы.	вы предстоять пятилетний ночёвка казённый дом вы арестовать
Тебе не взять нас живыми!	ты взять живой
Лоис и детям стоило бы это видеть.	лоис ребёнок стоить это видеть
Да, всё идет по плану.	да весь идти план
Мам, что делать, если бы тебе нравится парень, но он тебя даже не замечает?	мама делать ты нравиться парень замечать
Мег плюс Кевин.	мег плюс кевин
Заткни пасть, дерьмо собачье!	заткнуть пасть дерьмо собачий
Мэг, ты прелестная девочка. Он обязательно заметит.	мэг прелестный девочка он обязательно заметить
Все матери так говорят.	весь матерь говорят
А ты пробовала показать ему свои прелести? Как тебе такой ответ?	а пробовать показать свой прелесть как ты ответ
Хреново.	хреновый
Я видела, рядом продают милые платьица.	я видеть ряд продавать милый платьице
По крайней мере, тебе полегчает. Пошли, ребята.	по крайний мера ты полегчать послать ребята
Раз хочешь стать героем, сейчас самое время.	раз хотеть стать герой самый время
Я всё не так себе представалял.	я весь представалять
Я думал быть героем что-то вроде азартной игры.	я думать герой чтоть вроде азартный игра
Уж извиняй, Чудо-Женщина. У меня три короля.	уж извинять чудоженщина у король
Хотелось бы взглянуть на твою пару.	хотеться взглянуть твой пара
Вот так. Робин, что на меня уставился? На неё смотри.	вот так робин уставиться на она смотреть
Пошли. Сваливаем.	послать сваливать
Этого не хватало.	это хватать
У нас заложники! Без фокусов!	у заложник без фокус
Не беспокойся, Брайан. У меня есть план.	не беспокоиться брайан у план
Хорошо. А я то боялся, что ты станешь импровизировать.	хорошо а бояться стать импровизировать
На самом деле, я хотел прикрыться девчонкой, как живым щитом...	на самый дело хотеть прикрыться девчонка живой щит
а потом сбежать.	сбежать
Но, раз ты заговорил об импровизации.	но заговорить импровизация
Так вот, в этой сценке, Тамми и один из грабителей будут мужем и женой.	так вот сценка тамми грабитель быть муж жена
- Ладно. А место действия? - Бар!	ладный а место действие бар
- Зоомагазин! - Гвадалахара, Мексика!	зоомагазин гвадалахара мексика
Ладно, ладно. Пусть будет зоомагазин. А я буду грубым, но приятным продавцом.	ладный ладный пусть зоомагазин а быть грубый приятный продавец
Итак. Приступим. Здравствуйте, молодожены. Вижу, вы обзавелись щенком.	итак приступить здравствовать молодожён видеть обзавестись щенок
Да. Его зовут Спарки.	да он звать спарка
Перед тем, как забрать Спарки домой, дайте ка я проверю его на глисты.	перед тем забрать спарка домой дать ка проверить глист
Ладно, бросай оружие!	ладный бросать оружие
Давайте, парни. Пора на выход.	давать парень пора выход
Так, стоять!	так стоять
Постойте. Извините, никто не выйдет.	постоять извинить никто выйти
Единственная причина, почему я стал вас спасать - возможность стать героем.	единственный причина почему стать спасать возможность стать герой
Инвалид поселился по соседству от меня, постоянно совершает хорошие поступки...	инвалид поселиться соседство я постоянно совершать хороший поступок
Ваша семья восхищается вонючим калекой, а не вами?	ваш семья восхищаться вонючий калека вы
Точно. Как догадалась?	точно как догадаться
Мы тоже через это прошли.	мы это пройти
Круто! Банк грабят!	круто банк грабить
Офицер, там мой муж!	офицер муж
- С ним всё в порядке? - А как он выглядит?	с весь порядок а выглядеть
Он одет в белую рубашку, полный, носит очки.	он одетый белый рубашка полный носить очки
- Вижу его. - О, слава Богу.	видеть он о слава бог
- Пристрели его. - Нет.	пристрелить он нет
Эй, вон моя семья.	эй вон семья
К вашему сведению, я граблю банки...	к ваш сведение грабить банка
потому что моё рабочее место на телефонной станции отдали глухому.	мой рабочий место телефонный станция отдать глухой
Так что, если кто меня и схватит, буду рад, если это сделаешь ты.	так что схватить быть рад это сделать ты
Но... Но я дожен быть героем.	но но дожена герой
Всем оставаться на своих местах!	весь оставаться свой место
Джо, там Питер! У него неприятности!	джо питер у неприятность
Несостоявшееся ограбление Куахогского банка...	несостоявшийся ограбление куахогский банка
превратилось в захват заложников.	превратиться захват заложник
<i>Питбуль атаковал одномоторную сессну.</i>	iпитбуля атаковать одномоторный сесснуi
Так точно. Захват заложников.	так точно захват заложник
- Мне нужно идти. - Знаю.	я нужно идти знать
Чтобы копы приняли нас всерьез, самая пора порешить заложника. Но кто?	чтобы копа принять всерьёз самый пора порешить заложник но кто
"- Извините. Наверное, правильно ""кого""? - Ладно, тебя."	извинить наверное правильно кто ладный ты
Вот дерьмо!	вот дерьмо
Это лейтенант полиции, Джо Свонсон. Мы можем договориться по хорошему.	это лейтенант полиция джо свонсон мы мочь договориться хороший
Опять он. Надеюсь, здесь нет пандусов для колясочников.	опять он надеяться пандус колясочник
Бонни, там Питер.	бонний питер
Не волнуйся. Джо кого хочешь уговорит.	не волноваться джо кто хотеть уговорить
Когда мы встретились я была девственницей. Он меня за три часа уломал.	когда встретиться девственница он час уломать
Поверить не могу, что там мой отец.	поверить мочь отец
Я получила эмоциональную травму на всю жизнь.	я получить эмоциональный травма жизнь
А у меня новое платье.	а новое платье
Попробуй говорить не о себе.	попробовать говорить себя
А тебе нравится музыка?	а ты нравиться музыка
О, да! До нашего переезда я даже играл на гитаре в группе.	о да до наш переезд играть гитара группа
Но это мешало моей учебе. А ты что слушаешь?	но это мешать мой учёба а слушать
Скажи ты первым.	сказать один
"Я люблю ""Garbage"", ""Phish"", ""Blur."""	я любить garbage phish blur
Мои родители не любят, когда я их слушаю.	мой родитель любить слушать
Но я всё равно продолжаю их слушать, потому что я не машина.	но весь равно продолжать слушать машина
"А ещё люблю ""Radiohead."""	а ещё любить radiohead
И даже если общество отвернулось от вас...	и общество отвернуться вы
даю слово, есть люди, которые вам помогут.	давать слово человек который помочь
И знаете, я один из таких людей.	и знаете такой человек
За душу берёт.	за душить брать
Может, он прав. Мы можем начать жизнь заново.	мочь право мы мочь начать жизнь заново
Да ладно вам, парни.	да ладный вы парень
Не давайте ему запудрить вам мозги.	не давать запудрить мозги
Постойте. Вы не можете вот так уйти.	постоять вы мочь уйти
Это я должен быть героем. Стойте!	это должный герой стоять
Может хоть пару раз ударитеменя пистолетом перед камерой?	мочь пара ударитеменить пистолет камера
Тупые грабители со своими пушками, и разборками-вечеринками.	тупой грабитель свой пушка разборкамивечеринка
Превосходно!	превосходно
Они отделили человеческую составляющую от машины.	они отделить человеческий составлять машина
Машина, я твой новый хозяин, и повелеваю тебе ехать!	машина твой новый хозяин повелевать ты ехать
Запуск!	запуск
Чёрт! Здесь должна быть какая-то специальная система управления.	чёрт здесь должный какаять специальный система управление
У русских МИГ'ов она распологается рядом с альтиметром.	у русский миг распологаться ряд альтиметр
Вот ты где. За тобой надо глаз да глаз.	вот где за ты глаз глаз
Однажды я разгадаю тайну этого устройства.	однажды разгадать тайна устройство
И, когда я это сделаю, победа будет за...	и это сделать победа за
Питер, мы так волновались. Что ты пытался нам доказать?	питер волноваться что пытаться мы доказать
Простите. Джо настоящий человек.	простить джо настоящий человек
Наверное, меня просто достало, что он был вашим героем.	наверное просто достать ваш герой
Питер, Джо - настоящий герой. Но он не наш герой.	питер джо настоящий герой но наш герой
- Ты - наш герой. - Правда?	ты наш герой правда
Да.	да
Ты постоянно валяешься на диване, и не даёшь нам заскучать.	ты постоянно валяться диван давать мы заскучать
Переключаешь канал, когда начинают показывать какую-нибудь нуднятину.	переключать канал начинать показывать какуюнибудь нуднятина
Съедаешь последний кусок пиццы, чтобы мы из-за него не подрались.	съедать последний кусок пицца изз подраться
Да, папочка. Не отколи ты такой штуки...	да папочка не отколоть штука
Я бы не нашла подход к Кевину.	я найти подход кевин
А когда мои школьные друзья увидят нас по телеку...	а мой школьный друг увидеть телек
"они подумают, что ты - просто псих. И я смогу сказать: ""Этот псих - мой отец!"""	подумать просто псих и смочь сказать этот псих отец
А я бы никогда не выйграла серебряную медаль в Нагано, если бы вы не подвозили...	а выйграло серебряный медаль нагано подвозить
меня на каток каждое утро.	каток каждый утро
Похоже, быть героем - не всегда значит, спасать чьи-то жизни и ловить бандитов.	похоже герой значит спасать чьитый жизнь ловить бандит
Это значит в нужную минуту быть рядом с людьми, которых ты любишь.	это значит нужный минута ряд человек который любить
На помощь! Кто-то только-что украл мою сумочку!	на помощь ктоть толькочто украсть мой сумочка
А нам то что? Мы вас впервые видим.	а мы что мы впервые видеть
