cleaned_text	lemm_text
по пресноводным рыбам.	пресноводный рыба
Он изучает	он изучать
проблему феминизации у самцов рыб.	проблема феминизация самец рыба
Это еще что такое?	это такой
Рыбы начинают крутить бедрами и отращивают волосы?	рыба начинать крутить бедро отращивать волос
Это не шутки.	это шутка
Что это значит?	что это значит
В воду попадают разные загрязнители. Например, вещества, содержащиеся	в вода попадать разный загрязнитель например вещество содержаться
в противозачаточных таблетках.	противозачаточный таблетка
Это нарушает гормональный баланс	это нарушать гормональный баланс
у самцов рыб.	самец рыба
Я хочу изучать это.	я хотеть изучать это
Не хочу всю жизнь работать в клинике.	не хотеть жизнь работать клиника
Разве что выбора не будет.	разве выбор быть
А ты, Шарлотта?	а ты шарлотта
В каком смысле?	в какой смысл
Ищешь работу?	искать работа
Ничего я не ищу.	ничто искать
Кроме горизонта.	кроме горизонт
"Зря ты ушла из ""Бертело""."	зря уйти бертело
Меня оттуда выгнали.	я оттуда выгнать
Но ты даже не пыталась остаться.	но пытаться остаться
В пятницу я выступаю.	в пятница выступать
"В баре ""Боксинг""."	в бар боксинга
- Мне даже немного заплатят. - Правда?	я немного заплатить правда
А почему ты мне не сказала?	а почему сказать
Я тебе сказала.	я ты сказать
Разве нет?	разве нет
Ты обиделся?	ты обидеться
Нет. Мне нужно в туалет.	нет я нужно туалет
Прости.	простить
Жалеешь, что пришла? Или что осталась?	жалеть пришлый или остаться
Ты меня избегаешь?	ты избегать
- Я не знала, что он вернулся. - Серьезно?	я знать вернуться серьёзно
Ты три дня не звонила.	ты день звонить
Ты вчера вечером одна была?	ты вчера вечером один быть
- Я тебя не понимаю. - Я сама себя не понимаю.	я понимать я сам понимать
Это отговорки.	это отговорка
Я лучше пойду.	я пойти
Что случилось?	что случиться
А как же десерт?	а десерт
А салют?	а салют
Мне завтра рано вставать.	я завтра рано вставать
- Автобусы еще ходят? - Я тебя отвезу.	автобус ходить я отвезти
Не надо. Я пройдусь пешком.	не надо я пройтись пешком
Еще как надо.	ещё надо
Что с тобой? Ты тоже на что-то обиделась?	что ты ты чтоть обидеться
Нет, мне тоже нужно в туалет.	нет нужно туалет
- Я зря пригласил ее? - Нет. Даже наоборот.	я зря пригласить она нет даже наоборот
Всё в порядке? Что ты молчишь?	весь порядок что молчать
Прости. Я очень хочу спать.	простить я очень хотеть спать
Черт! Дай мне леденцы.	черта дать леденец
Что?	что
Ментоловые леденцы.	ментоловый леденец
- Ты пьян? - Выпил 3 бокала вина.	ты пьяный выпить 3 бокал вино
Мне полицейских	я полицейский
и на работе хватает.	работа хватать
Выплюнь ты их! Это просто смешно.	выплюнуть они это просто смешно
Как всё это глупо!	как весь это глупо
Добрый вечер. Заглушите двигатель.	добрый вечер заглушить двигатель
Водительское удостоверение и документы на машину.	водительский удостоверение документ машина
Подуйте сюда, пожалуйста.	подуть сюда пожалуйста
Простите.	простить
О каком нарушении ПДД	о какой нарушение пдд
идет речь?	идти речь
Это просто проверка.	это просто проверка
У вас есть разрешение прокурора	у разрешение прокурор
на проверку водителей на состояние опьянения?	проверка водитель состояние опьянение
Вы не могли бы предъявить его?	вы мочь предъявить он
Вы меня утомили. Проезжайте.	вы утомить проезжать
Дайте сюда.	дать сюда
Проезжайте.	проезжать
Да ты просто псих!	да просто псих
Отлично ты сказала! Надо выучить это наизусть.	отлично сказать надо выучить это наизусть
Вы скоро закончите ремонт?	вы скоро закончить ремонт
Вряд ли.	вряд ли
Я хочу накопить немного денег.	я хотеть накопить немного деньга
Я точно не знаю...	я точно знать
Что?	что
Стоило ли покупать этот дом,	стоить покупать дом
брать кредит на 30 лет.	брать кредит 30 год
Здесь?	здесь
Что с тобой?	что ты
Ничего. Просто взгрустнулось.	ничто просто взгрустнуться
Почему?	почему
Странная ты девушка.	странный девушка
Кажется, что у тебя на всё есть ответ.	кажется весь ответ
Почему странная?	почему странный
Не знаю.	не знать
Я тобой восхищаюсь.	я ты восхищаться
Ты мне нравишься.	ты нравиться
Какой ты лапочка!	какой лапочка
Как давно	как давно
мы знакомы? Год?	знакомый год
Что-то вроде того.	чтоть вроде тот
Это здорово.	это здорово
Всего хорошего.	всего хороший
И долго мы будем так сидеть?	и долго быть сидеть
Не знаю.	не знать
Мне хорошо.	я хорошо
Мне тоже.	я тоже
Правда от тебя ментолом воняет.	правда ментол вонять
Прости.	простить
Это не из-за настроения. И не из-за спиртного.	это изз настроение и изз спиртное
Я давно об этом думал.	я давно думать
Но...	но
Ты с ума сошел?	ты ум сойти
Перестань!	перестать
Мне и так стыдно.	я стыдно
Нехорошо просить тебя ничего не говорить ей?	нехорошо просить говорить она
Ты же знаешь, что я ничего не скажу.	ты знаешь сказать
Ну и ну!	ну ну
- Знаю, тебе грустно, но... - Хватит.	знать ты грустно но хватить
Не надо меня жалеть.	не жалеть
Я тебя не жалею.	я жалеть
Черт! Вот идиот!	черта вот идиот
Какой я идиот!	какой идиот
Какая же я дура!	какой дура
Ты спишь?	ты спать
Нет.	нет
От этого дома одни несчастья.	от дом один несчастие
Не преувеличивай.	не преувеличивать
Тебе скучно?	ты скучно
Ты же знаешь, что мне не бывает скучно.	ты знаешь бывать скучно
Тогда в чем проблема?	тогда проблема
Почему всегда должна быть какая-нибудь проблема?	почему должный какаянибудь проблема
Пустоту нельзя описать.	пустота описать
Нельзя дать определение тому, чего нет.	нельзя дать определение тот нет
Пойду повешусь. И вернусь.	пойти повеситься и вернуться
Главное - возвращайся.	главный возвращаться
"""Твое сердце -"	твой сердце
это единственное,	это единственный
что дарит мне	дарить
"счастье и гордость..."""	счастие гордость
Альфред де Мюссе.	альфред де мюсс
Нет.	нет
Мэрилин Монро.	мэрилин монро
Лгать не имеет смысла.	лгать иметь смысл
Особенно мне.	особенно я
Мне показалось, что я ей нравлюсь.	я показаться нравиться
И что она улыбнулась мне.	и улыбнуться я
Но все-таки не следует залезать под юбку	но всетаки следовать залезать юбка
незнакомой женщине.	незнакомый женщина
Я не залезал ей под юбку.	я залезать юбка
Это важный момент. Я просто прикоснулся к ее юбке.	это важный момент я просто прикоснуться юбка
И погладил ее.	и погладить она
Я прикоснулся только к юбке. И всё.	я прикоснуться юбка и весь
Это уже хорошо.	это хорошо
Объясните, что произошло.	объяснить произойти
Что я должен объяснить?	что должный объяснить
Я работаю в крупном магазине.	я работать крупный магазин
На работе у меня проблемы, я очень сильно нервничаю.	на работа проблема очень сильно нервничать
Я читала дело. Меня это не волнует.	я читать дело я это волновать
Простите за прямоту. Оправдания мне не нужны.	простить прямота оправдание нужный
Я не собираюсь судить вас.	я собираться судить вы
Я хочу понять, почему вы так поступили.	я хотеть понять почему поступить
Иначе ничего не выйдет.	иначе выйти
Ну...	ну
Эта женщина шла домой.	этот женщина идти домой
Я просто хотел приласкать ее.	я просто хотеть приласкать она
Приласкать?	приласкать
У меня депрессия.	у депрессия
Меня посадят?	я посадить
Прекратите! Я запрещаю вам плакать.	прекратить я запрещать плакать
- Хорошо. - Вы можете	хорошо вы мочь
плакать при мне, но на суде сдерживайтесь.	плакать я суд сдерживаться
- Я уже не плачу. - Вы понимаете,	я плач вы понимать
что потерпевший здесь не вы?	потерпевший вы
Этот номер не пройдет.	этот номер пройти
- Вам ясно? - Да.	вы ясно да
Если вас буду сажать в самолет, сопротивляйтесь.	если быть сажать самолёт сопротивляться
Тогда вас не смогут выслать.	тогда смочь выслать
И вы останетесь во Франции.	и остаться франция
Ассоциации могут вам помочь.	ассоциация мочь помочь
Но никакого насилия.	но никакой насилие
Иначе вас будут судить за это.	иначе быть судить это
Минутку. Уильям!	минутка уильям
Простите.	простить
Завтра во второй половине дня я буду в офисе.	завтра два половина день быть офис
Я вам позвоню.	я позвонить
Алло!	алло
Не верю своим ушам!	не верить свой ухо
Ты ответила мне.	ты ответить я
Вот видишь!	вот видеть
Послушай, Шарлотта...	послушать шарлотта
<i>Что?</i>	iчтоi
Я не могу...	я мочь
Не могу смириться с этим.	не мочь смириться это
<i>С чем?</i>	iс чемi
Ты избегаешь меня.	ты избегать я
Это ты всё время занята.	это весь время занятый
<i>Нет, я свободна.</i>	iнуть свободнаi
Я много работаю, но могу освободиться, если нужно.	я работать мочь освободиться нужно
Мы обе	мы оба
<i>- должны этого хотеть. - Я этого хочу.</i>	i должный хотеть я хочуi
<i>Что-то непохоже.</i>	iчтоть непохожеi
<i>Если ты не спишь с Мишей, как ты держишься?</i>	iести спать миша держишьсяi
Меня не интересует любовь на одну ночь.	я интересовать любовь один ночь
Я хочу каждый день заниматься любовью	я хотеть каждый день заниматься любовь
с любимым человеком. Это совершенно естественно.	любимый человек это совершенно естественно
Что я такое говорю! Я сама себе удивляюсь.	что такой говорить я сам удивляться
Просто мне очень грустно.	просто очень грустно
Когда я говорю об этом, мне становится еще хуже.	когда говорить это становиться худой
Я даже не знаю, что причиняет мне боль. Вчера...	я знать причинять боль вчера
Что?	что
Почему ты меня не бросаешь?	почему бросать
Тогда я хотя бы буду знать, почему я страдаю.	тогда хотя быть знать почему страдать
И смогу излечиться от любви.	и смочь излечиться любовь
- Придерживайтесь фактов. - Так кто угодно поступил бы.	придерживаться факт так угодный поступить бы
- И я... - Госпожа...	и я госпожа
Даже вы, госпожа судья, поступили бы так же.	даже вы госпожа судья поступить же
Ваша честь.	ваш честь
Ко мне нужно обращаться	к нужно обращаться
"""ваша честь""."	ваш честь
Вы испортили машину.	вы испортить машина
Эта машина принадлежит и мне тоже.	этот машина принадлежать тоже
Мы купили ее вместе с моим бывшим мужем.	мы купить вместе мой бывший муж
Так что я имею полное право портить ее.	так иметь полный право портить она
Это же вещь, а не человек.	это вещь человек
Нет, девушка, вы не имеете права	нет девушка иметь право
бить по машине зонтиком. И нападать на полицейского тоже.	бить машина зонтик и нападать полицейский тоже
Ваш полицейский грубо схватил меня.	ваш полицейский грубо схватить я
Я просто защищалась.	я просто защищаться
Как всякая женщина,	как всякая женщина
когда на нее нападает мужчина.	нападать мужчина
Я не сразу поняла, что это полицейский.	я сразу понять это полицейский
Он был в форме.	он форма
И что?	и что
Это не повод действовать грубо.	это повод действовать грубо
Мне было больно.	я больно
Нет, в протоколе написано совсем иное.	нет протокол написать иной
- У меня был синяк... - Тут написано,	у синяк тут написать
что вы набросились на него, как фурия.	наброситься он фурия
Мой рост - 1,58 м,	мой рост 158 метр
а полицейский - здоровый мужчина 1,80 м ростом.	полицейский здоровый мужчина 180 метр рост
Я просто защищалась.	я просто защищаться
Значит, полицейские лгут?	значит полицейский лгать
Знакомства не всегда проходят удачно.	знакомство проходить удачно
И грань между	и грань
попыткой обольщения и непристойным поведением порой тонка.	попытка обольщение непристойный поведение порой тонкий
Но тут всё иначе.	но весь иначе
Мой подзащитный - вовсе не извращенец.	мой подзащитный вовсе извращенец
Таковы результаты психологической	таков результат психологический
экспертизы, сделанной по требованию прокурора.	экспертиза сделать требование прокурор
Я прекрасно понимаю, насколько сильная	я прекрасно понимать насколько сильный
психологическая травма была нанесена потерпевшей,	психологический травма нанести потерпевший
и не ищу оправдания	искать оправдание
своему подзащитному. Но г-н прокурор ошибается.	свой подзащитный но гн прокурор ошибаться
Это не суд присяжных. Лично я не испугалась бы	это суд присяжный лично испугаться
этого человека, встретив его на улице.	человек встретить улица
Я уверена в этом.	я уверить это
А ведь мне 26 лет, я живу в Лилле	а 26 год жить лилла
и знаю, как настойчиво порой ведут себя молодые люди.	знать настойчиво порой вести молодая человек
Но здесь ситуация иная. Как это ни печально,	но ситуация иной как это печально
речь идет о неудачной попытке	речь идти неудачный попытка
проявить свои чувства.	проявить свой чувство
Мой подзащитный - одинокий и несчастный человек.	мой подзащитный одинокий несчастный человек
Да, он смешон и даже жалок.	да смешной жалкий
Если у него температура...	если температура
Черт!	черта
Вот так.	вот так
Когда человек чихает, все органы на секунду	когда человек чихать орган секунда
перестают работать.	переставать работать
Ты уже чихала во время выступления в суде?	ты чихать время выступление суд
Чтобы не чихнуть, не стоит зажимать нос.	чтобы чихнуть стоить зажимать нос
Нужно просто надавить языком на небо.	нужно просто надавить язык небо
Вот так.	вот так
Или закрыть глаза и нажать на них руками.	или закрыть глаз нажать рука
Что с тобой?	что ты
А с тобой?	а ты
Я опять получил конверт с пулей внутри.	я получить конверт пуля внутри
- С ума сойти! - Это не шутки.	с ум сойти это шутка
Знаю.	знать
Это всё из-за твоих махинаций.	это весь изз твой махинация
И что дальше?	и далёкий
Спасибо за сочувствие.	спасибо сочувствие
Не плакать же мне.	не плакать я
Ты не первый и не последний.	ты один последний
Что мне делать?	что делать
Можешь спрятаться.	мочь спрятаться
Или подать иск.	или подать иск
Смешная ты.	смешной ты
Или просто нормально работать.	или просто нормальный работать
Не говорить клиентам, что судью можно купить.	не говорить клиент судья купить
- Не брать взятки. - Так...	не брать взятка так
Я хотел подождать	я хотеть подождать
до выходных, но не хочу тебя подводить.	выходной хотеть подводить
Ты уж меня прости, но...	ты простить но
Мне придется тебя уволить.	я прийтись уволить
Я не могу тебе платить.	я мочь ты платить
Меня могут исключить из коллегии.	я мочь исключить коллегия
Какой же ты подонок!	какой подонок
Успокойся.	успокоиться
Поэтому ты мне жаловался?	поэтому жаловаться
Ты помнишь, что должен мне 4000 евро?	ты помнить должный 4000 евро
- Я задолжала за квартиру. - Знаю.	я задолжать квартира знать
Я верну тебе деньги.	я вернуть ты деньга
Но ты должна уйти.	но должный уйти
Я сдам твой кабинет.	я сдать твой кабинет
Выбора у меня нет.	выбор нет
Я тебя не брошу.	я бросить
Помогу тебе найти другую работу.	помочь ты найти другой работа
Но есть и хорошая новость.	но хороший новость
Меня могут исключить из коллегии адвокатов.	я мочь исключить коллегия адвокат
Так что делом Дордевича займешься ты.	так дело дорд заняться ты
Я сейчас подойду.	я подойти
Я был у тебя в офисе.	я офис
Не пугайся.	не пугаться
Я не брошусь тебе в ноги.	я броситься ты нога
Всё в порядке?	весь порядок
Да, в порядке.	да порядок
Я хотел извиниться перед тобой.	я хотеть извиниться ты
При личной встрече.	при личный встреча
Я поступил глупо.	я поступить глупо
Зря я так поступил.	зря поступить
Думаю, не стоит нам извиняться.	думать стоить мы извиняться
- Пока. - Пока, Марион.	пока пока мариона
До завтра.	до завтра
Кофе хочешь?	кофе хотеть
Нет, спасибо.	нет спасибо
Нет! Нет!	нет нет
Это твой подлец-начальник?	это твой подлецначальник
Он не подлец, а жалкий человек.	он подлец жалкий человек
Он должен денег всему городу	он должный деньга весь город
и думает, что его хотят убить.	думать хотеть убить
Это правда?	это правда
Ничего с ним не случится.	ничто случиться
Мы постоянно получаем	мы постоянно получать
письма с угрозами.	письмо угроза
Я постоянно вынуждена выслушивать ложь.	я постоянно вынудить выслушивать ложь
Я думала, что это благородная профессия.	я думать это благородный профессия
Прости.	простить
Алло!	алло
<i>- Г-жа Брюне? - Садись.</i>	i гжа брюна садисьi
Я слушаю.	я слушать
<i>Мой муж хочет убить меня.</i>	iмыть муж хотеть убить меняi
<i>Он уже пытался убить меня с помощью волн микроволновой печи.</i>	iон пытаться убить помощь волна микроволновый печиi
Как ваша фамилия?	как ваш фамилия
<i>Ламбер. А имя - Мари-Ноэль.</i>	iламбер а имя мариноэльi
Г-жа Ламбер, не хочу вас обнадеживать.	гжа ламбер хотеть обнадёживать
Я заведу дело, но мы вряд ли сможем вам помочь.	я завести дело вряд смочь помочь
<i>Надо написать президенту.</i>	iнадо написать президентуi
Отличная мысль. Я вам перезвоню.	отличный мысль я перезвонить
<i>Вы издеваетесь надо мной?</i>	iвы издеваться мнойi
<i>- Вот спасибо! - Я пойду.</i>	i вот спасибо я пойдуi
Я постараюсь помочь вам.	я постараться помочь вы
Мне нужно идти. До свидания.	я нужно идти до свидание
Я не хочу мешать.	я хотеть мешать
Если я буду выслушивать всех психов нашего района...	если быть выслушивать псих наш район
У меня есть для тебя подарок.	у подарок
Подарок?	подарок
Как это?	как это
Я купила их в обеденный перерыв.	я купить обеденный перерыв
- Тебе же нужны были носки. - Это шутка?	ты нужный носка это шутка
Ну да. Но я купила их специально для тебя.	ну да но купить специально ты
В чем дело?	в дело
Если честно, не знаю, что и думать.	если честно знать думать
Они тебе не нравятся?	они ты нравиться
Носки мне покупала только мама.	носка покупать мама
Это было давно.	это давно
Прости.	простить
Это дружеский жест. Я хотела помириться с тобой.	это дружеский жест я хотеть помириться ты
Но ничего не вышло.	но выйти
Не надо, Миша.	не надо миша
Мелоди, я ухожу.	мелодить уходить
Тише!	тиша
Мелоди!	мелодить
Он нас закроет тут.	он закрыть тут
И мы просидим тут всю ночь.	и просидеть ночь
Не волнуйся.	не волноваться
Ключи у меня в кармане.	ключ карман
Черт!	черта
Иди посмотри!	идти посмотреть
Зачем?	зачем
Иди же!	идти же
Всё в порядке?	весь порядок
А у вас?	а вы
Всё хорошо?	весь хорошо
Черт побери!	черта побрать
Что же это такое?	что это такой
Что произошло?	что произойти
Что это за тип?	что это тип
Заткнись!	заткнуться
Кто это был?	кто это быть
Не знаю.	не знать
Отвезти его в больницу?	отвезти больница
Не надо.	не надо
Я сама отвезу.	я сам отвезти
О чем ты думаешь?	о думать
О том же человеке, что и ты.	о человек ты
Миша, уже 9 часов!	миша 9 часы
Ты уснул?	ты уснуть
Нет.	нет
Я знаю, что веду себя глупо. Я просто хотела поцеловать тебя.	я знать вести глупо я просто хотеть поцеловать ты
У меня всего полчаса времени.	у полчаса время
Это ребячество.	это ребячество
Ну и ладно.	ну ладный
Что такое?	что такой
Ничего.	ничто
Пить хочешь?	пить хотеть
Да. То же, что и ты.	да то же ты
Ты уже ищешь новую работу?	ты искать новый работа
У меня нет времени на поиски работы.	у время поиск работа
Бабушка прислала мне немного денег.	бабушка прислать немного деньга
Мне кажется, что мне всё еще 15 лет.	я кажется весь 15 год
Что это за платье?	что это платье
А что?	а что
- Есть какой-то повод? - Нет.	есть какойтый повод нет
Вовсе нет.	вовсе нет
Я просто хотела	я просто хотеть
порадовать себя.	порадовать себя
Это ты меня порадовала. А где ты взяла деньги?	это порадовать а взять деньга
Я давно его купила.	я давно купить
И подумала, что зря не ношу его.	и подумать зря носить он
Не удивляйся, если тебя кто-нибудь изнасилует.	не удивляться ктонибыть изнасиловать
Не говори так.	не говорить так
Ты подсудимых в тюрьме не навещаешь?	ты подсудимый тюрьма навещать
- Хватит! - Покажи-ка.	хватить покажик
Перестань.	перестать
Я жалею, что надела его.	я жалеть надеть он
Лицемерка!	лицемерка
Ты хотела свести меня с ума?	ты хотеть свести ум
Ты 3 дня мне не звонила. Это не свело тебя с ума?	ты 3 день звонить это свести ум
Погоди...	погодить
Разве ты не за этим пришла?	разве это пришлый
Так вот в чем дело?	так дело
Тебе нравится добиваться меня?	ты нравиться добиваться я
Ты быстро управился.	ты быстро управиться
Я ничего не нашел, кроме стульев и стола за 25 евро.	я найти кроме стул стол 25 евро
Там было полно народу.	там полно народ
Такая толкотня!	такой толкотня
Я разлюбил блошиные рынки.	я разлюбить блошиный рынок
Черт!	черта
- У тебя жар. Ты заболела? - Нет.	у жар ты заболеть нет
Дай лоб.	дать лоб
Точно?	точно
Я так редко болею!	я редко болеть
Поможешь мне?	помочь я
Осторожно.	осторожно
Поставим его в центре.	поставить центр
Я ужасно хочу пить.	я ужасно хотеть пить
Мне и правда нехорошо.	я правда нехорошо
Что с тобой?	что ты
Не знаю. Ничего страшного, но...	не знать ничто страшный но
Ты вся дрожишь.	ты весь дрожать
Ты закрыл машину?	ты закрыть машина
Нет.	нет
Лучше закрой.	хороший закрыть
Я очень хочу пить.	я очень хотеть пить
Хочешь воды?	хотеть вода
Нет, спасибо.	нет спасибо
Нет, не туда!	нет туда
- Я схожу за аспирином. - Не надо.	я сходить аспирин не надо
- Надо. - Нет.	надо нет
И заварю тебе тимьяна. Бабушкино средство.	и заварить ты тимьян бабушкин средство
Здравствуйте.	здравствовать
Неплохие я купил стулья.	неплохой купить стул
И одинаковые.	и одинаковый
Где мой телефон?	где телефон
Может, он в машине?	мочь машина
Что ты тут делаешь?	что делать
Не знаю.	не знать
Я шла мимо и увидела твою машину.	я идти мимо увидеть твой машина
И захотела тебя поцеловать.	и захотеть поцеловать
Безумная мысль, правда?	безумный мысль правда
Это ребячество.	это ребячество
Мне плевать.	я плевать
Ты тоже так думаешь?	ты думать
Я полностью с этим согласна.	я полностью это согласный
Полностью.	полностью
Ты спятила? Шарлотта дома.	ты спятить шарлотта дом
Мелоди!	мелодить
Я лучше пойду.	я пойти
Это невероятно!	это невероятно
Ты прав.	ты право
Ну, иди.	ну идти
Прости меня.	простить я
Мы же решили не извиняться.	мы решить извиняться
Я не испытываю уважения к Уильяму.	я испытывать уважение уильям
Но он редко ошибается. Да и я доверяю своей интуиции.	но редко ошибаться да доверять свой интуиция
Как это неожиданно!	как это неожиданно
Вы не хотите всё обдумать?	вы хотеть весь обдумать
Вы должны будете выйти на работу в середине августа.	вы должный быть выйти работа середина август
Этого года?	это год
А какого же еще?	а какой ещё
Конечно, этого.	конечно это
Я и не надеялась так быстро найти работу.	я надеяться быстро найти работа
Я не знала, что придется	я знать прийтись
уехать так скоро.	уехать скоро
Это ваше дело.	это ваш дело
Я не могу сделать выбор за вас.	я мочь сделать выбор вы
Г-на Дордевича будут судить по делу, в котором замешаны 15 человек.	гна дорд быть судить дело который замешать 15 человек
Большинство из них - сербы.	большинство серб
Торговцы оружием и взрывчаткой.	торговец оружие взрывчатка
Подсудимый может вступить	подсудимый вступить
в сговор с другими обвиняемыми, и суд так и не узнает правду.	сговор другой обвинять суд узнать правда
Есть риск, что подсудимый	есть риск подсудимый
попытается скрыться у себя на родине.	попытаться скрыться родина
Это вполне вероятно,	это вполне вероятно
учитывая тот факт, что обвиняемые	учитывать факт обвинять
неоднократно привлекались к уголовной ответственности	неоднократно привлекаться уголовный ответственность
"по статье ""организованная преступность""."	статья организовать преступность
Не сомневаюсь,	не сомневаться
что защита будет делать упор на то,	защита делать упор то
что г-н Дордевич произведет более благоприятное	гн дордевич произвести благоприятный
впечатление на судей,	впечатление судья
если явится в суд как свободный человек.	явиться суд свободный человек
Но нас не интересует этот вопрос.	но интересовать вопрос
Поэтому я прошу вас возобновить постановление о содержании	поэтому просить возобновить постановление содержание
обвиняемого под стражей.	обвинять стража
Что скажет защита?	что сказать защита
Как вы можете говорить такую ерунду?	как мочь говорить такой ерунда
"""Вернется на родину""? У обвиняемого двойное гражданство."	вернуться родина у обвинять двойной гражданство
Его сын родился во Франции, он сам живет тут уже 15 лет.	он сын родиться франция жить 15 год
Это мелочь,	это мелочь
но попрошу вас учесть это.	попросить учесть это
Кроме того,	кроме тот
согласно статье 145-1 Уголовно-процессуального	согласно статья 1451 уголовнопроцессуальный
кодекса, который вы, наверное, давно	кодекс который вы наверное давно
не читали, содержание под стражей	читать содержание стража
невозможно, если срок заключения превысил 2 года.	невозможно срок заключение превысить 2 год
- Принести тебе сэндвич? - Нет, спасибо.	принести ты сэндвич нет спасибо
- До скорого. - Хорошо.	до скорый хорошо
Что ты тут делаешь?	что делать
Решил пообедать с тобой.	решить пообедать ты
У тебя есть время?	у время
Ну да.	ну да
Ты сегодня поздно вернешься?	ты сегодня поздно вернуться
Наверняка.	наверняка
Эти ужины вечно затягиваются.	этот ужин вечно затягиваться
А у тебя какие планы?	а какой план
Куда-нибудь пойдешь?	куданибудь пойти
Нет, останусь дома. Я устала.	нет остаться дом я устать
Устала от безделья!	устать безделье
Неплохо получилось, правда?	неплохо получиться правда
Раньше мы всё время проводили вне дома.	ранний весь время проводить вне дом
Целовались в барах. Занимались сексом на лестничных площадках.	целоваться бар заниматься секс лестничный площадка
Это время не прошло.	это время прошлый
Знаешь, чем я люблю заниматься больше всего?	знаешь любить заниматься всего
Говорить с тобой.	говорить ты
Слушать тебя.	слушать ты
Вдыхать твой запах.	вдыхать твой запах
Целовать тебя, ласкать тебя.	целовать ты ласкать ты
Люблю твои ласки.	любить твой ласка
Люблю смотреть, как ты улыбаешься, ешь, спишь...	любить смотреть улыбаться есть спать
Хочешь, мы завтра поженимся?	хотеть завтра пожениться
Я ненавижу свадьбы, но если хочешь, мы поженимся.	я ненавидеть свадьба хотеть пожениться
И заведем 14 детей.	и завести 14 ребёнок
Мне нечего добавить.	я нечего добавить
Я пришел, чтобы сказать тебе это.	я прийти сказать ты это
Я лучше пойду.	я пойти
Погоди...	погодить
Я не привык изменять Шарлотте.	я привыкнуть изменять шарлотта
Тем более с ее лучшей подругой.	тем хороший подруга
Не привык? В каком смысле?	не привыкнуть в какой смысл
Значит, ты периодически все-таки изменяешь ей?	значит периодически всетаки изменять она
Это произошло впервые.	это произойти впервые
Я не такой, как другие парни.	я такой другой парень
Со мной явно что-то не так.	с я явно чтоть так
Что это значит?	что это значит
Это значит, что я очень хочу обнять тебя.	это значит очень хотеть обнять ты
И завтра тоже буду хотеть.	и завтра быть хотеть
И послезавтра.	и послезавтра
И так далее.	и далее
Ты ошибаешься.	ты ошибаться
У тебя остались чувства к Шарлотте.	у остаться чувство шарлотта
Это не просто чувства.	это просто чувство
Это настоящая любовь.	это настоящий любовь
Я всегда буду любить ее.	я быть любить она
Мы вместе уже 4 года.	мы вместе 4 год
Но я так и не смог до конца ее понять.	но смочь конец понять
Чем меньше я ее понимаю,	чем маленький понимать
тем больше люблю.	любить
И тем чаще думаю о тебе.	и чаща думать ты
Не хочешь разговаривать?	не хотеть разговаривать
Пойдем прогуляемся.	пойти прогуляться
Куда мы едем?	куда ехать
Танцевать.	танцевать
Ну и ну!	ну ну
А что?	а что
- Не хочешь? - Хочу.	не хотеть хотеть
А если нас увидят вместе?	а увидеть вместе
Не волнуйся.	не волноваться
