cleaned_text	lemm_text
Ну, Джо Либерман может катиться.	ну джо либерман катиться
Doom - это только вершина айсберга, понятно?	doom это вершина айсберг понятно
За этим будущее, и точка.	за это будущее точка
Нет. Прости.	нет простить
Не уверена, что я полностью согласна.	не уверить полностью согласный
Слушайте, я не играла в Doom,	слушать играть doom
но не потому что он такой жестокий,	жестокий
а потому что мне он кажется скучным.	кажется скучный
Шутишь? От него не оторваться.	шутить от оторваться
Да, это ящик Скиннера…	да это ящик скиннера…
и многие такие игры.	многие такой игра
Они как игровой автомат, ты все время к ним возвращаешься,	они игровой автомат время возвращаться
но они ничем тебя не наполнят.	ничто наполнить
Послушайте, я всего лишь говорю,	послушать лишь говорить
что в будущем есть место	будущее место
не только для кровавых стрелялок от первого лица.	кровавый стрелялка первое лицо
Думаю, у нас есть еще один… еще один вопрос.	думать один… вопрос
Вопрос для Кэмерон.	вопрос кэмерон
Привет. Я хотела узнать,	привет я хотеть узнать
можете ли вы говорить о вашей новой игре Piligrim?	мочь говорить ваш новый игра piligrim
Я видела, что дата выпуска изменилась.	я видеть дата выпуск измениться
Да, Atari оказывают большую поддержку	да atari оказывать большой поддержка
в сотрудничестве над этой игрой,	сотрудничество игра
они просто берут дополнительное время,	просто брать дополнительный время
чтобы разработать лучшую стратегию.	разработать хороший стратегия
Но она скоро выйдет.	но скоро выйти
Я очень рада.	я очень рада
Думаю, вы тоже будете рады.	думать быть рад
Вы можете назвать приблизительное время, когда она будет закончена?	вы мочь назвать приблизительный время закончить
Она закончена.	она закончить
Что касается выхода,	что касаться выход
это нужно спросить у Atari.	это нужно спросить atari
Самое классное в играх, которые вы скачиваете, -	самый классный игра который скачивать
в плане выпуска меньше накладных расходов,	план выпуск маленький накладный расход
что значит меньше вмешательства, а значит больше крови.	значит маленький вмешательство значит кровь
У нас есть еще вопросы…	у вопросы…
Да, я хочу сказать…	да хотеть сказать…
Да, всякий раз, когда можно убрать посредника,	да всякий раз убрать посредник
это хорошо, верно?	это хорошо верно
Как я уже сказала, у меня отличные отношение с Atari,	как сказать отличный отношение atari
полные взаимного уважения,	полный взаимный уважение
но в моей карьере бывали времена,	мой карьера бывать время
когда мой выбор не так уважали.	выбор уважать
Ладно.	ладный
Если, ну, вопросов больше нет,	если ну вопрос нет
я думаю, мы закончили.	думать закончить
Спасибо всем, что пришли.	спасибо весь прислать
Спасибо нашим гостям, Томми и...	спасибо наш гость томми и
У меня вопрос к госпоже Хоу.	у вопрос госпожа хоу
Привет, Донна.	привет донна
Я надеюсь, вы могли бы поговорить	я надеяться мочь поговорить
об отношениях между таким, как вы сами, создателем	отношение такой сам создатель
и деловой стороной игр.	деловой стороной игра
Вы, кажется, ранее указали,	вы кажется ранее указать
что у вас были некоторые трудности,	некоторый трудность
и мне интересно, чувствовали ли Вы	интересно чувствовать вы
из-за этого некоторую вину?	изз некоторый вина
Ну, по существу это обременительные отношения, верно?	ну существо это обременительный отношение верно
Да? Как так?	да как так
Ну, у нас есть способность	ну способность
создавать что-то из ничего,	создавать чтоть ничто
и это может угрожать людям на стороне бизнеса,	это угрожать человек сторона бизнес
потому что… они не могут.	что… мочь
Что ж, по моему опыту, хотя, конечно,	что ж мой опыт хотя конечно
я не нахожусь на сцене	находиться сцена
на конференции по Интернет-стратегии...	конференция интернетстратегия
…но по моему опыту, кто-то со стороны бизнеса	…но мой опыт ктоть сторона бизнес
мог бы помочь присмотреть за проектом, который заплутал или...	мочь помочь присмотреть проект который заплутать или
катится с обрыва.	катиться обрыв
Мог бы быть союзником, разве нет?	мочь союзник нет
Похоже, отношения должны быть симбиотическими?	похоже отношение должный симбиотический
Я бы сказала, паразитическими.	я сказать паразитический
Благополучие хозяина не берется в расчет,	благополучие хозяин браться расчёт
потому что паразит всегда может сбежать	паразит сбежать
на очередную тепленькую тушку.	очередной тёпленький тушка
Ну ладно.	ну ладный
Я думаю, на этом всё. Мы … у нас истекло время.	я думать весь мы … истечь время
Спасибо всем, что пришли.	спасибо весь прислать
Спасибо за ваши вопросы,	спасибо ваш вопрос
и я надеюсь, у нас будет возможность встретиться с кем-то из вас снаружи.	надеяться возможность встретиться кемтый снаружи
Хорошо, да, я собираюсь делать это ежемесячно.	хорошо да собираться делать это ежемесячно
Я… Я здесь под властью графика оплаты.	я… я власть график оплата
Это должность консультанта.	это должность консультант
- Как… - Прекрасно. Это было прекрасно.	как… прекрасно это прекрасно
- Да. - У нас есть обновление?	да у обновление
Алгоритм продолжает подхватывать новые страницы.	алгоритм продолжать подхватывать новое страница
Он эффективно размечает сеть.	он эффективно размечать сеть
Хорошо.	хорошо
Мы ищем только URL и заголовки страниц, но...	мы искать url заголовок страница но
Почему мы не можем искать тело страницы?	почему мочь искать тело страница
Несомненно, это конечная цель.	несомненно это конечный цель
- Мы еще не вполне там. - Слишком много данных.	мы вполне там слишком дать
С текущей пропускной способностью	с текущий пропускной способность
всё просто застопоривается.	весь просто застопориваться
Насколько эффективно мы можем искать заголовки?	насколько эффективно мочь искать заголовок
Очень эффективно,	очень эффективно
но заголовок не всегда соответствует	заголовок соответствовать
ну, тому, что находится на сайте,	ну тот находиться сайт
так что результаты...	результат
Вы продолжаете выдавать мне плохие новости с улыбкой на лице.	вы продолжать выдавать плохой новость улыбка лицо
Вы знаете, что вы это делаете?	вы знаете это делать
Вы вложились в это, ребята. Правильно?	вы вложиться это ребята правильно
Ну, они работали над этим всю ночь.	ну работать это ночь
И чем вы можете похвастать?	и мочь похвастать
Давайте искать “президент”.	давать искать “президент”
Не Клинтон.	не клинтон
Ну...	ну
То, что я вижу - обобщенные результаты.	то видеть обобщённый результат
Я догадываюсь, что где-то среди них	я догадываться гдеть среди
погребены результаты о действующем лидере свободного мира,	погрести результат действующий лидер свободный мир
которые, как я полагаю, ищут люди,	который полагать искать человек
когда они набирают “президент”.	набирать “президент”
Что нам нужно - усложненный процессор правил.	что мы нужно усложнить процессор правило
То, что я вижу - вообще не является процессором правил.	то видеть вообще являться процессор правило
Вы же знаете, что раньше я была инженером, верно?	вы знаете ранний инженер верно
Они не знают, чего от них ожидают,	они знать ожидать
пока им не скажешь.	пока сказать
Я рассчитываю на вас, чтобы прояснить,	я рассчитывать вы прояснить
как мало у них времени, чтобы с этим разобраться.	мало время это разобраться
Хорошо?	хорошо
Хорошо.	хорошо
Да, круто.	да круто
Ладно. Включай, давай посмотрим.	ладный включать давать посмотреть
Я изменил заголовок.	я изменить заголовок
О, да. Мне это нравится. Это Comet.	о да я это нравиться это comet
- Звучит как рвота [созв. comet-vomit]. - Не слушай ее.	звучать рвота созвый cometvomit не слушай она
Это передает скорость, чувство удивления.	это передавать скорость чувство удивление
- Что это? - Это… Джо и Хейли	что это это… джо хейль
работают над проектом веб-сайта Хейли.	работать проект вебсайт хейль
Это вместо моей самостоятельной работы.	это вместо мой самостоятельный работа
Что? Из-за этого ей можно пропускать уроки?	что изз пропускать урок
Я хочу пропускать уроки.	я хотеть пропускать урок
Ты и так их пропускаешь,	ты пропускать
просто никому об этом не говоришь.	просто никто говорить
Обхохочешься.	обхохотаться
Эй, знаешь, я думаю, было бы полезно,	эй знаешь думать полезно
если бы мы начали с группы категорий,	начать группа категория
а затем...	затем
Но мы не хотим, чтобы он казался сухим, понимаешь?	но хотеть казаться сухой понимать
Мы не хотим, чтобы казалось,	мы хотеть казалось
что кто угодно мог организовать это.	угодный мочь организовать это
Верно. Да, это глупая идея.	верно да это глупый идея
Нет, нет, самое классное в том, что ты сделала -	нет нет самый классный тот сделать
индивидуальный подход,	индивидуальный подход
ощущение, что по другую сторону сидит человек,	ощущение другой сторона сидеть человек
создающий это для тебя.	создавать это ты
- Да. Вот что я имел в виду… - Мама знает об этом?	да вот иметь виду… мама знать это
Нет, пока не знает, но эту информацию	нет пока знать информация
предоставлю ей я, спасибо большое.	предоставить я спасибо большой
… как образование или типа того.	… образование тип тот
Могу я посмотреть?	мочь посмотреть
... как информационные сайты…	информационный сайты…
Почему бы нам	почему мы
не полазить в пещерах в северной части Нью-Йорка, знаете, спелеология?	полазить пещера северный часть ньюйорк знаете спелеология
Ты в буквальном смысле несешь чушь.	ты буквальный смысл нести чушь
Я набрал этих штук,	я набрать этот штука
и… и теперь у меня есть время.	и… время
Нам нужно отправиться в путешествие.	мы нужно отправиться путешествие
Я не хочу в пещеры.	я хотеть пещера
Послушай, Хейли…	послушать хейли…
Спелеология?	спелеология
Помнишь проект, который ты делала про сталактиты?	помнить проект который делать сталактит
Мне сойдет, что ты захочешь, папа.	я сойти захотеть папа
Эта футболка.	этот футболка
Это безумие,	это безумие
по пути сюда я слушал Ritual.	путь сюда слушать ritual
Пожалуйста, не надо стараться.	пожалуйста стараться
Как насчет рыбалки в Jackson Hole?	как насчёт рыбалка jackson hole
Эй! Кто-то только что прислал мне ссылку, чтобы добавить в наш указатель.	эй ктоть прислать ссылка добавить наш указатель
Называется “Smuthut”.	называться “smuthut”
Знаешь, Джоани, мы могли бы использовать здесь твой вклад.	знаешь джоани мочь использовать твой вклад
Что сделало бы сайт, знаешь, интересным для тебя?	что сделать сайт знаешь интересный ты
Ну, я думаю, довольно клево,	ну думать довольно клевый
когда в “Самых смешных домашних видео Америки”	“самый смешной домашний видео америки”
парни получают по яйцам.	парень получать яйцо
Отличная идея.	отличный идея
Это что-то связанное со строительством.	это чтоть связанный строительство
Нам нужно сюда. Тропа Аппалачи!	мы нужно сюда троп аппалачи
Следующим летом.	следующий летом
Мы можем пройти сто миль дикой местности штата Мэн!	мы мочь пройти сто миля дикий местность штат мэн
- О, н… - О боже.	о н… о бог
- Убери это… - Простите! Я пытаюсь!	убрать это… простить я пытаться
Отключи! Закрой. Закрой...	отключить закрыть закрыть
- Да! - Простите.	да простить
- Отключи. - Еще одна голова!	отключить ещё один голова
Убери!	убрать
- Еще одна голова. - Закрой глаза.	ещё один голова закрыть глаз
- Я не смотрю! - Она слишком изысканна, ребята.	я смотреть она слишком изысканный ребята
Отстань от меня!	отстать я
Боже.	бог
Это неприлично.	это неприлично
Да.	да
Да…	да…
Да, давай встретимся на следующей неделе и обсудим.	да давать встретиться следующий неделя обсудить
Я скажу Тане	я сказать тана
или… Эшли передать тебе расписание.	или… эшли передать ты расписание
Хорошо. И тебе тоже. Пока.	хорошо и ты тоже пока
О чем вы разговаривали с Ричи Самбора?	о разговаривать ричать самбор
Его планы на летний отпуск.	он план летний отпуск
Ну, должно быть это было захватывающе.	ну должный это захватывающий
Хватит говорить о Трипе.	хватить говорить трип
Я больше не хочу говорить о Трипе.	я хотеть говорить трип
Хорошо.	хорошо
Он ценен, и он партнер в этой фирме, Донна.	он ценный партнёр фирма донна
Да, я понимаю это.	да понимать это
Наверное, я просто хотела удостовериться,	наверное просто хотеть удостовериться
что кто-то меня прикрывает.	ктоть прикрывать
Ты знаешь, что эта фирма - мальчиковый клуб.	ты знаешь этот фирма мальчиковый клуб
Так и есть,	так есть
и я стала управляющим партнером, хотя никто не держал меня за руку.	стать управлять партнёр хотя никто держать рука
Получает ли он преимущество? Конечно, получает.	получать преимущество конечно получать
Но к тебе это не имеет никакого отношения.	но ты это иметь никакой отношение
Твой успех здесь основан на результатах,	твой успех основать результат
и я не думаю, что орать на свою команду	думать орать команда
тебе поможет.	ты помочь
Я пришла сказать тебе,	я пришлый сказать ты
что твоя девушка из команды Rover…	твой девушка команда rover…
только что плакала на лестничной клетке.	плакать лестничный клетка
Возможно, ты захочешь попробовать более мягкий подход.	возможно захотеть попробовать мягкий подход
Хорошо. Приступим.	хорошо приступить
- Хорошо. - Итак…	хорошо итак…
Слушайте, я слышала, что ты говорил	слушать слышать говорить
про стратегию, и я…	стратегия я…
Прости, позволь мне…	простить позволить мне…
Думаю, мы должны начать первыми.	думать должный начать один
К сожалению, мы не знаем, как это произошло,	к сожаление знать это произойти
но кто-то в “Electronic Gaming Monthly”	ктоть “electronic gaming monthly”
заполучил Pilgrim.	заполучить pilgrim
Шутишь.	шутить
Сегодня вышла рецензия,	сегодня выйти рецензия
и мы заполучили раннюю копию.	заполучить ранний копия
Как рецензия?	как рецензия
Плохо, если честно.	плохо честно
Мы все переживали за эту игру,	мы переживать игра
и ты знаешь, как сильно мы ценим тебя	знаешь сильно ценить
и всю ту работу, что ты проделала.	тот работа проделать
Вы собираетесь просто придержать ее?	вы собираться просто придержать она
Выпуск игры в ее нынешнем виде	выпуск игра нынешний вид
не кажется мне разумным решением.	кажется разумный решение
Это безумие.	это безумие
Что там написано?	что написать
Я дам тебе прочесть.	я дать ты прочесть
Обещаю,	обещать
наши адвокаты свяжутся с обзорщиком	наш адвокат связаться обзорщик
и будут иметь дело с тем, кто дал ему игру.	быть иметь дело тем дать игра
Я дала ему игру.	я дать игра
Я хочу привести интерфейс в порядок...	я хотеть привести интерфейс порядок
он не должен быть слишком замороченным, скорее, понятным и рациональным.	должный слишком заморочить скорее понятный рациональный
И мы должны распространить информацию по форумам.	и должный распространить информация форум
Печатные объявления, возможно, тоже стоит рассмотреть.	печатный объявление возможно стоить рассмотреть
Кажется, тебя очень увлекает все это.	кажется очень увлекать это
В смысле, ты должен развивать это.	в смысл должный развивать это
Совершенно верно, я очень увлечен этим.	совершенно верно очень увлечь это
Нет, я имею в виду, ты должен заниматься этим.	нет иметь вид должный заниматься это
Выпиши Хейли чек и… займись этим.	выписать хейль чек и… заняться это
Ты про Smut Hut? Я сделаю свой ящик контактным для этого сайта.	ты smut hut я сделать свой ящик контактный сайт
Нет, нет, я не про это.	нет нет это
Я про...	я про
Я другое имел в виду.	я другой иметь вид
Я не уверен, что хочу этого для нее.	я уверенный хотеть нея
О, ну ясно.	о ясно
Знаешь, Гордон...	знаешь гордон
Я хочу, чтобы мы занимались этим вместе.	я хотеть заниматься это вместе
Ты точно так же, как и я, не можешь сидеть сложа руки.	ты точно же я мочь сидеть сложить рука
- Джо, я не сидел сложа руки. - Да ну?	джо сидеть сложить рука да ну
Я из кожи вон лез, работая над тем,	я кожа вон лезть работать тем
что мне дорого.	дорого
И к твоему сведению,	и твой сведение
я делал все это без твоей помощи.	делать это твой помощь
И я сожалею об этом.	и сожалеть это
Это серьезное изменение, знаешь,	это серьёзный изменение знаешь
и… и все произошло так быстро и...	и… произойти быстро и
Ничего не изменилось для тебя, Джо.	ничто измениться ты джо
Все это время	весь это время
ты был зациклен на этом, на сети.	зацикленный это сеть
Ты давишь на людей, Джо.	ты давить человек джо
Ты делал так в Cardiff Electric.	ты делать cardiff electric
Ты делал это в WestGroup.	ты делать это westgroup
Ты делаешь это постоянно.	ты делать это постоянно
Ты решаешь, что должно быть правильно для компании или для человека,	ты решать должный правильно компания человек
и давишь на них, невзирая на то, готовы они к этому или нет.	давить они невзирая то готовый это нет
Но я тебе точно могу сказать,	но ты точно мочь сказать
что Хейли к этому не готова.	хейль это готовый
Вот черт.	вот черта
Мне пора.	я пора
О, не стоило.	о стоить
Трип просил меня отдать тебе это.	трип просить отдать ты это
Конверт с бомбой?	конверт бомба
Я положу бутылку в холодильник.	я положить бутылка холодильник
Могу я чем-то помочь?	мочь чемтый помочь
Да нет,	да нет
лучше налей себе выпить.	налить выпить
Тук-тук!	туктук
Привет, Боз! Спасибо, что пришел.	привет боз спасибо прийти
Я уверен, что будет весело.	я уверенный весело
Я так переживала.	я переживать
У меня было… такое ужасное утро.	у было… такой ужасный утро
Я тут подумала...	я подумать
