cleaned_text	lemm_text
А ну, чеши-ка из этого города ковбой. Вали, пока не поздно.	а ну чешик город ковбой валить пока поздно
А я че, я готов уехать, пожалуйста	а че готовый уехать пожалуйста
как только получу от тебя пять сотен баксов,	получить пять сотня бакс
и как только твоя баба ляжет со мной в постель, как договаривались.	твой баба лечь я постель договариваться
У меня нет пяти сотен, ковбой.	у пять сотня ковбой
И мою девочку тебе не трахнуть.Никогда.	и мой девочка ты трахнутьникогда
Мой старик отец предупреждал меня о том,	мой старик отец предупреждать тот
что попадаются трусливые гавнюки.	попадаться трусливый гавнюк
Ты не на ту лошадку запрыгнул, ковбой.	ты тот лошадка запрыгнуть ковбой
Если ты случайно не заметил, в этих краях ты - единственный ковбой.	если случайно заметить этот край единственный ковбой
Он не ковбой.	он ковбой
Скорее похож на смазливых мальчиков из этих, знаешь.	скорее похожий смазливый мальчик этот знаешь
На смазливых мальчиков?	на смазливый мальчик
Эй, эй. Если он такой смазливый мальчик, я думаю ты справишся с ним и один.	эй эй если смазливый мальчик думать справишся один
Ах ты сука.	ах сук
смазливый мальчик, да?	смазливый мальчик да
Эй, Мальборо. Когда ты научишься связываться с теми,	эй мальборо когда научиться связываться тот
с кем имеет смысл связываться?	кто иметь смысл связываться
Надо все обдумывать сначала, понимаешь?	надо обдумывать сначала понимать
Это ты у нас думаешь, Харли. А лично для меня главное - уцелеть.	это думать харли а лично главный уцелеть
Где тебя черти носили? Куда пропадал?	где чёрт носить куда пропадать
Чинил мотоциклы.	чинить мотоцикл
Жил в одной дыре на окраине Далласа.	жить один дыра окраина даллас
- Два года что-ли? - Я там думал.	два год чтоль я думать
Два года думал?	два год думать
Да я о жизни думал.	да жизнь думать
Это на тебя похоже, Харли.	это похоже харли
Ты, слишком много думаешь.	ты слишком думать
Старик, я ненавижу этот город. Но что поделаешь - родина, отчизна.	старик ненавидеть город но поделать родина отчизна
Всегда одно и тоже. Правда, Харли?	всегда один тоже правда харли
Ты у меня единственная родня, Мальборо.Никого кроме тебя у меня нет.	ты единственный родня мальбороникий кроме нет
Очень даже жаль.	очень жаль
Я думал у меня будет семья с Дженни Эн...	я думать семья дженни эн
но женятся другие, не такие как я.	жениться другой такой я
Это точно. Аминь.	это точно аминь
Скажи, ты никогда не задавал себе, вопрос, не будет ли потом лучше?	сказать задавать себя вопрос хороший
Я каждый день задаю себе этот вопрос.	я каждый день задавать вопрос
Да нет не в том смысле. Я имею в виду...	да смысл я иметь вид
может иначе будет.	иначе быть
Ты что, про рай что ли?	ты что рай ли
Да вот я про это... про Бога.	да это бог
Ты что в религию ударился?	ты религия удариться
Нет, я не про это, но ты подумай.	нет это подумать
А что если на самом деле... есть рай и есть Бог.	а самый дело рай бог
Я бы очень хотел с ним познакомиться... Потусоваться и пошататься там |с ним в раю.	я очень хотеть познакомиться потусоваться пошататься с рая
Со мной ты до Бога не доберешься.	с я бог добраться
Я знаю, если я отдам концы,	я знать отдать конец
у меня нет ни малейшего желания потом оправдываться за то,	маленький желание оправдываться то
чего я в этой жизни делал.	жизнь делать
<i>Бербанк Международный аэропорт</i>	iбербанк международный аэропортi
Бербанк. Это что такое?	бербанк это такой
Это наше будущее.	это наш будущее
Представляешь?	представлять
Они превратили Бербанк в какой-то сраный международный аэропорт.	они превратить бербанк какойтый сраный международный аэропорт
<i>Бар работает с 1956 года</i>	iбар работать 1956 годаi
Черт.	черта
Мальборо, что у тебя с сапогами?	мальборо сапог
Тебе срочно нужны новые сапоги.	ты срочно нужный новое сапог
Оставь мои сапоги в покое.	оставить мой сапог покой
Да ты прав, лошадка не ахти.	да право лошадка ахти
Черт!	черта
Ее надо пристрелить и избавить от лишних мучений.	она пристрелить избавить лишний мучение
Черт возьми, Харли. Если бы ты стрелял в кучу дерьма,	черта взять харли если стрелять куча дерьмо
даже брызги бы не полетели.	брызги полететь
Эй.	эй
С днем рождения, милый!	с днём рождение милый
Чтоб я сдох!	чтоб сдохнуть
Я и сам почти забыл.	я забыть
Дезерт Игл, 44й.	дезерт игла 44й
Восемь в магазине, один в стволе.	восемь магазин ствол
Хороший подарок, Харли. Спасибо.	хороший подарок харли спасибо
Расскажи, как это - быть стариком?	рассказать это старик
Чем старее бык, тем крепче у него рог.	чем старый бык крепкий рог
На курок надо нажимать, Харли.	на курок нажимать харли
Его не нужно дергать.Не нужно дрочить, это не член.	он нужно дергатьня нужно дрочить это член
На него надо просто нажать.	на просто нажать
Господи, люблю этот кабак.	господь любить кабак
Эй, старик. Хорош дрыхнуть. Рестораном кто управлять будет?	эй старик хороший дрыхнуть ресторан управлять быть
Господи, живой, Харли!	господь живой харли
Как я рад тебя видеть!	как рад видеть
Чувствую, я скоро об этом пожалею. Потому что каждый раз об этом жалею.	чувствовать скоро пожалеть потому каждый жалеть
Да. Че это за типы?	да че это тип
Слушай, возвращайся туда, откуда ты приперся.	слушай возвращаться туда откуда припереться
Не могу. У меня тут осталось одно дело незаконченное.	не мочь у остаться один дело незаконченный
Некоторые дела лучше не заканчивать.	некоторый дело заканчивать
Ну, не это дельце. Ладно. Еще увидимся.	ну это делец ладный ещё увидеться
Ты чего - смерти ищешь?	ты смерть искать
Лучше оставь эту девочку в покое, Харли.	хороший оставить девочка покой харли
Ты думаешь Джек на меня по-прежнему сердится?	ты думать джек попрежний сердиться
Сердится? Да ну, что ты.	сердиться да ну ты
Он просто хочет тебя убить.	он просто хотеть убить
Эй.	эй
Как дела, Хозе?	как дело хозе
Глянь, кого к нам ветром занесло.	глянуть кто мы ветер занести
Ке паса, амиго?	ке пас амиго
Рад тебя видеть.	рад видеть
Он говорит вот уж не думал, что ты сюда вернешься.	он говорить думать сюда вернуться
Говорит, теперь будет круто.	говорить круто
Мы с тобой старые друзья.	мы ты старое друг
Скажи, Джимми и, Джек там?	сказать джимми и джек там
Он говорит, тебе не стоит туда заходить.	он говорить ты стоить туда заходить
Потому что если ты туда зайдешь - тебе крышка.	потому туда зайти ты крышка
Лучше умереть и чувствовать себя спокойно, чем жить и волноваться.	хороший умереть чувствовать спокойно жить волноваться
- 100 на Марлина! - Что у тебя?	100 марлин что ты
- Два на Марлина! - Таак. А у тебя?	два марлин таак а ты
- 200 на Джека! - Даа! Делайте ставки!	200 джек даа делать ставка
- 200 на Джека! - Делайте ставки!	200 джек делать ставка
- Давайте! - 100 на Марлина!	давать 100 марлин
- 200 на Джека! - Два на Джека!	200 джек два джек
Черт возьми. Тебе не кажется, что он слегка подрос?	черта взять ты кажется слегка подрасти
Может быть, самую малость.	мочь быть самый малость
Итак, ставки сделаны! Переходим к главному!	итак ставка сделать переходить главное
Приготовьтесь, джентльмены.	приготовиться джентльмен
Так. А теперь я попрошу об одной вещи.	так а попросить один вещий
А точнее - о двух.Ставки большие, поединок должен быть честным, | и чтобы все было круто.	а точнее двухставка большой поединок должный честной круто
Начали!	начать
Давай Джек! Давай Джек!	давать джек давать джек
Давай Джек! Вали его, Джек! Давай!	давать джек валить он джек давать
Давай, давай, Джек! Давай, Джек!	давать давать джек давать джек
Джек, погоди! Джек, че ты делаешь?!	джек погодить джек че делать
О, черт!	о черта
Черт возьми, Харли. Каким хреном тебя сюда принесло?	черта взять харли какой хрен сюда принести
- Я по вам соскучился, ребята. - Я убью тебя, Харли.	я соскучиться ребята я убить ты харли
- Я ж тебе говорил. - Так что лучше готовься.	я ты говорить так готовиться
Слышь, Джек. Я не буду с тобой драться. Мы же друзья.	слышь джек я быть ты драться мы друг
Были друзьями.	быть друг
- Может, поговорим, обсудим это дело?	мочь поговорить обсудить это дело
Не хрена.Разговор штука дешевая. Я на эту дешевку не клюю.	не хренаразговор штука дешёвый я дешёвка клевать
Эй, Джимми. Может, выручишь меня, поможешь?	эй джимми мочь выручить я помочь
Еще чего.	ещё что
Побыстрее, Харли. Смерть будет кровавой, но быстрой.	быстрый харли смерть кровавый быстрый
Погоди. Ты свое сказал, я тебя понял.	погодить ты свой сказать понять
Ты что решил завещать эту куртку?	ты решить завещать куртка
Че он сказал?	че сказать
"Он говорит: ""Вайа кон диос, амиго""."	он говорить вай кон диос амиго
Да, а что это значит?	да это значит
Ступай с Богом.	ступать бог
Слышь, Джек. Когда мы с тобой в последний раз дрались,	слышь джек когда ты последний драться
я те крепко всыпал, Джек.	тот крепко всыпать джек
Да, но это было еще в школе Харли И у Джека тогда была| сломана рука.	да это школа харли и джек быть сломать рука
Конечно, я ему руку и сломал.	конечно рука сломать
Ты помнишь, Джек?	ты помнить джек
Черт подери!	черта подрать
По-моему он не в форме.	помоему форма
Я на это смотреть не могу.	я это смотреть мочь
Ну все, ему конец.	ну весь конец
Я убью тебя, Харли.	я убить ты харли
Погоди. Я сорвал не тот цветочек.	погодить я сорвать цветочек
Я убью тебя, Харли. Как ты мог так со мной поступить? А?!	я убить ты харли как мочь я поступить а
Если я вижу женщину, не могу удержаться.	если видеть женщина мочь удержаться
Держись от Лулу подальше, Харли.	держаться лул далёкий харли
Я люблю ее. Мы с ней - муж и жена.	я любить она мы муж жена
Да у нее кроме тебя никого не было, Джек.	да кроме никто быть джек
Она любит тебя.	она любить ты
- Точно? - Да, только тебя.	точно да ты
- С тобой у нее ничего не было? - Ничего не было, Джек.	с ты быть ничто быть джек
Прости, друг.	простить друг
Зря я тебя вообще пустил сюда, Харли.	зря вообще пустить сюда харли
Больше никогда...	большой никогда
- Никогда. Никогда. - Извини.	никогда никогда извинить
Черт подери, Джек!	черта подрать джек
Ты конечно мой зять, я тя люблю и все такое.	ты зять тя любить такой
Но из-за тебя мы сегодня потеряли пару тонн баксов.	но изз сегодня потерять пара тонна бакс
Мы же договорились, что ты должен был проиграть!	мы договориться должный проиграть
И нечего было ломать руку своему конкуренту.	и нечего ломать рука свой конкурент
У нас что, со стариком мало проблем?	у что старик мало проблема
Мы пытались заработать как можно больше,	мы пытаться заработать большой
пока нас отсуда не выкинули.	пока отсуд выкинуть
"Что значит ""нас отсюда не выкинули""?"	что значит мы отсюда выкинуть
Это бар - местная достопримечательность.	это бар местный достопримечательность
Дорогой мой, нас отсюда выкинут	дорогой мой отсюда выкинуть
и очень даже просто.	очень просто
А на улице будет сложно.	а улица сложно
В чем дело, старик?	в дело старик
В 56м году я арендовал этот бар.	в 56м год арендовать бар
Тогда, на него никто и не покушался.	тогда никто покушаться
А потом, в 66м, я возобновил договор аренды уже на своих условиях.	а потом 66м возобновить договор аренда свой условие
По 350 долларов в месяц, на 30 лет.	по 350 доллар месяц 30 год
Через 21 день 30 лет истекают.	через 21 день 30 год истекать
Здесь будет международный аэропорт Бербанк.	здесь международный аэропорт бербанк
А если я захочу оставить этот бар себе,	а захотеть оставить бар себя
с меня требуют внести два с половиной миллиона долларов...	требовать внести половина миллион доллар
за следующие пять лет.	следующий пять год
Воткнут здесь еще один небоскреб.	воткнуть небоскрёб
- Кто это тебя отсюда выживает? - Банк.	кто это отсюда выживать банк
- Какой банк? - Грэйт Траст Банк.	какой банк грэйт траст банк
- Понятно.эти самые типчики, которые здесь были? - Угу.	понятноэти самый типчик который быть угу
Что ж, достать такие большие деньги можно только в одном месте.	что ж достать такой большой деньга один место
Нам никто их не даст, ни под какие проценты.	мы никто дать какой процент
Это точно.	это точно
А я не говорю о том, чтобы одалживать.	а говорить тот одалживать
- Харли, дальше я слушать не желаю| что именно. - Тебе не интересно?	харли далёкий слушать желать именно ты интересно
- Я знаю, что он сейчас скажет. - Что скажет?	я знать сказать что сказать
Сейчас он скажет, что нам надо ограбить банк.	сейчас сказать мы ограбить банк
Я не буду грабить никакой банк Я не грабитель.	я быть грабить никакой банк я грабитель
Мы в долгу перед стариком. Мы в этом баре выросли.	мы долг старик мы бар вырасти
Ребята, ничего вы мне не должны.	ребята должный
Должны.	должный
Если бы не ты, старик, мы бы давно валялись в канаве,	если ты старик давно валяться канава
вместо друзей у нас была бы просто сигарета,	вместо друг просто сигарета
а удовольствие получали бы от укольчиков.	удовольствие получать укольчик
Так. Я готова, поехали.	так я готовый поехать
- Дорогая, через минутку иду. - Не через минутку, а сейчас!	дорогой минутка идти не минутка сейчас
Ребята, на меня не рассчитывайте, извините. Я обещал Лулу.	ребята рассчитывать извинить я обещать лул
Да, ты мне много чего обещал, Джек.	да обещать джек
Рано или поздно у нас все-таки будет ребенок.	рано поздно всетаки ребёнок
Вы ж понимаете. Семьей обзаводиться дело серьезное. В баре на это денег не заработаешь.	вы понимать семья обзаводиться дело серьёзный в бар это деньга заработать
Ребята, я серьезно люблю этот кабак.	ребята серьёзно любить кабак
Здесь мой дом родной. Здесь мне хорошо.	здесь дом родной здесь хорошо
И если ради спасения бара понадобится ограбить банк...	и ради спасение бар понадобиться ограбить банк
я пойду на это.	пойти это
Но в одиночку мне не справиться.	но одиночка справиться
Ребята, вы должны помочь мне.	ребята должный помочь я
"<i>надпись на фургоне: ""Грэйт Траст Банк""</i>"	iнадпись фургон грэйт траст банкi
Через 12 минут. На углу Пацифик и Калифорния проверка. Прием.	через 12 минута на угол пацифика калифорния проверка приём
Диспетчер, Вас понял.	диспетчер вы понять
Вас понял.	вы понять
О, черт!	о черта
Третья машина, третья машина. Говорит диспетчер.	три машина три машина говорить диспетчер
Доложите обстановку. Прием.	доложить обстановка приём
Мы только что проехали...	мы проехать
Так, а что с этим? Он что, заснул, что ли?	так это он что заснуть ли
Давай забирай свое оборудование и проваливай.	давать забирать свой оборудование проваливать
Ты что, оглох, что ли? Я сказал...	ты что оглохнуть ли я сказать
Я слышал, что ты сказал.	я слышать сказать
<i>Тревога</i>	iтревогаi
Бросай пушку.	бросать пушка
Напрасно ты ввязался, в это дело, приятель Очень огорчишься.	напрасно ввязаться это дело приятель очень огорчиться
Слышь, с пяти метров сложно промахнуться.	слышь пять метр сложно промахнуться
Даже если я слепой как крот - все равно попаду. Бросай пушку.	даже слепой крот равно попасть бросать пушка
Сам брось пушку, кретин!	сам бросить пушка кретин
- Черт! - Лови.	черта ловить
Твою мать!	твой мать
А ну иди сюда. Садись.	а идти сюда садиться
Ствол, Харли, для того, чтобы из него стрелять.	ствол харли тот стрелять
А не для того, чтобы им бросаться.	а тот бросаться
Давай, Хозе.	давать хозе
Слушай, ты самый лучший стрелок из всех, что я видел. Где так научился?	слушай самый хороший стрелка весь видеть где научиться
По книжке. Вместе с пистолетом давали.	по книжка вместе пистолет давать
Кто вы такие, парни?	кто такой парень
Ну, вот он - Харли Дэвидсон, а я - ковбой Мальборо.	ну харли дэвидсон ковбой мальборо
А по-моему, вы просто шпана-недоучки.	а помоему просто шпананедоучка
И что, по-твоему, шпана вот так работает?	и что потвоему шпана работать
Конечно. Профи взяли бы у меня ключи.	конечно профи взять ключ
А нам может нравится взрывать.	а мы нравиться взрывать
Огонь, осторожнее.	огонь осторожный
Молодец, Джимми, отлично сработало.	молодец джимми отлично сработать
Лучше не бывает. Лучше не бывает, ребятки.	хороший бывать хороший бывать ребятки
Приятно иметь с вами дело, мальчики.	приятно иметь вы дело мальчик
Нет, тебе придется иметь дело не с нами, а с ними!	нет ты прийтись иметь дело мы они
Не знаю, что они решили нам сказать, но слушать это мне не хочеться.	не знать решить мы сказать слушать это хочеться
- Ребята, тут еще подъехали. - Кто там еще?	ребята подъехать кто ещё
Что за ерунда?	что ерунда
Ты бы иногда хоть целился, Харли. Может попадешь в кого.	ты целиться харли мочь попасть кто
- Я думал, что это ты у нас снайпер. - Ага, я тоже думал.	я думать это снайпер ага думать
- Тогда почему в них ни одна пуля не попала? - Хрен его знает.	тогда почему один пуля попасть хрен знать
Сюда, ребята!	сюда ребята
- Давай, Харли. - Поехали, Джимми!	давать харли поехать джимми
Ну ты, у нас герой, толстый!	ну ты герой толстый
Это точно.	это точно
Да мне просто делать нечего было - дай, думаю, помогу.	да просто делать нечего дать думать помочь
Не надо думать. Думает у нас Харли. Чуть нас под смерть не подвел.	не думать думать харли чуть смерть подвести
Ты нас спас, здоровяк.	ты спасти здоровяк
Ребят, вы должны купить мне новый мотоцикл. Мне нужен новый мотоцикл.	ребята должный купить новый мотоцикл я нужный новый мотоцикл
Не беспокойся, получишь.	не беспокоиться получить
Только ничего не говорите Лулу. Я не хочу чтобы она злилась.	только говорить лул я хотеть злиться
Она когда злится, это просто караул.	она злиться это просто караул
Ну, с мотоциклом я разобраться могу, а со своей бабой разбирайся сам.	ну мотоцикл разобраться мочь свой баба разбираться сам
Чего это ты? Раньше вроде мог.	что это ты ранний вроде мочь
Ребят.посмотрите-ка, что это за говно.	ребятпосмотритек это говно
Че это такое?	че это такой
"Чистый, не разведенный наркотик ""Хрустальная мечта""."	чистый развести наркотик хрустальный мечта
А что он тут делает? Откуда он, здесь взялся?	а делать откуда он взяться
Что это такое? Это наркотик, а как он здесь оказался - я хрен его знает.	что это такой это наркотик оказаться хрен знать
Так, чтоб я сдох. Ребята, мы грабанули не тот броневичок.	так сдохнуть ребята грабануль броневичок
О, черт!	о черта
Да, это серьезное. Это дело нам спихнуть не удастся.	да это серьёзный это дело мы спихнуть удаться
Не волнуйся, Хозе. Мы ведь не торгуем наркотиками.	не волноваться хозе мы торговать наркотик
Это не прогулочка по парку, Харли.	это прогулочка парка харли
Мы стоим на краю пропасти.	мы стоять край пропасть
Местные торговцы наркотиков убивают даже за марихуану.	местный торговец наркотик убивать марихуана
А за это нас ухлопают точно.	а это ухлопать точно
Хорош, Джимми.	хороший джимми
Этот план не нравился мне с самого начала.	этот план нравиться самый начало
Нужно было помочь бару. И вот, помогли.	нужно помочь бару и вот помочь
Не надо ныть.	не ныть
Что сделано, то сделано, и назад этого не вернешь.	что сделать сделать назад вернуть
Кто эти люди?	кто человек
Судя по их почерку и собранной нами информации, это дилетанты.	судить почерк собранный мы информация это дилетант
Они ничего не знали о том, что перевозил броневик.	они знать тот перевозить броневик
Если это любители, дилетанты, то как им удалось уничтожить две машины...	если это любитель дилетант удаться уничтожить два машина
и скрыться с товаром?	скрыться товар
Им удивительно повезло.	имя удивительно повезти
У меня нет времени разбираться, кому везет, а кому не везет.	у время разбираться кома везти кома везти
Верни то, что мне принадлежит.	вернуть то принадлежать
И убей этих людей, Александр. Договорились?	и убить этот человек александр договориться
Да, мы крупно лажанулись.	да крупно лажануться
Слушай Мальборо, откуда я мог знать, что этот банк всего лишь	слушай мальборо откуда мочь знать банк лишь
прикрытие для торговли наркотиками?	прикрытие торговля наркотик
Харли, я устал. Я расстроен.	харли устать я расстроить
У меня нервы сдают.	у нерв сдавать
Так что начинай думать.	так начинать думать
Да, надо что-нибудь придумать.	да чтонибыть придумать
- Привет. - Привет.	привет привет
Ты меня не знаешь, но я как раз собираюсь домой,	ты знаешь собираться домой
а Джимми сказал, что ты можешь меня подвезти.	джимми сказать мочь подвезти
Конечно я тебя подвезу, Солли.	конечно подвезти солли
Нет, на беджике неправильно написано.	нет беджик неправильно написать
Меня зовут Хани, что значит - мёд.	я звать хани значит мёд
Золотистый мёд... сладкий, мягкий.	золотистый мёд сладкий мягкий
Я заканчиваю в десять.	я заканчивать десять
Мой старик отец, прежде чем покинул этот говенный мир, говорил мне,	мой старик отец прежде покинуть говенный мир говорить я
что хорошая баба сама ноги не раздвигает.	хороший баба сам нога раздвигать
Я проснулся как-то утром...	я проснуться както утром
а ее уже не было.	быть
Ни тебе записки, ни поцелуя на прощание - ничего.	ни ты записка поцелуй прощание ничто
А у меня, по-прежнему, к ней серьезные чувства.	а я попрежний серьёзный чувство
Слушай, кореш. Я знаю что от тоски есть два средства.	слушай кореш я знать тоска средство
Но поскольку ты уже больше не пьешь, то остается только одно средство.	но поскольку пить оставаться один средство
Я одолжу твой мотоцикл.	я одолжить твой мотоцикл
Мне надо отвезти Солли домой.	я отвезти солли домой
Отвезешь на такси.	отвезти такси
Встать! Руки за голову!	встать рука голова
Да я просто хотел слегка выпустить пар.	да просто хотеть слегка выпустить пара
Так вот. Ты не там его выпускаешь Носом к стене, ножки врозь.	так вот ты выпускать нос стена ножка врозь
Ладно, ковбой. Поехали выпустим пар.	ладный ковбой поехать выпустить пара
<i>нашивка: Полиция Лос-Анджелеса.</i>	iнашивка полиция лосанджелесаi
Чем ты не довольна?	чем довольный
Я выхожу замуж.	я выходить замуж
Черт подери, Роберт. Мне надоело ждать.	черта подрать роберт я надоесть ждать
Ты появляешься только тогда, когда тебе хочется.	ты появляться тогда ты хотеться
Мне одиноко, мне хочется быть не одной.	я одиноко хотеться один
Ну так сейчас вот ты не одна.	ну один
Ну, раз в месяц, от силы два - если повезет.	ну месяц сила повезти
Я такой, какой я есть, Джинни.	я такой есть джинний
Я уже с этим смирилась.	я это смириться
Я даже люблю тебя, но это не значит, что мне все это нравится.	я любить ты это значит это нравиться
Я за тебя боюсь, я постоянно за тебя переживаю.	я бояться постоянно переживать
Конечно, ты можешь всю оставшуюся жизнь искать то, что ты хочешь.	конечно мочь остаться жизнь искать то хотеть
Но когда-нибудь ты должен найти самого себя.	но когданибудь должный найти самый себя
А я не могу ждать, когда это случится.	а мочь ждать это случиться
Я люблю тебя, Роберт.	я любить ты роберт
Но сегодня - последний раз, и впредь не приходи сюда больше.	но сегодня последний раз впредь приходить сюда большой
Черт!	черта
Это для Мальборо. Я думаю он здорово проголодался.	это мальборо я думать здорово проголодаться
Ну ты и наглый, Харли.	ну наглый харли
Ну и что у вас на этот раз?	ну раз
"Ты знаешь что-нибудь про этот новый наркотик, ""Хрустальная мечта""?"	ты знаешь чтонибыть новый наркотик хрустальный мечта
Стопроцентное привыкание. Умирает каждый седьмой наркоман.	стопроцентный привыкание умирать каждый семь наркоман
Я не рекомендую тебе этим интересоваться.	я рекомендовать ты это интересоваться
Ты знаешь.Я давно наркотиками не интересуюсь.	ты знаешие давно наркотик интересоваться
Это раствор голубой кристаллической субстанции, содержащей нейротоксин RAH.	это раствор голуба кристаллический субстанция содержимый нейротоксин rah
Очень сильный галлюциноген.	очень сильный галлюциноген
Другими словами, он притупляет чувства,	другой слово притуплять чувство
после чего мир начинает казаться лучше?	мир начинать казаться хороший
Да, это положительная сторона.	да это положительный сторона
Плохая - разрушение центральной нервной системы,	плохой разрушение центральный нервный система
а при регулярном употреблении -	регулярный употребление
умственные расстройства и верная смерть.	умственный расстройство верный смерть
"На улицах его называют ""мечта""."	на улица называть мечта
А денег у меня нет.	а деньга нет
Знаешь что, Харли. Как это ни странно, но я вам завидую.	знаешь что харли как это странно завидовать
В смысле?	в смысл
Жизнь такая сложная штука, и так трудно в ней разобраться,	жизнь такой сложный штука трудно разобраться
а вы с Мальборо живете одним днем.	мальборо жить один днём
Да.	да
Я вам завидую.Пока.	я завидуюпока
Слушай, что у тебя за любовь к этим сапогами?	слушай любовь это сапог
Оставь мои сапоги в покое, Харли. Я вообще не в настроении.	оставить мой сапог покой харли я вообще настроение
Что, была бурная ночка ?	что бурный ночка
Проснулся от запаха кофе. Дай-ка огоньку.	проснуться запах кофе дайка огонёк
- Я думал ты бросил. - Огоньку дай!	я думать бросить огонёк дать
- Чей это мотоцикл? - Наверно, ее.	чей это мотоцикл наверно она
"Нет, У Джени нет своего мотоцикла ""Харли""."	нет у дженить свой мотоцикл харли
Эй, ты чего это делаешь?	эй это делать
Я кажется знаю чей этот мотоцикл.	я кажется знать чей мотоцикл
- Так чей? - Это ЕГО мотоцикл.	так чей это он мотоцикл
Надо замкнуть зеленый и красный проводок.	надо замкнуть зелёный красный проводка
Дорогой мой, не учи меня угонять мотоцикл. Я знаю как подсоединить зажигание.	дорогой мой учить угонять мотоцикл я знать подсоединить зажигание
Бензопровод проверь.	бензопровод проверить
Он решил забрать мою девчонку, а я заберу его мотоцикл.	он решить забрать мой девчонка забрать мотоцикл
- Ты уверен, что это тот банк? - Да, уверен.	ты уверенный это банк да уверенный
- Твердо уверен? - Твердо.	твёрдо уверенный твёрдо
Ты был твердо уверен в том, что в броневике везли деньги.	ты твёрдо уверенный тот броневик везти деньга
Ты был твердо уверен в том, что план сработает.	ты твёрдо уверенный тот план сработать
Ты лучше проверь свои ощущения. А я уверен	ты проверить свой ощущение а уверенный
что на этот раз разобью тебе башку, чтоб ты больше не думал.	разбить ты башка думать
Да, ладно. Лучше расскажи, за кого выходит замуж Виржиния.	да ладный хороший рассказать кто выходить замуж виржиния
Это мне неинтересно. Я не спрашивал.	это неинтересно я спрашивать
