cleaned_text	lemm_text
Но однажды золото прекращаться.	но однажды золото прекращаться
Дагон хотеть жертва.	дагон хотеть жертва
Все почитать Дагон или умирать.	весь почитать дагон умирать
Одно из двух...	один два
Или ты пьян, или ты просто долбанный псих.	или пьяный просто долбать псих
Что, черт возьми, ты делаешь, а?	что черта взять делать а
Пить, да. Псих, да. Но я говорить тебе правда.	пить да псих да но говорить ты правда
Иезекиль не лгать. Я последний человек в Имбока.	иезекиль лгать я последний человек имбок
Ой, надо же! Вот как, да? И почему же они тебя не убили, а?	ой же вот как да и почему убить а
Я пить, я псих.	я пить псих
Ты - псих? Да неужели?	ты псих да неужели
Я должен смотаться отсюда, я должен смотаться отсюда.	я должный смотаться отсюда должный смотаться отсюда
Мне нужна машина.	я нужный машина
В Имбоке нет машин.	в имбок машина
Я видел машину, большую черную машину.	я видеть машина большой чёрный машина
Единственная машина в Имбока принадлежать Ксавьер Камбарро.	единственный машина имбок принадлежать ксавьер камбарро
Внук капитана Камбарро.	внук капитан камбарро
Это Ксавьер.	это ксавьер
О, черт! Почему он такой?	о черта почему такой
Объясни мне наконец, что же здесь случилось с вами.	объяснить наконец случиться вы
Они меняться. Меняться, чтобы идти в море.	они меняться меняться идти мор
Меняться, говоришь? Идти в море?	меняться говорить идти мор
Некоторые переставать ходить.	некоторый переставать ходить
Он может быть где угодно.	он угодный
Ксавьер, он может ходить в море, но он жить в Имбока. Байстрюк.	ксавьер ходить мор жить имбок байстрюк
Прекрасно. Ну и что же мне с тобой теперь делать?	прекрасно ну ты делать
Не убивать! Не убивать! Я человек, как и ты.	не убивать не убивать я человек ты
Одно из двух: или я убью тебя...	один два убить ты
Я не говорить. Я не говорить никто.	я говорить я говорить никто
Или я доверяю тебе, идет?	или доверять ты идти
А значит, тут опять одно из двух, но у меня нет времени.	а значит один два время
Эй, мужик! Ты куда? - Я пью винцо.	эй мужик ты куда я пить винцо
Я пью винцо Рибейро и Албариньо из Риас Байсас!	я пить винцо рибейро албариньо риас байсас
Я пью винцо Рибейро и Албариньо из Риас Байсас!	я пить винцо рибейро албариньо риас байсас
Черт меня подери! Эй, вы не пьете?	черта подрать эй пить
Отец?	отец
Да, папа?	да папа
Ухия...	ухия
Ты ничего не слышала? Никого не видела?	ты слышать никто видеть
Нет, отец, никого не было.	нет отец никто быть
Спокойной ночи, Ухия. Приятных снов.	спокойный ночь ухия приятный сон
Спокойной ночи, отец.	спокойный ночь отец
Спасибо.	спасибо
- Мне снилось... - Я знаю.	я сниться я знать
А кто Вы?	а вы
Я Ухия. Я ждала тебя.	я ухия я ждать ты
Нет, нет, я не могу. Я не могу.	нет нет мочь я мочь
Пожалуйста, Пол, пожалуйста.	пожалуйста половина пожалуйста
Пол, останься.	половина остаться
Останься со мной, пожалуйста.	остаться я пожалуйста
Прошу тебя!	просить ты
Пол! Пол, пожалуйста!	половина половина пожалуйста
Надо было завести телефон побольше!	надо завести телефон большой
О, черт! Дерьмо! Ну, давай же! Проклятье!	о черта дерьмо ну давать же проклятие
Пабло, подожди! Прошу тебя, останься!	пабло подождать просить ты остаться
Так, так, хорошо!	так так хорошо
Он здесь! Он здесь! Скорее, скорее! Сюда! Он здесь!	он здесь он здесь скорее скорее сюда он здесь
- Я вовсе не тот, кого все ловят! - Деда, деда, он здесь!	я вовсе тот кто ловить дед дед здесь
- Деда, деда, он здесь! - Ты спутал меня с кем-то другим!	дед дед здесь ты спутать кемтый другой
Сукин сын!	сукин сын
Сюда, сюда, сюда, сюда! Здесь, здесь, здесь! Скорее, скорее, скорее! Сюда, сюда! Быстрее!	сюда сюда сюда сюда здесь здесь здесь скорее скорее скорее сюда сюда быстрый
Деда, деда, деда, деда, проснись, деда, деда, проснись, деда!	дед дед дед дед проснуться дед дед проснуться дед
Ты его убил! Дед, дед, скажи мне что-нибудь! Деда!	ты убить дед дед сказать чтонибыть дед
Сукин сын!	сукин сын
Пол!	половина
Пол!	половина
Пол!	половина
Это я. Это Барбара.	это я это барбара
Барбара? Барбара? Барбара... Барбара...	барбара барбара барбара барбара
Моя зажигалка?	мой зажигалка
Да, она спасла мне жизнь.	да спасти жизнь
Если мы отсюда выберемся, ты будешь курить, когда захочешь.	если отсюда выбраться быть курить захотеть
Он сказал мне, что вас убили.	он сказать я убить
- Кто? - Я говорить ему, сеньора.	кто я говорить он сеньор
Иезекиль?	иезекиль
Да. Я теперь, как ты.	да я теперь ты
Сидеть в тюрьме.	сидеть тюрьма
Ты сказал, что видел их мертвыми.	ты сказать видеть мёртвый
Хуже, чем мертвыми.	худой мёртвый
Что это?	что это
Пойдем.	пойти
Она уже здесь была, когда меня привели.	она быть привести
Тихо. Это Барбара.	тихо это барбара
Вики?	вика
Все хорошо, я здесь.	весь хорошо здесь
Что случилось?	что случиться
Ховард погиб.	ховард погибнуть
- Я знаю. - Оно затащило его на дно.	я знать оно затащить дно
Он не мог дышать. Его раздавило.	он мочь дышать он раздавить
Но ты-то жива.	но тыть живой
- Старайся не думать об этом. - Да. Оно... О, господи! Оно во мне!	стараться думать это да оно о господь оно я
- Они давать Дагон. - Что это значит?	они давать дагон что это значит
Он иметь ее. Она сама попалась. Он трахнуть ее. Трахнуть.	он иметь она она сам попасться он трахнуть она трахнуть
Оно навалилось на меня. Я лежала под... У него были всякие...	оно навалиться я я лежалый под у всякий
О, Боже... Меня рвало. Я не могла дышать!	о бог я рвать я мочь дышать
Вики. Вики, послушай меня. Мы должны отсюда выбраться!	вика вика послушать я мы должный отсюда выбраться
- Моя нога! - Это просто несчастный случай, на яхте.	мой нога это просто несчастный случай яхта
Должно быть, они дали тебе наркотики, чтобы унять боль, и у тебя начались галлюцинации.	должный быть дать ты наркотик унять боль начаться галлюцинация
- Это был сон. - Сон?	это сон сон
Нет, не сон.	нет сон
Мы отправим тебя к врачу, хорошо?	мы отправить врач хорошо
Зачем они это делают?	зачем это делать
Ты знать, почему.	ты знать почему
Знать что?	знать что
Их тайну.	они тайна
Какую тайну?	какой тайна
Слушай.	слушай
Если это случится со мной, обещай, что ты...	если это случиться я обещать ты
Убьешь меня.	убить я
Барбара, послушай меня. Мы скоро отсюда выберемся.	барбара послушать я мы скоро отсюда выбраться
Обещай.	обещать
Прошу тебя.	просить ты
Сюда, все за мной!	сюда я
Они идти. Они брать наша кожа.	они идти они брать наш кожа
Не отдавайте меня им! Они молятся этой гадине! Они не люди!	не отдавать имя они молиться гадина они человек
Тихо! Сейчас нельзя кричать!	тихо сейчас кричать
Я иду к тебе, козел!	я идти ты козлы
- Давай, Вики, давай! Скорее! - Нет! Нет!	давать вика давать скорее нет нет
Пол!	половина
Барбара! Барбара! Барбара! Давай!	барбара барбара барбара давать
Теперь вы послужите Дагону!	теперь послужить дагон
- Это единственный выход. Прощай, Пол. - Вики!	это единственный выход прощать половина вика
- Вики! Вики! - Вики, нет! Нет! Нет!	вика вика вика нет нет нет
Как ты мог так поступить с нами? Стыдно лгать.	как мочь поступить мы стыдно лгать
Мы подарили тебе жизнь, а ты нас предал.	мы подарить ты жизнь предать
Вы умрете здесь, в Имбоке.	вы умереть здесь имбок
Мы будем жить вечно в море.	мы быть жить вечно мор
Такова воля Дагона.	таков воля дагон
Слушай, я могу сейчас выписать тебе чек на миллион долларов.	слушай мочь выписать ты чек миллион доллар
10 миллионов долларов, если ты отпустишь нас и женщину. Ну, как?	10 миллион доллар отпустить женщина ну как
У нас в тысячу раз больше, золотом. Это просто пустяк.	у тысяча большой золото это просто пустяк
Ну и дела.	ну дело
Ну и дела!	ну дело
Иа! Иа! Кастулу фатага!	иа иа кастул фатаг
Прости меня. Прости. Если бы ты не помог мне, я...	простить я простить если помочь я я
Не надо. Ты заставить меня вспомнить...	не надо ты заставить вспомнить
...мой отец, мой мать и тот человек, который они растить из меня.	мой отец мать человек который растить я
Большое спасибо, мой друг.	большой спасибо друг
Я увижу ваши лица снова, только вы меня не увидите.	я увидеть ваш лицо снова увидеть
Да, но мы умереть людьми.	да умереть человек
Господь - пастырь мой; я ни в чем не буду нуждаться. Он покоит меня...	господь пастырь мой быть нуждаться он покоить я
...на злачных пажитях и водит меня к водам тихим.	на злачный пажить водить вод тихий
Подкрепляет душу мою.	подкреплять душить мой
Направляет меня на стези правды ради имени своего.	направлять стезя правда ради имя свой
Если я пойду и долиною смертной тени, не убоюсь зла, потому что Ты со мной.	если пойти долина смертный тенить убояться зло ты я
Твой жезл и твой посох - они успокаивают меня.	твой жезл твой посох успокаивать я
Ты приготовил предо мною трапезу в виду врагов моих.	ты приготовить пред я трапеза вид враг мой
Умастил елеем голову мою. Чаша моя преисполнена.	умастить елей голова мой чаша преисполнить
Так, благость и милость Твоя да сопровождает меня во все дни жизни моей.	так благость милость твой сопровождать день жизнь мой
И я пребуду в доме Господнем многие дни.	и пребыть дом господний многие день
Давай!	давать
Давай!	давать
Стойте! Уберите от него руки! Не трогайте его!	стоять убрать рука не трогать он
Жертвоприношение должно продолжаться!	жертвоприношение должный продолжаться
Вы осмеливаетесь мне указывать? Отойдите!	вы осмеливаться указывать отойти
Я должна с ним поговорить!	я должный поговорить
Ты будешь жить, потому что ты мой.	ты быть жить мой
Может, ты скажешь мне, зачем все это?	мочь сказать я это
Ты сам все скоро поймешь. Но ты должен остаться со мной.	ты скоро понять но должный остаться я
Если я останусь, ты отпустишь Барбару?	если остаться отпустить барбара
До твоего приезда жертвоприношений не было уже целый год.	до твой приезд жертвоприношение целый год
- Она нужна Дагону. - Долбаная тварь!	она нужный дагон долбаный тварь
Да! А их дитя будет бессмертным.	да а дитя бессмертный
Но есть один недочет: ему придется плавать всю жизнь в море, как какой-то недоделанной рыбе!	но недочёт прийтись плавать жизнь мор какойтый недоделать рыба
Жить в радости с Дагоном.	жить радость дагон
Я сделаю все, что ты захочешь. Прошу тебя, отпусти ее.	я сделать весь захотеть просить ты отпустить она
Ты не можешь ничем ей помочь. Тебе снилась не она.	ты мочь ничто помочь ты сниться она
Скоро мы отправимся в прекрасное место.	скоро отправиться прекрасный место
Ты забудешь и свой мир, и своих друзей.	ты забыть свой мир свой друг
Там не будет ни времени, ни конца, ни вчера, ни сегодня, ни завтра.	там время конец вчера сегодня завтра
Только вечность, и вечность, и вечность - навсегда!	только вечность вечность вечность навсегда
И я ничего не могу изменить?	и мочь изменить
Да. Это твоя судьба. Твое предназначение.	да это твой судьба твой предназначение
У меня все еще есть человеческие чувства.	у человеческий чувство
Имбокцы, слушайте! Пол остается на свободе! Церемония отменяется!	имбокец слушать половина оставаться свобода церемония отменяться
Поднимите этого козла!	поднять козёл
Преподобная Ухия выбирает тебя, человек.	преподобный ухия выбирать ты человек
Давай, ублюдок! Я не беззащитный старик! Хочешь это лицо - так подойди и возьми!	давать ублюдок я беззащитный старик хотеть это лицо подойти взять
Вот тебе! Вот что такое умирать!	вот ты вот такой умирать
Ублюдки!	ублюдок
Одно из двух. Так...	один два так
Не надо! Хватит! Не надо! Не надо!	не надо хватить не надо не надо
Проклятая! Дрянь! Я тебя убью, паскуда! Убью!	проклятый дрянь я убить паскуда убить
Иа! Иа! Кастулу фатага!	иа иа кастул фатаг
Иа!!! Иа!!! Кастулу фатага!!!	иа иа кастул фатаг
Иа!!! Иа!!! Кастулу фатага!!!	иа иа кастул фатаг
Иа!!! Иа!!! Кастулу фатага!!!	иа иа кастул фатаг
Дагон!	дагон
Гнить тебе вечно в аду! Гореть тебе синим пламенем!	гнить ты вечно аду гореть ты синить пламя
Нет, мы будем вечно жить, и твой ребенок тоже.	нет быть вечно жить твой ребёнок тоже
Дагон!	дагон
Пабло!	пабло
Барбара!	барбара
Барбара! Барбара! Я держу тебя! Держу! Вот так. Все хорошо.	барбара барбара я дерзить ты дерзить вот так весь хорошо
Убей меня. Ты обещал.	убить я ты обещать
Нет. Я вытащу тебя отсюда. Я вытащу тебя отсюда.	нет я вытащить отсюда я вытащить отсюда
Стойте!	стоять
Нет, отец!	нет отец
- Пабло. - Да, отец, да.	пабло да отец да
Я искать тебя. Но теперь все позади.	я искать ты но позади
Что?	что
Ты Камбарро.	ты камбарро
Я - Пол Марш.	я половина марш
Нет, твоя мать вышла за Ксавьера.	нет твой мать выйти ксавьер
Она украсть тебя.	она украсть ты
Когда-то он был молод, богат, красив, с точки зрения человека.	когдато молодой богатый красить точка зрение человек
Он привозил в Имбоку женщин из внешнего мира, и твою мать тоже.	он привозить имбок женщина внешний мир твой мать тоже
Нет!	нет
Я думать, что никогда больше не увидеть тебя.	я думать увидеть ты
Имбокцы, это Пабло. Пабло Камбарро вернулся.	имбокец это пабло пабло камбарро вернуться
На нем знаки.	на немой знак
Ты мой сын.	ты сын
Ты идиот!	ты идиот
Пабло! Это твоя судьба!	пабло это твой судьба
А ну, прочь! Я убью вас всех! Я спалю к чертям этот поганый городишко!	а ну прочь я убить весь я спалить чёрт поганый городишко
У нас разные матери, но один отец. Мы дети Дагона.	у разный матерь отец мы ребёнок дагон
Вы шайка ублюдков! Вы шайка долбаных ублюдков!	вы шайка ублюдок вы шайка долбаный ублюдок
Сны, вспомни свои сны, Пабло. Это они привели тебя сюда.	сон вспомнить свой сон пабло это привести сюда
Нет, это кошмары! Они бессмысленны!	нет это кошмар они бессмысленный
Каждый сон - это желание.	каждый сон это желание
О, боже! Помогите мне! Что со мной творится?	о бог помочь я что я твориться
Ты мой брат. Ты будешь моим возлюбленным навеки.	ты брат ты быть мой возлюбить навеки
Выхода нет.	выход нет
Пабло! Нет!!!	пабло нет
"<i>""Мы отправимся вглубь, пройдя сквозь</i> <i>бесчисленное множество черных бездн,</i>.."	iмы отправиться вглубь пройти сквозьi iбесчисленный множество чёрный безднi
