cleaned_text	lemm_text
Так что с этого времени, Ходдер, никаких личных вопросов, хорошо?	так время ходдёр никакой личный вопрос хорошо
Хватит. Сейчас, потом, вообще ничего не говори.	хватить сейчас потом вообще говорить
Ни слова. Понял?	ни слово понять
Ни слова, Ходдер.	ни слово ходдёр
Хорошо, мисс Аста К.	хорошо мисс аста к
Эй!	эй
Мне жаль, что я была немного несдержана.	я жаль немного несдержать
Мои духи - Не твое дело.	мой дух не твой дело
Но если тебе очень нужно знать, они называются Мечты Гарема.	но ты очень нужно знать называться мечта гарем
Мечты Гарема? - Да.	мечта гарем да
Я однажды видела это название на дурацком плакате в аэропорту.	я однажды видеть это название дурацкий плакат аэропорт
Мне нравится женский запах.	я нравиться женский запах
Мечты Гарема. Это английское название. Мечты Гарема.	мечта гарем это английский название мечта гарем
Что такое - мечты гарема?	что такой мечта гарем
Гаремы - существуют в Аравии.	гарем существовать аравия
Арабам позволяется иметь большое количество жен.	араб позволяться иметь большой количество жена
И место, где живут жены, называется гаремом.	и место жить жена называться гарем
Что - нибудь еще ты бы хотел знать?	что хотеть знать
Вы хотели бы быть одной из жен?	вы хотеть один жена
Нет! Господи, нет!	нет господь нет
Достаточно. Пойдем!	достаточно пойти
Я думаю моему папе они понравятся. - Возможно.	я думать мой папа понравиться возможно
они пахнут, как... ромовое пирожное.	пахнуть как ромовый пирожное
Извини, не та рука.	извинить тот рука
Они называются Мечты Гарема, это вроде кухни, где много женщин.	они называться мечта гарем это вроде кухня женщина
Да, они пахнут женщинами, несомненно.	да пахнуть женщина несомненно
Немного насыщенно... я не думаю, что я мог бы привыкнуть к ним, Ходдер.	немного насыщенно думать мочь привыкнуть он ходдёр
Аста К. хотела бы жить в гареме и работать на кухне.	аста к хотеть жить гарем работать кухня
Я уверен, что она могла бы, но я думаю, что хватит уже о духах?	я уверенный мочь бы думать хватить дух
OK?	ok
МАМА Привет, мама, с днем рождения.	мама привет мама днём рождение
Мы в порядке. Папа начал заниматься ремонтом кухни.	мы порядок папа начать заниматься ремонт кухня
Я не думаю, что это займет много времени.	я думать это занять время
И вероятно я должен буду спасти мир.	и вероятно должный быть спасти мир
Пришла фея. Настоящая, живая фея.	пришлый фея настоящий живой фея
С крыльями и всем.	с крыло весь
Давай, Ходдер, мы идем.	давать ходдёр идти
Мы только что пришли. Я не закончил.	мы прислать я закончить
Да, но мы идем, давай.	да идти давать
Не то, что он не хочет поговорить с тобой, просто ему не хватает тебя.	не то хотеть поговорить ты просто хватать ты
Пока мама, увидимся.	пока мама увидеться
Ходдер, ты еще не спас мир, почему?	ходдёр спасти мир почему
Я не могу. Мир слишком большой -	я мочь мир слишком большой
И никто в школе не верит мне.	и никто школа верить я
Они поверят тебе. Я обещаю.	они поверить ты я обещать
Ты сделаешь это? - Мир - не слишком большой для тебя.	ты сделать это мир слишком большой ты
Ты справишься.	ты справиться
Как?	как
Ты избранный. - В таком случае скажи мне как!	ты избранный в такой случай сказать как
Как?	как
Ходдер?	ходдёр
Папа?	папа
Да? - Как можно спасти мир?	да как спасти мир
Господи, ни много, ни мало.	господь много мало
Так ты собираешься спасать мир?	так собираться спасать мир
Да, я так думаю. Это то, о чем сказала фея.	да думать это то сказать фея
О, да. Фея.	о да фея
Сначала я бы, вероятно, снарядил экспедицию.	сначала бы вероятно снарядить экспедиция
Составленную из хороших помощников.	составить хороший помощник
Но прежде всего, я бы немного поспал.	но прежде всего немного поспасть
Фея возвратилась, Биг Мак Джонсон.	фея возвратиться биг мак джонсон
Она продолжает утверждать, что я избранный.	она продолжать утверждать избранный
Она бы лучше Филипа попросила, он тоже очень избранный.	она филип попросить очень избранный
Филип, ты мог бы стать помощником в спасении мира?	филип мочь стать помощник спасение мир
Может, что-нибудь нормальное придумаешь? Только советом.	мочь чтонибыть нормальный придумать только совет
Это плохо, они не могут быть друзьями. - Кто?	это плохо мочь друг кто
Твои мама и папа.	твой мама папа
Я не хочу идти рядом с тобой.	я хотеть идти ряд ты
Ты слышал меня? Так, почему ты не идешь?	ты слышать я так почему идти
Мне жаль, Филип.	я жаль филип
Я только хотел попросить его спасти мир.	я хотеть попросить спасти мир
Спасти мир? Хорошо, я бы... Не так уж просто, да?	спасти мир хорошо бы не просто да
Нет. Это вовсе пустяки.	нет это вовсе пустяк
Я бы начала с малого.	я начало малое
Да. С небольшого.	да с небольшой
Ты все еще должен мне 50 крон.	ты должный 50 крона
Эй, фея! Вы там?	эй фея вы там
Эй!	эй
Мир такой огромный. Даже Дания.	мир огромный даже дания
Могу ли я начать с чего-нибудь поменьше?	мочь начать чегонибудь маленький
Если вы не появитесь здесь через 10 секунд, я...	если появиться 10 секунда я
...решу, что можно.	решить можно
Хорошо. Я предположу, что это - допустимо.	хорошо я предположить это допустимый
Гуамбилуя...	гуамбиловать
Гуамбилуя.	гуамбиловать
Гуамбилуя. Самый малонаселенный остров в Индийском Океане.	гуамбиловать самый малонаселённый остров индийский океан
Жители живут рыбной ловлей.	житель жить рыбный ловля
Они верят, что однажды великий человек придет спасти их.	они верить однажды великий человек прийти спасти они
Дорогая Гуамбилуя, -	дорогой гуамбиловать
- Я виден не весь на нашей школьной фотографии -	я видный весь наш школьный фотография
- Потому, что они сказали мне, держать табличку.	потому сказать я держать табличка
Так что я посылаю вам мои ботинки.	так посылать мой ботинок
Когда Вы увидите, что они приближаются Вы будете знать, что спасение почти рядом.	когда вы увидеть приближаться вы быть знать спасение ряд
Не упустите мои ботинки.	не упустить мой ботинок
Лети, самолетик, лети на Гуамбилую!	лететь самолётик лететь гуамбиловать
Что ты тут делаешь так поздно?	что делать поздно
Извините, я только отправлял его на Гуамбилую.	извинить отправлять гуамбиловать
Иди сюда.	идти сюда
У нее прекрасный голос. Как у кинозвезды.	у прекрасный голос как кинозвезда
Как твое имя? - Ходдер Эмануэль Якобсен.	как твой имя ходдёр эмануэль якобсен
Я - Лола. Привет, Ходдер.	я лола привет ходдёр
Лола? Это все?	лола это весь
Лола... Женщина без фамилии. - Так пожелали твои родители?	лола женщина фамилия так пожелать твой родитель
Что ты здесь делаешь посреди ночи?	что делать посреди ночь
Я дома один.	я дом один
Моя мама умерла, когда мне было три.	мой мама умереть три
А папа раклеивает рекламу по ночам.	а папа раклеивать реклама ночь
Фея сказала мне, что я должен спасти мир.	фея сказать я должный спасти мир
Я начну с Гуамбилуи.	я начать гуамбилуи
Я тоже с тобой...	я ты
Гуамбилуя. - Гуамбилуя...	гуамбиловать гуамбиловать
Если ты пообещаешь мне сиденье у окна, и несколько классных парней - я с тобой.	если пообещать сидение окно несколько классный парный ты
Я знаю классных парней. Филип и Алекс.	я знать классный парный филип алекс
Но я не знаю, поедут ли они. - Так ты спроси.	но знать поехать они так спросить
P.S. Я организую экспедицию.	ps я организовать экспедиция
В этот раз получится.	в получиться
Эй, Алекс?	эй алекс
Хочешь отправиться в экспедицию? - Что за экспедиция?	хотеть отправиться экспедиция что экспедиция
На Гуамбилую. Они ждут спасителя.	на гуамбиловать они ждать спаситель
Привет, Алекс, ты уже слышал о маме и папе Филипа?	привет алекс слышать мама папа филип
А нам какое дело?	а мы какой дело
Так! Перед тем как мы уйдем, мы послушаем результаты голосования класса.	так перед уйти послушать результат голосование класс
Камма, будь любезна огласить результаты.	камма быть любезный огласить результат
Спасибо, Алекс. Я считала и подсчитала.	спасибо алекс я считать подсчитать
Я могу сказать, это был тяжелый конкурс.	я мочь сказать это тяжёлый конкурс
Мы начнем с самого сильного ученика года.	мы начать самый сильный ученик год
Это Филип! Филип, вставай и иди сюда за своим призом.	это филип филип вставать идти сюда свой приз
Молодец! - Спасибо.	молодец спасибо
А теперь - самый талантливый ученик года.	а самый талантливый ученик год
Победитель...	победитель
Вперед, команда...	вперёд команда
Сегодня вечером будет десерт. - Неужели?	сегодня вечером десерт неужели
Я выиграл пакетик леденцов в состязании класса.	я выиграть пакетик леденец состязание класс
"Я ничего не знал об этом. - Конкурс ""самых выдающихся""."	я знать это конкурс самый выдающийся
Так что я выиграл это.	так выиграть это
Это классно. Молодец! - Спасибо.	это классно молодец спасибо
Алекс стал самым талантливым, а Филип самым сильным.	алекс стать самый талантливый филип самый сильный
А ты кем? Самый большой выдумщик?	а кто самый большой выдумщик
Нет, самый гадкий.	нет самый гадкий
Гадкий?	гадкий
Да. Я получил тот же приз, что и другие.	да я получить приз другой
Ты не гадкий, Ходдер.	ты гадкий ходдёр
Называющие тебя плохим, просто тупые.	называть плохой просто тупой
Ты думаешь они готовы? - Знаешь что?	ты думать готовый знаешь что
Я полагаю, ты мог бы помочь мне расклеивать постеры сегодня.	я полагать мочь помочь расклеивать постер сегодня
ПОСЛАННЫЙ НЕБЕСАМИ	послать небо
Спасибо... это был последний леденец.	спасибо это последний леденец
Ты можешь полететь на Гуамбилую?	ты мочь полететь гуамбиловать
Где она находится?	где находиться
Далеко в океане.	далеко океан
Если там есть взлетно- посадочная полоса, то да.	если взлётный посадочный полоса да
Или ты только можешь на машине.	или мочь машина
Невозможно ездить по воде.	невозможно ездить вода
Можно, когда вода серебряная.	можно вод серебряный
Серебряная? - Это означает, что море думает.	серебряный это означать мор думать
И пока море задумчиво, ветер...	и пока мор задумчиво ветер
Все затихает.	весь затихать
И тогда ты можешь проехать по нему.	и мочь проехать он
В другой раз -	в
море зеленое.	мор зелёный
Это означает, что оно грустит.	это означать оно грустить
Зеленое?	зелёный
Да. В другой раз море... голубое.	да в мор голубой
И мы все мечтаем.	и мечтать
Мечтай, Ходдер!	мечтать ходдёр
О чем ты мечтаешь? - Что я получу машину, как эта.	о мечтать что получить машина этот
И снаряжу экспедицию. И поеду по воде.	и снарядить экспедиция и поехать вода
Ходдер?	ходдёр
Я думаю, она была очень красивой. Твоя мама.	я думать очень красивый твой мама
И знаешь что? Ты тоже хорошо выглядишь.	и знаешь что ты выглядеть
Через несколько лет никто не посмеет навать тебя гадким.	через несколько год никто посметь навать гадкий
Никаких больше бесплатных леденцов, так? - Да, точно.	никакой бесплатный леденец так да точно
Никаких больше бесплатных леденцов.	никакой бесплатный леденец
Сделай его, Филип! Сделай его, Филип! Сделай его, Филип! Сделай его, Филип!	сделать он филип сделать он филип сделать он филип сделать он филип
Прекратите немедленно!	прекратить немедленно
Пойдем со мной. - Отпустите!	пойти я отпустить
Прямо к директору. - Мы просто боролись.	прямо директор мы просто бороться
ДИРЕКТОР - ШКОЛЬНЫЙ ПСИХОЛОГ	директор школьный психолог
Я ни с кем не хочу говорить. - Я тоже.	я кто хотеть говорить я тоже
Лучше меня не злить. - Нет.	хороший злить нет
Он сказал, что папа и мама разводятся.	он сказать папа мама разводиться
Ты доносчик, Ходдер?	ты доносчик ходдёр
Ты один из доносчиков? - Нет.	ты доносчик нет
Если я узнаю, что это твоя работа, я изобью тебя.	если узнавать это твой работа избить ты
Мои мама и папа не разводятся, и ты знаешь это.	мой мама папа разводиться знаешь это
Что ты хотел? - Спросить тебя об экспедиции.	что хотеть спросить экспедиция
Куда?	куда
На Гуамбилую, самый маленький остров в мире.	на гуамбиловать самый маленький остров мир
У тебя что, вообще нет друзей? - Есть несколько.	у что вообще друг есть несколько
Кто? - Лола, например.	кто лола например
Больше никого? - Ну еще мой папа.	большой никто ну папа
Но он не считается, не так ли, Филип?	но считаться ли филип
Хочешь пойти?	хотеть пойти
OK, Ходдер.	ok ходдёр
Если ты скажешь директору, что это ты подрался.	если сказать директор это подраться
Увидимся.	увидеться
Ты странный.	ты странный
Что ты здесь делаешь? - Я подрался.	что делать я подраться
Я от тебя такого не ожидал.	я такой ожидать
Прелестно! Распустились! Да уж...	прелестно распуститься да уж
Я напишу тебе записку домой.	я написать ты записка домой
И Филип сказал, что придет? - Да.	и филип сказать прийти да
Стой здесь и считай до 500. Потом выходи.	стоять считать 500 потом выходить
Хорошо, Алекс.	хорошо алекс
Помни... 500!	помнить 500
OK.	ok
Иди сюда!	идти сюда
Давай!	давать
Я и Филип пойдем в твою экспедицию.	я филип пойти твой экспедиция
А кто еще идет? - Некто Лола.	а идти некто лола
Кто такая Лола? - Приятная леди, любящая класных парней.	кто такой лола приятный леди любящий класный парный
Как долго она продлится? - Примерно?	как долго продлиться примерно
Я думаю, мы управимся за неделю. - Мы должны все продумать.	я думать управиться неделя мы должный продумать
OK. - Завтра в 3? У Ходдера?	ok завтра 3 у ходдёр
Ты сможешь, Ходдер? - Да, конечно.	ты смочь ходдёр да конечно
Сделай хороший запас ромовых пирожных. Помнишь, те, на его дне рождении?	сделать хороший запас ромовый пирожное помнить тот день рождение
Завтра в 3. У Ходдера.	завтра 3 у ходдёр
Увидимся, Ходдер.	увидеться ходдёр
Экспедиция... Лола, Ходдер, Филип, Алекс.	экспедиция лола ходдёр филип алекс
Не забыть: веревка, фонарик, компас, мазь от комаров, -	не забыть верёвка фонарик компас мазь комаров
удобная одежда.	удобный одежда
Привет. Лола! - Привет!	привет лола привет
Как успехи? - Я нашел несколько классных парней.	как успех я найти несколько классный парный
Мы встречаемся завтра в 3. Придешь?	мы встречаться завтра 3 прийти
Не думаю, что у меня получится. Но передавай всем привет.	не думать получиться но передавать весь привет
Зануда!	зануда
Хватит уже воевать из-за них. - Я только хочу один.	хватить воевать изз они я хотеть один
Нет уж.	нет уж
Они должны быть здесь через 20 минут. - Ладно. Я должен идти.	они должный 20 минута ладный я должный идти
Вы справитесь? Или ты хочешь, чтобы я остался, чтобы поздороваться?	вы справиться или хотеть остаться поздороваться
Ты можешь идти, папа.	ты мочь идти папа
Ты знаешь, кто это?	ты знаешь это
Эй!	эй
Эй, Алекс?	эй алекс
Я живу там.	я жить там
У меня нет времени, чтобы болтать.	у время болтать
Мне нужен новый звонок. - Ты придешь после этого?	я нужный новый звонок ты прийти это
Нет, мне нужно его испытать.	нет нужно испытать
Извини за беспорядок.	извинить беспорядок
Это потому, что папа Филипа забирает свои вещи.	это потому папа филип забирать свой вещий
Хорошо, что ты пришел. Филип здесь.	хорошо прийти филип здесь
Он не-вдухе.	он невдух
Филип?	филип
Филип?	филип
Посетитель.	посетитель
Ну ладно... я пойду.	ну ладный пойти
Ты расстроен? - Нет, а ты?	ты расстроить нет ты
Нет, я только думал, что у нас встреча. У меня. В 3.	нет думать встреча у я в 3
Не беда, думаю. Море сейчас зеленое.	не беда думать мор зелёный
Чего? Море грустное, и все тоже грустные.	что мор грустный грустный
Поэтому неудивительно, что ты не захотел прийти.	поэтому неудивительно захотеть прийти
До тебя что, не дошло?	до что дошлый
Мы обманули тебя.	мы обмануть ты
Эта экспедиция была обречена.	этот экспедиция обречь
Я знаю почему ты так сказал.	я знать почему сказать
Потому, что твой папа уходит от вас.	потому твой папа уходить вы
Если ты еще раз это произнесешь, я правда изобью тебя.	если это произнести правда избить ты
И я буду начеку, чтобы быть уверенным, что ты не расскажешь этого кому-то еще.	и быть начеку уверенный рассказать комуть ещё
Привет. - Привет.	привет привет
Почему вы не ели ромовые пирожные?	почему есть ромовый пирожное
Наверное вы отправились играть вместо этого? - Да, мы были не здесь.	наверное отправиться играть вместо это да здесь
Это была забава? - Да.	это забава да
Эти ромовые пирожные превосходны.	этот ромовый пирожное превосходный
Для метания.	для метание
Прекрати!	прекратить
Ладно!	ладный
Ладно. Надо же было когда-нибудь заняться кухней.	ладный надо когданибудь заняться кухня
Я не ужинал с родителями 3 дня подряд.	я ужинать родитель 3 день подряд
Как прошел твой уикэнд, Филип? - Я провел его с мамой и папой.	как пройти твой уикэнд филип я провести мама папа
Но ведь они развелись. - Нет.	но развестись нет
Это неправда. - Я слышал твой отец ушел.	это неправда я слышать твой отец уйти
Кто тебе сказал? - Многие люди.	кто ты сказать многие человек
Это не я.	это я
Ходдер!	ходдёр
Ты донес о моем отце!	ты донести мыть отец
Эй, Ходдер?	эй ходдёр
Ходдер, как успехи в спасении мира? - Не очень хорошо.	ходдёр успех спасение мир не очень хорошо
Это совсем не просто. - Нет.	это просто нет
Возможно мы не должны откусывать больше, чем мы можем прожевать.	возможно должный откусывать большой мочь прожевать
Но мечты не стоят нам ничего, не так ли? Ничего не стоят.	но мечта стоять мы ничто ли ничто стоять
Я думаю, кто-то ждет тебя.	я думать ктоть ждать ты
Может мы разделим мою ромовую ватрушку?	мочь разделить мой ромовый ватрушка
Ты можешь взять серединку.	ты мочь взять серединка
Ешь ее сам.	есть сам
Ешь ее!	есть она
Я должен бежать. Сегодня пятница.	я должный бежать сегодня пятница
У нас будут Бифбургеры. - Стой!	у быть бифбургер стоять
Что это такое?	что это такой
Мои наручные часы.	мой наручный часы
Это женские часы.	это женский часы
Они достались мне в наследство.	они достаться наследство
Они врут. И дата неверная.	они врать и дата неверный
Они вовсе не работают. - Нет. Они стоят.	они вовсе работать нет они стоять
Ты носишь женские часы, которые стоят?	ты носить женский часы который стоять
Так я могу запомнить дату. - Что?!	так мочь запомнить дата что
Так я могу запомнить дату.	так мочь запомнить дата
Почему ты не ешь?	почему есть
Ешь давай.	есть давать
Как в школе? - Нормально.	как школа нормальный
Если что-то не так, так скажи. Не нужно скрывать.	если чтоть так сказать не нужно скрывать
Что с твоими помощниками? Филип - парень, что надо, не так ли?	что твой помощник филип парень надо ли
Кстати, он стоит сейчас под окном.	кстати стоить окно
Что он? - Стоит на улице.	что он стоить улица
Под дождем? Почему?	под дождь почему
Спустись и позови его к нам. Предложи ему поужинать с нами.	спуститься позвать мы предложить поужинать мы
Хочешь зайти?	хотеть зайти
У нас рождественские свечки и Бифбургеры.	у рождественский свечка бифбургер
Ты умрешь от холода.	ты умереть холод
Я ненавижу тебя, Ходдер.	я ненавидеть ты ходдёр
Я не рассказывал про твоего отца.	я рассказывать твой отец
Филип передавал всем привет. У него воспаление легких -	филип передавать весь привет у воспаление лёгкое
- и, наверное, он не вернется до рождества.	и наверное вернуться рождество
Теперь, пещеварительная система...	теперь пещеварительный система
Ходдер?	ходдёр
Ходдер, смотри сюда.	ходдёр смотреть сюда
Кишка усваивает пищу и витамины.	кишка усваивать пища витамин
Компоненты нашей пищи, в которых организм не нуждается -	компонента наш пища который организм нуждаться
выводятся, как шлаки.	выводиться шлак
Я собираюсь вам кое-что показать. - Нет, Камма.	я собираться коечто показать нет камма
