cleaned_text	lemm_text
Если вы не будете со мной хорошо разговаривать, то я попрошу вас.	если быть я разговаривать попросить вы
И ваше пиво на вкус как моча.	и ваш пиво вкус моча
- Мы знаем об этом! - Потому что мы нассали туда!	мы знать это потому нассать туда
И это еще не все!	и это весь
Плохое пиво, плохое обслуживание.	плохой пиво плохой обслуживание
Чегож они тогда прутся сюда, если знают об этом?	чегожий переться сюда знать это
2 cervezas. (две кружки. исп.)	2 cervezas два кружка исп
А это для вас.	а это вы
Это займет одну минуту.	это занять один минута
Я только хотел взглянуть на гитару.	я хотеть взглянуть гитара
Ты играешь?	ты играть
Да, а ты?	да ты
Немножко.	немножко
Сыграй что нибудь.	сыграть нибыть
Не сейчас.	не сейчас
Это гитара отца, правда он уже ничего не играет.	это гитара отец правда играть
Нет?	нет
Здесь не много работы для музыканта. Теперь он смотрит телевизор.	здесь работа музыкант теперь смотреть телевизор
Обидно слышать такое.	обидный слышать такой
Он никогда хорошо не играл, так или иначе.	он играть иначе
Не так хорошо, как я могу. Послушай.	не хорошо мочь послушать
Расслабь пальцы немного.	расслабить палец немного
Вот так.	вот так
Понимаешь о чем я?	понимать я
Расслабь их.	расслабить они
Как ты это делаешь?	как это делать
Хорошо.	хорошо
Дай мне.	дать я
Давай забудем о руке, ок? Ты хочешь сделать это быстро.	давать забыть рука ок ты хотеть сделать это быстро
Вот секрет.	вот секрет
Усек?	усечь
Хорошо.	хорошо
Тренируйся...	тренироваться
...каждый день.	каждый день
Все время.	весь время
И вскоре...	и вскоре
.. я покажу тебе как играть мелодию...	показать ты играть мелодия
... используя то, чему ты научился.	использовать то что научиться
Тренируйся.	тренироваться
Это напоминает мне один анекдот.	это напоминать анекдот
Парень заходит в бар...	парень заходить бар
...подваливает к бармену и говорит..	подваливать бармен говорить
"...""Бармен, готов поспорить с тобой"	бармен готовый поспорить ты
на триста баксов, что я смогу нассать...	триста бакс смочь нассать
... вон в тот стакан ...	вон стакан
"... и ни одной капли мимо."""	один капля мимо
Бармен смотрит на стакан. Он в 10 футах от него.	бармен смотреть стакан он 10 фут он
И он говорит...	и говорить
"... ""Ты говоришь мне ты ставишь три сотни..."	ты говорить ставить сотня
... что ты нассышь, прямо отсюда...	нассать прямо отсюда
"... вон в тот стакан, не расплескав ни капли?"""	вон стакан расплескать капля
Клиент смотрит ему в глаза и говорит:	клиент смотреть глаз говорить
"""Да, все верно."""	да верно
"Бармен говорит, ""по рукам!"""	бармен говорить по рука
"На что ему парень отвечает: ""Окей, начнем с"""	на парень отвечать окей начать с
Вытаскивает свою штучку	вытаскивать штучка
Он думает о стакане.	он думать стакан
Он думает о стакане. Думает о своем члене.	он думать стакан думать свой член
Член, стакан, член, стакан, член, стакан, член, стакан.	член стакан член стакан член стакан член стакан
И тут он взрывается.	и взрываться
Он обоссал все вокруг.	он обоссать вокруг
Он обоссал весь бар.	он обоссать весь бар
Он нассал на столы, на пол, на телефон.	он нассать стол половина телефон
На бармена!	на бармен
Он все тут зассал исключая этот гребаный стакан.	он зассать исключая гребаный стакан
Бармен смеется. Он стал на триста баксов богаче.	бармен смеяться он стать триста бакс богач
Моча стекает по его лицу...	моча стекать лицо
"Он говорит, ""Ты гребаный идиот, придурок!"	он говорить ты гребаный идиот придурок
Ты залил тут все, кроме стакана!	ты залить весь кроме стакан
"Ты проиграл мне триста баксов, плати!"""	ты проиграть триста бакс платить
"Парень говорит, ""Прошу прощения, одну секундочку."""	парень говорить просить прощение один секундочка
Идет в угол бара.	идти угол бар
Там находится пара парней гоняющих шары на бильярде.	там находиться пара парный гонять шар бильярд
Он проходит к ним.	он проходить он
Возвращается назад к стойке.	возвращаться назад стойка
"Говорит, ""Вот, твои 300 баксов""."	говорить вот твой 300 бакс
Но бармен удивлен...	но бармен удивлённый
"""Чему же ты рад? Ты только что потерял триста баксов, идиот!"""	что рад ты потерять триста бакс идиот
"На что ему парень отвечает, ""Видишь тех парней?"	на парень отвечать видеть тот парный
Я поспорил с ними на пятьсот баксов c каждым...	я поспорить они пятьсот бакс c каждый
... что я зассу твой бар ...	зассать твой бар
... весь пол, твой телефон, и даже тебя ...	весь половина твой телефон
... и независимо от этого ты не будешь взбешен ...	независимо быть взбесить
"... напротив ты будешь счастлив."""	напротив быть счастливый
Ничего себе дерьмо, а?	ничто дерьмо а
"""Ты будешь счастлив после этого!"""	ты быть счастливый это
Эй. А если так?	эй а так
Он не прошел проверку.	он пройти проверка
Ты...	ты
... ты прошел ее просто замечательно.	пройти просто замечательный
Хорошо, я знал что пройду, потому что ...	хорошо знать пройда
... я и Букко...	букко
- ... мы возвращаемся. - Буччо	возвращаться буччо
Он тоже	он
И этот парень...	и парень
- Я только вчера с ним познакомился. - Прибери тут.	я вчера познакомиться прибрать тут
Хорошая работа, между прочим.	хороший работа прочить
- Хорошая работа. - Заходи	хороший работа заходить
Прекрасно видеть, как мы находим точку соприкосновения наших интересов здесь.	прекрасно видеть находить точка соприкосновение наш интерес здесь
Спокойно, полегче.	спокойно лёгкий
Покажи дорогу.	показать дорога
Прямо здесь?	прямо здесь
Срань какая!	срань какой
Что ты хочешь?	что хотеть
Я просто ищу работу.	я просто искать работа
Здесь нет никакой работы.	здесь никакой работа
Я уже вижу.	я видеть
Есть что нибудь выпить?	есть выпить
А что у тебя в футляре?	а футляр
Да.	да
Что?	что
Моя гитара.	мой гитара
Я уверен, вы не хотите услышать мою игру, как вы сказали, у вас нет работы.	я уверенный хотеть услышать мой игра сказать работа
Мы просто хотим посмотреть что у тебя в футляре.	мы просто хотеть посмотреть футляр
Если там то, что ты сказал ...	если то сказать
... то пей сколько влезет.	пить сколько влезть
Но я уже сказал.	но сказать
Я музыкант. Это моя гитара.	я музыкант это гитара
Не трогай!	не трогать
Уберите его!	убрать он
Живей!	живой
Как дела?	как дело
Что там?	что там
Это гитара.	это гитара
Это гитара.	это гитара
А то мы тут наслышаны о футлярах полных пушек.	а наслышан футляр полный пушка
Я знаю.	я знать
Просто хотел быть уверен.	просто хотеть уверенный
Я понимаю.	я понимать
Это он!	это он
Так, так, так. Хорошо!	так так так хорошо
Это я.	это я
Я не против вас, так что опустите стволы.	я против вы опустить ствол
Опустите стволы.	опустить ствол
Я просто ищу одного человека, которого зовут...	я просто искать один человек который звать
Не сейчас.	не сейчас
Что тут, мать твою, происходит?!	что тут мать твой происходить
Что там творится?	что твориться
Следи за ним.	следить он
Что там, мать твою, делается?	что там мать твой делаться
Твои дружки?	твой дружка
Я клянусь, у меня даже нет никакой гребаной идеи о том, что там, черт возьми происходит!	я клясться никакой гребана идея тот там черта взять происходить
Дерьмо!	дерьмо
Ты промахнулся!	ты промахнуться
Вставай.	вставать
Иди сюда.	идти сюда
"Я ищу человека, называющего себя ""Буччо"""	я искать человек называть буччо
И это все.	и это весь
Но ты делаешь эти поиски довольно тяжелыми.	но делать поиск довольно тяжёлый
Послушай меня	послушать
Я не хочу тебя убивать.	я хотеть убивать
Я просто хочу, что бы ты привел меня к нему. Понимаешь?	я просто хотеть привести он понимать
Пытаешься выстрелить мне в спину, так?	пытаться выстрелить спин так
Ублюдок!	ублюдок
Если хочешь уйти ...	если хотеть уйти
... иди!	идти
Если хочешь остаться ...	если хотеть остаться
... расслабься.	расслабиться
Да пошел ты!	да пойти ты
Все деньги на месте,	весь деньга место
как и товар.	товар
Посыльный парень лежит на полу с тремя пулями в башке.	посыльный парень лежать пол три пуля башка
- Может Таво застрелил их. - Где Таво?	мочь таво застрелить они где таво
Таво снаружи.	таво снаружи
Где?	где
В двух кварталах отсюда	в два квартал отсюда
Скажи ему, чтобы он тащил сюда свою задницу!	сказать он тащить сюда задница
- Я хочу, чтобы вы поняли, босс. - Он мертв	я хотеть понять босс он мёртвый
Я говорю вам, босс ...	я говорить вы босс
... тот кто это сделал, приходил не за деньгами.	это сделать приходить деньга
Он искал меня.	он искать я
Вы слышали истории о парне с футляром от гитары, полным оружия?	вы слышать история парень футляр гитара полный оружие
Это только слухи. Все это только слухи!	это слух весь это слух
Я не могу поверить в это.	я мочь поверить это
Разве не видно, что здесь закрыто, мать твою?!!!	разве видно закрытый мать твой
Нам надо найти его.	мы найти он
Ты сказал, что колумбийцы следят за нами.	ты сказать колумбиец следить мы
Значит мы должны сделать это быстро.	значит должный сделать это быстро
Он наверно уже покинул город.	он наверно покинуть город
Он знает, что я здесь.	он знать здесь
Он никуда не уйдет.	он никуда уйти
Где я?	где я
В книжном магазине.	в книжный магазин
В книжном кафе.	в книжный кафе
Какого дьявола, что ты дала мне?	какой дьявол дать я
Болеутоляющее.	болеутоляющий
Я оперирую	я оперировать
Где все?	где весь
Я закрылась пораньше так что никто не зайдет.	я закрыться ранний никто зайти
Никто сюда давно не заходит.	никто сюда давно заходить
Почему?	почему
Не читают.	не читать
Это все твое? Все эти...	это твой весь этот
... книги?	книга
Это мое.	это мой
Мои родители умерли.	мой родитель умереть
Они оставили мне немного денег.	они оставить немного деньга
У меня квартира на верху.	у квартира верх
Почему книжный магазин?	почему книжный магазин
В этом городе нет другого книжного магазина.	в город другой книжный магазин
Мне казалось, это удачная идея.	я казалось это удачный идея
Ты уверена что все делаешь правильно?	ты уверить делать правильно
Почему книжный магазин?	почему книжный магазин
Все верно. Это не больница.	весь верно это больница
Доверься мне. Ты же не хочешь попасть в местную больницу?	довериться я ты хотеть попасть местный больница
Ты не сможешь найти работы в этом городе.	ты смочь найти работа город
Что?	что
Гитара.	гитара
Никому не нужны музыканты здесь.	никто нужный музыкант здесь
Я знаю.	я знать
Я использую ее, чтобы снимать девчонок.	я использовать она снимать девчонка
О, давай!	о давать
- Ты видишь. - Я вижу.	ты видеть я видеть
На этом было твое имя.	на твой имя
Ты не знаешь как меня зовут.	ты знаешь звать
Верно.	верно
Я не знаю твоего имени.	я знать твой имя
Ты куришь?	ты курить
Нет.	нет
Спасибо.	спасибо
Это все, что я могу сделать для тебя, после того, как ты спас меня.	это весь мочь сделать ты тот спасти я
Хотелось бы большего.	хотеться больший
- Что это? - Болеутоляющее.	что это болеутоляющий
Горячая вода.	горячий вод
Дерьмо!	дерьмо
Что ты делаешь?	что делать
- Извини. - Ты сумасшедшая!	извинить ты сумасшедший
Расслабься. Здесь холодная вода.	расслабиться здесь холодный вод
Лучше?	хороший
Надо наложить швы.	надо наложить шов
Убирайся отсюда!	убираться отсюда
Я знаю кто ты.	я знать ты
Действительно?	действительно
Ты тот парень, о котором все говорят.	ты парень который говорят
Ты убиваешь наркоторговцев.	ты убивать наркоторговец
Ты знаешь Буччо?	ты знаешь буччо
Я надеюсь, ты не считаешь, что ты сможешь завалить его в одиночку?	я надеяться считать смочь завалить одиночка
Ты знаешь его?	ты знаешь он
Да.	да
У меня есть друзья, которым я могу позвонить.	у друг который мочь позвонить
Они мне кое чем обязаны.	они кой обязать
Не жалуйся	не жаловаться
Они были бы лучше, если бы ты не двигался.	они хороший двигаться
Этот самый неровный.	этот самый неровный
Кто посадил тебе этот шрам?	кто посадить ты шрам
Это было очень давно.	это очень давно
Я не хочу знать, как это было.	я хотеть знать это быть
Эта штука не раз спасала мою жизнь	этот штука спасать мой жизнь
Могу подарить.	мочь подарить
Нет, спасибо.	нет спасибо
Ничего. Все нормально.	ничто весь нормальный
Ты поможешь мне?	ты помочь я
Не думаю, что смогу помочь тебе.	не думать смочь помочь ты
Я должен оставить мои штучки здесь, на некоторое время.	я должный оставить мой штучка здесь некоторый время
Хорошо	хорошо
Я могу доверять тебе, верно?	я мочь доверять ты верно
Да.	да
Точно?	точно
Да, так.	да так
Куда ты идешь?	куда идти
Я должен сходить в церковь.	я должный сходить церковь
Зачем?	зачем
Отпустить мои грехи.	отпустить мой грех
Я ведь грешник.	я грешник
Я знаю.	я знать
Я поблагодарил тебя?	я поблагодарить ты
Нет.	нет
Сделаю это потом.	сделать это потом
Буччо, что скажешь?	буччо сказать
Пуленепробиваемые стекла...	пуленепробиваемый стекло
...люки...	люк
...корпус...	корпус
То что ты и просил.	то просить
Послушай...	послушать
... на сегодня нет больше погрузок, исключая Идальго.	сегодня погрузка исключая идальго
Прогуляйтесь по округе.	прогуляться округа
Развлекитесь в городе. Возьмите машину и найдите его!	развлечься город взять машина найти он
Я возьму свой джип.	я взять свой джип
Возьми машину. Поэтому я и заказал ее!	взять машина поэтому заказать она
Если увидишь странного человека...	если увидеть странный человек
... убей его. Я не могу дать ему еще шанс.	убить он я мочь дать шанс
Люк на крыше тоже пуленепробиваемый.	люк крыша пуленепробиваемый
Работает как щит для стрелка на крыше.	работать щит стрелка крыша
Погляди на этого парня.	поглядеть парень
Работает! Теперь езжайте и найдите его!	работать теперь езжать найти он
Я хочу, чтобы ты взял и ее. Вам нужна будет любая помощь.	я хотеть взять она вы нужный любой помощь
Ты тоже.	ты тоже
Благословите меня, Отец, поскольку я только что убил несколько людей.	благословить я отец поскольку убить несколько человек
Нихрена!	нихрен
"Из того, что я слышал, ты просто зачистил этот бар ""Тараско"""	из тот слышать просто зачистить бар тараско
Великолепная работа. Теперь все наемные убийцы в округе ищут тебя.	великолепный работа теперь наёмный убийца округа искать ты
Все вышло из под контроля.	весь выйти контроль
Я же сказал - никакой кровавой бойни.	я сказать никакой кровавый бойня
Я тоже сказал тебе. Буччо - последний.	я сказать ты буччо последний
Тогда я закончу.	тогда закончить
Нет, я закончу. Они убили женщину, которую ты любил.	нет закончить они убить женщина который любить
Они прострелили твою руку.	они прострелить твой рука
Два очка. Проснись!	два очко проснуться
Здесь не за что расчитываться.	здесь расчитываться
Уходи.	уходить
Доверься мне...	довериться я
...это то, что ты не хочешь замечать, убьет тебя в конце.	это то хотеть замечать убить конец
Что ты имеешь в виду?	что иметь вид
Я кое что проверил. Буччо не тот, с кем бы ты хотел встретится.	я кой проверить буччо тот кто хотеть встретиться
Доверься мне.	довериться я
Я не могу уйти без Буччо	я мочь уйти буччо
Ты не желаешь жить долго? Прекрасно. Зато я хочу.	ты желать жить долго прекрасно зато хотеть
Если тебе нужна еще помощь...	если ты нужный помощь
... не ищи меня.	искать я
Позови Кампа и Квино. Они точно сумасшедшие.	позвать кампа квино они точно сумасшедший
Мне хотелось бы рассчитывать на тебя.	я хотеться рассчитывать ты
Эти дни прошли.	этот день пройти
Постой! Вернись!	постоять вернуться
Удачи. Не схлопочи пулю.	удача не схлопотать пуля
Вам нужно отпущение грехов, сын мой?	вы нужно отпущение грех сын мой
Может позже, Отец. Потому что там, куда я направляюсь...	мочь поздний отец потому там направляться
... я сделаю такое, что оно мне понадобится.	сделать такой оно понадобиться
Послушай...	послушать
... я не обращался раньше, потому что ...	обращаться ранний
... я способен контролировать это.	способный контролировать это
Да, ему некуда пойти.	да некуда пойти
Я послал моих людей прямо сейчас.	я послать мой человек прямо сейчас
Ты прислал кого то в город?!	ты прислать кто город
Как долго он уже здесь?	как долго здесь
Кто он?	кто он
О чем ты говоришь? Мы контролируем ситуацию!	о говорить мы контролировать ситуация
Твой человек может наделать в этом месте...	твой человек наделать место
... довольно много шума.	довольно шум
Как твой парень выглядит?	как твой парень выглядеть
Я хочу знать, ведь мои люди могут убить его по ошибке.	я хотеть знать мой человек мочь убить ошибка
В следующий раз я позвоню раньше, но я знаю, что могу все держать под контролем.	в следующий позвонить ранний знать мочь держать контроль
Дерьмо!	дерьмо
Какой номер телефона в моей машине?	какой номер телефон мой машина
Долбоебы, какой номер в моей машине?!	долбоеб номер мой машина
НОМЕР!!!	номер
Он в вашей машине, босс.	он ваш машина босс
Какой гребаный номер, в моей машине?!!	какой гребаный номер мой машина
Бля!	бля
- Что ты тут делаешь? Убирайся!.- Ты не можешь уйти просто так.	что делать убираться ты мочь уйти просто так
Ты нужен мне.	ты нужный я
Я снова мечтал о ней.	я снова мечтать она
Так что!	так что
Послушай меня!	послушать я
Ты прав.	ты право
Ты прав.	ты право
Может быть мне стоит уйти.	мочь стоить уйти
Теперь в твоих словах есть доля разума, поэтому дай мне сказать тебе...	теперь твой слово доля разум поэтому дать сказать ты
... ты сделаешь это и очень быстро.	сделать это очень быстро
Прячься!	прятаться
Следи за ним!	следить он
Где он? Мы должны убить его!	где он мы должный убить он
Это снова я.	это снова я
Человек которого ты послал. Как он выглядит?	человек который послать как выглядеть
Просто хочу знать. Чтобы мои люди не ошиблись.	просто хотеть знать чтобы мой человек ошибиться
Темные волосы, темная кожа. Я запоминаю.	тёмный волос тёмный кожа я запоминать
Можешь дать больше деталей о нем?	мочь дать деталь немой
Татуировка на его груди.	татуировка грудь
Татуировка женщины на его груди.	татуировка женщина грудь
Что еще?	что ещё
Оружие?	оружие
Метательные ножи.	метательный нож
И...?	и
Монеты, чтобы звонить для отчета, как движется дело.	монета звонить отчёт двигаться дело
Да, хорошо.	да хорошо
Это все, спасибо.	это весь спасибо
Мы не будем стоять у него на пути.	мы быть стоять путь
Да, спасибо.	да спасибо
Бля!	бля
Это то, о чем я вам говорил. Наши люди следят за нами!	это то говорить наш человек следить мы
Он болтается здесь с самого утра, проверяя нас.	он болтаться самый утро проверять мы
Ублюдок!	ублюдок
Найдите его!	найти он
Найти кого?	найти кто
Здесь больше никого нет!	здесь никто нет
Это колумбиец, которого прислали проверить нас.	это колумбиец который прислать проверить мы
Здесь есть кто то еще. Я хочу, чтобы вы нашли его сейчас же!	здесь ещё я хотеть найти же
Кто еще здесь?	кто здесь
Гитарист?	гитарист
Этот человек - миф.	этот человек миф
- Миф. - Я не верующий	миф я верующий
Это будет твоим крушением.	это твой крушение
