cleaned_text	lemm_text
Вы должны попробовать.	вы должный попробовать
Да.	да
Да. Я-я ... Я был бы рад.	да яя я рад
И чего же они хотят от меня?	и хотеть я
Быть гусем.	быть гусем
Ладно.	ладный
Мать моя. Это Пингвин?	мать мой это пингвин
Утка.	утка
Кажется, он под воздействием наркотиков.	кажется воздействие наркотик
Он был весьма взволнован, после того как прибыл.	он весьма взволновать прибыть
Мы посадили его на мягкое успокоительное, чтобы удержать его от причинения вреда себе.	мы посадить мягкий успокоительный удержать причинение вред себя
Д-р Томпкинс, мой помощник,	др томпкинс помощник
Мисс Пибоди, будет сопровождать вас в медицинский изолятор.	мисс пибодить сопровождать медицинский изолятор
Она может обеспечить все, что вам нужно.	она обеспечить весь нужно
Спасибо.	спасибо
Утка.	утка
Утка.	утка
Утка.	утка
Мы разместимся у главных ворот	мы разместиться главный ворота
Вы должны, вероятно, вернуть обитателей в их камеры.	вы должный вероятно вернуть обитатель камера
Утка.	утка
Утка.	утка
- Утка. - Харв, брось.	утка харв бросить
Утка	утка
Утка...	утка
Утка...	утка
Я полагаю, что вы не будете возражать разделить крыло с нашей дорогой мисс Кин.	я полагать быть возражать разделить крыло наш дорогой мисс кина
Вы издеваетесь надо мной.	вы издеваться я
Ах вы знаете, Спящую красавицу? Так я ее называю.	ах знаете спать красавица так называть
Такая милая, такая неподвижная.	такой милый такой неподвижный
Как ангел.	как ангел
Какие то проблемы?	какой проблема
Нет. Никаких проблем.	нет никакой проблема
Пинки, я хочу создать препятствия	пинок хотеть создать препятствие
чтобы удержать Фрайса от входа в главное здание.	удержать фрайса вход главный здание
- Да сэр. - А как насчет автобуса?	да сэр а насчёт автобус
Да. Хорошая идея.	да хороший идея
И Харви, я хочу снайпера на крыше.	и харви хотеть снайпер крыша
Джим! Джим!	джим джим
Джим, мой старый друг! Джим!	джим старый друг джим
Помоги, пожалуйста!	помочь пожалуйста
Подождите!	подождать
Подождите!	подождать
Дайте нам минуту.	дать мы минута
Слава Богу, что ты здесь.	слава бог здесь
Ты должен помочь мне.	ты должный помочь я
Они пытают меня.	они пытать я
Пытки - это то, чем занимался ты.	пытка это то заниматься ты
Врачи пытаются тебе помочь.	врач пытаться ты помочь
Я говорю тебе, что это пытки !	я говорить ты это пытка
Я не вижу никаких следов пыток.	я видеть никакой след пытка
Это психологические пытки.	это психологический пытка
Это терапия.	это терапия
Ты безумен, помнишь ?	ты безумный помнить
Во всяком случае, именно это говорили твои адвокаты.	в всякий случай именно это говорить твой адвокат
Прощай, Пингвин.	прощать пингвин
Ты у меня в долгу, Джим Гордон. Я солгал ради тебя.	ты долг джим гордон я солгать ради ты
Он убил Галавана ! Не я ! Это был он !	он убить галаван не это
Это был он, док	это он док
Ты мне должен, Джим Гордон ! Я солгал ради тебя !	ты должный джим гордон я солгать ради
Он убил Галавана ! не я ! Это был он.	он убить галаван это он
Это был он, док !	это он док
Это был он !	это
Я бы сказал, что вы проучили его, господин Брюс.	я сказать проучить он господин брюс
Мы должны были тренироваться.	мы должный тренироваться
Что ж, я задержался в городе, не так ли ?	что ж задержаться город
Кроме того, я подумал, что разговор с доктором Томпкинс	кроме тот подумать разговор доктор томпкинс
должен был вас занять.	должный занять
А я думал, что ты против терапии.	а думать против терапия
Ну это было прежде, чем я понял, что вы крайне мастерски умеете хранить тайны.	ну это прежде понять крайне мастерски уметь хранить тайна
Если бы я рассказал тебе, что я и Селина задумали,	если рассказать ты селина задумать
ты бы остановил меня.	остановить я
Поэтому я и не рассказал.	поэтому рассказать
Я узнал имя убийцы моих родителей от Сильвер.	я узнать имя убийца мой родитель сильвер
Затем, ты вынудил нас покинуть Готэм.	затем вынудить покинуть готэма
Мы потеряли больше месяца	мы потерять месяц
который мы могли бы потратили на поиск М. Мэлоуна.	который мочь потратить поиск метр мэлоуна
Мы покинули город потому, что	мы покинуть город потому
вы находились на грани эмоционального и физического истощения...	находиться грань эмоциональный физический истощение
и честно говоря,	честно говорить
вы не способны победить даже обычную простуду, оставьте убийцу в покое	способный победить обычный простуда оставить убийца покой
Вы.. вы прекратите ?	вы прекратить
Теперь, мне нужно задать вам очень важный вопрос:	теперь нужно задать очень важный вопрос
Мы вместе в этом деле...	мы вместе дело
...или нет?	или нет
Да.	да
Да мы пройдем через это вместе.	да пройти это вместе
Верно. Что ж, Я говорил тебе, что у меня есть кое-какое дело в городе	верно что ж я говорить ты коекакий дело город
Я ходил на встречу с сержантом, которого я знаю	я ходить встреча сержант который знать
и мы немного покопались в некоторых полицейских файлах по	немного покопаться некоторый полицейский файл
Мэлоунам, которые соответствуют нашим сведениям.	мэлоуна который соответствовать наш сведение
Возраст, телосложение, рост, раса,	возраст телосложение рост раса
были ли они на свободе во время убийства твоих родителей.	свобода время убийство твой родитель
И ?	и
Патрик Мэлоун.	патрик мэлоун
Известен под прозвищем...	известный прозвище
Спички.	спичка
Замечательный парень, правда.	замечательный парень правда
Совершил свое первое убийство, когда ему было 15 лет.	совершить свой первое убийство 15 год
С тех пор подозревался еще в шести.	с тот пора подозреваться шесть
Теперь, мне нужно спросить тебя,	теперь нужно спросить ты
так как ты считаешь себя главным:	считать главное
что дальше ?	далёкий
Ты мог бы получить эту информацию от детектива Гордона.	ты мочь получить информация детектив гордон
Почему ты с ним не встретился ?	почему встретиться
Сейчас я задам один важный вопрос, господин Брюс.	сейчас задать важный вопрос господин брюс
Мы находим этого человека...	мы находить человек
Что вы планируете предпринять ?	что планировать предпринять
Убить его.	убить он
Нет.	нет
Ты не можешь остановить меня	ты мочь остановить
Я, блин, могу и буду.	я блин мочь быть
Вы слишком молоды, чтобы иметь	вы слишком молодой иметь
смерть на вашей совести, мастер Брюс.	смерть ваш совесть мастер брюс
-Но, Но... - Я знаю, что твои родители заслуживают правосудия.	но но я знать твой родитель заслуживать правосудие
Я знаю, что ты не остановишься пока не свершишь его.	я знать остановиться пока свершить он
Но когда мы найдем Мэлоуна	но найти мэлоуна
Я убью его, а не ты.	я убить он ты
Это мое условие.	это мой условие
Ты его принимаешь ?	ты принимать
Да.	да
Произнеси это.	произнести это
мы находим его,	находить он
заставляем его говорить,	заставлять говорить
ты его убиваешь	убивать
Ты не представляешь, что ты упускаешь.	ты представлять упускать
Сука.	сук
Где я?	где я
Где я?	где я
Нора, старайтесь не напрягаться.	нора стараться напрягаться
- Вы в больнице. - Кто ты?	вы больница кто ты
Это не центральная больница Готэма.	это центральный больница готэма
Нет. Вы находитесь в более... безопасном месте.	нет вы находиться более безопасный место
Я - доктор Томпкинс.	я доктор томпкинс
Ли.	ли
Они боятся Виктора.	они бояться виктор
Да.	да
Виктор делал эти ужасные вещи только из-за меня.	виктор делать ужасный вещий изз я
Вы не несете ответственность за действия вашего мужа.	вы нести ответственность действие ваш муж
Он не злой человек.	он злой человек
Он считает, что спасение меня	он считать спасение
перевешивает плохие из его действий.	перевешивать плохой действие
Я понимаю.	я понимать
Но не он интересует меня сейчас, а вы.	но интересовать сейчас вы
И вы должны попытаться остаться спокойной. Вы стабильны	и должный попытаться остаться спокойный вы стабильный
но вы все еще очень слабы.	очень слабый
Я могла бы спасти его.	я мочь спасти он
Я видела, что он пошел по этому пути.	я видеть пойти это путь
становясь все более и более одержимым.	становиться одержимый
Почему я не сделала что-нибудь?	почему сделать чтонибыть
Я знаю, что ты имеешь в виду	я знать иметь вид
Это тяжело, когда ты любишь кого-то	это тяжело любить коготь
Ты видишь человека таким, каким он был	ты видеть человек такой какой
Человека, которым он все ещё может стать	человек который ещё стать
Ты закрываешь глаза на правду	ты закрывать глаз правда
Он идёт за мной, не так ли?	он идти я ли
Полиция думает так	полиция думать
Такой упрямый, мой Виктор	такой упрямый виктор
Ты беременна?	ты беременный
Да	да
Ты уже знаешь, мальчик это или девочка?	ты знаешь мальчик это девочка
Ещё нет	ещё
Я всегда хотела девочку	я хотеть девочка
Тебе не следует быть здесь	ты следовать
Давай сфокусируемся на тебе	давать сфокусироваться ты
И не будем волноваться обо мне, окей?	и быть волноваться о я окей
Засада зимой в психушке.	засада зимой психушка
Невероятно.	невероятно
Нора долго не протянет. Фрайс знает это.	нора долго протянуть фрайса знать это
- Он скоро придет. - Поскорей бы.	он скоро прийти скорый бы
Мы можем замерзнуть до смерти, ожидая.	мы мочь замёрзнуть смерть ожидать
ка бы иронично это не было.	ка иронично это быть
Ты это слышал?	ты это слышать
В укрытие!	в укрытие
- Берегись! Внимание! - Берегись!	беречься внимание беречься
Открыть огонь!	открыть огонь
Иди, иди! Открой дверь!	идти идти открыть дверь
Открой дверь!	открыть дверь
Руки вверх!	рука вверх
Я не могу. Я не могу.	я мочь я мочь
Не стреляйте!	не стрелять
Где Виктор Фрайс?	где виктор фрайса
Я не знаю!	я знать
Пожалуйста, помогите мне!	пожалуйста помочь я
Пойдем. Давай.	пойти давать
Давайте, заходите.	давать заходить
- Там есть несколько ... - Мамочка?	там несколько мамочка
Мамочка?	мамочка
Мама ... моя ...	мама
Мамочка!	мамочка
Мама?	мама
Принял.	принять
Фрайс вынес стену в восточном крыле.	фрайса вынести стен восточный крыло
Пусть Команда Б перехватит его.	пусть команда б перехватить он
Мы направимся прямо в изолятор.	мы направиться прямо изолятор
Альфа - Браво, по-прежнему преследуем подозреваемого.	альфа бравый попрежний преследовать подозревать
Мы направляемся в изолятор.	мы направляться изолятор
Принял.	принять
Продолжайте преследовать.	продолжать преследовать
В укрытие!	в укрытие
Нора!	нора
Какого черта?	какой черта
Иди!	идти
Здравствуйте, Виктор.	здравствовать виктор
Простите, что перехожу сразу к делу.	простить переходить сразу дело
Я большой поклонник вашего творчества	я большой поклонник ваш творчество
и я хотел бы предложить вам выход	хотеть предложить выход
из вашей ситуации.	ваш ситуация
Кто вы?	кто вы
Я друг, но позвольте спросить вас:	я друг позволить спросить вы
как только вы спасете вашу жену,	спасти ваш жена
каков ваш план?	каков ваш план
угнать автомобиль?	угнать автомобиль
Взорвать свой выход?	взорвать свой выход
Там на стуле комплект ключей .	там стул комплект ключ
Они от автомобиля, который ждет	они автомобиль который ждать
у погрузочной платформы.	погрузочный платформа
Откуда я знаю, что это не ловушка?	откуда знать это ловушка
Это не ловушка,	это ловушка
это обмен.	это обмен
Вы получаете вашу жену и свободу--	вы получать ваш жена свобода
Я могу удержать полицию, пока вы не убежите.	я мочь удержать полиция пока убежать
В качестве благодарности, вы оставите мне	в качество благодарность оставить
один картридж вашей криогенной формулы.	картридж ваш криогенный формула
Что скажете?	что сказать
Полиция уже едет,	полиция ехать
Вы не можете победить их всех	вы мочь победить
и время уходит для вас...	время уходить вы
и для Норы.	нора
Принесите-ка, Мисс Пибоди?	принеситек мисс пибодить
Фрайс находится в здании.	фрайса находиться здание
Мы должны уходить.	мы должный уходить
Мы не можем оставить ее.	мы мочь оставить она
Персонал слинял, когда сработала сигнализация.	персонал слинять сработать сигнализация
Она умрет.	она умереть
Поэтому возьмем ее с нами.	поэтому взять мы
Давай.	давать
Осторожно.	осторожно
Спасибо.	спасибо
Я заберу ее отсюда.	я забрать отсюда
Виктор... Виктор, послушай меня.	виктор виктор послушать я
Мы пытаемся помочь ей.	мы пытаться помочь она
Ты убиваешь ее.	ты убивать она
- Нет. Нет, Виктор. - Виктор...	нет нет виктор виктор
Я понимаю, почему ты это делаешь.	я понимать почему это делать
Я спасаю ей жизнь.	я спасать жизнь
Ценой скольких жизней?	цена сколько жизнь
Слишком много, чтобы повернуть теперь назад .	слишком много повернуть назад
Как только я сделаю то, что мне нужно сделать,	как сделать то нужно сделать
Я сдамся.	я сдаться
Но сейчас мы должны уйти.	но должный уйти
Виктор, я врач.	виктор врач
Если мы начнем перевозить ее, она может умереть.	если начать перевозить она умереть
Врач. Хорошо.	врач хорошо
Вы пойдете с нами, чтобы толкать коляску. Пошли.	вы пойти мы толкать коляска послать
Нет. Ни за что!	нет ни что
Джим, я иду.	джим идти
Она - моя пациентка.	она пациентка
Я не могу позволить вам сделать это. Я пойду.	я мочь позволить сделать это я пойти
- Возьми меня. - Джим, это не тебе решать.	взять я джим это ты решать
Она нуждается во мне.	она нуждаться я
Я не причиню ей вреда.	я причинить вред
Я не хочу никого обижать,	я хотеть никто обижать
если только меня не вынудят	вынудить
Джим, я иду.	джим идти
Виктор, пожалуйста...	виктор пожалуйста
не делай этого.	делать это
Нора, не волнуйся.	нора волноваться
Все под контролем.	весь контроль
Помогите...	помочь
Мы должны идти. Сейчас.	мы должный идти сейчас
Ты, туда внутрь.	ты туда внутрь
Делай то, что он говорит.	делать то говорить
Мы будем в порядке.	мы быть порядок
Давай же!	давать же
Хорошо.	хорошо
Ладно, пойдем.	ладный пойти
Огромное спасибо.	огромный спасибо
Ли!	ли
Ли!	ли
Извиняюсь, офицеры.	извиняться офицер
Экстремальный холод закоротил проводку.	экстремальный холод закоротить проводка
Мы работаем над этим.	мы работать это
Ну, работайте над этим быстрее!	ну работать это быстрый
О, да.	о да
О, да.	о да
Пожалуйста, поставьте это куда-то в очень безопасное место,	пожалуйста поставить это кудато очень безопасный место
Мисс Пибоди?	мисс пибодить
Хорошая новость, офицеры.	хороший новость офицер
Сказа ли Фрайс что-нибудь ,	сказ фрайса чтонибыть
хоть что-нибудь о его планах?	чтонибыть план
Нет, ничего.	нет ничто
"Он просто сказал ""Прости."""	он просто сказать простить
Партнер!	партнёр
Что мы пропустили?	что пропустить
Фрайс ушел с Норой и Ли.	фрайса уйти нора ли
Я объявил в розыск автомобиль, но это все, что у нас есть.	я объявить розыск автомобиль это весь есть
Фрайс должен заморозить жену как можно быстрее, правильно?	фрайса должный заморозить жена быстрый правильно
Он не может вернуться домой; там у дверей дежурят копы.	он вернуться домой дверь дежурить копа
А куда ему податься?	а податься
У него есть оборудование с собой.	у оборудование себя
Он мог бы заморозить ее в любом месте.	он мочь заморозить любой место
Подождите. Он мог бы заморозить ее,	подождать он мочь заморозить она
но он не может держать ее в замороженном виде.	держать заморозить вид
без своих криогенных камер.	свой криогенный камера
Тогда он едет домой.	тогда ехать домой
Они до сих пор в его доме;	они сей пора дом
они никогда не были приняты в качестве доказательств.	принять качество доказательство
Вот куда он поехал, должно быть. Давай.	вот поехать должный быть давать
Виктор, пожалуйста, подумайте об этом.	виктор пожалуйста подумать это
Как вы будете заботиться о ней	как быть заботиться
если вы будете находиться в тюрьме?	быть находиться тюрьма
Я не буду.	я быть
Ты будешь.	ты быть
Готэм будет.	готэма быть
Таков закон.	таков закон
Пока официально она жива, она под опекой города	пока официально живой опека город
и город должен сохранить ее живой и невредимой.	город должный сохранить живой невредимый
Виктор...	виктор
Я здесь, дорогая.	я здесь дорогой
Я привез тебя домой.	я привезти домой
Я так устала.	я устать
Я знаю .	я знать
Все скоро закончится.	весь скоро закончиться
Виктор...	виктор
Я хочу, чтобы ты позволил мне уйти.	я хотеть позволить уйти
Дай мне умереть.	дать умереть
Нора, ты это не всерьез.	нора это всерьёз
Я смогу это сделать. Процедура действует.	я смочь это сделать процедура действовать
Значит, я могу однажды проснуться,	значит мочь однажды проснуться
а ты будешь в тюрьме	быть тюрьма
или мертв.	мёртвый
Жизнь в одиночестве, это не то, чего я хочу.	жизнь одиночество это то хотеть
Я буду рядом, когда ты будешь просыпаться. Я буду рядом.	я быть ряд быть просыпаться я быть ряд
Я найду способ, найду.	я найти способ найти
Всегда есть надежда.	всегда надежда
