cleaned_text	lemm_text
что убьете меня.	убить я
Об этом позаботятся, мистер Бун.	о позаботиться мистер буна
Доктору Белман даны указания.	доктор белман дать указание
Необходимо, чтобы кибервирус был размещен очень точно.	необходимый кибервирус разместить очень точно
Я полностью	я полностью
зафиксирую вашу голову.	зафиксировать ваш голова
Понятно.	понятно
Кибервирус введен.	кибервирус ввести
<i>Императив...</i>	iимперативi
<i>Мне так жаль... Кейт...</i>	iмна жаль кейтi
<i>Сподвижники...</i>	iсподвижникиi
<i>Ваша жена будет с вами ВСЕГДА...</i>	iваша жена вы всегдаi
Бун! Не теряй сознания, Бун! Держись!	буна не терять сознание буна держаться
Он жив.	он живой
Пульс частый, но в пределах ожидаемого.	пульс частый предел ожидать
Я начну калибровку подсознания.	я начать калибровка подсознание
Добро пожаловать в новую реальность, Бун.	добро пожаловать новый реальность буна
Теперь все гораздо яснее...	теперь гораздо ясный
Вы были правы, когда говорили о достоинствах киберимпланта.	вы правый говорить достоинство киберимплант
Вы должны освоить возможности вашего импланта.	вы должный освоить возможность ваш имплант
Позволить ему ввести вас	позволить ввести
в новую стадию - более глубокого осознания и мышления.	новый стадия глубокий осознание мышление
Под вашим началом будет работать капитан Маркетт.	под ваш начало работать капитан маркетта
Хорошо.	хорошо
А теперь - последний шаг на пути к нашему союзу.	а последний шаг путь наш союз
Снимите пиджак, пожалуйста.	снять пиджак пожалуйста
Закатайте правый рукав.	закатать правый рукав
Этот скрилл	этот скрилла
станет придатком вашей центральной нервной системы	стать придаток ваш центральный нервный система
и будет контролироваться вашим киберимплантом.	контролироваться ваш киберимплант
Сначала вы почувствуете некоторый... дискомфорт.	сначала почувствовать некоторый дискомфорт
Относитесь с уважением к вашему скриллу, Бун.	относиться уважение ваш скрилла буна
Его сила напрямую связана	он сила напрямую связать
с квинтэссенцией вашей души.	квинтэссенция ваш душа
Позвольте...	позволить
Мы кое-что нашли.	мы коечто найти
Ваше присутствие необходимо.	ваш присутствие необходимый
Буду через пять минут.	быть пять минута
Я с вами.	я вы
Что произошло?	что произойти
Плохие новости, Уилл.	плохой новость уилла
Так, ладно, ребята, спасибо. Оставьте нас на минуту.	так ладный ребята спасибо оставить минута
Эдди Джордан.	эдди джордан
И еще, Уилл:	и ещё уилла
готовы результаты экспертизы ДНК пота.	готовый результат экспертиза днк пот
Эдди Джордан убил Джонатана Дорса.	эдди джордан убить джонатан дорса
Теперь вам придется очень тщательно выбирать друзей, Бун.	теперь прийтись очень тщательно выбирать друг буна
Почему-то мне кажется, что это не будет проблемой.	почемуть кажется это проблема
Это не имеет значения.	это иметь значение
Дорсу нельзя доверять.	дорсу доверять
Сейчас я не могу доверять никому. Включая вас.	сейчас мочь доверять никто включая вы
На сей раз я прощу вам эти слова.	на сеять простить слово
Вы даже не смогли уберечь Эдди.	вы смочь уберечь эдди
Не делайте выводов, пока не поговорите с Дорсом.	не делать вывод пока поговорить дорсом
Вы не сможете меня переубедить.	вы смочь переубедить
Я не обязана ни в чем вас убеждать.	я обязать убеждать
За меня говорят мои действия, а Дорс пусть отчитывается за свои.	за говорят мой действие дорс пусть отчитываться свой
И где он?	и он
Я свяжусь с ним.	я связаться он
Бун,	буна
мы пока не знакомы.	пока знакомый
Но, узнав меня лучше,	но узнать хороший
вы никогда больше не усомнитесь в моей верности.	усомниться мой верность
Тогда я жду продолжения нашего знакомства.	тогда ждать продолжение наш знакомство
Я подожду здесь...	я подождать здесь
Спасибо.	спасибо
