cleaned_text	lemm_text
То есть это распродажа всего, Чего-Касалась-Рейчел.	то это распродажа всего чегокасаласьрейчел
Касалась, пользовалась, сидела, спала... - Я всё беру.	касаться пользоваться сидеть спасть я весь брать
Эй! Росс, и ты спокоен?	эй росс спокойный
Слушай, если бы я только мог сделать то, что она хочет,	слушай мочь сделать то хотеть
и она бы приехала в Нью-Йорк, я уверен - всё будет прекрасно.	приехать ньюйорк уверенный весь прекрасно
А не слишком ли это радикально?	а слишком это радикально
После того, что я сотворил? Разве можно её винить?	после тот сотворить разве её винить
Боже мой! Тебе ещё повезло. Когда мою подругу муж	бог мой ты ещё повезти когда мой подруга муж
в постели назвал другим именем,	постель назвать другой имя
она прокляла его так, что он весь позеленел...	проклясть так весь позеленеть
Что он делает?	что делать
Разве Эмили думает, что мебель у Росса вся в Рейчелской моли?	разве эмиль думать мебель росс весь рейчелский моль
Успокойся, Джоуи.	успокоиться джоуя
Нет! Всё летит к чёрту!	нет весь лететь чёрт
Эмили не даёт Россу видеть Рейчел.	эмиль давать росс видеть рейчело
Мы же не можем перестать видеть Рейчел.	мы мочь перестать видеть рейчело
Следовательно, Росс не увидит нас!	следовательно росс увидеть мы
Ужасно, насколько всё поменялось!	ужасно насколько весь поменяться
"Ну да, потеря Росса, Джоуи сказал ""следовательно""..."	ну да потеря росс джоуя сказать следовательно
Я тоже не в восторге, от этого, но если Росс говорит, что счастлив...	я восторг это росс говорить счастливый
то может оставить наши чувства при себе.	оставить наш чувство себя
Ты согласен с этим?	ты согласный это
Нет.	нет
Но, знаете, я - актёр.	но знаете актёр
Я сыграю согласие.	я сыграть согласие
О боже! От кладовок у меня мурашки пробегают.	о бог от кладовка мурашка пробегать
Давай, Мон, пожалуйста быстрее.	давать мона пожалуйста быстрый
Рейчел, если хочешь кругленьких вафелек, то дождись...	рейчело хотеть кругленький вафелек дождаться
пока я найду маленькую вафельницу.	пока найти маленькая вафельница
Я хочу маленьких кругленьких вафель.	я хотеть маленькая кругленький вафля
Ах! Вот она!	ах вот она
Рядом с большой бомбой для насекомых.	ряд большой бомба насекомое
Не к добру, когда возле посуды, лежит рядом яд.	не добро возле посуда лежать ряд яд
Ладно, знаешь, я обойдусь гренками.	ладный знаешь обойтись гренок
Боже мой!!!	бог мой
Дымом его!!!	дым он
Задыми его!!!	задымить он
Не знаю, что мне делать с этой шубой.	не знать делать шуба
Я заберу её.	я забрать её
А что? Возможно.	а что возможно
Ну? Как тебе?	ну как ты
Ваш выход в пять, мисс Минелли.	ваш выход пять мисс минелли
Нет, просто это слегка неожиданно.	нет просто это слегка неожиданно
Прекрасно, я абсолютно за это.	прекрасно абсолютно это
Я тоже тебя люблю. Ладно, пока.	я любить ладный пока
Что случилось, Росс?	что случиться росс
Ничего. Вобще-то хорошая новость!	ничто вобщеть хороший новость
Я говорил с Эмили, и... похоже, что я переезжаю.	я говорить эмиль и похоже переезжать
Почему?	почему
Она думает, и я согласен, что раз уж новая мебель,	она думать согласный новый мебель
почему бы тогда не поменять и квартиру?	почему поменять квартира
У её двоюродного брата можно снять квартиру, у которой из окна	у её двоюродный брат снять квартира который окно
вид на реку с одной стороны, и Колумбия с другой...	вид река один сторона колумбия другой
Но это же на краю города, примерно на трёх элекричках	но это край город примерно три элекричка
надо добираться!.. И это прекрасно!	добираться и это прекрасно
Я бы тоже хотел покататься на железной дороге...	я хотеть покататься железный дорога
Так ты на самом деле рад этому?	так самый дело рад это
Да, да. Я думаю, что это несколько далеко от работы,	да да я думать это несколько далеко работа
Но у нас работы хватает и я могу кого-то заменять.	но работа хватать мочь коготь заменять
Мне подарили время в подарок.	я подарить время подарок
Что интересно, на рождество мне подарили пространство.	что интересно рождество подарить пространство
Нам следовало бы их обьединить, получился бы континуум.	мы следовать обьединить получиться континуум
А теперь он переезжает?	а переезжать
Чёрт, что эта Эмили с ним делает?	чёрт этот эмиль делать
Его даже нет тут!	он тут
Ребята!	ребята
Мы были в кладовке и видели там совсем страшного мужика!	мы кладовка видеть страшный мужик
Он был прям как бешеноглазое волосатое чудовище!	он прям бешеноглазый волосатый чудовище
Совсем как... как снежный человек или Йети или что-то.	совсем как снежный человек йести чтоть
Он надвигался на нас с топором в руках...	он надвигаться топор рука
и Рейчел пришлось использовать бомбу для насекомых на нём.	рейчело прийтись использовать бомба насекомое он
Да, я сорвала крышку и закоптила его йетевский зад!	да сорвать крышка закоптить йетевский зад
Э! С тёмными волосами, окладистой бородой?	э с тёмный волос окладистый борода
Да!	да
Ага! Вы закоптили Дени.	ага вы закоптить дени
Ну да! Никакого не Дени.	ну да никакой дени
Кто это - Дени?	кто это дени
Дени только что переехал ниже нас.	дени переехать ниже мы
Он недавно вернулся из 4 месячной поездки по Андам.	он недавно вернуться 4 месячный поездка анда
Хороший приятель.	хороший приятель
Так он хороший. Хороший! Вот ты всегда...	так хороший хороший вот всегда
за тех, кого мы коптим.	тот кто коптить
- Да! - Привет!	да привет
Ты, наверное, нас не помнишь, но мы девушки, закоптившие тебя...	ты наверное помнить девушка закоптить ты
Мы очень извиняемся, что обдымили тебя.	мы очень извиняться обдымить ты
Ладно.	ладный
Привет!	привет
Просто мы не со зла тебя обдымили, мы подумали, что это Йети или кто-то...	просто зло обдымить подумать это йести ктоть
Ладно.	ладный
Да.	да
Привет. Извиняюсь, что беспокою вас,	привет извиняться беспокоить вы
но не думаю, что мы можем принять ваше принятие наших извинений.	думать мочь принять ваш принятие наш извинение
Как-то вы неискренни...	както неискренний
Ладно.	ладный
Ух ты...	ух ты
Этот парень такой грубый... Совсем.	этот парень грубый совсем
Совсем грубый парень.	совсем грубый парень
Ты простишь меня, за то, что закоптила тебя?	ты простить я то закоптить ты
Ты меня закоптила чуть-чуть.	ты закоптить чутьчуть
Боже мой! Дорогая, я так извиняюсь!	бог мой дорогой извиняться
- Я прощаю тебе совсем! - Точно? - Конечно!	я прощать ты совсем точно конечно
- Привет! - Привет!	привет привет
Слушай,	слушай
помнишь моего друга Криса, работника крематория?	помнить мой друг крис работник крематорий
Крематорского Криса? Конечно.	крематорский крис конечно
Он сказал, что кремирует шубу	он сказать кремировать шуба
бесплатно,	бесплатно
если я приведу ему человека, который скоро умрёт.	привести человек который скоро умереть
О! Боже мой!	о бог мой
Только посмотрите на это...	только посмотреть это
Не очень радуйся. Она её скоро кремирует.	не очень радоваться она её скоро кремировать
Что!? Фиби,	что фиби
дорогая,	дорогой
дорогуша, я знаю, ты - сложная натура, а я далека от этого,	дорогуша знать сложный натура далёкий это
мы все тут такие.	такой
Но, если ты уничтожишь такую шубу, то я думаю, что это будет преступлением	но уничтожить такой шуба думать это преступление
против природы.	против природа
Нет, не природы. Моды!	нет природа мода
И это мода?	и это мода
Значит для тебя смерть это мода? Вот уж весело.	значит смерть это мода вот весело
А вот Фиби в спортивном новейшем волосяном скелете из...	а фиби спортивный новый волосяной скелет из
стальных капканов зимней России.	стальной капкан зимний россия
Вы точно думаете, что это красиво?	вы точно думать это красиво
Я думаю, что да.	я думать да
Да, я тоже по тебе скучаю. Не могу дождаться увидеть тебя.	да ты скучать не мочь дождаться увидеть ты
Люблю тебя, пока.	любить ты пока
Так,.. здесь что, камни?	так что камень
Нет, тут моя коллекция образцов окаменелостей.	нет коллекция образцов окаменелость
Так значит - камни.	так значит камень
Буду скучать по этой квартире.	быть скучать квартира
Вот тут Бен сделал первые шажки - прямо тут.	вот бен сделать один шажок прямо тут
А помнишь эту штуку, как я всё время на неё натыкался.	а помнить штука весь время она натыкаться
Я люблю эту квартиру.	я любить квартира
Если на чистоту, то я не хочу отсюда съезжать.	если чистота хотеть отсюда съезжать
То есть ты не совсем счастлив от этого?	то счастливый это
Ну, если бы Эмили дала бы право выбора...	ну эмиль дать право выбор
Так у тебя есть выбор!	так выбор
Росс, почему ты слушаешься её? Ты что, спятил?	росс почему слушаться её ты что спятить
А что?	а что
Это же неправильно, что Эмили хочет от тебя.	это неправильно эмиль хотеть ты
Она совсем... А! -а!...	она совсем а а
Перестань щипать меня!	перестать щипать я
Ребята, вы сказали, чтоб я держал язык на замке,	ребята сказать держать язык замок
только если Росс счастлив, так?	росс счастливый так
Он только что сказал мне, что он не совсем счастлив.	он сказать я счастливый
Что происходит?	что происходить
Мы все ненавидим Эмили!	мы ненавидеть эмиль
Нет!	нет
Нет, Росс, мы не ненавидим Эмили,	нет росс ненавидеть эмиль
мы просто думаем, что ты не можешь жертвовать собой,	просто думать мочь жертвовать себя
чтобы сделать её счастливой. - Да!	сделать её счастливый да
Мы считаем, что она повела себя немного неразумно.	мы считать повести немного неразумно
Да-да, неразумно!	дада неразумно
Неразумно.	неразумно
А что бы вы сказали, если бы вы, ребята, сами были в браке?	а сказать вы ребята сам брак
Вы даже не представляете, как всё происходит в браке.	вы представлять весь происходить брак
Там сплошные компромиссы - Ты это любишь? - Нет!	там сплошной компромисс ты это любить нет
А сделаешь? - Да.	а сделать да
Это не только смех, радость, распитие кофе в Ценральном перке.	это смех радость распитие кофе ценрален пёрка
Это реальная жизнь. Ясно?	это реальный жизнь ясно
Так делают ВЗРОСЛЫЕ.	так делать взрослый
Я думаю, он прав.	я думать право
Вы слишком много времени проводите в кафе.	вы слишком время проводить кафе
Эх, чувствую вину перед Россом.	эх чувствовать вина росс
Я тоже.	я тоже
У меня чувство, что это моя вина.	у чувство это вино
Вобщем-то да.	вобщемтый да
Если бы ты всё держал при себе, ничего бы и не произошло.	если весь держать себя произойти
Ну, я держу при себе много вещей в эти дни и что-то	ну дерзить вещий день чтоть
должно было вырваться!	должный вырваться
Да, я думаю, ты очень сильный сам по себе.	да думать очень сильный себя
Я не могу тут больше сидеть мне надо пройтись.	я мочь сидеть пройтись
Фибс, а что же с шубой? Как там о правах животных?	фибс шуба как право животное
Я почитала немного, и чтоб ты знал,	я почитать немного знать
норки не очень-то и хорошие.	норка оченьто хороший
Ладно! Я признаю, мне нравится эта шуба, ясно?	ладный я признавать нравиться этот шуба ясно
Это лучшее, что меня согревало когда-либо, включая Фила Хагли.	это хороший согревать когдалибо включая фил хагля
Помнишь Фила Хагли? Он был хорош.	помнить фил хагля он хороший
Привет.	привет
Значит, короткие волосы тебе нравятся больше?	значит короткий волос ты нравиться большой
Что?..	что
Йети?.. Дени?	йести дени
Пришлось постричься, чтобы избавиться от...	прийтись постричься избавиться от
запаха дыма.	запах дым
Слушай, извини,..	слушай извинить
Я бы никогда не обдымила тебя...	я обдымить ты
если бы ты не выглядел как...	выглядеть как
Конечно.	конечно
Многие судят только по внешности.	многие судить внешность
Что?	что
Да всё нормально.	да весь нормальный
Что?.. Эй! Нет не нормально.	что эй нет нормальный
Ты даже не знаешь меня.	ты знаешь я
Да ладно! Ты вся в покупках, каталог Сакс под мышкой.	да ладный ты весь покупка каталог сакс мышка
И что? И из этого ты сделал такие выводы?	и что и сделать такой вывод
Так вот - ты не прав.	так право
Знаешь, тут могут быть игрушки для детей малоимущих.	знаешь мочь игрушка ребёнок малоимущий
Серьёзно?	серьёзно
Ну, если дети любят играть с трусами капри...	ну ребёнок любить играть трус капереть
Ладно.	ладный
И перестань говорить так, я это ненавижу.	и перестать говорить так это ненавидеть
Ладно.	ладный
Прекрасно. Я судила о тебе.	прекрасно я судить ты
Это было поспешное суждение. Но и ты тоже, так что ты хуже.	это поспешный суждение но тоже худой
Ибо ты настаиваешь на своём глупом поспешном суждении!	ибо настаивать свой глупый поспешный суждение
Ты даже не допускаешь мысли, что ты можешь быть не прав!	ты допускать мысль мочь право
Что это говорит о тебе?	что это говорить ты
А пиццерия через дорогу хорошая?	а пиццерия дорога хороший
Что?	что
Я голоден. Хочешь пиццу?	я голодный хотеть пицца
Можешь орать на меня дальше.	мочь орать далёкий
Ладно.	ладный
Перестань говорить так. Я это ненавижу.	перестать говорить так я это ненавидеть
Росс.	росс
Ты ещё злишься на нас?	ты ещё злиться мы
-Да. - Хорошо! Потому, что я написала извинительную песню.	да хорошо потому написать извинительный песня
Вы знаете, я сейчас совсем не в настроении.	вы знаете настроение
Слушай, Росс...	слушай росс
я чувствую себя плохо, в смысле, что ты вынужден тут...	чувствовать плохо смысл вынужденный тут
Я вёл себя как придурок.	я вести придурок
Да, мы очень извиняемся.	да очень извиняться
Прямо как слова моей песни.	прямо слово мой песнь
Мы снова с тобой, мы поддержим тебя.	мы снова ты поддержать ты
Что бы ты не решил. Что бы не делал.	что решить что делать
Теперь ты вытаскиваешь слова из моей песни.	теперь вытаскивать слово мой песнь
Знаете, мне и так тяжело.	знаете тяжело
Вы очень нужны мне сейчас. - Да, точно! И вот почему...	вы очень нужный сейчас да точно и почему
Приходи сегодня к нам я приготовлю твой любимый ужин.	приходить сегодня мы приготовить твой любимый ужин
Давай!	давать
Ладно.	ладный
Спасибо, ребята.	спасибо ребята
Фибс, а ты носишь меха?	фибс носить мех
Хватит уже, присмотритесь наконец, люди.	хватить уже присмотреться наконец человек
Эта шуба вовсе не из меха собак поводырей для слепых.	этот шуба вовсе мех собака поводырь слепой
Знаешь, Росс, я кажется знаю почему	знаешь росс кажется знать почему
я вспылил сегодня.	вспылить сегодня
Знаешь, да?	знаешь да
Я же актёр, правильно?	я актёр правильно
Так что мне необходимо держать все эмоции на поверхности.	так необходимый держать эмоция поверхность
Я жонглирую многими шарами.	я жонглировать многий шар
Это трудно.	это трудно
Такие, как я бродят по окрестности в одиночестве.	такой бродить окрестность одиночество
Про что это ты?	про это ты
Я точно не знаю...	я точно знать
Привет!	привет
А вот и ты! Где ты была?	а ты где быть
Сходила поесть пиццу. С Дени.	сходить поесть пицца с дени
Как же так?	как так
Этот Йети хороший собеседник.	этот йести хороший собеседник
Надеюсь, ты не наелась? Ужин почти готов.	надеяться наесться ужин готовый
Да, знаете, я лучше пойду посижу у себя.	да знаете пойти посидеть себя
Ну-у... Почему?..	нуу почему
Да ладно, ребята!	да ладный ребята
Слушайте, если Эмили узнает, что я тут ужинаю с вами,	слушать эмиль узнать ужинать вы
она никогда не вернётся. И вы это знаете.	вернуться и это знаете
Всё нормально. Я всё понимаю.	весь нормальный я весь понимать
Подожди. Знаешь, останься.	подождать знаешь остаться
Пожалуйста.	пожалуйста
Для меня это много значит, если ты останешься.	для это значит остаться
Росс, я просто... Рейчел! Пожалуйста!	росс просто рейчело пожалуйста
Просто поужинай с нами!	просто поужинать мы
Ладно, Джоуи, всё хорошо.	ладный джоуя весь хорошо
Успокойся. - Хорошо, я извиняюсь.	успокоиться хорошо извиняться
Видишь ли, Рейчел, я актёр.	видеть ли рейчело актёр
Эй! Смотрите!	эй смотреть
Голый уродец вернулся!	голый уродец вернуться
Я не видела его уже так давно!	я видеть давно
О, боже! Я так соскучилась по этому толстому подлюке!	о бог я соскучиться это толстой подлюка
Эх, это так странно.	эх это странно
Я сейчас подумала, может мы последний раз все вместе.	я подумать последний вместе
Если бы ОН только знал...	если он знать
Ладно.	ладный
Алло!	алло
Привет, Эмили.	привет эмиль
Да, он тут, подожди секундочку.	да тут подождать секундочка
Эй! Привет. Да, да мы тут ужинаем.	эй привет да ужинать
Да, конечно, обожди...	да конечно обождать
Она хочет поздороваться. Сейчас.	она хотеть поздороваться сейчас
Привет, Эмили!	привет эмиль
Здравствуйте, все!	здравствовать весь
А с кем это я здороваюсь?	а кто это здороваться
Ну-у...	нуу
Я не знаю, кто тут, но я точно знаю, кого тут нет! Это Рейчел!	я знать тут точно знать кто нет это рейчело
Я надеюсь, что её нет, Росс прекрасно знает об этом.	я надеяться её нет росс прекрасно знать это
А знаешь, Рейчел тут.	а знаешь рейчело тут
Она там?	она там
А! Да! Вот же она!	а да вот она
Да, да, она тут.	да да тут
Росс, выключи громкоговоритель.	росс выключить громкоговоритель
Привет.	привет
Как ты мог так поступить со мной?	как мочь поступить я
Я же ясно выразила свои чувства к ней!	я ясно выразить свой чувство она
Знаешь, Эмили, я просто ужинаю со своими друзьями. Ясно?	знаешь эмиль просто ужинать свой друг ясно
Но ты же обещал держаться от неё подальше.	но обещать держаться она далёкий
Но это же смешно...	но это смешно
Я иду тебе навстречу, я вычёркиваю друзей из своей жизни.	я идти ты навстречу вычёркивать друг свой жизнь
Может, ты всё-таки сядешь на самолёт и прилетишь в Нью-Йорк?	мочь всётаки сесть самолёт прилететь ньюйорк
Ты увидишь, что ты единственная, кого мне хочется видеть.	ты увидеть единственный кто хотеться видеть
Я лучше чувствую себя здесь. И я знаю, где ты всё время находишься.	я чувствовать здесь и знать весь время находиться
Ты не можешь знать, где я нахожусь всё время.	ты мочь знать находиться весь время
Слушай, этот брак не будет счастливым, если ты мне не веришь.	слушай брак счастливый верить
Ты прав.	ты право
Так...	так
Ты мне доверяешь?	ты доверять
Нет.	нет
Я думаю, всё налаживается.	я думать весь налаживаться
Похоже, что он улыбается.	похоже улыбаться
Откуда ты знаешь?	откуда знаешь
Ты же видишь только его затылок.	ты видеть затылок
Да запросто можно узнать!	да запросто узнать
Вот. Смотри.	вот смотреть
Улыбаюсь,	улыбаться
грущу,	грустить
улыбаюсь,	улыбаться
грущу,	грустить
Похоже, что всё.	похоже весь
Почему? Что произошло?	почему что произойти
Мой брак развалился.	мой брак развалиться
Что? Как?	что как
Ну перестань, ты весь дрожишь.	ну перестать весь дрожать
На, вот.	на вот
Росс, дорогой, могу ли я чем-то помочь?	росс дорогой мочь чемтый помочь
Да,	да
Помогите мне вернуть мебель от Гюнтера.	помочь вернуть мебель гюнтер
Так. Перестань мучить меня!	так перестать мучить я
Это норка. Ясно? Они злые. Они ненавидят белок.	это норка ясно они злой они ненавидеть белка
Большинство из них хотели стать шубами.	большинство хотеть стать шуба
Прекрасно. Я всё поняла.	прекрасно я весь понять
Держи.	держать
Забери её.	забрать её
Ты счастлива теперь? Мне холодно!	ты счастливый теперь я холодный
