cleaned_text	lemm_text
Простите, но мсье Жозеф мне четко сказал, что если мсье Виконт выйдет раньше, то он должен подождать его.	простить мсьё жозефа чётко сказать мсьё виконт выйти ранний должный подождать он
Простите, но меня ждет мадам Дюпре.	простить ждать мадам дюпра
С виду этого не скажешь, но в глубине души я человек мягкий.	с вид сказать глубина душа человек мягкий
Я у вас на коленях, словно однажды ночью в проливе Босфор...	я колено словно однажды ночью пролив босфор
Я гладил вам волосы и думал... Может Александр Дюпре стал шпионом?	я гладить волос думать мочь александр дюпра стать шпион
Если да то какова его роль в деле Фроше?	если каков роль дело фрош
Самая неблагодарная роль.	самый неблагодарный роль
Он знает, что в его руках целое состояние, но не знает что это. И кому оно на пользу.	он знать рука целое состояние знать это и кома оно польза
Национальным интересам.	национальный интерес
Что отечество в опасности?	что отечество опасность
Вы слышите, грохот сапог и дробь барабанов.	вы слышать грохот сапог дробь барабан
Вся надежда на вас.	весь надежда вы
Луи Фроше изобрел новый двигатель. Очень дешевый.	луи фрош изобрести новый двигатель очень дешёвый
Он может положить конец претензиям арабских стран.	он положить конец претензия арабский страна
На дрожжевой воде, свекольном соке.	на дрожжев вода свекольный сок
Фроше не агроном, а инженер.	фрош агроном инженер
Арабы пытались перекупить его изобретение во время саммита.	араб пытаться перекупить изобретение время саммит
Фроше понял, что для них купить изобретение, значит, уничтожить его.	фрош понять купить изобретение значит уничтожить он
-Он был возмущен и после этого... -Позвал на помощь вас. И вы помогли.	он возмутить это позвать помощь вы и помочь
-А где он теперь? -Мертв.	а теперь мёртвый
Тайна ушла вместе с ним.	тайна уйти вместе он
Знаете, мы тоже готовы заплатить за документы из чемоданчика.	знаете готовый заплатить документ чемоданчик
Но, прежде всего вы готовы на все, чтобы получить их даром.	но прежде готовый весь получить даром
Правильно.	правильно
Надо ещё раз посмотреть.	надо ещё посмотреть
Пижама, будильник, зубная щетка, носовой платок.	пижама будильник зубной щётка носов платок
Дышите.	дышать
Дышите.	дышать
Не дышите.	не дышать
Дышите.	дышать
У вас воздух в желудке. Вот тут.	у воздух желудок вот тут
У вас в животе бурлит?	у живот бурлить
"Когда меня достают, я говорю: ""Господа вы меня достали""."	когда доставать говорить господин достать
Фроше мог снять чертежи на микропленку, в наше время они настолько малы, что их можно спрятать в дупле зуба.	фрош мочь снять чертёж микропленка наш время настолько маленький спрятать дупло зуб
Да это идея.	да это идея
Расковыряете мне зубы? Вы уже проверили мои ногти, слазили ко мне в уши.	расковырять зуб вы проверить мой ноготь слазить к ухо
Если бы я позволил, залезли бы и в более интимные места.	если позволить залезть интимный место
Может, хватит? Вы мне верите или нет?	мочь хватить вы верить нет
Нет, но вы можете вернуться к себе.	нет мочь вернуться себя
Босиком... Эй, где мои туфли?	босиком эй мой туфля
Минутку.	минутка
Ещё один вопрос. Зачем вы прищемили пальцы Камалю, крышкой от рояля?	ещё вопрос зачем прищемить палец камаль крышка рояль
Он мне надоел. Теперь мой вопрос. Почему вы так перед ним стелитесь?	он надоесть теперь вопрос почему стелиться
У мсье Камаля дипломатический иммунитет.	у мсьё камаль дипломатический иммунитет
Как только он его лишиться, мы предъявим ему счет. И будем в целости.	как лишиться предъявить счёт и быть целость
-Кто мы? -Мы - бюро клонирования и координации прикладной биофизики.	кто мы мы бюро клонирование координация прикладной биофизик
В министерстве обороны меня зовут майор Де Надье.	в министерство оборона звать майор де надья
Рядовой Дюпре, ваша честь.	рядовой дюпра ваш честь
-Мсье Виконт, не обиделся на нас? -Нет, мсье Дюпре хочет спать.	мсьё виконт обидеться мы нет мсьё дюпра хотеть спать
Однако мсье Дюпре некогда было спать.	однако мсьё дюпра некогда спать
В 10 часов вечера должен был быть концерт, в котором участвовали: рогоносец, ювелир и легкомысленная дама.	в 10 часы вечер должный концерт который участвовать рогоносец ювелир легкомысленный дама
А в 10 30 придет очередь японцев настоящего канолетта, подставного канолетта, американского дяди и слесаря.	а 10 30 прийти очередь японец настоящий канолетта подставной канолетта американский дядя слесарить
Утро обещало быть незабываемым.	утро обещать незабываемый
Слушаю.	слушать
Дюпре, я забыл спросить. Что представляет из себя ваша подружка?	дюпра забыть спросить что представлять ваш подружка
Зануда.	зануда
Тем лучше. Мне жаль, если её убьют.	тем хороший я жаль её убить
Не понимаю, мне то, что нужно делать... Алло.	не понимать то нужно делать алло
Открой.	открыть
Черт возьми.	черта взять
Заходи, располагайся.	заходить располагаться
Нет сейчас не время... Пули свистят над моей головой...	нет время пуля свистеть мой голова
-Женщины вокруг меня мрут, как мухи от огня. -Я холодна, как лед.	женщина вокруг мереть муха огонь я холодный лёд
-Не трогай! -Не буду я тебя трогать, собирай чемоданы и езжай домой.	не трогать не быть трогать собирать чемодан езжать домой
-Что на тебя нашло? -Нам будет неплохо и в темноте.	что найти мы неплохо темнота
Я не против. Будем, наслаждаться.	я против быть наслаждаться
До прихода ювелира ещё полчаса.	до приход ювелир ещё полчаса
-Какого ювелира? О чем ты? -Разумеется о твоей телеграмме из Монако.	какой ювелир о ты разумеется твой телеграмма монако
 Скорей приезжай играть в пьесе, с участием ювелира.	скорый приезжать играть пьеса участие ювелир
Начало в гостинице Даниель, в 10 ровно.	начать гостиница даниель 10 ровно
Дорогой, ещё только 9 35.	дорогой ещё 9 35
9 35? Нет! А репетиция?	9 35 нет а репетиция
Иди скорей открой, я пока оденусь.	идти скорый открыть пока одеться
Я Ахилл Аро. Я участвую в представлении.	я ахилла аро я участвовать представление
Я так и поняла, входите.	я понять входить
Как тут красиво. Я даже не мечтал, что буду играть вместе с вами.	как красиво я мечтать быть играть вместе вы
Это честь для меня.	это честь я
-Пришёл какой-то пижон с голубем в клетке. -Пижон с голубем?	прийти какойтый пижон голубь клетка пижон голубь
Здравствуй, Ахилл.	здравствовать ахилла
Окно!	окно
Он сказал, что нам и в темноте неплохо.	он сказать мы темнота неплохо
-Почему они задернули шторы? -Нам назло.	почему задёрнуть штора мы назло
Воды нет. Обойдемся без неё.	вода нет обойтись она
-Скажи, а зачем птичка? -Потому, что муж - ты, твоя красотка жена - она.	сказать птичка потому муж ты твой красотка жена она
Её любовником буду я. И чтобы удержать свою неверную жену...	её любовник быть я и удержать неверный жена
...муж должен сделать ей дорогой подарок.	муж должный сделать дорогой подарок
Алло, администратор?	алло администратор
Позвольте спросить... Можно ли жить в номере без воды?	позволить спросить можно жить номер вода
Вы же в Венеции, мсье.	вы венеция мсьё
-Я к виконту де Аламбреуза. -Как о вас доложить?	я виконт де аламбреуз как доложить
Мсье Арнер, из фирмы Арнер и ван Пелпс.	мсьё арнер фирма арнер ван пелпс
Слесарь будет через пять минут. Ювелир уже здесь.	слесарить пять минута ювелир здесь
-Войдешь вместе с ювелиром. -А ключ?	войти вместе ювелир а ключ
Я тебе его дам. Ты найдешь меня в этом шкафу.	я ты дать ты найти шкаф
Я возьму револьвер. Который всегда лежит в шкатулке. Вот он.	я взять револьвер который лежать шкатулка вот он
-Так что на счет птицы? Зачем она тебе? -Для транспортировки.	так счёт птица зачем ты для транспортировка
-Это почтовый голубь? -Да.	это почтовый голубь да
Тогда Виктор вернется домой. То есть ко мне.	тогда виктор вернуться домой то к я
Когда кольцо будет на пальчике Джины. Голубь полетит домой.	когда кольцо пальчик джина голубь полететь домой
Все по местам. Ахилл, ты иди, встречай ювелира.	весь место ахилла идти встречать ювелир
Иди, открой.	идти открыть
Я исчезаю, а ты иди туда.	я исчезать идти туда
Иду, иду. Я была в ванной.	идти идти я ванна
Здравствуйте, я слесарь.	здравствовать слесарить
-Быстро пришли. -Меня торопили.	быстро прислать я торопить
Боже, какая дура.	бог дура
-Мсье здравствуйте. -Здравствуйте.	мсьё здравствовать здравствовать
Вам туда.	вы туда
Черт!	черта
Это подарок в знак 14 лет совместной жизни, любви и верности.	это подарок знак 14 год совместный жизнь любовь верность
Да подходящий случай.	да подходящий случай
-А я, кажется, ключ забыл... -Такое бывает мсье Виконт.	а я кажется ключ забыть такой бывать мсьё виконт
Дорогая, это я.	дорогой это я
-Войди. -Не могу дорогая, я ключик забыл.	войти не мочь дорогой ключик забыть
Что за дурак.	что дурак
Он лежит где-то на столе, если ты его не положила к себе в сумочку.	он лежать гдеть стол положить сумочка
Молчит, наверное, сердится.	молчать наверное сердиться
Друг мой, у вас такое здоровое лицо. Где вы так загорели?	друг мой такой здоровый лицо где загореть
В отпуске на Карпах.	в отпуск карп
Капры, Капры... Вы, конечно, были с женой?	капра капра вы конечно жена
Не совсем так.	не так
-Вы слышали? -Нет ничего не слышал.	вы слышать нет слышать
-Ты не один? -Это мсье Арнер, из фирмы Арнер и ван Пелпс.	ты один это мсьё арнер фирма арнер ван пелпс
Он привез драгоценности к нашей годовщине.	он привезти драгоценность наш годовщина
Дорогой, ты всегда был ко мне внимателен.	дорогой к внимательный
О, великолепно. Мне нравится вот этот.	о великолепно я нравиться этот
Давайте подойдем к свету.	давать подойти света
Я хочу, чтобы вы видели, как играет камень.	я хотеть видеть играть камень
Фредо, у них появился кто-то ещё.	фредо появиться ктоть ещё
Изумруд, это всего лишь изумруд. Он не может стоить как бриллиант.	изумруд это лишь изумруд он стоить бриллиант
Тогда посмотрим бриллианты, мадам.	тогда посмотреть бриллиант мадам
Дверь, окно.	дверь окно
-Вот смотрите. -Великолепно.	вот смотреть великолепно
Посмотрите на свету, мадам.	посмотреть света мадам
-Вы слышали? -Нет.	вы слышать нет
-Вы чувствуете? -Нет.	вы чувствовать нет
В этой комнате пахнет предательством.	в комната пахнуть предательство
-Чьи это брюки? -Не мои.	чей это брюки не мой
Молчите? Я все понял, у вас любовник.	молчать я понять любовник
О нет, нет!	о нет нет
Вы себя выдали, где этот негодяй?	вы выдать негодяй
Пистолет, где мой пистолет...	пистолет пистолет
Я не стану мелочится мадам, пулю ему, пулю вам. А последнюю пулю оставлю себе.	я стать мелочиться мадам пуля он пуля вы а последний пуля оставить себя
-Вам нехорошо, мсье? -Нет-нет, все в порядке.	вы нехорошо мсьё нетнуть порядок
Где спрятался этот подлец?	где спрятаться подлец
Шеф, прием.	шеф приём
Я знаю, он здесь, голод и жажда заставят его выйти.	я знать здесь голод жажда заставить выйти
Выходи, иначе я буду стрелять, через дверь.	выходить иначе быть стрелять дверь
О, мадам.	о мадам
-Мсье. -Кто, вы мсье?	мсьё кто мсьё
Я муж, мсье.	я муж мсьё
Вы испортили мне праздник, выходите, мсье.	вы испортить праздник выходить мсьё
Вылезайте!	вылезать
Шеф, он тут всех перестреляет.	шеф перестрелять
Ничего не понимаю.	ничто понимать
Выходите, мсье. Давайте вылезайте из этого шкафа.	выходить мсьё давать вылезать шкаф
И прикройте свои тощие ноги.	и прикрыть свой тощий нога
Видеть их не могу. Ну-ка быстро вылезайте.	видеть мочь нук быстро вылезать
Там какой-то тип ставит микрофоны.	там какойтый тип ставить микрофон
Что? Что он говорит? Вы будете все отрицать?	что что говорить вы быть отрицать
Да нет дурак. Это японцы.	да дурак это японец
За канолетте 800 тысяч франков, и не меньше!	за канолетта 800 тысяча франк маленький
-Я хочу умереть вместе с этим кольцом. -Ты называешь это кольцом?	я хотеть умереть вместе это кольцо ты называть это кольцо
-Что за ерунда? -Это розовый бриллиант мсье.	что ерунда это розовый бриллиант мсьё
-А получше ничего нет? -Обижаете, мсье.	а хороший нет обижать мсьё
-Ну, мой дорогой Карамуше, что вы скажите? -Картина подлинная, мы покупаем.	ну дорогой карамуш сказать картина подлинный покупать
В добрый час, вы правильно поступаете.	в добрый час правильно поступать
Шеф, они сторговались.	шеф сторговаться
Я уже видел где-то этого канолетте.	я видеть гдеть канолетта
Вот превосходный камень. Мадам, наденьте на пальчик.	вот превосходный камень мадам надеть пальчик
Где я? Что со мной?	где я что я
Я понимаю, как вам дорога эта фамильная ценность дядя.	я понимать дорога этот фамильный ценность дядя
Дядя? Он назвал его дядей?	дядя он назвать дядя
Голубь. Конечно, я вам все объясню.	голубь конечно объяснить
-Где же я видел эту картину? -Не сбивайте нас с темы.	где видеть картина не сбивать тема
Мсье, если это ваш дядя, значит вы его племянник. То есть любовник вашей тетушки.	мсьё это ваш дядя значит племянник то любовник ваш тётушка
-Это вас не смущает? -Нет.	это смущать нет
В ванной слесарь, иди сам я боюсь.	в ванна слесарить идти бояться
Хватит торговаться, вы не на базаре.	хватить торговаться базар
Полно вам дядя.	полно дядя
Ваша ванна в порядке.	ваш ванна порядок
-А где голубь? -Улетел.	а голубь улететь
Алло шеф, шеф.	алло шеф шеф
Во-первых, я ничего не понимаю. Во-вторых, не забудь, что музей открывается в 10 30.	вопервое понимать вовторое забыть музей открываться 10 30
Не усложняй.	не усложнять
С вами мы договорились. А с вами ещё нет.	с вы договориться а вы ещё нет
Мсье, это очень красивое кольцо.	мсьё это очень красивый кольцо
-На какую фамилию выписывать чек? -Аламбреуз.	на какой фамилия выписывать чек аламбреуз
-Это вы? -Нет, это он.	это вы нет это он
 -А мне вы выпишите на имя Арнер и ван Пелпс. -Нет только не я.	а выписать имя арнер ван пелпс нет я
-Почему? -Я любовник.	почему я любовник
А я его дядя. А я жена. Женевьека.	а дядя а жена женевьек
И вообще я спешу.	и вообще спешить
Мезан сцены ошибается, все говорят полную чепуху. Я теряю время, голову, и вообще ничего не понимаю.	мезан сцена ошибаться говорят полный чепуха я терять время голова вообще понимать
Кто стрелял? Я спрашиваю, кто стрелял?	кто стрелять я спрашивать стрелять
Что происходит? Почему закрыты шторы?	что происходить почему закрытый штора
-Стойте! -И не подумаю!	стоять и подумать
-Там японец чек выписывает. -Огонь.	там японец чек выписывать огонь
Мой чек... Моя картина... Мое кольцо...	мой чек мой картина мой кольцо
Он мертв. Аламбреуз я вас арестую.	он мёртвый аламбреуз арестовать
Меня? Нет его.	я нет он
Меня?	я
Простите, у меня деловой завтрак.	простить деловой завтрак
-Полиция. -Я здесь.	полиция я здесь
Кто кашлял? Я мсье Виконт. Вас ждет лодка.	кто кашлять я мсьё виконт вы ждать лодка
За ним!	за он
Живее, живее.	живой живой
Гонимый на суше, гонимый на море... Александр мог спастись только по воздуху.	гонимый суша гонимый мор александр мочь спастись воздух
-Добрый день мудмазель. -Здравствуйте мсье Дюпре.	добрый день мудмазель здравствовать мсьё дюпра
-Как вы уже догадались я дочь инженера Фроше. -Вы копия вашего отца.	как догадаться дочь инженер фрош вы копия ваш отец
Прошу за мной.	просить я
-Вы давно знакомы с моим отцом? -А вы?	вы давно знакомый мой отец а вы
Я?	я
-А правда ли то, что о вас рассказывают? -Если вы скажите что-то не так, я вас поправлю.	а правда то рассказывать если сказать чтоть так поправить
-Говорят вы вор. -Я продаю картины.	говорят вор я продавать картина
-Продавец картин, это вор, зарегистрированный в торговой палате. -А я шпионка.	продавец картина это вор зарегистрировать торговый палата а шпионка
-Как работа? Вы довольны? -Сегодня да.	как работа вы довольный сегодня да
-Знаете, день на день не приходится. -Простите за нескромный вопрос... Вы на кого работаете?	знаете день день приходиться простить нескромный вопрос вы кто работать
-На Францию! -Ах, ну если на Францию, то другое дело.	на франция ах франция другой дело
Я боялся стать предателем. Отсюда и моя сдержанность.	я бояться стать предатель отсюда сдержанность
Но это все меняет моя крошка.	но это менять крошка
-Нельзя ли зажечь свет? -Зачем?	нельзя зажечь свет зачем
В темноте тебя не видно.	в темнота видно
Алло шеф, это Машаван, веду наблюдение. Операция началась. Все идет, как задумано.	алло шеф это машаван вести наблюдение операция начаться весь идти задумать
Идет по плану, понял. Что они делают?	идти план понять что делать
Трудно определить шеф.	трудно определить шеф
Но дело движется?	но дело двигаться
Да и ещё как.	да ещё как
-Если бы папино изобретение... -О нет, не надо говорить об этом.	если папин изобретение о нет говорить это
Хорошо, об этом не будем.	хорошо быть
Но если папино изобретение попадет в руки арабов, они его уничтожат.	но папин изобретение попасть рука араб уничтожить
-Ты об этом знаешь? -Да.	ты знаешь да
Может ты знаешь, зачем нужна нефть? Чтобы делать мясо без протеина, чулки...	мочь знаешь нужный нефть чтобы делать мясо протеин чулок
Нет, ты забыл главное. Нефть это тема для разговора.	нет забыть главный нефть это тема разговор
Я знаю и другие поводы.	я знать другой повод
В чем дело майор? Перестань.	в дело майор перестать
Агенты должны выполнять приказ, а не развлекаться. Опомнитесь, этот мошенник хочет вас обвести вокруг пальца.	агент должный выполнять приказ развлекаться опомниться мошенник хотеть обвести вокруг палец
-Скажите, мсье Дюпре. -Как ты меня назвала?	сказать мсьё дюпра как назвать
Не называть же вас котиком, пупсиком или зайчиком... Это все не годится.	не называть котик пупсик зайчик это годиться
-Итак, мсье Дюпре, сколько вам предлагали японцы? -800 тысяч франков.	итак мсьё дюпра сколько предлагать японец 800 тысяча франк
Они одурачили тебя, цыпленок. Это стоит три миллиарда.	они одурачить ты цыплёнок это стоить миллиард
Три миллиарда? Надо же, как щедра Франция.	три миллиард надо же щедрый франция
Значит это действительно в чемоданчике...	значит это действительно чемоданчик
Итак... Пижама, будильник, зубная щетка, носовой платок.	итак пижама будильник зубной щётка носов платок
-Значит, вы вели меня с самого аэропорта? -Да, котик.	значит вели самый аэропорт да котик
Посмотрели список пассажиров с сомнительным прошлым и неясным будущем...	посмотреть список пассажир сомнительный прошлое неясный будущее
Ах, вот кто, мсье Виконт.	ах кто мсьё виконт
К тому же он выполнит все, что ему скажут.	к тот выполнить весь сказать
Иначе опять станет заключенным 2712.	иначе стать заключённый 2712
А тебя мсье Жозеф, на чем подловил? Что ты сделала?	а мсьё жозефа подловить что сделать
О чем ты говоришь? Я не понимаю.	о говорить я понимать
Конечно...	конечно
зажигалка. Она была наполовину пуста.	зажигалка она наполовину пустой
Не люблю шутить с деньгами. Это что, правда, стоит 3 миллиарда?	не любить шутить деньга это что правда стоить 3 миллиард
Три... а может и больше. Ола-ла.	три большой олал
-Вы куда? -Жозеф, был рад с вами повидаться.	вы куда жозефа рад вы повидаться
Вы опять за свое? Я вам поставил диагноз, Дюпре.	вы свой я поставить диагноз дюпра
Вы ненасытны, вы сексуальный маньяк.	вы ненасытный сексуальный маньяк
Кстати Жозеф, она говорила о трех миллиардах... Надеюсь, у неё нет мании величия?	кстати жозефа говорить три миллиард надеяться она мания величие
Агент Х22 должна была вам предложить самую низкую цену.	агент х22 должный предложить самый низкий цена
Вместо этого она выдала все секреты и стала игрушкой в ваших руках.	вместо выдать секрет стать игрушка ваш рука
Я был на войне Дюпре, я посещал восточные бордели... И то, что я слышал сейчас в микрофоне...	я война дюпра посещать восточный бордель и то слышать микрофон
Вы сказали самую низкую цену. Что это значит?	вы сказать самый низкий цена что это значит
-Скажем небольшая премия... -Чаевые?	скажем небольшой премия чаевой
-Я бы сказал вознаграждение. -Так вот как это теперь называется.	я сказать вознаграждение так это называться
-Жадный ты сутенер, вот кто ты. -Отлично, агент Х22 улетит завтра, её понизят в звании.	жадный сутенёр ты отлично агент х22 улететь завтра её понизить звание
Она будет печатать приказы в восьми экземплярах через копирку.	она печатать приказ восемь экземпляр копирка
Вас я не очень шокировал? У вас были такие моменты, мсье Дюпре, такие моменты!	вы очень шокировать у такой момент мсьё дюпра такой момент
А плошал я нарочно, чтобы вас посмешить.	а плошать нарочно посмешить
Да это что-то.	да это чтоть
Она не будет ничего печатать, она мертва.	она печатать мёртвый
-Хорошая была девочка. -Будь она другой, была бы сейчас живой.	хороший девочка быть другой живой
Видите ли, Жозеф... не знаю, для кого мы это все делаем... Не знаю, будут ли снижены цены на нефть...	видеть ли жозефа знать кто это делать не знать быть снизить цена нефть
Но методы Фредо мне надоели.	но метод фредо надоесть
Вас нелегко отыскать, мсье Дюпре.	вы нелегко отыскать мсьё дюпра
Время идет, положение осложняется, счет растет...	время идти положение осложняться счёт расти
Может пора заключить сделку?	мочь пора заключить сделка
Сделку с кем, Фарад? Это уже не смешно, может хватит?	сделка кто фарада это смешно хватить
Вы правы, все это уже не смешно.	вы правый это смешно
То о чем мы говорили, ваша окончательная цена? Окончательная.	то говорить ваш окончательный цена окончательный
Я еду с этим господином.	я еда это господин
Прощайте, Жозеф.	прощать жозефа
Пижама, будильник, зубная щетка... зажигалка.	пижама будильник зубной щётка зажигалка
О, вся команда здесь! Как твоя борода? Ой, колется.	о весь команда здесь как твой борода ой колоться
А вот и творение рук самого Фредо. Дед-мороз с лазерным лучом.	а творение рука самый фредо дедмороз лазерный луч
Знаешь, ты мой любимчик.	знаешь любимчик
А где же мой дорогой партнер? Мой Камаль?	а дорогой партнёр мой камаль
Ах, вот он! И вот его пальчики.	ах он и пальчик
Поскольку вы нам очень нужны, мсье Дюпре... Я все стерплю.	поскольку мы очень нужный мсьё дюпра я стерпеть
Но если вы приедете в нашу страну... дайте подумать. Вам отрежут яйца.	но приехать наш страна дать подумать вы отрезать яйцо
И это сделает наш самый умелый палач. Восток, дело тонкое. Тут и рахат-лукум и жестокость.	и это сделать наш самый умелый палач восток дело тонкий тут рахатлукум жестокость
В общем, альтернативный камень.	в общий альтернативный камень
Вы очень остроумны. Давайте поговорим о деле.	вы очень остроумный давать поговорить дело
Пойдемте в мотель. О нет, мне бы хотелось пройти в музыкальный салон.	пойти мотель о нет хотеться пройти музыкальный салон
-Там столько воспоминаний. -Тягостных воспоминаний.	там столько воспоминание тягостный воспоминание
Впредь я буду играть без вас. Вы плохой напарник.	впредь быть играть вы вы плохой напарник
-Итак, сколько вы хотите за документы? -Что ж, если не хотите говорить по-дружески, перейдем к деталям.	итак сколько хотеть документ что ж хотеть говорить подружески перейти деталь
Не лучше ли нам поговорить с глазу на глаз? Такие цифры вызывают головокружение у слуг.	не мы поговорить глаз глаз такой цифра вызывать головокружение слуга
Жозеф предлагал мне 3 миллиарда, Фарад -6.	жозефа предлагать 3 миллиард фарада 6
Если вы предложите мне 10, то дело сдвинется с мертвой точки.	если предложить 10 дело сдвинуться мёртвый точка
Меня так и влечет в это помещение.	я влечь это помещение
Я бы хотел получить оплату в виде 2500 чековых книжек. На те имена, которые я вам сообщу.	я хотеть получить оплата вид 2500 чековый книжка на тот имя который сообщить
В обмен на это, микрофильм будет передан вам в подземном переходе, в Сент-Луи, в Париже.	в обмен это микрофильм передать подземный переход сентлуи париж
Почтальон будет в клетчатой кепке.	почтальон клетчатый кепка
-Застава Сент-Луи, почтальон в клетчатой кепке? -Да.	застава сентлуи почтальон клетчатый кепка да
-В обмен на 10 миллиардов? -Да.	в обмен 10 миллиард да
У вас нет этих документов, мсье Дюпре. Они стоят намного дороже. Они бесценны.	у этот документ мсьё дюпра они стоять намного дорогой они бесценный
Вы просто мелкий мошенник	вы просто мелкий мошенник
Фарад, Жозе, Хосе. Вы могли бы получить за них, весь Персидский залив.	фарада жозе хосе вы мочь получить они весь персидский залив
Зачем он мне нужен, если я смогу купить замок. Зачем мне нужен песок, если есть кирпичи.	зачем нужный смочь купить замок зачем нужный песок кирпич
Разве это разумно?	разве это разумно
Он начинает мне надоедать. Он просто невыносим.	он начинать надоедать он просто невыносимый
Даже если у вас нет документов, вы должны что-то знать.	даже документ должный чтоть знать
Может быть, даже не отдавая себе в этом отчет.	мочь быть отдавать отчёт
И вы мне это скажите.	и это сказать
Нет-нет.	нетнуть
Проклятье.	проклятие
-Что такое? -Вот держите.	что такой вот держать
Сюда, пожалуйста. Не отставайте.	сюда пожалуйста не отставать
"Вот печально известный мост ""Вздохов"". По нему проходили узники."	вот печально известный мост вздох по он проходить узник
-Шузники. -Очень мило.	шузник очень мило
Узники проходили по нему из суда, прямо в тюрьму.	узник проходить он суд прямо тюрьма
Толщина решеток дает представление об искусстве строителей того времени.	толщина решётка давать представление искусство строитель время
Строители современных тюрем, будь они неладные, тоже свое дело знают.	строитель современный тюрьма быть неладный свой дело знать
-Шмают. -Продолжим нашу экскурсию, пройдем к Реальто.	шмаять продолжить наш экскурсия пройти реальто
-Нешладные. -Прошу следуйте за мной, пожалуйста.	нешладный просить следовать я пожалуйста
Александр думал, что он в безопасности, но особый арабский телефон вел преследователей за ним.	александр думать безопасность особый арабский телефон вести преследователь он
-Вы едете до Парижа? -До Женеля.	вы ехать париж до женель
Бог мне вас послал. Я сразу понял, что вы умный человек.	бог послать я сразу понять умный человек
Вы не окажете мне небольшую услугу?	вы оказать небольшой услуга
Мсье Дюпре, дайте, пожалуйста, зажигалку.	мсьё дюпра дать пожалуйста зажигалка
-Догнать его майор? -Да.	догнать майор да
-Мсье Дюпре, я повторяю... зажигалку. -Опоздали, я ее проглотил.	мсьё дюпра повторять зажигалка опоздать проглотить
Придется сделать мсье Виконту промывание желудка.	прийтись сделать мсьё виконт промывание желудок
Извините мсье Виконт.	извинить мсьё виконт
-Рад встретится с вами во Франции, Фарад. -Поехали.	рад встретиться вы франция фарада поехать
При нем ничего нет майор. Хватит.	при немой майор хватить
Когда все кончится нужно сделать, то с чего надо было начать. Вы получите взбучку.	когда кончиться нужно сделать начать вы получить взбучка
Мы остановились на 10 миллиардах... И прежде чем вы нарушите закон...	мы остановиться 10 миллиард и прежде нарушить закон
...от 22 июля 1945 года о неприкосновенности личности.	от 22 июль 1945 год неприкосновенность личность
Я хотел бы попросить, чтобы награду мне вручили на самом высшем уровне.	я хотеть попросить награда вручить самый высокий уровень
Хотите, чтобы я побеспокоил полковника Вассара? Генерала Дозесана?	хотеть побеспокоить полковник вассара генерал дозесан
-Ещё выше. -Самого господина министра?	ещё выше самый господин министр
