cleaned_text	lemm_text
Историческое общество Чизхолм Трейл.	исторический общество чизхолм трейл
Рейтинги техасского родео,	рейтинг техасский родео
и, конечно же, классический	и же классический
"кроссовер кантри-теджано ""Mercy Me"""	кроссовер кантритеджать mercy me
от наших друзей “Далласских ковбоев”.	наш друг “далласский ковбоев”
Я не понимаю.	я понимать
Когда мы смотрели в прошлый раз,	когда смотреть прошлый раз
это считалось плохо.	это считаться плохо
Тогда они стояли слишком высоко.	тогда стоять слишком высоко
Они сумели сделать результаты,	они суметь сделать результат
подходящие для большинства пользователей,	подходящий большинство пользователь
и в то же время учитывать интересы меньшинства.	время учитывать интерес меньшинство
Это блестяще.	это блестяще
Что ж, если результаты настолько впечатляющие, то...	что ж результат настолько впечатляющий то
Так и есть!	так есть
Нам необходимо выстроить команду кодеров,	мы необходимый выстроить команда кодер
нанять аналитиков, статистиков.	нанять аналитик статистик
Стой, стой, стой. Слушай.	стоять стоять стоять слушай
Это гораздо более серьезный разговор.	это гораздо серьёзный разговор
Так давай поговорим.	так давать поговорить
Сегодня… Сегодня пятница.	сегодня… сегодня пятница
И большая часть очередей пуста.	и большой часть очередь пустой
Хорошо.	хорошо
Рост замедлился.	рост замедлиться
Однако, мы продолжаем расти.	однако продолжать растить
Не надолго.	не надолго
Нет, мне кажется, ты преувеличиваешь.	нет кажется преувеличивать
Слушай, я понимаю, если ты считаешь,	слушай понимать считать
что мы не сможем это оплатить.	смочь это оплатить
Я думаю, в тот раз ты был прав.	я думать право
То, что у нас есть, работает.	то есть работать
У Comet все отлично.	у comet отлично
Хорошо? Пожалуйста, просто расслабься.	хорошо пожалуйста просто расслабиться
Ладно?	ладный
Определенно, мы платим Кэти чертовски много за игру в аэрохоккей.	определённо платить кэти чертовски игра аэрохоккей
Ладно.	ладный
О чем речь на самом деле?	о речь самый дело
- Об обеспечении будущего этой компании. - Да?	о обеспечение будущее компания да
Потому что с моей позиции, все выглядит прекрасно.	потому мой позиция выглядеть прекрасно
Ты же, с другой стороны, вошел сюда сегодня,	ты же сторона войти сюда сегодня
как будто кто-то нагадил в твою овсянку.	ктоть нагадить твой овсянка
Вот как?	вот как
С моей позиции, тебе, похоже,	с мой позиция ты похоже
все равно, что будет с этой компанией,	равно компания
пока есть возможность шпилить главного онтолога!	пока возможность шпилить главный онтолог
Почему бы тебе не проветриться?	почему ты проветриться
Первая волна наймов будет в инженерном отделе.	один волна найм инженерный отдел
Четыре программера к концу месяца,	четыре программер конец месяц
директор управления производством,	директор управление производство
и команда тестировщиков ко второму кварталу.	команда тестировщик к второе квартал
Хорошо вчера повеселился?	хорошо вчера повеселиться
Конечно. Конечно, хорошая вечеринка.	конечно конечно хороший вечеринка
Да, я была так взбудоражена.	да взбудоражить
Я полночи не спала, смотрела на алгоритм.	я полночь спасть смотреть алгоритм
Он такой впечатляющий, тебе не кажется?	он впечатляющий ты кажется
Сесил действительно справился.	сесила действительно справиться
На верхней странице ты увидишь, что мы передаем руководство финансовой службой	на верхний страница увидеть передавать руководство финансовый служба
- на аутсорсинг. - Я хочу сказать, он решил все проблемы,	аутсорсинг я хотеть сказать решить проблема
с которыми боролся месяцами, одним элегантным обновлением.	который бороться месяцами один элегантный обновление
Ну, наверное, у музы наконец нашлись слова.	ну наверное муза найтись слово
Тебе не интересно, почему это заняло столько времени?	ты интересно почему это занять столько время
Нет.	нет
Давай пока повременим с расширением	давать пока повременить расширение
отдела программирования.	отдел программирование
Сесил так хорошо проявил себя в стрессовой ситуации,	сесила проявить стрессовый ситуация
давайте посмотрим, не удивит ли он нас снова.	давать посмотреть удивить снова
Привет.	привет
Это прозвучит немного странно, но…	это прозвучать немного странно но…
у меня в голове застряла песня,	голов застрять песня
- и я не могу от нее избавиться, и… - Обожаю эту игру.	мочь избавиться и… обожать игра
- Хорошо. - Давай.	хорошо давать
“Индиана Джонс”.	“индиана джонс”
Определенно нет.	определённо нет
Давай снова.	давать снова
“It Takes a Lot to Laugh, It Takes a Train to Cry”.	“it takes a lot to laugh it takes a train to cry”
Это не может быть песней.	это песня
Любимая песня волнующего Тима.	любимый песня волнующий тим
Не знаю.	не знать
Может, я ее выдумал.	мочь выдумать
Держу пари, ты вспомнишь.	дерзить пари вспомнить
Да?	да
Когда ждешь меньше всего.	когда ждать маленький всего
Да?	да
Эй.	эй
Я не хочу раздувать проблему,	я хотеть раздувать проблема
но сегодня Джо…	сегодня джо…
Да, послушай…	да послушай…
Этому нет оправданий,	это оправдание
но иногда Джо может просто…	джо просто…
Просто было неловко с Хейли,	просто неловко хейль
и, может, тебе поговорить с ней.	и мочь ты поговорить она
Что? Она что-то сказала?	что она чтоть сказать
Нет.	нет
Уверена, она слышала его, так что…	уверить слышать он что…
Ну, она знает, что мы встречаемся.	ну знать встречаться
Да. Встречаемся.	да встречаться
Ты хочешь, чтобы я поговорил	ты хотеть поговорить
со своей 14-летней дочерью о моей половой жизни?	свой 14летний дочь мой половый жизнь
Нет. Нет. Не знаю.	нет нет не знать
- Что? - Может быть!	что мочь быть
Она просто стала странной со мной.	она просто стать странный я
Ладно, послушай.	ладный послушать
Если ты не можешь выдержать небольшой странности с Хейли,	если мочь выдержать небольшой странность хейль
тебе ни за что не выдержать испытания с Джоани.	ты выдержать испытание джоани
Справедливо.	справедливо
Хорошо. Я упакую дополнительную защиту.	хорошо я упаковать дополнительный защита
О боже!	о бог
Привет.	привет
Привет.	привет
Ты в порядке?	ты порядок
Да.	да
Можно войти?	можно войти
Конечно.	конечно
Привет.	привет
Привет.	привет
Кофе?	кофе
- Конечно. - Да.	конечно да
Ты не ответила на мои письма.	ты ответить мой письмо
Нет.	нет
Просто давно не проверяла почту.	просто давно проверять почта
Извини. После истории с Atari я просто…	извинить после история atari просто…
Да. Жаль слышать об этом.	да жаль слышать это
Нет, я знаю, что ты усердно работала.	нет знать усердно работать
Постой.	постоять
Ты же проделал весь этот путь	ты проделать весь путь
не потому, что волновался за меня?	потому волноваться я
У меня были встречи с несколькими разработчиками.	у встреча несколько разработчик
Здорово.	здорово
Много зайцев, один трансконтинентальный выстрел.	много зайцев трансконтинентальный выстрел
Значит, ты здесь, чтобы убить меня.	значит здесь убить я
Мне просто нужно, чтобы ты подписала эти бумаги.	я просто нужно подписать бумага
Конечно.	конечно
Ты не мог прислать их по почте?	ты мочь прислать почта
Я посылал.	я посылать
Они были в коробке с твоими дневниками и свитером.	они коробка твой дневник свитер
Ладно.	ладный
Подожди. Ты их не получила?	подождать ты получить
Нет, получила.	нет получить
Их сбил грузовик.	они сбить грузовик
Ну ладно, Кэм.	ну ладный кэм
Нет, я знаю, звучит…	нет знать звучит…
Я…	я…
Я подпишу все, что хочешь.	я подписать весь хотеть
Это безумие.	это безумие
Серьезно, она сошла с ума!	серьёзно сойти ум
Привет, ребята.	привет ребята
Нашлось несколько минут, и я решила заглянуть.	найтись несколько минута решить заглянуть
Боз и Таня объяснили вам мою мысль?	боз таня объяснить мой мысль
Да, мы как раз над этим работаем.	да это работать
При всем уважении, мы предпочли бы	при весь уважение предпочесть
уделить первостепенное внимание найму программистов.	уделить первостепенный внимание найм программист
Да, я понимаю порыв.	да понимать порыв
И в большинстве случаев я бы согласилась. Но...	и большинство случай согласиться но
Бессмысленно нанимать главу развития бизнеса,	бессмысленно нанимать глава развитие бизнес
когда у нас нет штата!	штат
Эй, мы просто обсуждаем, чувак.	эй просто обсуждать чувак
Мы все благодарны за ваше руководство, Донна,	мы благодарный ваш руководство донна
но, думаю, мы и так уже проявили себя.	но думать проявить себя
И я была бы признательна...	и признательный
Мы все были бы признательны	мы признательный
за возможность управлять своей компанией	возможность управлять свой компания
без такого значительного вмешательства.	такой значительный вмешательство
Ты отличный программист.	ты отличный программист
Спасибо.	спасибо
И учитывая все, чего ты добился	и учитывать весь добиться
за последние пару месяцев,	последний пара месяц
я не вижу большого смысла	видеть большой смысл
в дополнительных инженерах.	дополнительный инженер
Да, я понимаю.	да понимать
Но, знаете, я хочу сказать,	но знаете хотеть сказать
подумайте… подумайте, чего я мог бы достичь,	подумайте… подумать мочь достигнуть
если бы мне не пришлось беспокоиться об украшательствах,	прийтись беспокоиться украшательство
или базе данных.	база дать
Это просто отвлекает.	это просто отвлекать
И если бы я просто мог сосредоточиться…	и просто мочь сосредоточиться…
на развитии функциональности, на...	развитие функциональность на
кто знает, что было бы возможно?	знать возможно
Значит тебе не нужны программисты. Тебе просто нужны кодировщики?	значит ты нужный программист ты просто нужный кодировщик
Ну, и то и другое. Нам нужно и то и другое.	ну другой мы нужно другой
Что ж…	что ж…
Я хочу, чтобы у тебя было то, что нужно.	я хотеть то нужно
- Спасибо. - Спасибо.	спасибо спасибо
Вы не пожалеете.	вы пожалеть
Но идею поисковика запатентовать нельзя,	но идея поисковик запатентовать нельзя
а наш процесс - можно.	наш процесс можно
Поэтому прежде, чем мы привлечем таланты со стороны,	поэтому прежде привлечь талант сторона
почему бы тебе не встретиться с нашей юридической командой	почему ты встретиться наш юридический команда
и не зарегистрировать все необходимые патенты?	зарегистрировать необходимый патент
Мы сделали это, когда получили посевное финансирование.	мы сделать это получить посевной финансирование
Тот патент был на метод индексирования медицинских записей.	тот патент метод индексирование медицинский запись
Ты считаешь, это охватывает недавние нововведения Сесила?	ты считать это охватывать недавний нововведение сесила
Юристы захотят подробную спецификацию...	юрист захотеть подробный спецификация
как это работает, что делает… в письменном виде.	это работать делает… письменный вид
Тебе не кажется, что мы чрезмерно осторожны?	ты кажется чрезмерно осторожный
Нет, я думаю, что я осторожна настолько, насколько нужно.	нет думать осторожный настолько насколько нужно
Полагаю, с этим не будет проблем.	полагать это проблема
Нет. Никаких проблем.	нет никакой проблема
Как только запатентуем интеллектуальную собственность,	как запатентовать интеллектуальный собственность
у вас будут все инженеры, каких захотите.	быть инженер какой захотеть
Говорю вам, она знает.	говорить вы знать
Она подозревает. Она не может ничего доказать.	она подозревать она доказать
Какая разница, может ли она это доказать?	какой разница это доказать
Она может сделать мою жизнь невыносимой. Уже сделала.	она сделать мой жизнь невыносимый уже сделать
Ты должен собраться, хорошо?	ты должный собраться хорошо
Встреться с юристами, объясни им,	встретиться юрист объяснить имя
как эта штука работает, и двигайся дальше.	этот штука работать двигаться далёкий
Я знаю, что Донна так и сделает.	я знать донна сделать
Вы меня не слышите. Я не могу.	вы слышать я мочь
Там есть куски, которые я написал,	там кусок который написать
но то, как они связаны - я понимаю, что происходит,	то связать понимать происходить
но не могу это объяснить.	мочь это объяснить
Тот, кто написал это, находится на другом уровне.	тот написать это находиться друг уровень
- Нет, не недооценивай себя. - Идите и попросите у него чертовы спецификации.	нет недооценивать себя идти попросить чертовый спецификация
Ты знаешь, как все делать…	ты знаешь делать…
Знаешь, я немного разочарована, что мы никогда не узнаем,	знаешь немного разочаровать узнать
что это был за звук.	это звук
Я тебе не говорил?	я ты говорить
Нет. Что?	нет что
Ты не поверишь.	ты поверить
- Старушка, привязанная к кровати. - Близко.	старушка привязать кровать близко
Это попугай на стуле.	это попугай стул
- Что? - Огромный.	что огромный
Может быть, ара.	мочь быть ар
Нет. Крики были человеческие.	нет крик человеческий
Знаю.	знать
Постой. Как ты туда вошел?	постоять как туда войти
В квартире Синсуке была протечка,	в квартира синсука протечка
поэтому Тосиаке пришлось вызвать водопроводчика,	поэтому тосиака прийтись вызвать водопроводчик
и я знал, что это мой единственный шанс.	знать это единственный шанс
А царапанье?	а царапание
Это стул.	это стул
Что?	что
Это стул.	это стул
Один из таких металлических с...	один такой металлический с
с сердечком на спинке.	сердечко спинка
Птица тащила стул…	птица тащить стул…
от одного окна к другому.	один окно другой
И сначала я не мог понять почему,	и сначала мочь понять почему
пока не увидел в переулке кошку.	пока увидеть переулок кошка
Так что они играли во внутривидовую	так играть внутривидовой
игру в прятки.	игра прятки
Это так странно.	это странно
- Значит, птица… - Да.	значит птица… да
...тащила стул… своим клювом?	тащить стул… свой клюв
Это большая птица.	это большой птица
Нет, я тебе не верю.	нет ты верить
Зачем мне врать?	зачем врать
Куда ты переезжаешь?	куда переезжать
Мы нашли место в Сэтагая.	мы найти место сэтагай
Пригород?	пригород
Это… неожиданно.	это… неожиданно
У нас будет ребенок.	у ребёнок
Я рада за тебя.	я рада ты
Спасибо.	спасибо
Хорошо.	хорошо
Кажется, у тебя все хорошо.	кажется хорошо
Да.	да
Эй.	эй
Прости.	простить
За все.	за весь
Да.	да
(яп.) До встречи!	яп до встреча
- Привет. - Привет.	привет привет
Я направляюсь домой, но буду проезжать мимо твоего дома по пути на каток,	я направляться домой быть проезжать мимо твой дом путь каток
так что если хочешь, чтобы я...	хотеть я
Самочувствие хорошее?	самочувствие хороший
Да. Нечего докладывать.	да нечего докладывать
В семь часов у тебя?	в семь часы ты
Договорились.	договориться
Гордон Кларк.	гордон кларк
Привет. Он там?	привет он там
Он не берет трубку.	он брать трубка
Да. Сейчас узнаю, может ли он подойти.	да сейчас узнавать подойти
Хорошо.	хорошо
Кэм на линии.	кэм линия
Я даже не знаю, какую проблему пытаюсь решить.	я знать какой проблема пытаться решить
Слушай, я не знаю, где он. Передам, чтобы перезвонил тебе?	слушай знать он передать перезвонить ты
- Хорошо. - Пока.	хорошо пока
Может, нам добавить панель поиска.	мочь мы добавить панель поиск
Не с таким роботом, как у Rover, но дадим пользователям возможность	не такой робот rover дать пользователь возможность
поиска по нашему собственному каталогу.	поиск наш собственный каталог
Хорошо.	хорошо
В смысле, я могу это поддержать.	в смысл мочь это поддержать
Да? Не знаю.	да не знать
Эй.	эй
Что происходит?	что происходить
Я сидел внизу,	я сидеть внизу
окруженный стикерами в течении трех лет,	окружить стикер течение три год
и как раз, когда мне показалось, что я ухватил это...	раз показаться ухватить это
я больше этого не вижу.	видеть
Значит, мы снова говорим о будущем.	значит снова говорить будущее
Я должен перезвонить ей.	я должный перезвонить она
Ты это видел 10 лет назад?	ты это видеть 10 год назад
Потому что не такое будущее я видел для себя,	потому такой будущее видеть себя
когда ты появился в моем гараже.	появиться мыть гараж
В том-то и дело.	в томтый дело
Главным всегда было не то, где все окажется.	главное то оказаться
А… что ты чувствовал.	а… чувствовать
Когда я это увидел…	когда это увидел…
Я знал, что буду чувствовать, создавая что-то с тобой.	я знать быть чувствовать создавать чтоть ты
Но это…	но это…
Обед пятницы, все очереди пусты...	обед пятница очередь пустой
Я не знаю, что будет дальше.	я знать далёкий
Большая часть рода человеческого	большой часть род человеческий
понятия не имеет, что ждет нас в дальнейшем.	понятие иметь ждать дальнейший
Я хочу сказать, мы чувствуем, что дерьмо случается по мере того, как оно случается.	я хотеть сказать чувствовать дерьмо случается мера тот оно случается
Вот это, сейчас - это все, что есть.	вот это это весь есть
Добро пожаловать в будущее, Джо МакМиллан.	добро пожаловать будущее джо макмиллан
В смысле, я не могу говорить за других, но…	в смысл мочь говорить другой но…
Я чертовски рад, что ты здесь.	я чертовски рад здесь
Эй.	эй
Я очень сожалею о сегодняшнем.	я очень сожалеть сегодняшний
Эй, не беспокойся об этом.	эй беспокоиться это
Но если ты еще раз будешь орать о моей половой жизни	но быть орать мой половый жизнь
перед моим ребенком…	мой ребенком…
Я оторву твою башку и насру тебе в глотку.	я оторвать твой башка наср ты глотка
Панель поиска - хорошая идея.	панель поиск хороший идея
Нам стоит это сделать.	мы стоить это сделать
Привет!	привет
- Привет. - Привет.	привет привет
Я не хотел вот так врываться.	я хотеть врываться
Я весь день пытался до тебя дозвониться.	я весь день пытаться дозвониться
Решил рискнуть.	решить рискнуть
Знаешь что, я немного занята.	знаешь что немного занятый
Не возражаешь, если мы поговорим позже?	не возражать поговорить поздний
Нет, это займет всего секунду.	нет это занять секунда
Джо дома?	джо дом
Нет. Он едет домой.	нет он ехать домой
- Тебе нужно поговорить с ним? - Нет.	ты нужно поговорить он нет
Только с тобой, дорогая.	только ты дорогой
Послушай.	послушать
Я знаю, о чем мы говорили,	я знать говорить
- и я бы не стал просить, Кэм, если бы был другой выход. - Нет.	стать просить кэм выход нет
Нет. Нет. Боз, мы договаривались: никаких патчей, никаких обновлений.	нет нет боз договариваться никакой патч никакой обновление
Это была разовая сделка.	это разовый сделка
Нет, ничего такого важного.	нет такой важный
Мне просто нужна небольшая помощь со спецификациями для патента.	я просто нужный небольшой помощь спецификация патент
Что?	что
Хочешь сказать, он сделал половину работы,	хотеть сказать сделать половина работа
и не может объяснить ее тебе?	объяснить ты
Ну, ему бы не помешало небольшое руководство, а?	ну помешать небольшой руководство а
Всего лишь несколько минут на телефоне.	всего лишь несколько минута телефон
Боже. Нет!	бог нет
Ты обещал мне, что я больше никогда об этом не услышу.	ты обещать я услышать
И не услышишь.	и услышать
Не услышишь. У Сесила нет причин сознаваться.	не услышать у сесила причина сознаваться
О боже. Это так глупо.	о бог это глупо
Почему ты не можешь просто поговорить с ней?	почему мочь просто поговорить она
О, конечно, конечно.	о конечно конечно
Как только ты скажешь Джо.	как сказать джо
Ты правда хочешь, чтобы он…	ты правда хотеть он…
Хочешь, чтобы он узнал обо всем этом?	хотеть узнать о весь это
Послушай, Кэм.	послушать кэм
Ты должен уйти.	ты должный уйти
Кэм.	кэм
Это поможет нам обоим.	это помочь мы оба
Нет, это была ошибка.	нет это ошибка
Мы больше не будем говорить об этом.	мы быть говорить это
Кэм, пожалуйста.	кэм пожалуйста
Кэм?	кэм
Кэм!	кэм
Кэм, пожалуйста.	кэм пожалуйста
Мне надо было проигнорировать это,	я проигнорировать это
но после того, как десять лет я притворялась, что не замечаю, как он ногой загоняет мяч для гольфа	тот десять год притворяться замечать нога загонять мяч гольф
обратно на фервей, словно это футбол…	обратно фервеять словно это футбол…
Мне нужно было либо что-то сказать,	я нужно либо чтоть сказать
либо переехать его тележкой.	либо переехать тележка
Боже, должно быть, он был в ярости.	бог должный быть ярость
Он хорошо это скрывал.	он это скрывать
Его хватило еще на две лунки, прежде чем он нашел возможность	он хватить два лунка прежде найти возможность
сломать клюшку №9 о дерево.	сломать клюшка №9 дерево
Знаешь, при всем моем стремлении конкурировать,	знаешь весь мыть стремление конкурировать
я не могу себе представить, что же заставляет человека так нагло обманывать.	мочь представить заставлять человек нагло обманывать
Долгая жизнь, когда тебе твердят, что победа - твое неотъемлемое право.	долгий жизнь ты твердить победа твой неотъемлемый право
Джон хорошо сказал.	джон сказать
Как там было? Джон.	как быть джон
- Что? - Об Элиасе.	что о элиас
А, да. Он всего лишь маленький лобстер,	а да он лишь маленький лобстер
убежденный, что он король речных раков.	убедить король речной рак
Смешно.	смешно
Попроси чек.	попросить чек
Я до сих пор не могу поверить.	я сей пора мочь поверить
Ну, да, самое время, чтобы она перестала позволять этому мужлану выигрывать.	ну да самый время перестать позволять это мужлан выигрывать
Это снижает ее гандикап.	это снижать гандикап
Нет, ты знаешь о чем я.	нет знаешь я
