cleaned_text	lemm_text
Новости передали 25 минут назад.	новость передать 25 минута назад
А уже как будто никого нет.	а никто нет
Эй, кто здесь?	эй здесь
Вот блин.	вот блин
Что ты тут делаешь?	что делать
- А ты что тут делаешь? - Я ворую.	а делать я воровать
А ты...	а ты
Что парень с видеокамерой делает в женском общежитии?	что парень видеокамера делать женский общежитие
Охрана!	охрана
Блин.	блин
Господи.	господь
Вот чёрт.	вот чёрт
Так, так. Вот комната Деб.	так так вот комната деб
- Стой! Тихо, это я! - Господи...	стоять тихо это я господь
Ты всё снимаешь?	ты весь снимать
- Что снимать? - Я просто...	что снимать я просто
<i>Это не может быть розыгрышем. У нас есть сообщение из Денвера...</i>	iэтый розыгрыш у сообщение денвераi
О, Господи!	о господь
- Боже. Мне так страшно. - Всё хорошо, Деб.	бог я страшно весь хорошо деб
Я здесь.	я здесь
Я где-то час звоню домой...	я гдеть час звонить домой
<i>Вот кадры, на которых, предположительно, засняты мертвецы...</i>	iвота кадр который предположительно заснять мертвецыi
Чёрт.	чёрт
Чёрт, опять никто не отвечает!	чёрт никто отвечать
Лучше пойдём отсюда.	хороший пойти отсюда
- Милый! - Что?	милый что
Дома никто не берёт трубку. Мама, папа, Билли...	дом никто брать трубка мама папа билль
- Они все должны быть там! - Может, они во флигеле?	они должный там мочь флигель
Нет, я и туда звонила, и на мобильники.	нет туда звонить мобильник
Линии перегружены. Может, твои родные тоже не могут тебе дозвониться.	линия перегрузить мочь твой родные мочь ты дозвониться
<i>Об этом говорили во всех новостях, по всему нету.</i>	iоб говорить новость весь нетуi
<i>Но никто не знал, что на самом деле происходит.</i>	iно никто знать самый дело происходитi
Я хочу свалить.	я хотеть свалить
Джей...	джей
я хочу поехать домой.	хотеть поехать домой
<i>Думаю, вот что посеяло панику.</i>	iдумать посеять паникуi
<i>Незнание правды.</i>	iнезнание правдыi
<i>Мы на войне, но не знаем, кто враг!</i>	iмы война знать врагi
<i>- Что происходит? - Я не знаю.</i>	i что происходить я знаюi
<i>Очень страшная картина.</i>	iочень страшный картинаi
<i>Никто из моих друзей не дождался нас, даже чтобы попрощаться.</i>	iникто мой друг дождаться мы попрощатьсяi
<i>Забавно. Столько времени тратишь на ссоры с родителями,</i>	iзабавный столько время тратить ссора родителямиi
<i>отдаляясь от них, живя своей жизнью...</i>	iотдаляться они живить свой жизньюi
<i>но как только становится хреново, единственное место, куда ты хочешь -</i>	iно становиться хреновый единственный место хотеть i
<i>родной дом.</i>	iродной домi
Мы едем в трейлере Мэри.	мы ехать трейлер мэри
Стараемся держаться вместе.	стараться держаться вместе
- Зачем снимаешь, Джейсон? - Не знаю, просто...	зачем снимать джейсон не знать просто
Если это что-то неординарное, я хочу записать, ага?	если это чтоть неординарный хотеть записать ага
Так, народ, по очереди называйте свои имена.	так народ очередь называть свой имя
Это бред.	это бред
- Мэри. Мэри Декстер. - Что ты тут делаешь, Мэри?	мэри мэри декстер что делать мэри
Я еду домой, пытаюсь.	я еда домой пытаться
Можешь меня не снимать, пока я за рулём, пожалуйста?	мочь снимать пока руль пожалуйста
Чтобы я не отвлекалась.	чтобы отвлекаться
Скажи своё имя.	сказать свой имя
Джейсон, если ты не знаешь, как меня зовут,	джейсон знаешь звать
тогда забирай свои шмотки из моего шкафа.	забирать свой шмотки мой шкаф
Да ладно, милая, это для истории.	да ладный милый это история
Дебра Мойнехен.	дебра мойнехен
Я тоже пытаюсь попасть домой, ясно? Как Мэри.	я пытаться попасть домой ясно как мэри
И не понимаю, почему мой парень лицом прилип к камере.	и понимать почему парень лицо прилипнуть камера
Скрэнтон. Ясно?	скрэнтон ясно
Скрэнтон, Пенсильвания. Там мой дом.	скрэнтон пенсильвания там дом
Дом моих родителей. И младшего брата.	дом мой родитель и младший брат
- Откуда ты едешь? - Из колледжа.	откуда ехать из колледж
Мы все здесь из Питса. Университета Питсбурга.	мы питс университет питсбург
- Почему мы в пути? - Боже.	почему путь бог
Да. Боже, Джейсон. Завязывай уже!	да бог джейсон завязывать уже
Видите парня?	видеть парень
Он не хочет говорить, кто он, поэтому скажу я. Это Тони Рэвелло. Он из...	он хотеть говорить он поэтому сказать я это тони рэвелло он из
- Откуда? Бруклин или Бронкс? - Куинс.	откуда бруклин бронкс куинс
Он гримирует так, что грим не держится.	он гримировать так грим держаться
Знаешь, что? Я ведь тоже на режиссёрском учусь, как ты.	знаешь что я режиссёрский учиться ты
- Гримировать вообще должен был не я. - Да, а я.	гримировать вообще должный я да я
Прости, милый.	простить милый
Ведь знаешь, мы не можем работать вместе.	ведь знаешь мочь работать вместе
Согласен.	согласный
Что мы делаем на дороге?	что делать дорога
- Мы хотим выбраться из Доджа. - Почему?	мы хотеть выбраться доджа почему
Что ты хочешь от меня услышать, Джейсон?	что хотеть услышать джейсон
Дело не в том, что я хочу услышать.	дело тот хотеть услышать
А в том, что ты хочешь сказать. Расскажи нам...	а тот хотеть сказать рассказать мы
Почему все хотят выбраться из Доджа?	почему хотеть выбраться доджа
Из-за этого. Из-за этого безумия, которое творится вокруг.	изз это изз безумие который твориться вокруг
Да, безумие.	да безумие
- Куда ты едешь, Тони? - Никуда. Некуда ехать.	куда ехать тони никуда некуда ехать
Буду тусоваться с тобой, Джейсон, пока смогу выносить твой бред.	быть тусоваться ты джейсон пока смочь выносить твой бред
Есть!	есть
<i>Можете ли вы объяснить, почему сегодня вечером министерство...</i>	iмочь объяснить почему сегодня вечером министерствоi
<i>национальной безопасности вдруг подняло уровень опасности до оранжевого,</i>	iнациональный безопасность поднять уровень опасность оранжевогоi
<i>в то время, как нет свидетельств теракта?</i>	iв время свидетельство терактаi
<i>Вы правы, никаких признаков теракта нет.</i>	iвы правый никакой признак теракт нетi
<i>Мы полагаем, что всё это просто локальный...</i>	iмы полагать весь это просто локальныйi
<i>несвязанный ни с чем феномен. И ожидаем, что очень скоро всё придёт в норму.</i>	iнесвязанный феномен и ожидать очень скоро весь прийти нормуi
Видишь? Уже начали преуменьшать.	видеть уже начать преуменьшать
<i>Может, из-за неизвестной ранее вирусной цепи,</i>	iмочь изз неизвестный ранее вирусный цепиi
<i>которая привела к такому... массовому психозу.</i>	iкоторая привести такой массовый психозуi
- Психозу. Кто в это поверит? - Психи?	психоз кто это поверить псих
<i>Президент продолжает следить за ситуацией со своего ранчо...</i>	iпрезидент продолжать следить ситуация свой ранчоi
<i>и призывает американцев быть бдительными.</i>	iи призывать американец бдительнымиi
- Скажи, кто ты, Элиот. - Ты уже сказал, я - Элиот.	сказать ты элиот ты сказать элиот
Дальше расскажи.	далёкий рассказать
Элиот Стоун. Гаррисберг, Пенсильвания.	элиот стоун гаррисберг пенсильвания
Я здесь с вами, люди добрые, потому что... не знаю,	я вы человек добрый что знать
тоже хочу попасть домой.	хотеть попасть домой
Вам по пути. Надеюсь, вы будете так добры и забросите меня.	вы путь надеяться быть добрый забросить я
Похоже, тут все хотят домой...	похоже хотеть домой
Я понял, чего ты добиваешься, Джейсон. Дошло.	я понять добиваться джейсон дошлый
Гордо Торсен. Данвилл, Пенсильвания.	гордо торсный данвилл пенсильвания
Трэйси Тёрмен. Мы...	трэйся тёрмена мы
- Мы вместе. - Навсегда.	мы вместе навсегда
Посмотрим.	посмотреть
Что это?	что это
А это... моя камера.	а это камера
Улыбочку.	улыбочка
Тёрмен и Торсен.	тёрмена торсный
Поцелуй меня.	поцелуй я
А, и я из Сан-Энтона. Это в Техасе.	а санэнтон это техас
Не наезжай на Техас.	не наезжать техас
Блин, посмотрите на него!	блин посмотреть он
Господи.	господь
Чешет под двести.	чесать двести
Профессор?	профессор
А, наконец-то ты до меня добрался. Я уже чувствовал себя отвергнутым.	а наконецтый добраться я чувствовать отвергнуть
- Просто вы... - Дальше всех, я понял.	просто вы далёкий весь понять
В кладовке.	в кладовка
Сижу на стульчаке, рядом с грязным бельём.	сидеть стульчак ряд грязный бельё
Эндрю Максвелл, аналитик.	эндрю максвелл аналитик
Некуда ехать. Нечего делать.	некуда ехать нечего делать
И я ни с кем.	и кто
Как мистер Рэвелло, просто запрыгнул прокатиться.	как мистер рэвелло просто запрыгнуть прокатиться
Я тоже ни с кем.	я кто
Я...	я
совсем одна... только я и Святой Крис.	один святой крис
Думаю, ночь ещё не закончится, как мы будем к нему взывать.	думать ночь ещё закончиться быть он взывать
Боже мой! Смотрите!	бог мой смотреть
Мы не объедем, разворачивай. Вернёмся в общежития.	мы объехать разворачивать вернуться общежитие
- Смотрите! - Полицейский.	смотреть полицейский
- Патрульный. - Как ты узнала?	патрульный как узнать
- Шляпа у него... по дурацкой шляпе. - Вроде он ранен.	шляпа он дурацкий шляпа вроде раненый
- Он весь обгорел. - Не просто обгорел, а нафиг спёкся.	он весь обгореть не просто обгореть нафиг спечься
Как он идёт?	как идти
Боже мой.	бог мой
Он мёртвый!	он мёртвый
Точно вам говорю, он по-любому мёртвый!	точно говорить полюбома мёртвый
Господи! Вашу мать!	господь ваш мать
Кажется, ему не только наши права с пропиской нужны!	кажется наш право прописка нужный
Езжай! Езжай!	езжать езжать
Чёрт!	чёрт
Стойте. Стойте-стойте!	стоять стойтестоять
Что это? Что это?	что это что это
Что мы делаем?	что делать
- Сколько времени? - Почти три.	сколько время почти три
Думаю, надо остановиться.	думать остановиться
Ты как?	ты как
Мэри?	мэри
Что ты чувствуешь после этого?	что чувствовать это
- А как ты думаешь? - Они уже были мертвы, поняла?	а думать они мёртвый понять
Ты не сделала ничего плохого.	ты сделать плохой
Послушайте.	послушать
Если только ты не Иисус Христос, ты не можешь встать и ходить после смерти!	если иисус христос мочь встать ходить смерть
Заткнись, а?	заткнуться а
Мы только что убили трёх человек...	мы убить три человек
трёх таких же как мы, живых, дышащих людей.	три такой мы живой дышать человек
"Только не ""мы""."	только мы
А я.	а я
Блин.	блин
Мы где-то остановились. Вдали от дороги.	мы гдеть остановиться вдали дорога
Бог знает где.	бог знать где
Поговорить с ней?	поговорить она
Нет, не знаю. Просто надо дать ей время.	нет знать просто дать время
Я на последних парах.	я последний пара
Вот бы добраться до магазина, пока двери не закрылись насовсем.	вот добраться магазин пока дверь закрыться насовсем
Боже, какая ужасная мысль.	бог ужасный мысль
Мир, где джентльмен не может купить бутылку бурбона.	мир джентльмен купить бутылка бурбон
Мэри?	мэри
- Боже. Мэри! - Мэри!	бог мэри мэри
Что она сделала? Какого хрена она это сделала?	что сделать какой хрен это сделать
- Кто-нибудь знал, что у неё пистолет? - Зачем она это сделала?	ктонибыть знать она пистолет зачем это сделать
Из-за того, что произошло? Из-за тех людей?	изз тот произойти изз тот человек
Это мы виноваты.	это виноватый
Мы паникуем. Мы придумали себе...	мы паниковать мы придумать себя
Что?	что
То чего нет.	то нет
То, чего близко нет. Это всё - просто херня!	то близко нет это весь просто хернить
Когда ещё кто-нибудь застрелится, ты опять скажешь, что всё херня?	когда ещё ктонибыть застрелиться сказать весь хернить
Ты слышала телек. Мэри слышала телек.	ты слышать телек мэри слышать телек
Надо было остаться в школе, а не ломиться хрен знает куда,	надо остаться школа ломиться хрен знать куда
и не сбивать живых людей, как по кеглям!	сбивать живой человек кегль
- Она ещё жива. - Что?!	она ещё живой что
Есть пульс!	есть пульс
- Мэри! - Прижми, прижми!	мэри прижать прижать
- Похоже, все ушли. - Да. И сильно спешили.	похоже уйти да и сильно спешить
Это больница. Куда её ещё можно отвезти?	это больница куда её ещё отвезти
То, что мы никого не видим, не значит, что тут никого нет.	то никто видеть значит никто нет
Может, прячутся?	мочь прятаться
Да. Может, прячутся потому, что думают, что мы мёртвые.	да мочь прятаться потому думать мёртвый
- Ау! Мы не мёртвые! - Кончай, Тони.	ау мы мёртвый кончать тони
Стойте, стойте. Куда мы идём?	стоять стоять куда идти
Ребят, вы ищите доктора, а мы поищем экстренную помощь.	ребята искать доктор поискать экстренный помощь
Ау! Есть кто?	ау есть кто
Стойте, стойте. Я что-то слышала.	стоять стоять я чтоть слышать
Это снизу. Пошли.	это снизу послать
Просто радио.	просто радио
<i>Покиньте участок! Срочно!</i>	iпокинуть участок срочноi
- Э-эй? Кто... - Тс-с!	ээй кто тсс
Что?	что
<i>Мы здесь изолированы. Насколько могу судить, двигаться некуда.</i>	iмы изолировать насколько мочь судить двигаться некудаi
<i>Ждите! Ждите!</i>	iждать ждитеi
Полный хаос.	полный хаос
Полный, на хрен, хаос.	полный хрен хаос
<i>- Мы их замочили! - Да знаю!</i>	i мы замочить да знаюi
<i>Не получается!</i>	iне получаетсяi
<i>- Мочите гада! - Здесь их пятеро!</i>	i мочить гад здесь пятероi
<i>Где вы, сэр?</i>	iгде вы сэрi
<i>- Надо целиться в голову. - Надо целиться им в голову!</i>	i надо целиться голова надо целиться головуi
<i>- Выводи всех отсюда! - Целиться им в голову!</i>	i выводить отсюда целиться головуi
Разве такое возможно?	разве такой возможно
Это больница. Но здесь никого нет.	это больница но никто нет
Если всё - правда...	если весь правда
то как быть с Мэри?	мэри
Что если... она умрёт?	что если умереть
Здесь стоять смысла нет.	здесь стоять смысл нет
- Блин. Аккумулятор садится. - Попробуем найти каких-нибудь...	блин аккумулятор садиться попробовать найти какихнибудь
- Здесь кто-то есть! - Извините!	здесь ктоть есть извинить
Извините.	извинить
У нас тут несчастный случай. Подруга ранена, нужна помощь.	у несчастный случай подруга раненый нужный помощь
О, Господи. Что это с ним?	о господь что это он
Он мёртвый, вот что!	он мёртвый что
Дай пистолет. Дебби, пистолет!	дать пистолет дебби пистолет
- Попробуй в голову! В голову! - Да, стреляй ему в голову!	попробовать голова в голова да стрелять голова
Стреляй в голову!	стрелять голова
- Батарейка почти сдохла. - И не только она!	батарейка сдохнуть и она
Что?	что
- Что случилось? - Боже. Медсестра.	что случиться бог медсестра
Мёртвый врач, мёртвая медсестра. Ничего особенного, да?	мёртвый врач мёртвый медсестра ничто особенный да
Быстрее! Гордо!	быстрый гордо
Заклинило!	заклинить
- Так, я кое-что попробую. - Что?!	так коечто попробовать что
Отвлеките её! Попробуйте отвлечь!	отвлечь её попробовать отвлечь
Иди сюда! Эй, давай за мной!	идти сюда эй давать я
Осторожно, Дебра. Осторожно.	осторожно дебра осторожно
Господи!	господь
Боже мой.	бог мой
Эй, эй, они горячие! Положи на место.	эй эй горячее положить место
Надо найти ей доктора.	надо найти доктор
Да, причём живого.	да причём живой
Я сейчас.	я сейчас
Пошли.	послать
Без меня не уезжайте.	без уезжать
Что? Ты с нами не пойдёшь?	что ты мы пойти
- Не могу, надо зарядиться. - Оставь, пусть заряжается.	не мочь зарядиться оставить пусть заряжаться
Не могу. Не могу уйти без камеры.	не мочь не мочь уйти камера
Камера - это главное.	камера это главный
Найти помощь - главное!	найти помощь главный
Мне надо было пойти с ними.	я пойти они
Может, я бы помог.	мочь помочь
Но я не могу. Не могу.	но мочь не мочь
Потому что...	потому что
я заряжаюсь.	заряжаться
Вот хрень, да?	вот хрень да
Что с этими сраными трупаками такое?	что этот сраный трупак такой
Прости, Мэри.	простить мэри
