cleaned_text	lemm_text
Не могу больше, это так нелегко.	не мочь большой это нелегко
Ребята! Я так нервничаю!	ребята я нервничать
Расслабься! Мы хорошо продвигаемся.	расслабиться мы продвигаться
Сперва расскажи ей о чувствах и всё будет отлично.	сперва рассказать чувство весь отлично
Так! Мы должны за ночь продумать каждый шаг Поездуна.	так мы должный ночь продумать каждый шаг поездун
Высказывайте соображения!	высказывать соображение
Есть!	есть
Не узнаю матушку -	не узнавать матушка
купила мне новую мебель.	купить новый мебель
Это от радости.	это радость
Какой?	какой
Ты вернулся.	ты вернуться
Да хватит ей уже вмешиваться	да хватить вмешиваться
в твою личную жизнь.	твой личный жизнь
Проблемы?	проблема
Саори нелегко приходится, ведь она рассталась с парнем.	саорь нелегко приходиться расстаться парень
Вот я и ищу подходящую кандидатуру.	вот искать подходящий кандидатура
Это же не повод.	это повод
Саори стала стесняться мужчин после этого.	саорь стать стесняться мужчина это
Всё пошло от тебя и отца.	весь пошло отец
Отец лгал тебе,	отец лгать ты
заводил втайне любовниц.	заводить втайне любовница
Ты же из-за этого переживала.	ты изз переживать
Всё что происходило - видела Саори,	весь происходить видеть саорь
и это сильно повлияло на неё.	это сильно повлиять она
Всё из-за меня, да?	весь изз я да
Вовсе нет.	вовсе нет
Но она не выносит лжи потому, что...	но выносить ложь потому что
Знаю.	знать
Вот я и предлагаю ей договорную свадьбу.	вот предлагать договорный свадьба
[ Азбука Жертвы ]	азбука жертва
[ Важно! ]	важный
[ Я помогу тебе в любое время ]	я помочь ты любой время
Поэтому это не ложь.	поэтому это ложь
[ Не бойся! Я защищу тебя! ]	не бояться я защитить ты
Ты хочешь шагать по жизни вдвоём?	ты хотеть шагать жизнь вдвоём
Знаю, я слаб, но я всегда помогу тебе.	знать слабый помочь ты
Будешь моей девушкой?	быть мой девушка
Я люблю тебя. Пойдём со мной. Повтори!	я любить ты пойти я повторить
Т-т-ты... х-х-хочешь... шагать...	ттта хххотеть шагать
п-п-по жизни... вдвоём?	пппо жизнь вдвоём
Знаю, я слаб, но... Ты хочешь шагать...	знать слабый но ты хотеть шагать
Да не так!	да так
Главное держать руки под нужным углом.	главный держать рука нужный угол
Есть у нас пакет, чтобы коробка влезла?	есть пакет коробка влезть
Нужно дёрнуть резко вниз.	нужно дёрнуть резко вниз
[ Состязание по выдёргиванию скатертей ]	состязание выдёргивание скатерть
Держи спину ниже.	держать спин ниже
А давай на настоящих попробуем.	а давать настоящий попробовать
Давай.	давать
Нашёл.	найти
Ну почему не получилось?	ну почему получиться
Бездарность.	бездарность
А у матушки твоей хорошо выходило.	а матушка твой выходить
Что вы задумали?	что задумать
Становись!	становиться
Рота!	рота
Шагом марш!	шагом марш
Есть!	есть
Инаги, Цуданума, Фунбаси, Итикава, Синкойва, Кинситё, Бакуратё...	инагой цуданум фунбасить итикава синкойва кинситё бакуратё
"[Application Number 60813-980] [Region: East ""K"" 206] [Circle: LOVE MINA'S ANKLE]"	application number 60813980 region east k 206 circle love minas ankle
Что готовишь?	что готовить
Не надо так внезапно подкрадываться.	не внезапно подкрадываться
Кто-то придёт?	ктоть прийти
Да, знакомый.	да знакомый
Ясно.	ясно
Я иду на встречу с Кейсуке.	я идти встреча кейсука
Не ссорьтесь только.	не ссориться только
С кем? Когда?	с кто когда
Пока!	пока
Пока.	пока
[ Мы защитим Китидзёдзи ]	мы защитить китидзёдзь
Я хочу тебе сказать.	я хотеть ты сказать
Я очень... Я очень тебя люблю.	я очень я очень любить
Что такое?	что такой
Ничего.	ничто
Готово.	готовый
Я... Ты будешь... счастлива.	я ты быть счастливый
Смелее!	смелый
Кто там?	кто там
Это Ямада.	это ямада
Я только что пришёл.	я прийти
Открываю.	открывать
Жду.	ждать
ПОЕЗДУН	поездун
"По мотивам ""Поездун"", Накано Хитори"	по мотив поездун накано хитори
Сценарий Томоказу Токунага	сценарий томоказу токунагой
"Музыка ""Twilight"", Electric Light Orchestra"	музыка twilight electric light orchestra
Анимация - GONZO Персонажи - OKAMA	анимация gonzo персонаж okama
Режиссёр Хидеки Такеути	режиссёр хидек такеутить
Шестая серия	шесть серия
Что это?	что это
Патио.	патио
Патио?	патио
Я сейчас чай приготовлю. Присядь.	я чаять приготовить присесть
Да, конечно.	да конечно
(*9а) Ступенька...	9а ступенька
Что за шум?	что шум
Какая у тебя хорошенькая собачка.	какой хорошенький собачка
Потрясающе.	потрясающе
Я давно им не пользовалась.	я давно пользоваться
Твой жёсткий диск цел, я его отформатирую.	твой жёсткий диск целый отформатировать
Нужно регулярно делать дефрагментацию.	нужно регулярно делать дефрагментация
Я проверю соединение с Интернетом.	я проверить соединение интернет
Хорошо, я оставлю тебя одного?	хорошо оставить один
Сейчас поставлю чайник.	сейчас поставить чайник
Вот чашки Гермес.	вот чашка гермес
Точно те, что я послала.	точно тот послать
Сейчас всё приготовлю.	сейчас весь приготовить
С тех пор... Когда мы... встретились?..	с тот пора когда мы встретиться
Я вообще думаю новый купить.	я вообще думать новый купить
Понятно.	понятно
Я сейчас в гостях у Гермес-сан.	я гость гермессан
Что? Ты пишешь это вместе с Гермес?	что ты писать это вместе гермес
Нет, я один.	нет один
Прямой репортаж из дома Гермес! О, нет, не сейчас!	прямая репортаж дом гермес о нет сейчас
Кретин! Что если она застукает?	кретин что застукать
Здесь такая хорошенькая собачка.	здесь такой хорошенький собачка
Выключи! Что ты делаешь?!	выключить что делать
Я забыл, что мне говорить.	я забыть говорить
Английский чай?	английский чаять
Конечно.	конечно
Выбери один.	выбрать один
Они принесла банки с чаем.	они принести банка чаемый
Неужели всё настолько реально?	неужели весь настолько реально
Думаю, у неё дома пьют очень дорогой чай.	думать она дом пить очень дорогой чаять
"Написано ""Беноист""."	написать беноистый
Бе-но-ист?	беноистый
"Нужно читать ""Бенуа""."	нужно читать бенуа
Бенуа. Компания основана в 19 веке, поставляет наилучшие напитки и еду.	бенуа компания основать 19 век поставлять хороший напиток еда
Умник, спасибо за справку.	умник спасибо справка
Они обслуживают королевское семейство!	они обслуживать королевский семейство
Чай Бенуа, да!	чаять бенуа да
Ты выбрал?	ты выбрать
Да, Бенуа.	да бенуа
Они все - Бенуа.	они бенуа
Тогда этот.	тогда этот
"""Любимый""? Мне он тоже нравится."	любимый я нравиться
Вот как.	вот как
Поездун! Не зацикливайся на словах!	поездун не зацикливаться слово
Просто расскажи о чувствах! Скажи ей!	просто рассказать чувство сказать она
А когда лучше?	а хороший
Скажи ей, что любишь!	сказать она любить
Всё хорошо?	весь хорошо
Вообще-то...	вообщеть
Как тебе кексики?	как ты кексик
Очень вкусные. Не могу оторваться.	очень вкусный не мочь оторваться
Рада, что тебе понравились.	рада ты понравиться
Говори же скорее!	говорить скорее
Какой чудесный день. Может быть прогуляемся?	какой чудесный день мочь прогуляться
Если выйдешь,	если выйти
"будет ""аут""!"	аут
Среди людей ты не сможешь сказать ей.	среди человек смочь сказать она
Оставайся дома!	оставаться дом
Не выходи пока не сказал ей!	не выходить пока сказать она
"Я фильм на DVD захватил, ""Матрицу""."	я фильм dvd захватить матрица
Тот, о котором мы говорили.	тот который говорить
Что?	что
Собаки? Откуда?	собака откуда
Куил? Я давно хотела посмотреть.	куил я давно хотеть посмотреть
Неужели?	неужели
Давай вместе посмотрим.	давать вместе посмотреть
Хорошо.	хорошо
Где же...	где же
Кнопка включения сверху слева.	кнопка включение сверху слева
Эта?	этот
Да.	да
У меня трудности с техникой.	у трудность техника
Давай ты.	давать ты
Скажи же ей быстрее.	сказать быстрый
Интересно, что он сейчас делает.	интересно делать
Чай Бенуа...	чаять бенуа
Я хочу её...	я хотеть её
Скажи же наконец!	сказать наконец
Поездун! Поездун! Поездун! Говори!	поездун поездун поездун говорить
Говори сейчас!	говорить сейчас
Следующая остановка - Переулок любви, Переулок любви.	следующий остановка переулок любовь переулок любовь
Поездун-сан...	поездунсан
Пора уже самому сделать шаг.	пора самый сделать шаг
Ну же, Поездун, скажи ей!	ну же поездун сказать она
Быстро, кому сказал!	быстро кома сказать
Скажи же ей скорее!	сказать скорее
Извини.	извинить
Я...	я
Значит... ты не сказал ей?	значит сказать она
Прошу прощения.	просить прощение
"Я не смог. Не хватило мужества сказать ""Я тебя люблю""."	я смочь не хватить мужество сказать я любить
Тогда ты не скажешь это никогда!	тогда сказать это никогда
Ты любишь её или нет?	ты любить её нет
Ты был у неё дома и ничего не сделал? Лузер!	ты она дом сделать лузер
Неужели у тебя не будет второго свидания?	неужели два свидание
Вообще-то будет...	вообщеть быть
Мюзикл?	мюзикл
Не любишь музыку?	не любить музыка
Нет,	нет
очень люблю.	очень любить
Если ничем не занят, пойдём в субботу?	если ничто занятый пойти суббота
Конечно! С удовольствием.	конечно с удовольствие
Неужели она сама спросила?	неужели сам спросить
Значит ли это, что она тоже любит тебя?	значит это любить ты
Точно, у неё изменилось поведение.	точно она измениться поведение
Тебя позвали в гости, пригласили на свидание.	ты позвать гость пригласить свидание
Всё в один день, когда у меня такого вообще не было!	весь день такой вообще быть
Поездун, наши советы тебе больше не нужны.	поездун наш совет ты нужный
Точно. Последняя задача Поездуна -	точно последний задача поездун
сказать ей о чувствах.	сказать чувство
Но если я скажу ей, а она откажет,	но сказать она отказать
то мы никогда не будем вместе.	быть вместе
Ты мужик или нет? Скажи ей!	ты мужик нет сказать она
Всё будет хорошо.	весь хорошо
Может быть она ещё тебя пригласит?	мочь ещё пригласить
Вообще-то никаких проблем не должно быть.	вообщеть никакой проблема должный быть
Не сомневайся.	не сомневаться
Но мы же ёще не узнали, есть ли у неё приятель.	но ёще узнать она приятель
Трезво оцени положение.	трезво оценить положение
Есть ли предпосылки для беспокойства?	есть предпосылка беспокойство
А что если есть приятель?	а приятель
Скажи ей сейчас, скажи сейчас же.	сказать сейчас сказать же
Важно время, не упусти шанс!	важный время упустить шанс
Я в панике!	я паника
Прошу прощение за свою робость.	просить прощение робость
Ты собираешься избежать сражения, в котором можешь победить?	ты собираться избежать сражение который мочь победить
Подумай и о чувствах Гермес.	подумать чувство гермес
Скажешь ей на следующем свидании!	сказать следующий свидание
Прояви отвагу - смело в бой!	проявить отвага сметь бой
Ты далеко продвинулся, вряд ли тебя прогонят.	ты далеко продвинуться вряд прогнать
Мы все с тобой, Поездун.	мы ты поездун
Разбуди смелость и бегом на следующий уровень!.	разбудить смелость бегом следующий уровень
Следующий уровень.	следующий уровень
Послушай!	послушать
Опять тебе дурацкие звонки!	опять ты дурацкий звонок
Дурацкие звонки?	дурацкий звонок
Алло?	алло
Голос сестры как всегда прекрасен.	голос сестра прекрасный
Тебе пришёл голубой конверт?	ты прийти голуба конверт
Голубой конверт?	голуба конверт
Пришёл.	прийти
А этикетка с адресом цветная?	а этикетка адрес цветной
Да, синяя.	да синий
Круто! Они выбрали Ямаду!	круто они выбрать ямаду
Меня?	я
Конверт - входной билет на КомМиссию.	конверт входной билет коммиссия
"Белая этикетка значит ""Не подходите"", а синяя - ""Вы выиграли""."	белый этикетка значит не подходить синий вы выиграть
Чтобы родные не догадались,	чтобы родные догадаться
конверт выглядит как обычное письмо.	конверт выглядеть обычный письмо
Ну, Ямада,	ну ямада
встретимся там!	встретиться там
ДА!	да
Совсем забыл, чтобы подтвердить владельца,	совсем забыть подтвердить владелец
ты должен присутствовать лично.	должный присутствовать лично
Это минутное дело,	это минутный дело
надолго не задержат.	надолго задержать
Понял.	понять
А когда это?	а это
В субботу.	в суббота
Это будет бесподобно!	это бесподобный
В субботу у меня...	в суббота я
Алло? Алло?	алло алло
Что же делать?	что делать
КомМиссия - главное событие месяца или свидание с Гермес?	коммиссия главный событие месяц свидание гермес
Что мне выбрать?	что выбрать
Поездун,	поездун
ты сознательно раздражаешь меня?	сознательно раздражать я
Свидание, без сомнения!	свидание сомнение
Ну вообще-то я пошёл бы на свидание,	ну вообщеть пойти свидание
но сейчас есть причина не идти.	причина идти
Тебе КомМиссия важнее свидания с Гермес?	ты коммиссия важный свидание гермес
Стойте. Как анимешник, я понимаю твои сомнения.	стоять как анимешник понимать твой сомнение
И я. Стоит один раз попробовать, чтобы понять.	и я стоить попробовать понять
Один голос за КомМиссию!	один голос коммиссия
Как лицо незаинтересованное, я не понимаю, что происходит с Поездуном.	как лицо незаинтересованный понимать происходить поездун
Сперва свидание! Мужик, не сомневайся!.	сперва свидание мужик сомневаться
Соглашайся на свидание.	соглашаться свидание
На КомМиссию! Только раз в году!	на коммиссия только год
А на свидание можно потом сходить!	а свидание сходить
КомМиссия!	коммиссия
Свидание!	свидание
Выбирай одно из двух, но эта КомМиссия наверное будет твоей последней?	выбирать один два этот коммиссия наверное твой последний
Верно. Если ты встречаешься с ней, то уже не пойдёшь.	верно если встречаться она пойти
С другой стороны,	с сторона
следует прийти и попрощаться с КомМиссией.	следовать прийти попрощаться коммиссия
На КомМиссию.	на коммиссия
На свидание!	на свидание
КомМиссия?	коммиссия
Да ему надо быть на мюзикле, этот идиот вообще соображает?	да мюзикл идиот вообще соображать
Вы сможете придержать билеты? Отлично, большое спасибо.	вы смочь придержать билет отлично большой спасибо
Конечно, это будет весело!	конечно это весело
Спасибо большое.	спасибо большой
Алло?	алло
Прошу прощения за поздний звонок.	просить прощение поздний звонок
Да нет, всё в порядке.	да нет весь порядок
Вообще-то...	вообщеть
Я достала билеты.	я достать билет
Ну вообще-то...	ну вообщеть
Что-то случилось?	чтоть случиться
Работа.	работа
Совсем забыл, что надо на работу.	совсем забыть работа
В субботу?	в суббота
Да.	да
Но вообще-то,	но вообщеть
работа подождёт.	работа подождать
Если у вас уже есть билеты.	если билет
Нет, вам не следует прогуливать работу.	нет следовать прогуливать работа
Это нехорошо,	это нехорошо
а мы в другой раз сходим.	сходить
Но...	но
Давай в воскресение встретимся.	давать воскресение встретиться
Конечно!	конечно
Мой компьютер опять не работает.	мой компьютер работать
Думаю, может быть новый купить,	думать новый купить
а вы можете подобрать для меня?	мочь подобрать я
Могу.	мочь
С радостью!	с радость
А потом мы можем пойти перекусить.	а мочь пойти перекусить
Да, конечно.	да конечно
Спокойной ночи.	спокойный ночь
[ Воскресение, компьютер, Аояма-сан ]	воскресение компьютер аоямасан
Не значит ли это, что ты влюбилась?	не значит это влюбиться
Влюбилась?	влюбиться
Ты домой его пустила?	ты домой пустить
Да, но... любовь...	да но любовь
У меня такого не было.	у такой быть
Когда любишь кого-то настолько,	когда любить коготь настолько
что витаешь в облаках.	витать облако
Не обращаешь ни на что внимание и не знаешь,	не обращать внимание знаешь
во что всё выльется.	весь вылиться
А если видишь его с другой девушкой, то так и хочется придушить!	а видеть девушка хотеться придушить
Так давно я этого не ощущала...	так давно ощущать
Значит ли это, что ты не любишь его?	значит это любить он
Представь, будто я - Ямада.	представить ямада
Мы сидим бок о бок.	мы сидеть бок бок
Наши руки случайно соприкоснулись.	наш рука случайно соприкоснуться
Разве это больно?	разве это больно
Вовсе нет.	вовсе нет
Вот всё как.	вот весь как
Ты не любишь его.	ты любить он
Обычно ты возбуждаешься.	обычно возбуждаться
И хочешь задержать его руку.	и хотеть задержать рука
Любовь - это не то, что ты думаешь.	любовь это то думать
Вздыхай в другом месте, а не здесь.	вздыхать друг место здесь
Извини.	извинить
Что-то в последнее время все вздыхают.	чтоть последний время вздыхать
Гермес...	гермес
Что, Гермес?	что гермес
Поездун.	поездун
Я держусь.	я держаться
КомМиссия.	коммиссия
Почему мне всё время надо дожидаться тебя?	почему весь время дожидаться ты
Ты так внезапно позвонила.	ты внезапно позвонить
Умолкни!	умолкнуть
Держи.	держать
Что это?	что это
Купон на скидку.	купон скидка
Я сберегаю твои деньги.	я сберегать твой деньга
Я плачу?	я плач
Без вопросов!	без вопрос
Стой!	стоять
Без причины я бы не позвонила тебе.	без причина позвонить ты
Добро пожаловать.	добро пожаловать
Вот меню.	вот меню
Не торопитесь.	не торопиться
Как дорого.	как дорого
Что случилось?	что случиться
Не верится, что ты тоже мужчина.	не вериться мужчина
Чего стоишь, случилось что?	что стоять случиться что
Он великолепен, правда?	он великолепный правда
Что ты наделал!	что наделать
Неужели эта девушка тебе нравится?	неужели этот девушка ты нравиться
Совсем нет.	совсем нет
Вот оно что...	вот оно что
Интересно, а если они уйдут вдвоём?	интересно уйти вдвоём
Что?	что
Кто это?	кто это
Знаешь его?	знаешь он
Да.	да
Твой парень?	твой парень
А у него прелестная подружка.	а прелестный подружка
Первый сорт.	один сорт
Интересно, его ли это девушка.	интересно это девушка
Думают, что мы тоже пара.	думать пара
А мы сейчас уйдём.	а уйти
Сомневаюсь.	сомневаться
Мы выглядим как пара.	мы выглядеть пара
Красавица и чудовище.	красавица чудовище
Чудовище?	чудовище
Положись на меня.	положиться я
Я всё узнаю.	я весь узнавать
Всё, что подозрительно.	весь подозрительно
Что?	что
Я сейчас спрошу.	я спросить
Погоди!	погодить
Подожди.	подождать
Можно узнать ваш номер телефона?	можно узнать ваш номер телефон
А вы мне свой тоже дайте.	а свой дать
Почерк понятен?	почерк понятный
Я не ожидала увидеть тебя здесь.	я ожидать увидеть здесь
Я тоже.	я тоже
Знаешь,	знаешь
сперва я подумала, что она твоя девушка.	сперва подумать твой девушка
И позавидовала.	и позавидовать
Ну вообще-то,	ну вообщеть
я не в ладах с женщинами.	лада женщина
Да ну?	да ну
Так и есть.	так есть
А по мне ты очень привлекательный.	а очень привлекательный
Я...	я
Я хочу кое-что сказать.	я хотеть коечто сказать
Я давно хотел сказать тебе.	я давно хотеть сказать ты
Сегодня мы...	сегодня мы
Встретившись случайно...	встретиться случайно
Я... Я не готов.	я я готовый
Это не то, что я хотел сказать.	это то хотеть сказать
Когда мы в следующий раз встретимся...	когда следующий встретиться
Я скажу наконец что-то...	я сказать чтоть
Очень важное...	очень важный
Для меня.	для я
Это очень важно и...	это очень важный и
Я хочу сказать это тебе.	я хотеть сказать это ты
О своих чувствах.	о свой чувство
Услышала ли ты, что я сказал?	услышать ты сказать
Да.	да
Прошу...	просить
Скажи мне.	сказать я
Хорошо.	хорошо
Прошу прощения.	просить прощение
Думаю, так будет естественней.	думать естественный
Погоди... Что ты сказал!?	погодить что сказать
О, да! Бенуа!	о да бенуа
Бегом! В укрытие!	бегом в укрытие
Всё решится на следующем свидании.	весь решиться следующий свидание
Мы оба знаем, что думает каждый.	мы оба знать думать каждый
"Или же лучше ""узнали""."	или узнать
Бенуа!	бенуа
Как в кино, театре, книге!	как кино театр книга
Какая честь увидеть такое чудо!	какой честь увидеть такой чудо
Поездун, ты подрос за пределами форума.	поездун подрасти предел форум
Самое время поздравить тебя с окончанием!	самый время поздравить окончание
Поездун, ты завоевал Гермес!	поездун завоевать гермес
Пока рано что-либо говорить.	пока рано чтолибо говорить
Ты дошёл до конца и не ошибся.	ты дойти конец ошибиться
Мне только и остаётся, что поздравить тебя.	я оставаться поздравить ты
Гермес - чудо!	гермес чудо
Она любит тебя.	она любить ты
Нет нужды волноваться что делать.	нет нужда волноваться делать
Да, всё что мне осталось - признаться ей на следующем свидании.	да весь остаться признаться следующий свидание
О, что за белая пелена в глазах?	о белый пелена глаз
Неужели кто-то хочет пройти сквозь этот свет со мной?	неужели ктоть хотеть пройти сквозь свет я
Думаю, это и называют чудом.	думать это называть чудом
Чудо... Это всё плоды упорного труда!	чудо это весь плод упорный труд
Это всё благодаря вашей помощи!	это весь благодаря ваш помощь
Без того пьяного мужика чудо бы не произошло.	без пьяный мужик чудо произойти
Что действительно тебе помогло, так это поездунское мужество.	что действительно ты помочь это поездунский мужество
Проигнорировав случившееся, ты бы не был здесь.	проигнорировать случиться здесь
Я горжусь тем, что один из форумчан такой храбрый! За Поездуна!	я гордиться тем форумчанин храбрый за поездун
На плечо! За Поездуна!	на плечо за поездун
Бенуа!	бенуа
Ты чего так поздно расшумелся?	ты поздно расшуметься
Быстро марш на работу!	быстро марш работа
Папаня.	папаня
Я планировал этот отход.	я планировать отход
Ты идёшь первым.	ты идти один
КомМиссия 2005	коммиссия 2005
Здесь сейчас так тихо.	здесь тихо
А ты можешь на ночь и не оставаться.	а мочь ночь оставаться
А где Ямада-ши?	а ямадаша
Должен приехать на первом поезде.	должный приехать первое поезд
Нету, нету!..	нету нету
Почему? Почему нет его?	почему почему он
Почему? Почему? Почему?	почему почему почему
"Алло, Бар ""Стакан здоровья"", Рю на проводе."	алло бар стакан здоровье рю провод
Это Ямада.	это ямада
Друг Аоямы-сан.	друг аоямысан
Ну...	ну
Что такое?	что такой
Нет ли там голубого конверта?	нет голубой конверт
Нет, нету.	нет нету
Жаль...	жаль
Это что-то важное?	это чтоть важный
Ну... Да...	ну да
Это мне для работы надо.	это работа надо
Извините за беспокойство, до свидания.	извинить беспокойство свидание
Что это?	что это
Это что?	это что
Забыл кто-то?	забыть ктоть
Это же...	это же
Всё пропало, всё!	весь пропасть весь
За что, почему?	за что почему
Звонил?	звонить
Похоже какой-то нужный рабочий документ.	похоже какойтый нужный рабочий документ
Ясно, я сейчас ему позвоню.	ясно позвонить
Простите пожалуйста.	простить пожалуйста
Прошу.	просить
Ты что, билет забыл?	ты что билет забыть
Не пройдёт!	не пройти
Пожалуйста, сделайте для меня исключение.	пожалуйста сделать исключение
Умоляю вас.	умолять вы
Ямада-ши, ты опоздал!	ямадаша опоздать
Пустите пожалуйста.	пустить пожалуйста
Умоляю.	умолять
Заклинаю вас.	заклинать вы
Вы можете взять взамен это.	вы мочь взять взамен это
Я получил её, став завсегдатаем в кафе.	я получить её стать завсегдатай кафе
Такую дорогую?	такой дорогой
И эту тоже.	и тоже
Ограниченный тираж Беки с очками.	ограниченный тираж бек очки
Я даю её вам, пустите нас пожалуйста.	я давать её вы пустить пожалуйста
Такую дорогую?	такой дорогой
Значит у вас нету билетов?	значит нету билет
Пожалуйста, просим вас.	пожалуйста просить вы
Взять!	взять
Допрос будет здесь. Чем вы занимаетесь?	допрос здесь чем заниматься
Что случилось, Саори?	что случиться саорь
Где документы?	где документ
Ты пришла сама за ними?	ты пришлый сам они
Не могу дозвониться, так что сама принесу.	не мочь дозвониться сам принести
Похоже вот они.	похоже они
Спасибо, я побежала.	спасибо побежалый
Ты знаешь, где он работает?	ты знаешь работать
"Говорил что-то о ""Токио Биг Сайт""."	говорить чтоть токио биг сайт
Пока.	пока
Она так взволнована.	она взволновать
Должно быть, он нравится ей.	должный быть нравиться она
Мы видим финиш!	мы видеть финиш
Ещё немного...	ещё немного
Пощадите!	пощадить
Споём же все песнь Мины!	спеть песнь мина
Раз, два...	раз два
[ Любовь ] [ Аояма-сан / Ямада Цуёши ]	любовь аоямасан ямада цуёша
Вроде они познакомились в поезде, когда пьяный мужик напал на неё.	вроде познакомиться поезд пьяный мужик напасть она
В поезде?	в поезд
Пьяница?	пьяница
Похоже здесь какой-то фестиваль.	похоже какойтый фестиваль
Я выйду здесь.	я выйти здесь
Уверены? Мы ещё не доехали.	уверить мы ещё доехать
Всё нормально.	весь нормальный
А потом он выследил маньяка и побывал у нас дома.	а выследить маньяк побывать дом
Выследил маньяка?	выследить маньяк
Побывал у вас дома...	побывать дом
Завтра... Пездун признается ей.	завтра пездун признаваться она
Да, так и будет. Я даже не сомневаюсь.	да быть я сомневаться
Это последний день одиночества Поездуна.	это последний день одиночество поездун
Давайте пожелаем ему счастливой дороги.	давать пожелать счастливый дорога
А я уже начинаю скучать...	а начинать скучать
Завтра наш товарищ найдёт свой путь.	завтра наш товарищ найти свой путь
Будем свидетелями всему до конца!	быть свидетель весь конец
Мы все видим этот сияющий свет.	мы видеть сиять свет
Такой мягкий свет.	такой мягкий свет
Я рада, что мы тогда помогли ему позвонить.	я рада помочь позвонить
Почему меня не прекращает трясти?	почему прекращать трясти
На наших глазах рождается великая легенда!	на наш глаз рождаться великий легенда
Надеюсь, я смогу достичь его уровня...	надеяться смочь достигнуть уровень
Я люблю тебя, Поездун! И вас тоже. Бенуа!	я любить ты поездун и тоже бенуа
Подбадривать Поездуна стало ежедневным ритуалом.	подбадривать поездун стать ежедневный ритуал
Что мне сейчас делать?	что делать
